global_rmse,occupied_rmse
9.312672168016433716e-02,1.066877171397209167e-01
9.275644272565841675e-02,1.066279932856559753e-01
9.285392612218856812e-02,1.069347634911537170e-01
9.242342412471771240e-02,1.065003871917724609e-01
9.257327765226364136e-02,1.066397204995155334e-01
9.241148829460144043e-02,1.065587773919105530e-01
9.204310923814773560e-02,1.058184728026390076e-01
9.191232174634933472e-02,1.057252585887908936e-01
9.202298521995544434e-02,1.057092919945716858e-01
9.172748774290084839e-02,1.056101545691490173e-01
9.126336872577667236e-02,1.050802916288375854e-01
9.113939106464385986e-02,1.048997491598129272e-01
9.100837260484695435e-02,1.045893132686614990e-01
9.086560457944869995e-02,1.044238954782485962e-01
9.055470675230026245e-02,1.041095927357673645e-01
9.058364480733871460e-02,1.041485592722892761e-01
9.062629193067550659e-02,1.042095422744750977e-01
9.080860763788223267e-02,1.044600233435630798e-01
9.031550586223602295e-02,1.037825495004653931e-01
9.056146442890167236e-02,1.041207164525985718e-01
9.005602449178695679e-02,1.034158393740653992e-01
8.994939178228378296e-02,1.032511666417121887e-01
8.992999792098999023e-02,1.032337173819541931e-01
8.992541581392288208e-02,1.032326892018318176e-01
8.983535319566726685e-02,1.030654385685920715e-01
8.990301191806793213e-02,1.031463891267776489e-01
9.022186696529388428e-02,1.035746857523918152e-01
8.952800184488296509e-02,1.026015803217887878e-01
8.957890421152114868e-02,1.026925072073936462e-01
8.952084183692932129e-02,1.026108339428901672e-01
8.904919028282165527e-02,1.019430384039878845e-01
8.819501847028732300e-02,1.007150039076805115e-01
8.852311223745346069e-02,1.011631488800048828e-01
8.848948776721954346e-02,1.011453270912170410e-01
8.766907453536987305e-02,1.000276431441307068e-01
8.692051470279693604e-02,9.900756925344467163e-02
8.650239557027816772e-02,9.843333065509796143e-02
8.586435019969940186e-02,9.751639515161514282e-02
8.587167412042617798e-02,9.751473367214202881e-02
8.592399209737777710e-02,9.761385619640350342e-02
8.578512072563171387e-02,9.743974357843399048e-02
8.534163981676101685e-02,9.681648761034011841e-02
8.476320654153823853e-02,9.600508213043212891e-02
8.415353298187255859e-02,9.517072141170501709e-02
8.416122198104858398e-02,9.517376124858856201e-02
8.372918516397476196e-02,9.457355737686157227e-02
8.298301696777343750e-02,9.353622049093246460e-02
8.165866136550903320e-02,9.169118851423263550e-02
8.144086599349975586e-02,9.138742089271545410e-02
8.102125674486160278e-02,9.080013632774353027e-02
7.998608797788619995e-02,8.935493975877761841e-02
7.989706844091415405e-02,8.923333883285522461e-02
7.943428307771682739e-02,8.858610689640045166e-02
7.946411520242691040e-02,8.862792700529098511e-02
7.861621677875518799e-02,8.743567764759063721e-02
7.791808992624282837e-02,8.645135909318923950e-02
7.759563624858856201e-02,8.599575608968734741e-02
