global_rmse,occupied_rmse,weighted_rmse
1.074073562622070312e+02,1.126388778686523438e+02,1.672518615722656250e+02
1.074085388183593750e+02,1.126399841308593750e+02,1.672522125244140625e+02
1.074092788696289062e+02,1.126406555175781250e+02,1.672524414062500000e+02
1.074089431762695312e+02,1.126403503417968750e+02,1.672523345947265625e+02
1.074088745117187500e+02,1.126402511596679688e+02,1.672523193359375000e+02
1.074084625244140625e+02,1.126399078369140625e+02,1.672522125244140625e+02
1.074085540771484375e+02,1.126399765014648438e+02,1.672522125244140625e+02
1.074093475341796875e+02,1.126406631469726562e+02,1.672524566650390625e+02
1.074089355468750000e+02,1.126402969360351562e+02,1.672523803710937500e+02
1.074091339111328125e+02,1.126404037475585938e+02,1.672523803710937500e+02
1.074106140136718750e+02,1.126417236328125000e+02,1.672528076171875000e+02
1.074106903076171875e+02,1.126418685913085938e+02,1.672528533935546875e+02
1.074102478027343750e+02,1.126416931152343750e+02,1.672528686523437500e+02
1.074102706909179688e+02,1.126416931152343750e+02,1.672528381347656250e+02
1.074103622436523438e+02,1.126416473388671875e+02,1.672527465820312500e+02
1.074077835083007812e+02,1.126390609741210938e+02,1.672518157958984375e+02
1.074094390869140625e+02,1.126407699584960938e+02,1.672524871826171875e+02
1.074057083129882812e+02,1.126368637084960938e+02,1.672508544921875000e+02
1.074035263061523438e+02,1.126345062255859375e+02,1.672496948242187500e+02
1.074128417968750000e+02,1.126443176269531250e+02,1.672542724609375000e+02
1.074168853759765625e+02,1.126485290527343750e+02,1.672561340332031250e+02
1.074057846069335938e+02,1.126369323730468750e+02,1.672504730224609375e+02
1.074063339233398438e+02,1.126375045776367188e+02,1.672509460449218750e+02
1.074072189331054688e+02,1.126384353637695312e+02,1.672515563964843750e+02
1.074183654785156250e+02,1.126501007080078125e+02,1.672582244873046875e+02
1.074211578369140625e+02,1.126530380249023438e+02,1.672602386474609375e+02
1.074091567993164062e+02,1.126404495239257812e+02,1.672524566650390625e+02
1.073516082763671875e+02,1.125801010131835938e+02,1.672114715576171875e+02
1.072886886596679688e+02,1.125140762329101562e+02,1.671613311767578125e+02
1.072351837158203125e+02,1.124579544067382812e+02,1.671149902343750000e+02
1.071064376831054688e+02,1.123228836059570312e+02,1.669998321533203125e+02
1.070482559204101562e+02,1.122618408203125000e+02,1.669448242187500000e+02
1.069021453857421875e+02,1.121085815429687500e+02,1.667981872558593750e+02
1.066467742919921875e+02,1.118407440185546875e+02,1.665225067138671875e+02
1.063201828002929688e+02,1.114982299804687500e+02,1.661518859863281250e+02
1.059628677368164062e+02,1.111235198974609375e+02,1.657289123535156250e+02
1.054825897216796875e+02,1.106198425292968750e+02,1.651348419189453125e+02
1.049070129394531250e+02,1.100162429809570312e+02,1.643952636718750000e+02
1.041825027465820312e+02,1.092564544677734375e+02,1.634355773925781250e+02
1.034579544067382812e+02,1.084966125488281250e+02,1.624520111083984375e+02
1.027969436645507812e+02,1.078033981323242188e+02,1.615319671630859375e+02
1.020926437377929688e+02,1.070647964477539062e+02,1.605337066650390625e+02
1.013882217407226562e+02,1.063260726928710938e+02,1.595222015380859375e+02
1.006677093505859375e+02,1.055704574584960938e+02,1.584818725585937500e+02
9.999629211425781250e+01,1.048663177490234375e+02,1.575121154785156250e+02
9.945158386230468750e+01,1.042950820922851562e+02,1.567277221679687500e+02
9.901163482666015625e+01,1.038337097167968750e+02,1.560951690673828125e+02
9.871200561523437500e+01,1.035194778442382812e+02,1.556642150878906250e+02
9.850099182128906250e+01,1.032981796264648438e+02,1.553570556640625000e+02
9.838642120361328125e+01,1.031780319213867188e+02,1.551879882812500000e+02
9.826161193847656250e+01,1.030471496582031250e+02,1.550136718750000000e+02
9.811080169677734375e+01,1.028889846801757812e+02,1.548101348876953125e+02
9.793259429931640625e+01,1.027020950317382812e+02,1.545801849365234375e+02
9.783023834228515625e+01,1.025947570800781250e+02,1.544531097412109375e+02
9.768202972412109375e+01,1.024393310546875000e+02,1.542644653320312500e+02
9.750207519531250000e+01,1.022506027221679688e+02,1.540382232666015625e+02
9.732409667968750000e+01,1.020639648437500000e+02,1.538176422119140625e+02
9.712857055664062500e+01,1.018589096069335938e+02,1.535764160156250000e+02
9.694966125488281250e+01,1.016712799072265625e+02,1.533601074218750000e+02
9.681266021728515625e+01,1.015276107788085938e+02,1.531992492675781250e+02
9.669007110595703125e+01,1.013990554809570312e+02,1.530645599365234375e+02
9.655873870849609375e+01,1.012613296508789062e+02,1.529268188476562500e+02
9.648242950439453125e+01,1.011813049316406250e+02,1.528513641357421875e+02
9.639690399169921875e+01,1.010916061401367188e+02,1.527712402343750000e+02
9.634036254882812500e+01,1.010323181152343750e+02,1.527203063964843750e+02
9.628099060058593750e+01,1.009700622558593750e+02,1.526689910888671875e+02
9.624624633789062500e+01,1.009336318969726562e+02,1.526402893066406250e+02
9.621903991699218750e+01,1.009050979614257812e+02,1.526187591552734375e+02
9.620381927490234375e+01,1.008891372680664062e+02,1.526082763671875000e+02
9.619801330566406250e+01,1.008830566406250000e+02,1.526038665771484375e+02
9.617745208740234375e+01,1.008614959716796875e+02,1.525906372070312500e+02
9.617503356933593750e+01,1.008589630126953125e+02,1.525888824462890625e+02
9.617236328125000000e+01,1.008561553955078125e+02,1.525876922607421875e+02
9.616875457763671875e+01,1.008523864746093750e+02,1.525855255126953125e+02
9.616319274902343750e+01,1.008465576171875000e+02,1.525824127197265625e+02
