global_rmse,occupied_rmse
1.407614797353744507e-01,1.504240185022354126e-01
1.406965404748916626e-01,1.503575295209884644e-01
1.407688260078430176e-01,1.505015194416046143e-01
1.410466730594635010e-01,1.508344262838363647e-01
1.405285894870758057e-01,1.501676291227340698e-01
1.401214897632598877e-01,1.497249901294708252e-01
1.401266902685165405e-01,1.497160494327545166e-01
1.397995501756668091e-01,1.493606716394424438e-01
1.397664248943328857e-01,1.492884457111358643e-01
1.398550719022750854e-01,1.494107544422149658e-01
1.397702097892761230e-01,1.492957174777984619e-01
1.390328407287597656e-01,1.484668999910354614e-01
1.378891319036483765e-01,1.472441554069519043e-01
1.371328532695770264e-01,1.464308202266693115e-01
1.372648924589157104e-01,1.465852260589599609e-01
1.358551681041717529e-01,1.450391113758087158e-01
1.358799040317535400e-01,1.451254338026046753e-01
1.356325894594192505e-01,1.448221504688262939e-01
1.351186782121658325e-01,1.442821770906448364e-01
1.347050219774246216e-01,1.438501030206680298e-01
1.342027187347412109e-01,1.432647407054901123e-01
1.336793303489685059e-01,1.426306068897247314e-01
1.336509734392166138e-01,1.426644921302795410e-01
1.336928457021713257e-01,1.426665186882019043e-01
1.339841485023498535e-01,1.430408954620361328e-01
1.333219558000564575e-01,1.422234028577804565e-01
1.333710700273513794e-01,1.423748284578323364e-01
1.328680515289306641e-01,1.418254822492599487e-01
1.328476965427398682e-01,1.417692601680755615e-01
1.329598128795623779e-01,1.418901085853576660e-01
1.329832971096038818e-01,1.419151723384857178e-01
1.330403834581375122e-01,1.420155912637710571e-01
1.330474317073822021e-01,1.420134305953979492e-01
1.331212818622589111e-01,1.420931667089462280e-01
1.330816894769668579e-01,1.420340985059738159e-01
1.330530494451522827e-01,1.420134902000427246e-01
1.331907361745834351e-01,1.421717107295989990e-01
1.330756545066833496e-01,1.420399546623229980e-01
1.327173560857772827e-01,1.416237950325012207e-01
1.327309459447860718e-01,1.416272222995758057e-01
1.327426880598068237e-01,1.416366994380950928e-01
1.327176243066787720e-01,1.416162550449371338e-01
1.326769590377807617e-01,1.415559798479080200e-01
1.326669752597808838e-01,1.415503323078155518e-01
1.328944712877273560e-01,1.417886614799499512e-01
1.330291777849197388e-01,1.418753564357757568e-01
1.327651441097259521e-01,1.416759938001632690e-01
1.327346116304397583e-01,1.416340619325637817e-01
1.327240765094757080e-01,1.415999829769134521e-01
1.324858814477920532e-01,1.413578242063522339e-01
1.324432641267776489e-01,1.412360966205596924e-01
1.325028538703918457e-01,1.412699967622756958e-01
1.325393915176391602e-01,1.412798166275024414e-01
1.325604468584060669e-01,1.413920223712921143e-01
1.324883997440338135e-01,1.412260830402374268e-01
1.325118988752365112e-01,1.412893533706665039e-01
1.325552016496658325e-01,1.414274871349334717e-01
1.325931847095489502e-01,1.413920372724533081e-01
1.326205730438232422e-01,1.413978487253189087e-01
1.325225234031677246e-01,1.413175612688064575e-01
1.325045526027679443e-01,1.413602679967880249e-01
1.328396797180175781e-01,1.416632831096649170e-01
1.326858848333358765e-01,1.415549218654632568e-01
1.326792240142822266e-01,1.415985971689224243e-01
1.324393749237060547e-01,1.413289904594421387e-01
1.323839575052261353e-01,1.412850320339202881e-01
1.321553587913513184e-01,1.410357654094696045e-01
1.321552395820617676e-01,1.410389840602874756e-01
1.322034150362014771e-01,1.410813629627227783e-01
1.322654336690902710e-01,1.411512643098831177e-01
1.323238760232925415e-01,1.412302404642105103e-01
1.312549859285354614e-01,1.400501877069473267e-01
1.308304518461227417e-01,1.395927220582962036e-01
1.302663832902908325e-01,1.389670521020889282e-01
1.300045102834701538e-01,1.387070864439010620e-01
1.302622407674789429e-01,1.389966756105422974e-01
1.302234679460525513e-01,1.389566659927368164e-01
1.302793174982070923e-01,1.390140652656555176e-01
1.302028149366378784e-01,1.389326006174087524e-01
1.300817877054214478e-01,1.387986391782760620e-01
1.299944072961807251e-01,1.387032866477966309e-01
1.298500448465347290e-01,1.385487020015716553e-01
1.287849247455596924e-01,1.373969018459320068e-01
1.282503157854080200e-01,1.368186473846435547e-01
1.281117647886276245e-01,1.366688162088394165e-01
1.265680342912673950e-01,1.349988281726837158e-01
1.256199777126312256e-01,1.339730918407440186e-01
1.250066906213760376e-01,1.333094686269760132e-01
1.241223737597465515e-01,1.323525309562683105e-01
1.218424066901206970e-01,1.298848092555999756e-01
1.214465126395225525e-01,1.294562518596649170e-01
1.183287799358367920e-01,1.260804235935211182e-01
1.152893975377082825e-01,1.227879226207733154e-01
1.144424006342887878e-01,1.218701153993606567e-01
1.140963807702064514e-01,1.214951202273368835e-01
1.121047884225845337e-01,1.193362101912498474e-01
1.116758957505226135e-01,1.188712120056152344e-01
1.113050654530525208e-01,1.184690818190574646e-01
1.059124246239662170e-01,1.126128509640693665e-01
1.041817218065261841e-01,1.107232421636581421e-01
1.037203148007392883e-01,1.102191507816314697e-01
1.027478575706481934e-01,1.091543361544609070e-01
1.007928550243377686e-01,1.070052236318588257e-01
1.005782559514045715e-01,1.067735329270362854e-01
9.919656068086624146e-02,1.052354872226715088e-01
9.797519445419311523e-02,1.038552001118659973e-01
9.642481058835983276e-02,1.021459102630615234e-01
9.448043256998062134e-02,1.000265926122665405e-01
9.451670199632644653e-02,1.000462919473648071e-01
9.019882231950759888e-02,9.533574432134628296e-02
8.715995401144027710e-02,9.199194610118865967e-02
8.509910851716995239e-02,8.971017599105834961e-02
8.475811779499053955e-02,8.932249248027801514e-02
8.244962990283966064e-02,8.679703623056411743e-02
7.907894998788833618e-02,8.310417830944061279e-02
7.733507454395294189e-02,8.118890970945358276e-02
7.574787735939025879e-02,7.944322377443313599e-02
7.500120252370834351e-02,7.862155884504318237e-02
7.333161681890487671e-02,7.678176462650299072e-02
7.169407606124877930e-02,7.497414946556091309e-02
7.130375504493713379e-02,7.454256713390350342e-02
7.079744338989257812e-02,7.398474961519241333e-02
7.037827372550964355e-02,7.351991534233093262e-02
6.988871842622756958e-02,7.297485321760177612e-02
7.002223283052444458e-02,7.312338054180145264e-02
6.998170912265777588e-02,7.308024913072586060e-02
6.993296742439270020e-02,7.302597910165786743e-02
6.982858479022979736e-02,7.291112095117568970e-02
6.979892402887344360e-02,7.287921011447906494e-02
6.977103650569915771e-02,7.284837961196899414e-02
6.977056711912155151e-02,7.284934818744659424e-02
6.976208090782165527e-02,7.283523678779602051e-02
6.975236535072326660e-02,7.282843440771102905e-02
6.974872201681137085e-02,7.282542437314987183e-02
6.974019855260848999e-02,7.281833142042160034e-02
6.974203884601593018e-02,7.281789928674697876e-02
6.974356621503829956e-02,7.282272726297378540e-02
6.971848756074905396e-02,7.280484586954116821e-02
6.973756104707717896e-02,7.285599410533905029e-02
6.977970153093338013e-02,7.291714102029800415e-02
6.971947103738784790e-02,7.283890992403030396e-02
6.963570415973663330e-02,7.273787260055541992e-02
6.970536708831787109e-02,7.282676547765731812e-02
6.963155418634414673e-02,7.272985577583312988e-02
6.957380473613739014e-02,7.266382128000259399e-02
6.959562748670578003e-02,7.268813997507095337e-02
6.955695152282714844e-02,7.264927774667739868e-02
6.961178779602050781e-02,7.264430820941925049e-02
6.953321397304534912e-02,7.255387306213378906e-02
6.937482208013534546e-02,7.239274680614471436e-02
