global_rmse,occupied_rmse
1.104470938444137573e-01,5.867183580994606018e-02
1.099027469754219055e-01,5.466730147600173950e-02
1.097721010446548462e-01,5.330745875835418701e-02
1.098123118281364441e-01,5.391318351030349731e-02
1.099303811788558960e-01,5.573737248778343201e-02
1.099036410450935364e-01,5.269829183816909790e-02
1.097131967544555664e-01,5.274173989892005920e-02
1.095789074897766113e-01,5.326559394598007202e-02
1.095940247178077698e-01,5.464160069823265076e-02
1.095631048083305359e-01,5.543179437518119812e-02
1.095144599676132202e-01,5.533232539892196655e-02
1.094551309943199158e-01,5.573883280158042908e-02
1.096908375620841980e-01,5.488333478569984436e-02
1.095161661505699158e-01,5.464474856853485107e-02
1.095305904746055603e-01,5.467132106423377991e-02
1.095700711011886597e-01,5.468819662928581238e-02
1.098675206303596497e-01,5.476881563663482666e-02
1.090335696935653687e-01,5.486405640840530396e-02
1.087578386068344116e-01,5.492281541228294373e-02
1.074198782444000244e-01,5.502917990088462830e-02
1.074310019612312317e-01,5.496432259678840637e-02
1.071712896227836609e-01,5.501733720302581787e-02
1.074566617608070374e-01,5.501007288694381714e-02
1.071565225720405579e-01,5.503819137811660767e-02
1.073312684893608093e-01,5.500733479857444763e-02
1.070541143417358398e-01,5.508683249354362488e-02
1.071181967854499817e-01,5.498599633574485779e-02
1.069363579154014587e-01,5.523849651217460632e-02
1.068374067544937134e-01,5.523291975259780884e-02
1.068232208490371704e-01,5.499394610524177551e-02
1.067341342568397522e-01,5.496403947472572327e-02
1.073774099349975586e-01,5.499883741140365601e-02
1.069400981068611145e-01,5.500880256295204163e-02
1.061415821313858032e-01,5.510914325714111328e-02
1.057542935013771057e-01,5.523620173335075378e-02
1.060817986726760864e-01,5.546174570918083191e-02
1.053698435425758362e-01,5.549336224794387817e-02
1.047531887888908386e-01,5.543621256947517395e-02
1.044840738177299500e-01,5.547005310654640198e-02
1.035463586449623108e-01,5.546998977661132812e-02
1.030615717172622681e-01,5.549619346857070923e-02
1.019168794155120850e-01,5.548320338129997253e-02
1.017185002565383911e-01,5.548419803380966187e-02
1.016350537538528442e-01,5.546640604734420776e-02
1.015303805470466614e-01,5.550331622362136841e-02
9.914728254079818726e-02,5.550555884838104248e-02
9.784208983182907104e-02,5.554458126425743103e-02
9.687256067991256714e-02,5.553959682583808899e-02
9.508940577507019043e-02,5.555249378085136414e-02
9.341496974229812622e-02,5.556113645434379578e-02
9.186092764139175415e-02,5.559512600302696228e-02
9.207616746425628662e-02,5.553550645709037781e-02
9.273936599493026733e-02,5.549030378460884094e-02
9.106132388114929199e-02,5.551746487617492676e-02
8.978081494569778442e-02,5.568999797105789185e-02
8.938454091548919678e-02,5.566335096955299377e-02
8.979661017656326294e-02,5.565505474805831909e-02
8.849865943193435669e-02,5.554215982556343079e-02
8.708183467388153076e-02,5.562822893261909485e-02
8.619443327188491821e-02,5.606959387660026550e-02
8.663565665483474731e-02,5.575427785515785217e-02
8.636678010225296021e-02,5.539380013942718506e-02
8.528953790664672852e-02,5.555189400911331177e-02
8.579100668430328369e-02,5.557888001203536987e-02
8.369773626327514648e-02,5.560350790619850159e-02
8.353251963853836060e-02,5.563990026712417603e-02
8.165097981691360474e-02,5.566952005028724670e-02
8.064325898885726929e-02,5.565416067838668823e-02
8.012466132640838623e-02,5.566717684268951416e-02
8.041530102491378784e-02,5.566689372062683105e-02
7.949122041463851929e-02,5.566207319498062134e-02
7.850511372089385986e-02,5.567134171724319458e-02
7.867439836263656616e-02,5.567239969968795776e-02
7.824303954839706421e-02,5.568649619817733765e-02
7.805205881595611572e-02,5.572330951690673828e-02
7.820136100053787231e-02,5.564889684319496155e-02
7.796341925859451294e-02,5.606435611844062805e-02
7.797307521104812622e-02,5.558898672461509705e-02
7.791426032781600952e-02,5.612380430102348328e-02
7.803066819906234741e-02,5.662919953465461731e-02
7.835561782121658325e-02,5.698861181735992432e-02
7.818736135959625244e-02,5.707374215126037598e-02
7.791348546743392944e-02,5.583072826266288757e-02
7.786577194929122925e-02,5.566580593585968018e-02
7.779981940984725952e-02,5.543486028909683228e-02
7.784809917211532593e-02,5.610172450542449951e-02
7.812114059925079346e-02,5.538306757807731628e-02
7.801192998886108398e-02,5.520403757691383362e-02
7.783095538616180420e-02,5.516860634088516235e-02
7.836510241031646729e-02,5.521638691425323486e-02
7.791032642126083374e-02,5.523902177810668945e-02
7.776559889316558838e-02,5.588713288307189941e-02
7.758937776088714600e-02,5.586904659867286682e-02
7.725614309310913086e-02,5.578744783997535706e-02
7.745963335037231445e-02,5.566506460309028625e-02
7.737511396408081055e-02,5.553860962390899658e-02
7.741861790418624878e-02,5.539717897772789001e-02
7.763983309268951416e-02,5.579908937215805054e-02
7.738193869590759277e-02,5.522738397121429443e-02
