global_rmse,occupied_rmse
9.312672168016433716e-02,1.066877171397209167e-01
9.275644272565841675e-02,1.066279932856559753e-01
9.285392612218856812e-02,1.069347634911537170e-01
9.261447191238403320e-02,1.065707504749298096e-01
9.273613989353179932e-02,1.067811325192451477e-01
9.223979711532592773e-02,1.061441525816917419e-01
9.224133938550949097e-02,1.060424298048019409e-01
9.221783280372619629e-02,1.058882325887680054e-01
9.194619208574295044e-02,1.058501228690147400e-01
9.180277585983276367e-02,1.057088300585746765e-01
9.178726375102996826e-02,1.057308688759803772e-01
9.191051870584487915e-02,1.058788299560546875e-01
9.145459532737731934e-02,1.052735149860382080e-01
9.140808135271072388e-02,1.052176058292388916e-01
9.126220643520355225e-02,1.050122901797294617e-01
9.141874313354492188e-02,1.052308827638626099e-01
9.104082733392715454e-02,1.047139465808868408e-01
9.081089496612548828e-02,1.043856218457221985e-01
9.087638556957244873e-02,1.044955253601074219e-01
9.076485782861709595e-02,1.043414175510406494e-01
9.068594872951507568e-02,1.042207032442092896e-01
9.071077406406402588e-02,1.042579039931297302e-01
9.028792381286621094e-02,1.035937294363975525e-01
9.025989472866058350e-02,1.035898029804229736e-01
9.032563865184783936e-02,1.035135164856910706e-01
9.033001959323883057e-02,1.034997478127479553e-01
9.057401865720748901e-02,1.039524823427200317e-01
8.993421494960784912e-02,1.030385568737983704e-01
9.029304981231689453e-02,1.035162359476089478e-01
9.064381569623947144e-02,1.039903908967971802e-01
8.926878124475479126e-02,1.021387055516242981e-01
8.741216361522674561e-02,9.952943772077560425e-02
8.711054176092147827e-02,9.899851679801940918e-02
8.723338693380355835e-02,9.919729083776473999e-02
8.678209781646728516e-02,9.859677404165267944e-02
8.689357340335845947e-02,9.874517470598220825e-02
8.564346283674240112e-02,9.700549393892288208e-02
8.537480980157852173e-02,9.663458168506622314e-02
8.500550687313079834e-02,9.608184546232223511e-02
8.500199764966964722e-02,9.607303887605667114e-02
8.512154221534729004e-02,9.626999497413635254e-02
8.482340723276138306e-02,9.586656838655471802e-02
8.457128703594207764e-02,9.552948921918869019e-02
8.335212618112564087e-02,9.384353458881378174e-02
8.265789598226547241e-02,9.287645667791366577e-02
8.186222612857818604e-02,9.176846593618392944e-02
8.101815730333328247e-02,9.058915078639984131e-02
8.013905584812164307e-02,8.935244381427764893e-02
7.928387820720672607e-02,8.815222233533859253e-02
7.837133854627609253e-02,8.686416596174240112e-02
7.740403711795806885e-02,8.549713343381881714e-02
7.699660211801528931e-02,8.492023497819900513e-02
7.569360733032226562e-02,8.306221663951873779e-02
7.533197849988937378e-02,8.254573494195938110e-02
7.414552569389343262e-02,8.084407448768615723e-02
7.337907701730728149e-02,7.973793148994445801e-02
7.328087836503982544e-02,7.959666103124618530e-02
