global_rmse,occupied_rmse,weighted_rmse
1.073971786499023438e+02,1.126281280517578125e+02,1.672467346191406250e+02
1.073872070312500000e+02,1.126175994873046875e+02,1.672409210205078125e+02
1.073753051757812500e+02,1.126050262451171875e+02,1.672337951660156250e+02
1.073665466308593750e+02,1.125958862304687500e+02,1.672274169921875000e+02
1.073868331909179688e+02,1.126171493530273438e+02,1.672416687011718750e+02
1.073554916381835938e+02,1.125842971801757812e+02,1.672201232910156250e+02
1.073193969726562500e+02,1.125464324951171875e+02,1.671938629150390625e+02
1.072252655029296875e+02,1.124477233886718750e+02,1.671166076660156250e+02
1.071071243286132812e+02,1.123238372802734375e+02,1.670170593261718750e+02
1.069433746337890625e+02,1.121521148681640625e+02,1.668619232177734375e+02
1.068351287841796875e+02,1.120385971069335938e+02,1.667571563720703125e+02
1.066798934936523438e+02,1.118757934570312500e+02,1.666035919189453125e+02
1.064089050292968750e+02,1.115916137695312500e+02,1.663146667480468750e+02
1.062021560668945312e+02,1.113747787475585938e+02,1.660876617431640625e+02
1.059470291137695312e+02,1.111072311401367188e+02,1.658036651611328125e+02
1.056468811035156250e+02,1.107924652099609375e+02,1.654374084472656250e+02
1.053859024047851562e+02,1.105187683105468750e+02,1.651206054687500000e+02
1.051022415161132812e+02,1.102212982177734375e+02,1.647743530273437500e+02
1.048275527954101562e+02,1.099332275390625000e+02,1.644545135498046875e+02
1.046726837158203125e+02,1.097708129882812500e+02,1.642759399414062500e+02
1.045370330810546875e+02,1.096285476684570312e+02,1.641481628417968750e+02
1.044912338256835938e+02,1.095805282592773438e+02,1.641126708984375000e+02
1.044728851318359375e+02,1.095612792968750000e+02,1.640968170166015625e+02
1.044224319458007812e+02,1.095083618164062500e+02,1.640570373535156250e+02
1.043815002441406250e+02,1.094654388427734375e+02,1.640222320556640625e+02
1.043386001586914062e+02,1.094204406738281250e+02,1.639881439208984375e+02
1.043084259033203125e+02,1.093887939453125000e+02,1.639614410400390625e+02
1.041687088012695312e+02,1.092422561645507812e+02,1.638290252685546875e+02
1.040750274658203125e+02,1.091439895629882812e+02,1.637376251220703125e+02
1.040026168823242188e+02,1.090680389404296875e+02,1.636679077148437500e+02
1.039654159545898438e+02,1.090290222167968750e+02,1.636309814453125000e+02
1.039721298217773438e+02,1.090360717773437500e+02,1.636352691650390625e+02
1.039505462646484375e+02,1.090134353637695312e+02,1.636175231933593750e+02
1.039346084594726562e+02,1.089967269897460938e+02,1.636048736572265625e+02
1.038881072998046875e+02,1.089479675292968750e+02,1.635650482177734375e+02
1.038303985595703125e+02,1.088874282836914062e+02,1.635058288574218750e+02
1.037353057861328125e+02,1.087877120971679688e+02,1.633973693847656250e+02
1.036099014282226562e+02,1.086561965942382812e+02,1.632437744140625000e+02
1.034571380615234375e+02,1.084960021972656250e+02,1.630433502197265625e+02
1.031139373779296875e+02,1.081360778808593750e+02,1.625656738281250000e+02
1.027023239135742188e+02,1.077044143676757812e+02,1.619720764160156250e+02
1.021369781494140625e+02,1.071115264892578125e+02,1.611661529541015625e+02
1.015851516723632812e+02,1.065328140258789062e+02,1.603882904052734375e+02
1.010427474975585938e+02,1.059639968872070312e+02,1.596241607666015625e+02
1.004744720458984375e+02,1.053680419921875000e+02,1.588287658691406250e+02
9.982205200195312500e+01,1.046838378906250000e+02,1.579132537841796875e+02
9.918116760253906250e+01,1.040117416381835938e+02,1.569749298095703125e+02
9.847340393066406250e+01,1.032694931030273438e+02,1.559313049316406250e+02
9.767304229736328125e+01,1.024301528930664062e+02,1.547297668457031250e+02
9.674506378173828125e+01,1.014569702148437500e+02,1.532832336425781250e+02
9.563156127929687500e+01,1.002892227172851562e+02,1.515096588134765625e+02
9.490223693847656250e+01,9.952436828613281250e+01,1.503364868164062500e+02
9.384246063232421875e+01,9.841297149658203125e+01,1.485966796875000000e+02
9.267687988281250000e+01,9.719061279296875000e+01,1.466660461425781250e+02
9.181592559814453125e+01,9.628771972656250000e+01,1.452304077148437500e+02
9.117281341552734375e+01,9.561328125000000000e+01,1.441606597900390625e+02
9.092812347412109375e+01,9.535666656494140625e+01,1.437726898193359375e+02
9.083676910400390625e+01,9.526087188720703125e+01,1.436332702636718750e+02
9.080301666259765625e+01,9.522546386718750000e+01,1.435885772705078125e+02
9.078903198242187500e+01,9.521080780029296875e+01,1.435676422119140625e+02
9.078714752197265625e+01,9.520882415771484375e+01,1.435692443847656250e+02
9.078929901123046875e+01,9.521109008789062500e+01,1.435666656494140625e+02
9.078604888916015625e+01,9.520767974853515625e+01,1.435645751953125000e+02
9.079427337646484375e+01,9.521629333496093750e+01,1.435656585693359375e+02
