total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.597589034789836404e+01
2.590462040541016364e+01
2.580549830883914453e+01
2.559263086751828098e+01
2.532169411453009644e+01
2.519011780740222051e+01
2.507286298360322618e+01
2.495984992178522077e+01
2.480744776758082892e+01
2.469597590725339131e+01
2.454025403735737854e+01
2.436709834995805224e+01
2.405968877575320519e+01
2.384030554279585346e+01
2.362622381888800760e+01
2.341294055107202965e+01
2.326295804191892103e+01
2.307194967752175785e+01
2.286293856638835109e+01
2.271495161424573084e+01
2.259253497766963292e+01
2.247385543412578102e+01
2.234454634713114984e+01
2.216554303597387587e+01
2.202260754597124759e+01
2.198560647823034842e+01
2.189520450188741307e+01
2.179030042254626665e+01
2.167405098373578909e+01
2.156202219309962231e+01
2.145036117969106471e+01
2.142246787585621348e+01
2.135844207312545961e+01
2.127513472736295697e+01
2.118691723290294604e+01
2.116298236719171300e+01
2.110980338968339964e+01
2.101663172603278440e+01
2.094227633463902194e+01
2.084069449441786759e+01
2.076533221429131970e+01
2.055031678589012500e+01
2.040374911119941714e+01
2.030028791510967778e+01
2.026297014496297066e+01
2.020265347263046607e+01
2.013517845556416574e+01
2.005902961249908856e+01
1.997674949187434379e+01
1.988993127593478860e+01
1.980275780376706507e+01
1.970283864187005562e+01
1.961150474434316138e+01
1.952007773855328665e+01
1.950064378028549328e+01
1.944299873765259434e+01
1.939403635027787942e+01
1.929661594477968123e+01
1.922462611850238190e+01
1.915368678197429730e+01
1.908201587953406886e+01
1.898356659476489483e+01
1.887478308680763561e+01
1.861787797651842169e+01
1.856032397116310051e+01
1.848394354676887019e+01
1.839471222726082544e+01
1.828130092845902510e+01
1.812182683334656730e+01
1.796054412664116740e+01
1.785583558992801656e+01
1.775829486400936474e+01
1.766056053166533246e+01
1.756104194634114890e+01
1.745922696461848744e+01
1.735498442423560306e+01
1.724848397972494141e+01
1.714011802735702261e+01
1.703044509440077903e+01
1.691995739622035089e+01
1.680897217538140609e+01
1.667666014094227478e+01
1.656156214404914095e+01
1.644908923618599061e+01
1.633737188952428809e+01
1.623403592054647504e+01
1.612568741416117746e+01
1.601622576566644440e+01
1.587585755764481554e+01
1.575903614787472762e+01
1.563840561977240640e+01
1.559205574158315777e+01
1.550768666774150795e+01
1.542121592354506987e+01
1.532311916800328788e+01
1.516691979593155182e+01
1.499603583073685442e+01
1.487491441792052527e+01
1.483695293066115894e+01
1.476775945004613533e+01
1.468276335794242904e+01
1.445092338830512801e+01
1.432275434986473073e+01
1.420663555869920636e+01
1.413776683213213481e+01
1.399774175596439107e+01
1.388878358324417306e+01
1.378383589895939565e+01
1.367931359308723493e+01
1.357578052303047755e+01
1.343574319236264003e+01
1.332905410420111636e+01
1.323653083533144148e+01
1.311001135714426091e+01
1.302514477748472288e+01
1.295619001118613767e+01
1.289740101972889441e+01
1.284652388227273079e+01
1.280245670960129800e+01
1.271588302701861117e+01
1.266638524459013659e+01
1.262875976341138085e+01
1.259694183305117399e+01
1.258201094716999613e+01
1.257744405761055617e+01
1.257373585756095657e+01
1.257016984785339986e+01
1.256740907142195240e+01
1.256509506862469294e+01
1.256283095946523432e+01
1.256148453569872459e+01
1.255940231484784775e+01
1.255461446166052752e+01
1.252865941913089465e+01
1.246206119726465467e+01
1.240737046021762069e+01
1.231106781136154105e+01
1.211882972955782733e+01
1.197327031073944958e+01
1.182860051060481155e+01
1.156601164928381564e+01
1.143176461284804546e+01
1.131238091176746252e+01
1.120596352421156361e+01
1.109624371722810920e+01
1.098657002027043816e+01
1.069515925001782009e+01
1.053396373377553985e+01
