global_rmse,occupied_rmse
1.458708941936492920e-01,6.714553385972976685e-02
1.457832753658294678e-01,6.721685081720352173e-02
1.457353234291076660e-01,6.788383424282073975e-02
1.458189934492111206e-01,6.851154565811157227e-02
1.457040756940841675e-01,6.727587431669235229e-02
1.457221508026123047e-01,6.729109585285186768e-02
1.457268148660659790e-01,6.764251738786697388e-02
1.457245945930480957e-01,6.828735023736953735e-02
1.456464380025863647e-01,6.689739227294921875e-02
1.457720547914505005e-01,6.904788315296173096e-02
1.457396000623703003e-01,6.730019301176071167e-02
1.455575376749038696e-01,6.804881244897842407e-02
1.454152315855026245e-01,6.718784570693969727e-02
1.454401910305023193e-01,6.665598601102828979e-02
1.448656171560287476e-01,6.668691337108612061e-02
1.446580141782760620e-01,6.718212366104125977e-02
1.445058733224868774e-01,6.726896017789840698e-02
1.445030421018600464e-01,6.732667237520217896e-02
1.443177312612533569e-01,6.660236418247222900e-02
1.443779766559600830e-01,6.721716374158859253e-02
1.433484554290771484e-01,6.617466360330581665e-02
1.432637870311737061e-01,6.664855033159255981e-02
1.433582007884979248e-01,6.706652045249938965e-02
1.429727077484130859e-01,6.718736886978149414e-02
1.428783535957336426e-01,6.724838167428970337e-02
1.422660499811172485e-01,6.717642396688461304e-02
1.412636935710906982e-01,6.725328415632247925e-02
1.410118937492370605e-01,6.762354075908660889e-02
1.407335251569747925e-01,6.782809644937515259e-02
1.391919255256652832e-01,6.793415546417236328e-02
1.387366801500320435e-01,6.801505386829376221e-02
1.387234479188919067e-01,6.810107082128524780e-02
1.367501765489578247e-01,6.808532029390335083e-02
1.358736604452133179e-01,6.816218793392181396e-02
1.344553530216217041e-01,6.818635016679763794e-02
1.333723962306976318e-01,6.821910291910171509e-02
1.325859278440475464e-01,6.826471537351608276e-02
1.313594281673431396e-01,6.828446686267852783e-02
1.307651251554489136e-01,6.828375160694122314e-02
1.308226138353347778e-01,6.828418374061584473e-02
1.303217709064483643e-01,6.828387081623077393e-02
1.294364184141159058e-01,6.828384846448898315e-02
1.293327957391738892e-01,6.828384846448898315e-02
1.277914047241210938e-01,6.828384101390838623e-02
1.273310631513595581e-01,6.828559190034866333e-02
1.263178884983062744e-01,6.828553974628448486e-02
1.250085383653640747e-01,6.828609853982925415e-02
1.229612305760383606e-01,6.828815490007400513e-02
1.208724379539489746e-01,6.828833371400833130e-02
1.199046000838279724e-01,6.829791516065597534e-02
1.182878986001014709e-01,6.829601526260375977e-02
1.168710142374038696e-01,6.829848140478134155e-02
1.163558512926101685e-01,6.829914450645446777e-02
1.155459359288215637e-01,6.829866766929626465e-02
1.143616884946823120e-01,6.829892843961715698e-02
1.144909709692001343e-01,6.829842180013656616e-02
1.133607402443885803e-01,6.829922646284103394e-02
1.122491136193275452e-01,6.829996407032012939e-02
1.122964546084403992e-01,6.830122321844100952e-02
1.124249622225761414e-01,6.830137968063354492e-02
1.118094325065612793e-01,6.830194592475891113e-02
1.116729378700256348e-01,6.830306351184844971e-02
1.109239310026168823e-01,6.830299645662307739e-02
1.107155308127403259e-01,6.830290704965591431e-02
1.117125973105430603e-01,6.830296665430068970e-02
1.085337847471237183e-01,6.830393522977828979e-02
1.056704744696617126e-01,6.830459833145141602e-02
1.047201380133628845e-01,6.830503046512603760e-02
1.040952354669570923e-01,6.830555945634841919e-02
1.036764904856681824e-01,6.830547004938125610e-02
1.035278216004371643e-01,6.830557435750961304e-02
1.029971316456794739e-01,6.830598413944244385e-02
1.031342521309852600e-01,6.830596178770065308e-02
1.024875268340110779e-01,6.830598413944244385e-02
1.017758548259735107e-01,6.830598413944244385e-02
1.020150855183601379e-01,6.830598413944244385e-02
1.005259975790977478e-01,6.830598413944244385e-02
1.004108786582946777e-01,6.830598413944244385e-02
9.987934678792953491e-02,6.830598413944244385e-02
9.911216050386428833e-02,6.830598413944244385e-02
9.837072342634201050e-02,6.830598413944244385e-02
9.743863344192504883e-02,6.830598413944244385e-02
9.674971550703048706e-02,6.830598413944244385e-02
9.681595116853713989e-02,6.830598413944244385e-02
9.580839425325393677e-02,6.830598413944244385e-02
9.470687061548233032e-02,6.830598413944244385e-02
9.444659948348999023e-02,6.830598413944244385e-02
9.364302456378936768e-02,6.830598413944244385e-02
