global_rmse,occupied_rmse,weighted_rmse
1.252637939453125000e+02,1.459098358154296875e+02,2.432280426025390625e+02
1.209001693725585938e+02,1.408269653320312500e+02,2.349238128662109375e+02
1.179553527832031250e+02,1.373967132568359375e+02,2.291671295166015625e+02
1.156809539794921875e+02,1.347473907470703125e+02,2.246969299316406250e+02
1.137137680053710938e+02,1.324558868408203125e+02,2.208492431640625000e+02
1.120984191894531250e+02,1.305742187500000000e+02,2.177733917236328125e+02
1.108944778442382812e+02,1.291717681884765625e+02,2.154358062744140625e+02
1.103267517089843750e+02,1.285104217529296875e+02,2.143856811523437500e+02
1.099762191772460938e+02,1.281020660400390625e+02,2.137684783935546875e+02
1.097510910034179688e+02,1.278397521972656250e+02,2.134111022949218750e+02
1.096319808959960938e+02,1.277009658813476562e+02,2.132297668457031250e+02
1.095851593017578125e+02,1.276463928222656250e+02,2.131647186279296875e+02
1.095338745117187500e+02,1.275866622924804688e+02,2.130953369140625000e+02
1.095338439941406250e+02,1.275866699218750000e+02,2.130938110351562500e+02
1.095324554443359375e+02,1.275851211547851562e+02,2.130908355712890625e+02
1.095270385742187500e+02,1.275788879394531250e+02,2.130830993652343750e+02
1.095265502929687500e+02,1.275784454345703125e+02,2.130818786621093750e+02
1.095268783569335938e+02,1.275788192749023438e+02,2.130821838378906250e+02
1.095267715454101562e+02,1.275787963867187500e+02,2.130812377929687500e+02
1.095310287475585938e+02,1.275838394165039062e+02,2.130837707519531250e+02
1.095292205810546875e+02,1.275817108154296875e+02,2.130823059082031250e+02
1.095304031372070312e+02,1.275830383300781250e+02,2.130835571289062500e+02
1.095293426513671875e+02,1.275817947387695312e+02,2.130829467773437500e+02
1.095304336547851562e+02,1.275830307006835938e+02,2.130843048095703125e+02
1.095068511962890625e+02,1.275555572509765625e+02,2.130625152587890625e+02
1.094776229858398438e+02,1.275215225219726562e+02,2.130343627929687500e+02
1.094396438598632812e+02,1.274772796630859375e+02,2.129969940185546875e+02
1.094151458740234375e+02,1.274487304687500000e+02,2.129705810546875000e+02
1.094112930297851562e+02,1.274442367553710938e+02,2.129659118652343750e+02
1.093796310424804688e+02,1.274073638916015625e+02,2.129335937500000000e+02
1.093295516967773438e+02,1.273489913940429688e+02,2.128833312988281250e+02
1.092502822875976562e+02,1.272566604614257812e+02,2.127944946289062500e+02
1.091694030761718750e+02,1.271624374389648438e+02,2.127066650390625000e+02
1.091005554199218750e+02,1.270822448730468750e+02,2.126280517578125000e+02
1.089791641235351562e+02,1.269408493041992188e+02,2.124860534667968750e+02
1.088702697753906250e+02,1.268140029907226562e+02,2.123586425781250000e+02
1.086786575317382812e+02,1.265908050537109375e+02,2.121339569091796875e+02
1.083188552856445312e+02,1.261716918945312500e+02,2.116966400146484375e+02
1.078955612182617188e+02,1.256786117553710938e+02,2.111567687988281250e+02
1.072655258178710938e+02,1.249446868896484375e+02,2.103590087890625000e+02
1.065105667114257812e+02,1.240652542114257812e+02,2.093262786865234375e+02
1.057980880737304688e+02,1.232352905273437500e+02,2.083512573242187500e+02
1.049343719482421875e+02,1.222291259765625000e+02,2.071689300537109375e+02
1.043255004882812500e+02,1.215198440551757812e+02,2.063004455566406250e+02
1.036775512695312500e+02,1.207650680541992188e+02,2.053311767578125000e+02
1.029023437500000000e+02,1.198620223999023438e+02,2.042154846191406250e+02
1.023207702636718750e+02,1.191845703125000000e+02,2.033343505859375000e+02
1.015221405029296875e+02,1.182542800903320312e+02,2.021117095947265625e+02
1.007840957641601562e+02,1.173945541381835938e+02,2.010348968505859375e+02
9.988243865966796875e+01,1.163442535400390625e+02,1.996640472412109375e+02
