global_rmse,occupied_rmse
1.458708941936492920e-01,6.714553385972976685e-02
1.457832753658294678e-01,6.721685081720352173e-02
1.457133889198303223e-01,6.769461184740066528e-02
1.458423584699630737e-01,6.843727827072143555e-02
1.456619054079055786e-01,6.730489432811737061e-02
1.455182731151580811e-01,6.723984330892562866e-02
1.453614383935928345e-01,6.726211309432983398e-02
1.450219005346298218e-01,6.727087497711181641e-02
1.450620740652084351e-01,6.762301921844482422e-02
1.445353329181671143e-01,6.759586185216903687e-02
1.442370116710662842e-01,6.728414446115493774e-02
1.434976905584335327e-01,6.721794605255126953e-02
1.431230902671813965e-01,6.733889132738113403e-02
1.431671977043151855e-01,6.723456084728240967e-02
1.424355357885360718e-01,6.754732131958007812e-02
1.412818580865859985e-01,6.771114468574523926e-02
1.407704800367355347e-01,6.800474226474761963e-02
1.404421925544738770e-01,6.845716387033462524e-02
1.408856511116027832e-01,6.869556009769439697e-02
1.402788311243057251e-01,6.951306015253067017e-02
1.397612839937210083e-01,6.800159066915512085e-02
1.396653801202774048e-01,6.823754310607910156e-02
1.395626813173294067e-01,6.747790426015853882e-02
1.389807164669036865e-01,6.708615273237228394e-02
1.386108100414276123e-01,6.706465780735015869e-02
1.382787525653839111e-01,6.721401214599609375e-02
1.381869316101074219e-01,6.731522083282470703e-02
1.371431052684783936e-01,6.730024516582489014e-02
1.363967210054397583e-01,6.733977049589157104e-02
1.359190344810485840e-01,6.728606671094894409e-02
1.349916905164718628e-01,6.731963157653808594e-02
1.331036686897277832e-01,6.739696115255355835e-02
1.320437788963317871e-01,6.744044274091720581e-02
1.312592327594757080e-01,6.741742789745330811e-02
1.302691251039505005e-01,6.744837015867233276e-02
1.292352974414825439e-01,6.747962534427642822e-02
1.284976601600646973e-01,6.750533729791641235e-02
1.281562149524688721e-01,6.750295311212539673e-02
1.278375238180160522e-01,6.755423545837402344e-02
1.270666271448135376e-01,6.756833940744400024e-02
1.272104233503341675e-01,6.742530316114425659e-02
1.269613057374954224e-01,6.772328913211822510e-02
1.267481893301010132e-01,6.728131324052810669e-02
1.263719499111175537e-01,6.832533329725265503e-02
1.264421790838241577e-01,6.849187612533569336e-02
1.264467090368270874e-01,6.863573938608169556e-02
1.262384802103042603e-01,6.855459511280059814e-02
1.259252578020095825e-01,6.890535354614257812e-02
1.257114410400390625e-01,6.686252355575561523e-02
1.259070932865142822e-01,6.701470166444778442e-02
1.255539357662200928e-01,6.688292324542999268e-02
1.254979223012924194e-01,6.679551303386688232e-02
1.254762113094329834e-01,6.693726778030395508e-02
1.255086064338684082e-01,6.698521971702575684e-02
1.253092437982559204e-01,6.691505014896392822e-02
1.253530085086822510e-01,6.697488576173782349e-02
1.252863258123397827e-01,6.693157553672790527e-02
1.249963045120239258e-01,6.694027036428451538e-02
1.249220669269561768e-01,6.690356135368347168e-02
1.243792101740837097e-01,6.696764379739761353e-02
1.235391721129417419e-01,6.704196333885192871e-02
1.232190653681755066e-01,6.695931404829025269e-02
1.229658871889114380e-01,6.698317825794219971e-02
1.219218149781227112e-01,6.697889417409896851e-02
1.215667650103569031e-01,6.696422398090362549e-02
1.214531958103179932e-01,6.694232672452926636e-02
1.207106560468673706e-01,6.693964451551437378e-02
1.205854639410972595e-01,6.693970412015914917e-02
1.198603287339210510e-01,6.693935394287109375e-02
1.194199398159980774e-01,6.693949550390243530e-02
1.190750002861022949e-01,6.693945080041885376e-02
1.182542517781257629e-01,6.693945080041885376e-02
1.176096946001052856e-01,6.693944334983825684e-02
1.161466166377067566e-01,6.693944334983825684e-02
1.160430237650871277e-01,6.693944334983825684e-02
1.159133091568946838e-01,6.693944334983825684e-02
1.157336309552192688e-01,6.693944334983825684e-02
1.147698163986206055e-01,6.693944334983825684e-02
1.144775897264480591e-01,6.693944334983825684e-02
1.149116307497024536e-01,6.693944334983825684e-02
1.145493611693382263e-01,6.693944334983825684e-02
1.143413260579109192e-01,6.693944334983825684e-02
1.132255718111991882e-01,6.693944334983825684e-02
1.110312938690185547e-01,6.693944334983825684e-02
1.105111688375473022e-01,6.693944334983825684e-02
1.093113943934440613e-01,6.693944334983825684e-02
1.089324206113815308e-01,6.693944334983825684e-02
1.073233634233474731e-01,6.693944334983825684e-02
