global_rmse,occupied_rmse
1.407614797353744507e-01,1.504240185022354126e-01
1.406965404748916626e-01,1.503575295209884644e-01
1.407600194215774536e-01,1.507154554128646851e-01
1.402677148580551147e-01,1.500846147537231445e-01
1.404893100261688232e-01,1.503101587295532227e-01
1.406627148389816284e-01,1.505055725574493408e-01
1.399003118276596069e-01,1.496383994817733765e-01
1.392910331487655640e-01,1.490130871534347534e-01
1.393504291772842407e-01,1.490904241800308228e-01
1.389476507902145386e-01,1.486551165580749512e-01
1.386628895998001099e-01,1.483412533998489380e-01
1.381238847970962524e-01,1.477401554584503174e-01
1.368251442909240723e-01,1.463499069213867188e-01
1.356711536645889282e-01,1.451049447059631348e-01
1.349295079708099365e-01,1.443163901567459106e-01
1.340018212795257568e-01,1.432572156190872192e-01
1.336015909910202026e-01,1.428303718566894531e-01
1.322016268968582153e-01,1.413219124078750610e-01
1.322168856859207153e-01,1.413369178771972656e-01
1.327575147151947021e-01,1.419585496187210083e-01
1.322738677263259888e-01,1.414263248443603516e-01
1.320846676826477051e-01,1.412058919668197632e-01
1.320336908102035522e-01,1.411052495241165161e-01
1.319949924945831299e-01,1.410703361034393311e-01
1.319310218095779419e-01,1.409961730241775513e-01
1.318440139293670654e-01,1.409287899732589722e-01
1.317728459835052490e-01,1.408215016126632690e-01
1.318588554859161377e-01,1.409178972244262695e-01
1.319944560527801514e-01,1.411031037569046021e-01
1.318957805633544922e-01,1.409945785999298096e-01
1.319507509469985962e-01,1.410639733076095581e-01
1.318110972642898560e-01,1.409099102020263672e-01
1.318108886480331421e-01,1.409068256616592407e-01
1.317894458770751953e-01,1.408920735120773315e-01
1.318123936653137207e-01,1.409096717834472656e-01
1.317753195762634277e-01,1.408406496047973633e-01
1.318634152412414551e-01,1.409809440374374390e-01
1.318043321371078491e-01,1.409012079238891602e-01
1.317384392023086548e-01,1.407919377088546753e-01
1.317079067230224609e-01,1.407559514045715332e-01
1.320090591907501221e-01,1.410663276910781860e-01
1.316891014575958252e-01,1.407517343759536743e-01
1.318427473306655884e-01,1.409276425838470459e-01
1.319656074047088623e-01,1.410275399684906006e-01
1.316476613283157349e-01,1.406947672367095947e-01
1.314726322889328003e-01,1.404238939285278320e-01
1.315416991710662842e-01,1.405934989452362061e-01
1.316161900758743286e-01,1.406697332859039307e-01
1.316576302051544189e-01,1.407026946544647217e-01
1.316570043563842773e-01,1.406988501548767090e-01
1.315740644931793213e-01,1.405442357063293457e-01
1.314914673566818237e-01,1.404908597469329834e-01
1.314624547958374023e-01,1.404854506254196167e-01
1.315983682870864868e-01,1.405773162841796875e-01
1.319757550954818726e-01,1.409818381071090698e-01
1.317318528890609741e-01,1.407657861709594727e-01
1.317498236894607544e-01,1.407858133316040039e-01
1.313261389732360840e-01,1.403166502714157104e-01
1.314880698919296265e-01,1.402617394924163818e-01
1.313473582267761230e-01,1.403141915798187256e-01
1.315080076456069946e-01,1.404615640640258789e-01
1.316066384315490723e-01,1.405435055494308472e-01
1.313852369785308838e-01,1.402846127748489380e-01
1.317739337682723999e-01,1.407119184732437134e-01
1.307793706655502319e-01,1.395889818668365479e-01
1.303817480802536011e-01,1.391177922487258911e-01
1.299905329942703247e-01,1.387937068939208984e-01
1.299562752246856689e-01,1.387619078159332275e-01
1.298729926347732544e-01,1.386578977108001709e-01
1.299521327018737793e-01,1.387340873479843140e-01
1.301297545433044434e-01,1.389367878437042236e-01
1.302330195903778076e-01,1.390535086393356323e-01
1.297859400510787964e-01,1.385575979948043823e-01
1.298073381185531616e-01,1.385794878005981445e-01
1.302206665277481079e-01,1.390369236469268799e-01
1.297253370285034180e-01,1.384995579719543457e-01
1.296249181032180786e-01,1.383691877126693726e-01
1.291456222534179688e-01,1.378664821386337280e-01
1.289282292127609253e-01,1.376317739486694336e-01
1.275100111961364746e-01,1.361055523157119751e-01
1.264596283435821533e-01,1.349686682224273682e-01
1.260506659746170044e-01,1.345276981592178345e-01
1.251132041215896606e-01,1.335130333900451660e-01
1.237101554870605469e-01,1.319961994886398315e-01
1.229107454419136047e-01,1.311316192150115967e-01
1.211681142449378967e-01,1.292465180158615112e-01
1.197785586118698120e-01,1.277430951595306396e-01
1.199494600296020508e-01,1.279281377792358398e-01
1.188606545329093933e-01,1.267499774694442749e-01
1.182325854897499084e-01,1.260703057050704956e-01
1.179374754428863525e-01,1.257509291172027588e-01
1.165960878133773804e-01,1.242990493774414062e-01
1.152390241622924805e-01,1.228299140930175781e-01
1.134901270270347595e-01,1.209361255168914795e-01
1.133204698562622070e-01,1.207523867487907410e-01
1.120413392782211304e-01,1.193667724728584290e-01
1.108536198735237122e-01,1.180798038840293884e-01
1.109585240483283997e-01,1.181934848427772522e-01
1.109350770711898804e-01,1.181680485606193542e-01
1.109157949686050415e-01,1.181471496820449829e-01
1.108500063419342041e-01,1.180758476257324219e-01
1.107922866940498352e-01,1.180133000016212463e-01
1.108111590147018433e-01,1.180337816476821899e-01
1.108525544404983521e-01,1.180786415934562683e-01
1.108085438609123230e-01,1.180309653282165527e-01
1.106978580355644226e-01,1.179110184311866760e-01
1.107354164123535156e-01,1.179517284035682678e-01
1.107715666294097900e-01,1.179909110069274902e-01
1.107540577650070190e-01,1.179719492793083191e-01
1.108488142490386963e-01,1.180746331810951233e-01
1.101201176643371582e-01,1.172845885157585144e-01
1.064935922622680664e-01,1.133456155657768250e-01
1.050668135285377502e-01,1.117864325642585754e-01
1.008329689502716064e-01,1.071149259805679321e-01
1.012849286198616028e-01,1.076763495802879333e-01
1.013452261686325073e-01,1.077741086483001709e-01
1.004720926284790039e-01,1.068139597773551941e-01
9.915457665920257568e-02,1.053952798247337341e-01
9.880430251359939575e-02,1.050035879015922546e-01
9.888528287410736084e-02,1.050906628370285034e-01
9.855017066001892090e-02,1.047227531671524048e-01
9.859979897737503052e-02,1.047781482338905334e-01
9.811622649431228638e-02,1.042532399296760559e-01
9.708749502897262573e-02,1.031299456954002380e-01
9.702578932046890259e-02,1.030642539262771606e-01
9.645964205265045166e-02,1.024514287710189819e-01
9.388497471809387207e-02,9.965270012617111206e-02
9.401816129684448242e-02,9.979754686355590820e-02
9.420680254697799683e-02,1.000026538968086243e-01
9.232728183269500732e-02,9.795888513326644897e-02
9.015047550201416016e-02,9.559062123298645020e-02
8.896143734455108643e-02,9.429620206356048584e-02
8.521922677755355835e-02,9.021975845098495483e-02
8.348409831523895264e-02,8.832789957523345947e-02
8.136723935604095459e-02,8.601818233728408813e-02
7.882538437843322754e-02,8.324210345745086670e-02
7.772839814424514771e-02,8.204308152198791504e-02
7.740879803895950317e-02,8.169368654489517212e-02
7.597929239273071289e-02,8.012995123863220215e-02
7.301054894924163818e-02,7.687760144472122192e-02
7.326523959636688232e-02,7.715647667646408081e-02
7.294224947690963745e-02,7.680195569992065430e-02
7.227054983377456665e-02,7.606559246778488159e-02
7.206895202398300171e-02,7.584615796804428101e-02
7.166025787591934204e-02,7.539316266775131226e-02
7.116264104843139648e-02,7.484126091003417969e-02
7.059074938297271729e-02,7.420508563518524170e-02
7.090837508440017700e-02,7.456552982330322266e-02
7.075653225183486938e-02,7.431977242231369019e-02
7.055935263633728027e-02,7.415329664945602417e-02
