global_rmse,occupied_rmse,weighted_rmse
6.403375244140625000e+01,7.420175170898437500e+01,1.186295242309570312e+02
6.401593780517578125e+01,7.418089294433593750e+01,1.186175460815429688e+02
6.399484634399414062e+01,7.415653228759765625e+01,1.186007766723632812e+02
6.398593139648437500e+01,7.414617919921875000e+01,1.185939712524414062e+02
6.398183822631835938e+01,7.414145660400390625e+01,1.185908584594726562e+02
6.398672485351562500e+01,7.414720916748046875e+01,1.185942459106445312e+02
6.398214340209960938e+01,7.414187622070312500e+01,1.185908584594726562e+02
6.397804260253906250e+01,7.413708496093750000e+01,1.185876846313476562e+02
6.397129058837890625e+01,7.412921905517578125e+01,1.185823898315429688e+02
6.396411132812500000e+01,7.412088775634765625e+01,1.185764694213867188e+02
6.394520187377929688e+01,7.409891510009765625e+01,1.185606155395507812e+02
6.392649459838867188e+01,7.407711791992187500e+01,1.185456619262695312e+02
6.391151046752929688e+01,7.405966186523437500e+01,1.185324096679687500e+02
6.390507507324218750e+01,7.405236053466796875e+01,1.185253295898437500e+02
6.389876937866210938e+01,7.404512023925781250e+01,1.185170593261718750e+02
6.387318801879882812e+01,7.401550292968750000e+01,1.184929504394531250e+02
6.383493423461914062e+01,7.397117614746093750e+01,1.184570388793945312e+02
6.380351257324218750e+01,7.393475341796875000e+01,1.184279098510742188e+02
6.378600311279296875e+01,7.391446685791015625e+01,1.184102325439453125e+02
6.374789428710937500e+01,7.387030029296875000e+01,1.183734664916992188e+02
6.370708465576171875e+01,7.382297515869140625e+01,1.183363037109375000e+02
6.364936828613281250e+01,7.375604248046875000e+01,1.182786483764648438e+02
6.365011596679687500e+01,7.375695037841796875e+01,1.182783966064453125e+02
6.363287734985351562e+01,7.373692321777343750e+01,1.182621231079101562e+02
6.359080123901367188e+01,7.368799591064453125e+01,1.182211532592773438e+02
6.359553527832031250e+01,7.369363403320312500e+01,1.182249374389648438e+02
6.357740783691406250e+01,7.367254638671875000e+01,1.182078857421875000e+02
6.357053375244140625e+01,7.366451263427734375e+01,1.182014236450195312e+02
6.358289337158203125e+01,7.367897796630859375e+01,1.182123031616210938e+02
6.358066558837890625e+01,7.367640686035156250e+01,1.182098083496093750e+02
6.357303237915039062e+01,7.366754150390625000e+01,1.182032241821289062e+02
6.357785034179687500e+01,7.367310333251953125e+01,1.182072448730468750e+02
6.357955932617187500e+01,7.367507934570312500e+01,1.182087631225585938e+02
6.357658767700195312e+01,7.367164611816406250e+01,1.182069854736328125e+02
6.358016204833984375e+01,7.367578125000000000e+01,1.182096023559570312e+02
6.357965087890625000e+01,7.367517089843750000e+01,1.182092895507812500e+02
6.358160018920898438e+01,7.367723083496093750e+01,1.182099685668945312e+02
6.358136367797851562e+01,7.367697906494140625e+01,1.182096405029296875e+02
6.358207702636718750e+01,7.367769622802734375e+01,1.182095260620117188e+02
6.358005905151367188e+01,7.367565155029296875e+01,1.182095336914062500e+02
6.358184814453125000e+01,7.367768096923828125e+01,1.182101440429687500e+02
6.358078002929687500e+01,7.367642974853515625e+01,1.182097930908203125e+02
6.358010482788085938e+01,7.367536163330078125e+01,1.182095413208007812e+02
6.357999038696289062e+01,7.367530059814453125e+01,1.182094879150390625e+02
6.357924652099609375e+01,7.367458343505859375e+01,1.182092514038085938e+02
6.357922363281250000e+01,7.367459869384765625e+01,1.182092514038085938e+02
6.357917022705078125e+01,7.367406463623046875e+01,1.182091064453125000e+02
6.357916641235351562e+01,7.367395019531250000e+01,1.182090835571289062e+02
6.357912445068359375e+01,7.367429351806640625e+01,1.182091598510742188e+02
6.357929229736328125e+01,7.367427825927734375e+01,1.182091598510742188e+02
6.357968139648437500e+01,7.367406463623046875e+01,1.182091064453125000e+02
6.358037948608398438e+01,7.367554473876953125e+01,1.182094879150390625e+02
6.358014297485351562e+01,7.367539215087890625e+01,1.182094573974609375e+02
6.358012771606445312e+01,7.367547607421875000e+01,1.182094802856445312e+02
6.358055877685546875e+01,7.367596435546875000e+01,1.182096252441406250e+02
6.358063888549804688e+01,7.367597961425781250e+01,1.182095794677734375e+02
6.358097076416015625e+01,7.367640686035156250e+01,1.182097015380859375e+02
6.358025360107421875e+01,7.367557525634765625e+01,1.182094039916992188e+02
6.357838058471679688e+01,7.367346954345703125e+01,1.182087554931640625e+02
6.357904815673828125e+01,7.367423248291015625e+01,1.182089614868164062e+02
6.358131790161132812e+01,7.367690277099609375e+01,1.182100906372070312e+02
6.358308792114257812e+01,7.367893981933593750e+01,1.182108459472656250e+02
6.358342742919921875e+01,7.367930603027343750e+01,1.182107849121093750e+02
6.358502197265625000e+01,7.368115997314453125e+01,1.182121047973632812e+02
6.357954025268554688e+01,7.367481994628906250e+01,1.182091445922851562e+02
6.358765029907226562e+01,7.368421173095703125e+01,1.182144241333007812e+02
6.358782958984375000e+01,7.368442535400390625e+01,1.182153854370117188e+02
6.358827972412109375e+01,7.368495178222656250e+01,1.182150726318359375e+02
6.357955932617187500e+01,7.367484283447265625e+01,1.182085037231445312e+02
6.356183624267578125e+01,7.365428924560546875e+01,1.181926956176757812e+02
6.354149627685546875e+01,7.363070678710937500e+01,1.181740646362304688e+02
6.353944778442382812e+01,7.362831878662109375e+01,1.181722259521484375e+02
6.349324798583984375e+01,7.357475280761718750e+01,1.181266784667968750e+02
6.345324325561523438e+01,7.352837371826171875e+01,1.180835647583007812e+02
6.343440628051757812e+01,7.350653839111328125e+01,1.180627975463867188e+02
6.336930847167968750e+01,7.343109893798828125e+01,1.179889907836914062e+02
6.328986740112304688e+01,7.333904266357421875e+01,1.178956527709960938e+02
