global_rmse,occupied_rmse
1.226163432002067566e-01,1.445042788982391357e-01
1.220206618309020996e-01,1.438396275043487549e-01
1.206203699111938477e-01,1.420380771160125732e-01
1.198730394244194031e-01,1.410498619079589844e-01
1.193211153149604797e-01,1.403397768735885620e-01
1.180636063218116760e-01,1.386318206787109375e-01
1.179035827517509460e-01,1.383697241544723511e-01
1.174710988998413086e-01,1.379195004701614380e-01
1.174967363476753235e-01,1.379525661468505859e-01
1.169239804148674011e-01,1.372042894363403320e-01
1.168794855475425720e-01,1.371484547853469849e-01
1.169060096144676208e-01,1.371775269508361816e-01
1.167650148272514343e-01,1.369964778423309326e-01
1.167069524526596069e-01,1.369183659553527832e-01
1.166386604309082031e-01,1.368238180875778198e-01
1.165710613131523132e-01,1.367362141609191895e-01
1.166253611445426941e-01,1.368071883916854858e-01
1.166122108697891235e-01,1.367911994457244873e-01
1.165978461503982544e-01,1.367783099412918091e-01
1.165255308151245117e-01,1.366631686687469482e-01
1.164910420775413513e-01,1.365802139043807983e-01
1.164997741580009460e-01,1.365681439638137817e-01
1.167579442262649536e-01,1.369124799966812134e-01
1.166118755936622620e-01,1.367375403642654419e-01
1.167138591408729553e-01,1.366652548313140869e-01
1.165373101830482483e-01,1.365368813276290894e-01
1.165217906236648560e-01,1.366018354892730713e-01
1.165462434291839600e-01,1.366962492465972900e-01
1.165516152977943420e-01,1.366122066974639893e-01
1.163665056228637695e-01,1.365496069192886353e-01
1.165336593985557556e-01,1.364343613386154175e-01
1.163409650325775146e-01,1.364295035600662231e-01
1.163191348314285278e-01,1.363841593265533447e-01
1.160779744386672974e-01,1.365315467119216919e-01
1.161314398050308228e-01,1.365670263767242432e-01
1.163618490099906921e-01,1.365675479173660278e-01
1.162823215126991272e-01,1.365179866552352905e-01
1.165729239583015442e-01,1.366235911846160889e-01
1.162428334355354309e-01,1.366835832595825195e-01
1.162397712469100952e-01,1.365805119276046753e-01
1.161668524146080017e-01,1.365265250205993652e-01
1.159103512763977051e-01,1.365544646978378296e-01
1.154990196228027344e-01,1.365144848823547363e-01
1.157095879316329956e-01,1.365231573581695557e-01
1.151654496788978577e-01,1.366077214479446411e-01
1.154616624116897583e-01,1.365773975849151611e-01
1.154697909951210022e-01,1.368121057748794556e-01
1.154740825295448303e-01,1.366849541664123535e-01
1.151638552546501160e-01,1.365569680929183960e-01
1.149125173687934875e-01,1.364934146404266357e-01
1.146238669753074646e-01,1.364756822586059570e-01
1.146222352981567383e-01,1.364693343639373779e-01
1.144249960780143738e-01,1.364920139312744141e-01
1.143320351839065552e-01,1.364872306585311890e-01
1.145240738987922668e-01,1.365105211734771729e-01
1.144500002264976501e-01,1.364914923906326294e-01
1.141553074121475220e-01,1.364759057760238647e-01
1.140581667423248291e-01,1.364650726318359375e-01
1.140575706958770752e-01,1.364642530679702759e-01
1.136104688048362732e-01,1.364683061838150024e-01
1.134963482618331909e-01,1.364727914333343506e-01
1.133876889944076538e-01,1.364685446023941040e-01
1.134107261896133423e-01,1.364649087190628052e-01
1.131866276264190674e-01,1.364659518003463745e-01
1.130132377147674561e-01,1.364678740501403809e-01
1.129142045974731445e-01,1.364683359861373901e-01
1.129438206553459167e-01,1.364662200212478638e-01
1.129187494516372681e-01,1.364652961492538452e-01
1.128856018185615540e-01,1.364666968584060669e-01
1.129804700613021851e-01,1.364562958478927612e-01
1.128577366471290588e-01,1.364779472351074219e-01
1.128354445099830627e-01,1.364628970623016357e-01
1.128254085779190063e-01,1.365641057491302490e-01
1.129665449261665344e-01,1.367295682430267334e-01
1.127836331725120544e-01,1.365084797143936157e-01
1.126486584544181824e-01,1.362783461809158325e-01
1.126671507954597473e-01,1.362739950418472290e-01
1.126595139503479004e-01,1.363201290369033813e-01
1.127303987741470337e-01,1.363800466060638428e-01
1.127333343029022217e-01,1.363425999879837036e-01
1.126717329025268555e-01,1.362369656562805176e-01
1.127612441778182983e-01,1.363745778799057007e-01
1.127119511365890503e-01,1.363151967525482178e-01
1.128358021378517151e-01,1.364875137805938721e-01
1.131416782736778259e-01,1.368595510721206665e-01
1.128664091229438782e-01,1.365230232477188110e-01
1.130752265453338623e-01,1.367893815040588379e-01
1.127511039376258850e-01,1.363669633865356445e-01
1.126978993415832520e-01,1.363128721714019775e-01
1.122494339942932129e-01,1.357413083314895630e-01
1.123208925127983093e-01,1.358348429203033447e-01
1.122219115495681763e-01,1.357045769691467285e-01
1.107181906700134277e-01,1.337858885526657104e-01
1.102192252874374390e-01,1.331413537263870239e-01
1.102422922849655151e-01,1.331705451011657715e-01
1.099272966384887695e-01,1.327636688947677612e-01
1.091289445757865906e-01,1.317432075738906860e-01
1.086887121200561523e-01,1.311796456575393677e-01
1.084429696202278137e-01,1.308668404817581177e-01
1.084898859262466431e-01,1.309263259172439575e-01
1.083493381738662720e-01,1.307467371225357056e-01
1.082183793187141418e-01,1.305792480707168579e-01
1.082509979605674744e-01,1.306208968162536621e-01
1.083710491657257080e-01,1.307746469974517822e-01
1.083756536245346069e-01,1.307808756828308105e-01
1.069500297307968140e-01,1.289595961570739746e-01
1.066404655575752258e-01,1.285640001296997070e-01
1.058208495378494263e-01,1.275157034397125244e-01
1.052489131689071655e-01,1.267842799425125122e-01
1.052767038345336914e-01,1.268198788166046143e-01
1.047356203198432922e-01,1.261271536350250244e-01
1.050412431359291077e-01,1.265188455581665039e-01
1.046341806650161743e-01,1.259859353303909302e-01
1.044499427080154419e-01,1.257520765066146851e-01
1.043089851737022400e-01,1.255677193403244019e-01
1.043088436126708984e-01,1.255883574485778809e-01
1.044065281748771667e-01,1.257283389568328857e-01
1.043001636862754822e-01,1.255877912044525146e-01
1.043796613812446594e-01,1.256862878799438477e-01
1.043221205472946167e-01,1.256038397550582886e-01
1.042733117938041687e-01,1.254519373178482056e-01
1.043391451239585876e-01,1.255439817905426025e-01
1.042985469102859497e-01,1.255051940679550171e-01
1.042628735303878784e-01,1.254415810108184814e-01
1.042725369334220886e-01,1.253691613674163818e-01
1.042727306485176086e-01,1.254247874021530151e-01
1.043547838926315308e-01,1.256296932697296143e-01
1.043108776211738586e-01,1.255000233650207520e-01
1.043478325009346008e-01,1.254145354032516479e-01
1.044320464134216309e-01,1.254059076309204102e-01
1.043032482266426086e-01,1.253260374069213867e-01
1.043318882584571838e-01,1.253073960542678833e-01
1.040769442915916443e-01,1.253257244825363159e-01
1.040976047515869141e-01,1.253385841846466064e-01
1.039658561348915100e-01,1.253073513507843018e-01
1.039888784289360046e-01,1.253326088190078735e-01
1.039718464016914368e-01,1.253427565097808838e-01
1.039406880736351013e-01,1.253494620323181152e-01
1.040423214435577393e-01,1.253003776073455811e-01
1.038295850157737732e-01,1.253025829792022705e-01
1.037599593400955200e-01,1.253055632114410400e-01
1.037573814392089844e-01,1.253103911876678467e-01
1.036451756954193115e-01,1.253084391355514526e-01
1.035902574658393860e-01,1.253145039081573486e-01
1.035801023244857788e-01,1.253223270177841187e-01
1.036567166447639465e-01,1.253049522638320923e-01
1.037426218390464783e-01,1.252974420785903931e-01
1.036154627799987793e-01,1.253030002117156982e-01
1.035597920417785645e-01,1.253156363964080811e-01
1.035508811473846436e-01,1.253047734498977661e-01
