global_rmse,occupied_rmse
6.729093194007873535e-02,7.193765789270401001e-02
6.722622364759445190e-02,7.178676873445510864e-02
6.674780696630477905e-02,7.100284099578857422e-02
6.657166779041290283e-02,7.087908685207366943e-02
6.638781726360321045e-02,7.072860002517700195e-02
6.636611372232437134e-02,7.037346065044403076e-02
6.594479829072952271e-02,7.048927247524261475e-02
6.593886017799377441e-02,7.053606957197189331e-02
6.621295958757400513e-02,7.073485106229782104e-02
6.579668074846267700e-02,7.068773359060287476e-02
6.583498418331146240e-02,7.069980353116989136e-02
6.593547016382217407e-02,7.091359049081802368e-02
6.539905816316604614e-02,7.017614692449569702e-02
6.517736613750457764e-02,6.990443170070648193e-02
6.536158174276351929e-02,6.978553533554077148e-02
6.513193249702453613e-02,6.982447952032089233e-02
6.498181074857711792e-02,6.859705597162246704e-02
6.455457210540771484e-02,6.830412149429321289e-02
6.478799879550933838e-02,6.807261705398559570e-02
6.457868218421936035e-02,6.782694160938262939e-02
6.457632780075073242e-02,6.764001399278640747e-02
6.431417167186737061e-02,6.774067133665084839e-02
6.463263183832168579e-02,6.810347735881805420e-02
6.381269544363021851e-02,6.718111038208007812e-02
6.400681287050247192e-02,6.754412502050399780e-02
6.405407935380935669e-02,6.762553751468658447e-02
6.389834731817245483e-02,6.742730736732482910e-02
6.388785690069198608e-02,6.751552224159240723e-02
6.336154043674468994e-02,6.641066819429397583e-02
6.356228142976760864e-02,6.674801558256149292e-02
6.338736414909362793e-02,6.624591350555419922e-02
6.265036016702651978e-02,6.538020074367523193e-02
6.244104355573654175e-02,6.499515473842620850e-02
6.239294260740280151e-02,6.504410505294799805e-02
6.200085580348968506e-02,6.445119529962539673e-02
6.233044341206550598e-02,6.440053880214691162e-02
6.162221729755401611e-02,6.392826139926910400e-02
6.177809461951255798e-02,6.411126255989074707e-02
6.226165965199470520e-02,6.498460471630096436e-02
6.155214086174964905e-02,6.400698423385620117e-02
6.078686192631721497e-02,6.287733465433120728e-02
6.010267883539199829e-02,6.182020157575607300e-02
6.011334061622619629e-02,6.187075003981590271e-02
6.031936779618263245e-02,6.183847784996032715e-02
6.016400456428527832e-02,6.138255447149276733e-02
6.002341583371162415e-02,6.119406223297119141e-02
5.972553417086601257e-02,6.099441275000572205e-02
5.958457291126251221e-02,6.073396652936935425e-02
5.958712100982666016e-02,6.088851019740104675e-02
5.928782746195793152e-02,6.021398305892944336e-02
5.936091765761375427e-02,6.048143655061721802e-02
5.905254185199737549e-02,5.987877771258354187e-02
5.933447927236557007e-02,5.986704677343368530e-02
5.901429802179336548e-02,6.008119881153106689e-02
5.908610671758651733e-02,6.024543941020965576e-02
5.861258134245872498e-02,5.904083698987960815e-02
5.932654440402984619e-02,6.050368025898933411e-02
5.938419699668884277e-02,6.007853150367736816e-02
6.003113836050033569e-02,6.026878207921981812e-02
5.930160731077194214e-02,6.000410765409469604e-02
5.959880724549293518e-02,6.029745936393737793e-02
5.939069762825965881e-02,6.000778079032897949e-02
5.860443040728569031e-02,5.943078920245170593e-02
5.868749320507049561e-02,5.936532467603683472e-02
5.867296084761619568e-02,5.983527004718780518e-02
5.867045372724533081e-02,5.976603925228118896e-02
5.810149013996124268e-02,5.864945799112319946e-02
5.829553678631782532e-02,5.897155031561851501e-02
5.827311053872108459e-02,5.893564596772193909e-02
5.793125927448272705e-02,5.856794491410255432e-02
5.821712687611579895e-02,5.904896929860115051e-02
5.803404003381729126e-02,5.884309113025665283e-02
5.831208825111389160e-02,5.924243107438087463e-02
5.845899879932403564e-02,5.952027067542076111e-02
5.810231342911720276e-02,5.906992033123970032e-02
5.769613385200500488e-02,5.835559964179992676e-02
5.681890621781349182e-02,5.709111317992210388e-02
5.587406828999519348e-02,5.574780702590942383e-02
5.600561946630477905e-02,5.607214942574501038e-02
5.464770272374153137e-02,5.386353656649589539e-02
5.459867790341377258e-02,5.392321571707725525e-02
5.384565889835357666e-02,5.271548032760620117e-02
5.357523635029792786e-02,5.230216681957244873e-02
5.319360643625259399e-02,5.185691639780998230e-02
5.309567973017692566e-02,5.151539295911788940e-02
5.310022085905075073e-02,5.149989575147628784e-02
5.316252261400222778e-02,5.153557285666465759e-02
5.334890261292457581e-02,5.167400836944580078e-02
5.315410345792770386e-02,5.195562168955802917e-02
5.290222913026809692e-02,5.149289593100547791e-02
5.293181166052818298e-02,5.159346014261245728e-02
5.273227021098136902e-02,5.155318602919578552e-02
5.290718004107475281e-02,5.156513303518295288e-02
5.298012495040893555e-02,5.182010680437088013e-02
5.273666977882385254e-02,5.113212764263153076e-02
5.275535210967063904e-02,5.107205733656883240e-02
5.249245464801788330e-02,5.100588500499725342e-02
5.217306315898895264e-02,5.117344111204147339e-02
5.130063369870185852e-02,5.108477920293807983e-02
5.132903903722763062e-02,5.113730952143669128e-02
5.139056220650672913e-02,5.100890994071960449e-02
5.130920186638832092e-02,5.111245438456535339e-02
5.137696489691734314e-02,5.079444497823715210e-02
5.132975056767463684e-02,5.124542117118835449e-02
5.121817067265510559e-02,5.137490481138229370e-02
5.140254274010658264e-02,5.075773596763610840e-02
5.148883536458015442e-02,5.090604349970817566e-02
5.127074941992759705e-02,5.131753906607627869e-02
5.132993310689926147e-02,5.143367126584053040e-02
5.089120194315910339e-02,5.085776373744010925e-02
5.109445378184318542e-02,5.125453323125839233e-02
5.090966448187828064e-02,5.125149711966514587e-02
5.087813362479209900e-02,5.082461237907409668e-02
5.105421692132949829e-02,5.116854980587959290e-02
5.150437355041503906e-02,5.143001675605773926e-02
5.128885433077812195e-02,5.158806219696998596e-02
5.072990804910659790e-02,5.058617144823074341e-02
5.150845646858215332e-02,5.017576739192008972e-02
5.096947774291038513e-02,5.120665207505226135e-02
5.150010436773300171e-02,5.177990347146987915e-02
5.075442045927047729e-02,5.048212781548500061e-02
5.115478113293647766e-02,5.112227797508239746e-02
5.091989040374755859e-02,5.058870837092399597e-02
5.053610354661941528e-02,5.001548677682876587e-02
5.045366659760475159e-02,4.996321350336074829e-02
5.053992569446563721e-02,4.992977902293205261e-02
5.046520382165908813e-02,4.991810023784637451e-02
5.037793144583702087e-02,4.987746104598045349e-02
5.039977654814720154e-02,4.995683208107948303e-02
5.036641284823417664e-02,4.992682859301567078e-02
5.034681037068367004e-02,4.990345984697341919e-02
5.034674704074859619e-02,4.990747570991516113e-02
5.037391558289527893e-02,4.993290081620216370e-02
5.035557970404624939e-02,4.993312805891036987e-02
5.053861066699028015e-02,4.996262490749359131e-02
5.029806494712829590e-02,4.986130446195602417e-02
5.027859285473823547e-02,4.974218457937240601e-02
5.070317909121513367e-02,4.990109801292419434e-02
5.016400292515754700e-02,4.999068379402160645e-02
5.006948485970497131e-02,4.993242770433425903e-02
4.966707527637481689e-02,5.005916580557823181e-02
4.986685141921043396e-02,4.984468966722488403e-02
4.874341562390327454e-02,5.015341937541961670e-02
4.869928583502769470e-02,5.030626431107521057e-02
4.856768250465393066e-02,5.023826658725738525e-02
4.791518673300743103e-02,4.951598122715950012e-02
4.754781350493431091e-02,4.918308928608894348e-02
4.814872518181800842e-02,5.024668946862220764e-02
4.794542863965034485e-02,5.012559890747070312e-02
4.835733398795127869e-02,5.060707405209541321e-02
