total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.597589034789836404e+01
2.587415935409885037e+01
2.579938596352604208e+01
2.555001097419736311e+01
2.540052472282373586e+01
2.529955102685563872e+01
2.516709729335293488e+01
2.490280336769441760e+01
2.471887863213068215e+01
2.453840499962501198e+01
2.442274253719032373e+01
2.426551772294276077e+01
2.409169222934524512e+01
2.396921875286735570e+01
2.361272908699439199e+01
2.344705791234822101e+01
2.325326660346005525e+01
2.310561119130728258e+01
2.296824691761160153e+01
2.283454304828688919e+01
2.265775025436466450e+01
2.251433419671446856e+01
2.237877845343314931e+01
2.224605353458468571e+01
2.211455917623858625e+01
2.198359264519824308e+01
2.185283571976937367e+01
2.172213093051543709e+01
2.159140042445192265e+01
2.146060982282975260e+01
2.132975945377421212e+01
2.119887660910614002e+01
2.106798497200228937e+01
2.093709169018953986e+01
2.080619836097924491e+01
2.067530601244501653e+01
2.050498379346540645e+01
2.036851225369970564e+01
2.018114832677574455e+01
1.997389395858357730e+01
1.976336576862395233e+01
1.955221197696982216e+01
1.934175062731774375e+01
1.932173272955891719e+01
1.926511852766453714e+01
1.913155650931671303e+01
1.900849969775026693e+01
1.885677526751971200e+01
1.870820063763129326e+01
1.859585683223405184e+01
1.848860905418083789e+01
1.838269804320001910e+01
1.827717553453204147e+01
1.814325380159699819e+01
1.798344473347087558e+01
1.781019085653468537e+01
1.769196352344233247e+01
1.758168125279335925e+01
1.747279651478548601e+01
1.736364729802620488e+01
1.725383608094855248e+01
1.714335906742351767e+01
1.699435716421058018e+01
1.682023494874960790e+01
1.669976509954766186e+01
1.668037921258297374e+01
1.664928621627823091e+01
1.658548653745592816e+01
1.647576392850570315e+01
1.635906607779778099e+01
1.627081667585266445e+01
1.607213194136137702e+01
1.593404420373016173e+01
1.578826084173092070e+01
1.563210161011440391e+01
1.546506897908806089e+01
1.534170626422103823e+01
1.522612602454420205e+01
1.511308281915396812e+01
1.500101550492724911e+01
1.486876182576523142e+01
1.475365370009242838e+01
1.460825514071972897e+01
1.446125676083370593e+01
1.433906111430719754e+01
1.430034888203953614e+01
1.422794855604684372e+01
1.415121741718959569e+01
1.412082161540626046e+01
1.405678381836393243e+01
1.397565576141758292e+01
1.389087919276351002e+01
1.382139177327123392e+01
1.374755929563457180e+01
1.366658384092334089e+01
1.355514526451393564e+01
1.341101463710276498e+01
1.338446012490718218e+01
1.335177043593485635e+01
1.326227643063255712e+01
1.317809923790693105e+01
1.309393513865125236e+01
1.300921151195710124e+01
1.292393585552353308e+01
1.281318570370211596e+01
1.268605895253896598e+01
1.264532764095268647e+01
1.258954056468749627e+01
1.251919706953935219e+01
1.243245285016746493e+01
1.234306167148683109e+01
1.225295761375081938e+01
1.216298097657646515e+01
1.207410955141679310e+01
1.196049571486885910e+01
1.187220669173036214e+01
1.179261926089079182e+01
1.172040623050617825e+01
1.165524418404116958e+01
1.159666896737889630e+01
1.154477244075871312e+01
1.149981029087543050e+01
1.146129980551441818e+01
1.143882316486725159e+01
1.142106029490466135e+01
1.141341745966116150e+01
1.139532028731492552e+01
1.138258806761541209e+01
1.137786261831547563e+01
1.137364936462583920e+01
1.136847015478890910e+01
1.136000583478856285e+01
1.132201170748308883e+01
1.128433489672397982e+01
1.120202631024050177e+01
1.108689646626140402e+01
1.094503989637728836e+01
1.078525164031924177e+01
1.066959863098135841e+01
1.036861565361558490e+01
1.020868885943758997e+01
1.009644831010346167e+01
9.988538607875156572e+00
9.896217389578019663e+00
9.801351640595390435e+00
9.680097393514897064e+00
9.665096897088098160e+00
9.632903719470006010e+00
