global_rmse,occupied_rmse,weighted_rmse
6.365476989746093750e+01,7.376255035400390625e+01,1.182171096801757812e+02
6.326286697387695312e+01,7.330832672119140625e+01,1.177417373657226562e+02
6.269686889648437500e+01,7.265237426757812500e+01,1.169937286376953125e+02
6.200771331787109375e+01,7.185375213623046875e+01,1.160167312622070312e+02
6.121419906616210938e+01,7.093421936035156250e+01,1.148288192749023438e+02
6.044905471801757812e+01,7.004756164550781250e+01,1.136345901489257812e+02
5.947714233398437500e+01,6.892130279541015625e+01,1.120628738403320312e+02
5.831097030639648438e+01,6.756992340087890625e+01,1.101364364624023438e+02
5.763092803955078125e+01,6.678186035156250000e+01,1.090375366210937500e+02
5.682847595214843750e+01,6.585192871093750000e+01,1.077412567138671875e+02
5.630511856079101562e+01,6.524539947509765625e+01,1.069438247680664062e+02
5.588065338134765625e+01,6.475343322753906250e+01,1.063312301635742188e+02
5.542947006225585938e+01,6.423052978515625000e+01,1.056688995361328125e+02
5.499324798583984375e+01,6.372495651245117188e+01,1.050456390380859375e+02
5.481425094604492188e+01,6.351744461059570312e+01,1.048161697387695312e+02
5.462780761718750000e+01,6.330133056640625000e+01,1.045672607421875000e+02
5.448174285888671875e+01,6.313197326660156250e+01,1.043895187377929688e+02
5.436843109130859375e+01,6.300056838989257812e+01,1.042541961669921875e+02
5.429067230224609375e+01,6.291033554077148438e+01,1.041648635864257812e+02
5.421930313110351562e+01,6.282757568359375000e+01,1.040716094970703125e+02
5.413218688964843750e+01,6.272658920288085938e+01,1.039482192993164062e+02
5.390378570556640625e+01,6.246188354492187500e+01,1.035950241088867188e+02
5.365394592285156250e+01,6.217231750488281250e+01,1.032052841186523438e+02
5.328244781494140625e+01,6.174179458618164062e+01,1.025872421264648438e+02
5.299372482299804688e+01,6.140718078613281250e+01,1.021111831665039062e+02
5.255966567993164062e+01,6.090417098999023438e+01,1.013557052612304688e+02
5.197760391235351562e+01,6.022965240478515625e+01,1.003212814331054688e+02
5.131569290161132812e+01,5.946259689331054688e+01,9.912510681152343750e+01
5.045143890380859375e+01,5.846105194091796875e+01,9.755970001220703125e+01
4.956431198120117188e+01,5.743301391601562500e+01,9.591114044189453125e+01
4.852717590332031250e+01,5.623114013671875000e+01,9.397706604003906250e+01
4.730491256713867188e+01,5.481471633911132812e+01,9.165762329101562500e+01
4.608669281005859375e+01,5.340298461914062500e+01,8.930018615722656250e+01
4.455286788940429688e+01,5.162551879882812500e+01,8.624954986572265625e+01
4.301815414428710938e+01,4.984701538085937500e+01,8.312720489501953125e+01
4.080613708496093750e+01,4.728361892700195312e+01,7.854641723632812500e+01
3.927734756469726562e+01,4.551197052001953125e+01,7.537888336181640625e+01
3.786360931396484375e+01,4.387362670898437500e+01,7.245619964599609375e+01
3.688599395751953125e+01,4.274066162109375000e+01,7.050464630126953125e+01
3.648504638671875000e+01,4.227596664428710938e+01,6.974122619628906250e+01
3.628319168090820312e+01,4.204198455810546875e+01,6.938050842285156250e+01
3.613997650146484375e+01,4.187592315673828125e+01,6.915008544921875000e+01
3.602894973754882812e+01,4.174715423583984375e+01,6.897853851318359375e+01
3.598521423339843750e+01,4.169636154174804688e+01,6.891821289062500000e+01
3.595545578002929688e+01,4.166179275512695312e+01,6.887734222412109375e+01
3.592523574829101562e+01,4.162656784057617188e+01,6.883979034423828125e+01
3.596033859252929688e+01,4.166725540161132812e+01,6.889016723632812500e+01
3.591726303100585938e+01,4.161730194091796875e+01,6.882288360595703125e+01
3.586452102661132812e+01,4.155617141723632812e+01,6.873258972167968750e+01
3.568210601806640625e+01,4.134477233886718750e+01,6.840879058837890625e+01
3.535055160522460938e+01,4.096055984497070312e+01,6.779355621337890625e+01
3.496088027954101562e+01,4.050900268554687500e+01,6.701378631591796875e+01
3.428116989135742188e+01,3.972132492065429688e+01,6.561018371582031250e+01
3.344856262207031250e+01,3.875643920898437500e+01,6.387725448608398438e+01
3.238755798339843750e+01,3.752685546875000000e+01,6.161476135253906250e+01
3.111430740356445312e+01,3.605128097534179688e+01,5.891197204589843750e+01
2.968790245056152344e+01,3.439819717407226562e+01,5.591249084472656250e+01
2.808028984069824219e+01,3.253508377075195312e+01,5.252337646484375000e+01
2.683995056152343750e+01,3.109759521484375000e+01,4.991759872436523438e+01
2.601455497741699219e+01,3.014099693298339844e+01,4.819520950317382812e+01
2.502692222595214844e+01,2.899635887145996094e+01,4.621320724487304688e+01
2.454986000061035156e+01,2.844345283508300781e+01,4.525353240966796875e+01
2.424837684631347656e+01,2.809404182434082031e+01,4.463830566406250000e+01
2.403371620178222656e+01,2.784525108337402344e+01,4.419495391845703125e+01
2.390918159484863281e+01,2.770091819763183594e+01,4.392979431152343750e+01
2.387888336181640625e+01,2.766581153869628906e+01,4.386715316772460938e+01
2.384609794616699219e+01,2.762781333923339844e+01,4.380228424072265625e+01
2.380239677429199219e+01,2.757716751098632812e+01,4.370822525024414062e+01
2.374975395202636719e+01,2.751615715026855469e+01,4.359394836425781250e+01
2.365540695190429688e+01,2.740680885314941406e+01,4.340051651000976562e+01
2.345102310180664062e+01,2.716992568969726562e+01,4.298193359375000000e+01
2.322012901306152344e+01,2.690231704711914062e+01,4.252778625488281250e+01
2.294754219055175781e+01,2.658638572692871094e+01,4.199878692626953125e+01
2.267021369934082031e+01,2.626495742797851562e+01,4.148983001708984375e+01
2.247779273986816406e+01,2.604193687438964844e+01,4.112206268310546875e+01
2.239320564270019531e+01,2.594389724731445312e+01,4.096036529541015625e+01
2.229596710205078125e+01,2.583119583129882812e+01,4.076707839965820312e+01
2.222025108337402344e+01,2.574343681335449219e+01,4.061087417602539062e+01
2.219117164611816406e+01,2.570973205566406250e+01,4.055538940429687500e+01
2.216816711425781250e+01,2.568306732177734375e+01,4.050932312011718750e+01
2.215769195556640625e+01,2.567092514038085938e+01,4.048608779907226562e+01
2.215629768371582031e+01,2.566931152343750000e+01,4.048317718505859375e+01
2.215485382080078125e+01,2.566763496398925781e+01,4.047962570190429688e+01
2.215375709533691406e+01,2.566636657714843750e+01,4.047647476196289062e+01
2.215405654907226562e+01,2.566672325134277344e+01,4.047732162475585938e+01
2.215283775329589844e+01,2.566531181335449219e+01,4.047440719604492188e+01
2.215206527709960938e+01,2.566441535949707031e+01,4.047209930419921875e+01
2.215245056152343750e+01,2.566486549377441406e+01,4.047284698486328125e+01
2.215192604064941406e+01,2.566425514221191406e+01,4.047134017944335938e+01
2.215248870849609375e+01,2.566490364074707031e+01,4.047222137451171875e+01
2.215248298645019531e+01,2.566489219665527344e+01,4.046965408325195312e+01
2.215280723571777344e+01,2.566525840759277344e+01,4.046762466430664062e+01
2.215160942077636719e+01,2.566387176513671875e+01,4.046697235107421875e+01
2.215267562866210938e+01,2.566509628295898438e+01,4.046323776245117188e+01
2.215169715881347656e+01,2.566396903991699219e+01,4.046098327636718750e+01
2.215010070800781250e+01,2.566212654113769531e+01,4.045877075195312500e+01
2.214947891235351562e+01,2.566141700744628906e+01,4.045746612548828125e+01
2.214599227905273438e+01,2.565741348266601562e+01,4.045797348022460938e+01
2.214650917053222656e+01,2.565802383422851562e+01,4.045836639404296875e+01
2.214714050292968750e+01,2.565878677368164062e+01,4.045817184448242188e+01
2.214747047424316406e+01,2.565922164916992188e+01,4.045802688598632812e+01
2.214626884460449219e+01,2.565752983093261719e+01,4.045757675170898438e+01
2.214593315124511719e+01,2.565696907043457031e+01,4.045729827880859375e+01
2.214667510986328125e+01,2.565726089477539062e+01,4.045750808715820312e+01
2.214667701721191406e+01,2.565704727172851562e+01,4.045739364624023438e+01
2.214819717407226562e+01,2.565831947326660156e+01,4.045761871337890625e+01
2.214764213562011719e+01,2.565793991088867188e+01,4.045756912231445312e+01
2.214579200744628906e+01,2.565658760070800781e+01,4.045718765258789062e+01
2.214606666564941406e+01,2.565699386596679688e+01,4.045732879638671875e+01
2.214609146118164062e+01,2.565688323974609375e+01,4.045771408081054688e+01
2.214608955383300781e+01,2.565684509277343750e+01,4.045795440673828125e+01
2.214709281921386719e+01,2.565799903869628906e+01,4.045804214477539062e+01
2.214811134338378906e+01,2.565919303894042969e+01,4.045764923095703125e+01
2.214953994750976562e+01,2.566086006164550781e+01,4.045751571655273438e+01
2.214936828613281250e+01,2.566067123413085938e+01,4.045743942260742188e+01
2.214889717102050781e+01,2.566007995605468750e+01,4.045777511596679688e+01
2.214881515502929688e+01,2.565998649597167969e+01,4.045775222778320312e+01
2.214735603332519531e+01,2.565840721130371094e+01,4.045652389526367188e+01
2.214528465270996094e+01,2.565610885620117188e+01,4.045458221435546875e+01
2.214371490478515625e+01,2.565427589416503906e+01,4.045342254638671875e+01
2.214285278320312500e+01,2.565344047546386719e+01,4.045224380493164062e+01
2.214272689819335938e+01,2.565328598022460938e+01,4.045265960693359375e+01
2.214616203308105469e+01,2.565725326538085938e+01,4.045818328857421875e+01
2.214452934265136719e+01,2.565536499023437500e+01,4.045595550537109375e+01
2.214250564575195312e+01,2.565304374694824219e+01,4.045419311523437500e+01
2.214410209655761719e+01,2.565489578247070312e+01,4.045633697509765625e+01
2.214055824279785156e+01,2.565080833435058594e+01,4.045200347900390625e+01
2.214201927185058594e+01,2.565249633789062500e+01,4.045398330688476562e+01
2.214152908325195312e+01,2.565192985534667969e+01,4.045304107666015625e+01
2.214154243469238281e+01,2.565194320678710938e+01,4.045301818847656250e+01
2.214171409606933594e+01,2.565213394165039062e+01,4.045347213745117188e+01
2.214237594604492188e+01,2.565289115905761719e+01,4.045440292358398438e+01
2.214221763610839844e+01,2.565271186828613281e+01,4.045448303222656250e+01
2.214243698120117188e+01,2.565296363830566406e+01,4.045478820800781250e+01
2.214232444763183594e+01,2.565282821655273438e+01,4.045504379272460938e+01
2.214248466491699219e+01,2.565300750732421875e+01,4.045515823364257812e+01
2.214308166503906250e+01,2.565368652343750000e+01,4.045531845092773438e+01
2.214293861389160156e+01,2.565351486206054688e+01,4.045517730712890625e+01
2.214340782165527344e+01,2.565405082702636719e+01,4.045550155639648438e+01
2.214623641967773438e+01,2.565717887878417969e+01,4.045814132690429688e+01
2.214637565612792969e+01,2.565733146667480469e+01,4.045854949951171875e+01
2.214429473876953125e+01,2.565496444702148438e+01,4.045615005493164062e+01
2.214477920532226562e+01,2.565554618835449219e+01,4.045746612548828125e+01
2.214428138732910156e+01,2.565495109558105469e+01,4.045634460449218750e+01
2.213929367065429688e+01,2.564923286437988281e+01,4.045080566406250000e+01
2.213873291015625000e+01,2.564861297607421875e+01,4.045029830932617188e+01
2.213485908508300781e+01,2.564417839050292969e+01,4.044536209106445312e+01
2.213494110107421875e+01,2.564430427551269531e+01,4.044609069824218750e+01
2.213451194763183594e+01,2.564388847351074219e+01,4.044655227661132812e+01
2.213422775268554688e+01,2.564354705810546875e+01,4.044599151611328125e+01
2.213427352905273438e+01,2.564361000061035156e+01,4.044633483886718750e+01
2.213474464416503906e+01,2.564415168762207031e+01,4.044678878784179688e+01
2.213451766967773438e+01,2.564390563964843750e+01,4.044661712646484375e+01
2.213439559936523438e+01,2.564374923706054688e+01,4.044679260253906250e+01
2.213439750671386719e+01,2.564377021789550781e+01,4.044663619995117188e+01
2.213486480712890625e+01,2.564431381225585938e+01,4.044674301147460938e+01
2.213819122314453125e+01,2.564818191528320312e+01,4.044696426391601562e+01
2.213796615600585938e+01,2.564793205261230469e+01,4.044718551635742188e+01
2.213594245910644531e+01,2.564558601379394531e+01,4.044733047485351562e+01
2.213718223571777344e+01,2.564702606201171875e+01,4.044733428955078125e+01
2.213723754882812500e+01,2.564709472656250000e+01,4.044710922241210938e+01
2.213709259033203125e+01,2.564692687988281250e+01,4.044757080078125000e+01
2.213729667663574219e+01,2.564716148376464844e+01,4.044759368896484375e+01
2.213759613037109375e+01,2.564751052856445312e+01,4.044805908203125000e+01
2.213839721679687500e+01,2.564843559265136719e+01,4.044995498657226562e+01
2.213123703002929688e+01,2.564013862609863281e+01,4.043301010131835938e+01
2.212693786621093750e+01,2.563515472412109375e+01,4.042295074462890625e+01
2.211557388305664062e+01,2.562198448181152344e+01,4.039577102661132812e+01
2.207313537597656250e+01,2.557279396057128906e+01,4.030282211303710938e+01
2.201654624938964844e+01,2.550720596313476562e+01,4.017783737182617188e+01
2.189818572998046875e+01,2.537002372741699219e+01,3.992268371582031250e+01
2.177451896667480469e+01,2.522669029235839844e+01,3.966152572631835938e+01
2.160167312622070312e+01,2.502635383605957031e+01,3.930215072631835938e+01
2.147600936889648438e+01,2.488070487976074219e+01,3.904304504394531250e+01
2.137569236755371094e+01,2.476443290710449219e+01,3.883596420288085938e+01
2.132392311096191406e+01,2.470442771911621094e+01,3.872791671752929688e+01
2.123126411437988281e+01,2.459703063964843750e+01,3.853659439086914062e+01
2.120107078552246094e+01,2.456203460693359375e+01,3.847135543823242188e+01
