global_rmse,occupied_rmse,weighted_rmse
1.073971786499023438e+02,1.126281280517578125e+02,1.672467346191406250e+02
1.073872070312500000e+02,1.126175994873046875e+02,1.672409210205078125e+02
1.073753051757812500e+02,1.126050262451171875e+02,1.672337951660156250e+02
1.073665466308593750e+02,1.125958862304687500e+02,1.672274169921875000e+02
1.073868331909179688e+02,1.126171493530273438e+02,1.672416687011718750e+02
1.073554916381835938e+02,1.125842971801757812e+02,1.672201232910156250e+02
1.073193969726562500e+02,1.125464324951171875e+02,1.671938629150390625e+02
1.072252655029296875e+02,1.124477233886718750e+02,1.671166076660156250e+02
1.071071243286132812e+02,1.123238372802734375e+02,1.670170593261718750e+02
1.070140762329101562e+02,1.122262420654296875e+02,1.669334564208984375e+02
1.069546508789062500e+02,1.121639328002929688e+02,1.668787841796875000e+02
1.068583908081054688e+02,1.120629806518554688e+02,1.667906799316406250e+02
1.067535247802734375e+02,1.119530029296875000e+02,1.666941070556640625e+02
1.066642456054687500e+02,1.118593750000000000e+02,1.666084136962890625e+02
1.065283432006835938e+02,1.117168502807617188e+02,1.664785308837890625e+02
1.064556503295898438e+02,1.116406173706054688e+02,1.664044036865234375e+02
1.063496704101562500e+02,1.115294799804687500e+02,1.662988891601562500e+02
1.062798156738281250e+02,1.114562149047851562e+02,1.662368316650390625e+02
1.060977783203125000e+02,1.112653121948242188e+02,1.660635528564453125e+02
1.059848403930664062e+02,1.111468811035156250e+02,1.659580841064453125e+02
1.057232971191406250e+02,1.108725967407226562e+02,1.657077789306640625e+02
1.056032028198242188e+02,1.107466506958007812e+02,1.655923767089843750e+02
1.055381927490234375e+02,1.106784744262695312e+02,1.655285949707031250e+02
1.054459838867187500e+02,1.105817718505859375e+02,1.654387207031250000e+02
1.053844909667968750e+02,1.105172729492187500e+02,1.653772583007812500e+02
1.053193130493164062e+02,1.104489364624023438e+02,1.653057250976562500e+02
1.052544174194335938e+02,1.103808670043945312e+02,1.652319793701171875e+02
1.051781768798828125e+02,1.103009185791015625e+02,1.651481475830078125e+02
1.050788345336914062e+02,1.101967315673828125e+02,1.650269927978515625e+02
1.049518737792968750e+02,1.100635833740234375e+02,1.648757171630859375e+02
1.048681335449218750e+02,1.099757766723632812e+02,1.647779083251953125e+02
1.047922897338867188e+02,1.098962326049804688e+02,1.646704101562500000e+02
1.044697036743164062e+02,1.095579376220703125e+02,1.642422943115234375e+02
1.041814193725585938e+02,1.092556076049804688e+02,1.638586578369140625e+02
1.040888977050781250e+02,1.091585769653320312e+02,1.637586212158203125e+02
1.039951400756835938e+02,1.090602569580078125e+02,1.636554565429687500e+02
1.039304122924804688e+02,1.089923858642578125e+02,1.636005706787109375e+02
1.038726577758789062e+02,1.089318008422851562e+02,1.635537261962890625e+02
1.038123016357421875e+02,1.088685073852539062e+02,1.635065307617187500e+02
1.036763076782226562e+02,1.087258987426757812e+02,1.633896942138671875e+02
1.036165466308593750e+02,1.086632156372070312e+02,1.633366851806640625e+02
1.035093688964843750e+02,1.085508270263671875e+02,1.632413024902343750e+02
1.034445495605468750e+02,1.084828414916992188e+02,1.631825256347656250e+02
1.034171371459960938e+02,1.084540939331054688e+02,1.631578674316406250e+02
1.033709335327148438e+02,1.084056396484375000e+02,1.631156921386718750e+02
1.032983322143554688e+02,1.083295059204101562e+02,1.630500183105468750e+02
1.032639999389648438e+02,1.082934951782226562e+02,1.630189819335937500e+02
1.032167053222656250e+02,1.082438964843750000e+02,1.629741821289062500e+02
1.031937866210937500e+02,1.082198715209960938e+02,1.629545440673828125e+02
1.031811981201171875e+02,1.082066497802734375e+02,1.629442749023437500e+02
1.031635894775390625e+02,1.081881942749023438e+02,1.629272155761718750e+02
1.031524658203125000e+02,1.081765289306640625e+02,1.629157714843750000e+02
1.030910110473632812e+02,1.081120758056640625e+02,1.628496246337890625e+02
1.030365982055664062e+02,1.080550155639648438e+02,1.627871551513671875e+02
1.028805313110351562e+02,1.078913574218750000e+02,1.625969848632812500e+02
1.026535263061523438e+02,1.076532897949218750e+02,1.623065948486328125e+02
1.023998718261718750e+02,1.073872833251953125e+02,1.619709167480468750e+02
1.019462432861328125e+02,1.069115447998046875e+02,1.613423614501953125e+02
1.015122604370117188e+02,1.064564361572265625e+02,1.607269287109375000e+02
1.007582702636718750e+02,1.056657104492187500e+02,1.596048278808593750e+02
9.984774780273437500e+01,1.047108383178710938e+02,1.582136535644531250e+02
9.879652404785156250e+01,1.036084136962890625e+02,1.565547180175781250e+02
9.760557556152343750e+01,1.023594436645507812e+02,1.546425323486328125e+02
9.626629638671875000e+01,1.009549331665039062e+02,1.524549560546875000e+02
