global_rmse,occupied_rmse
7.897729426622390747e-02,6.769249588251113892e-02
7.903481274843215942e-02,6.818534433841705322e-02
7.873615622520446777e-02,6.721101701259613037e-02
7.851228117942810059e-02,6.654151529073715210e-02
7.846149802207946777e-02,6.619872897863388062e-02
7.845753431320190430e-02,6.600051373243331909e-02
7.832979410886764526e-02,6.642924994230270386e-02
7.842931151390075684e-02,6.661053001880645752e-02
7.835919409990310669e-02,6.622684001922607422e-02
7.872094959020614624e-02,6.563013792037963867e-02
7.822531461715698242e-02,6.546314060688018799e-02
7.803716510534286499e-02,6.558107584714889526e-02
7.770442962646484375e-02,6.559230387210845947e-02
7.754272967576980591e-02,6.670178472995758057e-02
7.736897468566894531e-02,6.659753620624542236e-02
7.706839591264724731e-02,6.614606082439422607e-02
7.709874212741851807e-02,6.599322706460952759e-02
7.747779041528701782e-02,6.579794734716415405e-02
7.813663780689239502e-02,6.586530804634094238e-02
7.586042582988739014e-02,6.580009311437606812e-02
7.564549893140792847e-02,6.594671308994293213e-02
7.539118081331253052e-02,6.598124653100967407e-02
7.542944699525833130e-02,6.633456796407699585e-02
7.549358904361724854e-02,6.730908155441284180e-02
7.520496100187301636e-02,6.642613559961318970e-02
7.515089958906173706e-02,6.650070846080780029e-02
7.497283816337585449e-02,6.580194085836410522e-02
7.493799924850463867e-02,6.645268946886062622e-02
7.503048330545425415e-02,6.649160385131835938e-02
7.478633522987365723e-02,6.614364683628082275e-02
7.497330009937286377e-02,6.594378501176834106e-02
7.463905215263366699e-02,6.602328270673751831e-02
7.462533563375473022e-02,6.613462418317794800e-02
7.457975298166275024e-02,6.604046374559402466e-02
7.454315572977066040e-02,6.564462929964065552e-02
7.472530752420425415e-02,6.676191836595535278e-02
7.438310980796813965e-02,6.572487950325012207e-02
7.400219142436981201e-02,6.454672664403915405e-02
7.422610372304916382e-02,6.551965326070785522e-02
7.430097460746765137e-02,6.560261547565460205e-02
7.383141666650772095e-02,6.410496681928634644e-02
