map_id,run_index,sensor_seed,planner_seed,gained_true_utility,total_true_utility,task_completion,coverage_efficiency,global_final_rmse,global_mean_rmse,global_auc_rmse,occupied_final_rmse,occupied_mean_rmse,occupied_auc_rmse,final_total_variance,variance_reduction
22,0,145,22042,394.3065185546875,1055.4534912109375,0.37358966722663806,0.0024741037564678017,0.06503789126873016,0.10912605519096057,16.263453885912895,0.06733343005180359,0.06709666023651759,9.997259553521872,11.839335040789493,14.693465959210513
22,1,145,22043,396.3538818359375,1055.4534912109375,0.3755294621094055,0.0024869500801947384,0.06505988538265228,0.10609455853700638,15.808718390762806,0.06578052043914795,0.0684736326833566,10.204581875354052,10.675341784883566,15.85745921511644
22,2,145,22044,370.50946044921875,1055.4534912109375,0.3510429057599949,0.0023247874553642047,0.06698872148990631,0.10575048064192136,15.756142288446426,0.06668884307146072,0.07034995193282763,10.48557560145855,12.192547008692653,14.340253991307353
22,3,145,22045,388.40850830078125,1055.4534912109375,0.3680015382346733,0.0024370962796998233,0.06006728485226631,0.10315812724332014,15.370749996975064,0.06507345288991928,0.0695640986164411,10.368505299091339,10.53396373377554,15.998837266224466
22,4,145,22046,411.49945068359375,1055.4534912109375,0.38987928327516763,0.0025819820084448187,0.057832375168800354,0.10067946806550027,15.000068575143814,0.0646534115076065,0.06976353004574776,10.398630034178495,10.556818222814819,15.975982777185187
23,0,146,23042,212.6568145751953,647.4739379882812,0.32844073266628415,0.0021751041898429415,0.05482068657875061,0.06864890719453494,10.22364903613925,0.05402049794793129,0.07068771171073118,10.526536332443357,10.940974262129034,15.591826737870973
23,1,146,23043,221.99034118652344,647.4739379882812,0.3428560257981245,0.002270569707272348,0.057141758501529694,0.06913154890139897,10.294884756207466,0.05463043600320816,0.07018731805185477,10.451172314584255,9.826356083924987,16.70644491607502
23,2,146,23044,217.89254760742188,647.4739379882812,0.3365271323266228,0.0022286565054743233,0.05342227220535278,0.06524901231129965,9.714364010840654,0.050359610468149185,0.06517872348427772,9.702018542215228,9.549184208534097,16.98361679146591
23,3,146,23045,237.2742919921875,647.4739379882812,0.3664615331536047,0.0024268975705536737,0.05433933809399605,0.0660531011223793,9.834518799558282,0.053436681628227234,0.06793915008505186,10.114543996751308,9.40538742017672,17.127413579823287
23,4,146,23046,207.29449462890625,647.4739379882812,0.32015882411109203,0.0021202571133184904,0.05697395280003548,0.06765544816851615,10.07355354912579,0.054805729538202286,0.06790935451785723,10.109390137717128,11.041279082687957,15.491521917312049
24,0,147,24042,178.6608428955078,518.7958984375,0.34437597412314797,0.002280635590219523,0.06937482208013535,0.11322366212805113,16.878481168299913,0.07239274680614471,0.12036514287193616,17.943363048136234,11.364806922330263,15.167994077669743
24,1,147,24043,158.94366455078125,518.7958984375,0.30637031832650347,0.002028942505473533,0.07055935263633728,0.11731019611159961,17.490869000554085,0.07415329664945602,0.12507776349782943,18.64937586709857,10.813376496353447,15.71942450364656
24,2,147,24044,174.8997344970703,518.7958984375,0.33712628612490986,0.002232624411423244,0.05663030594587326,0.11216385242839655,16.725881971418858,0.05868256092071533,0.11939366991321246,17.804497197270393,11.401342194491807,15.131458805508199
24,3,147,24045,193.9369354248047,518.7958984375,0.3738212580494572,0.0024756374705262067,0.05989323556423187,0.1133219044158856,16.897958304733038,0.06158532574772835,0.12028885764380295,17.937323974445462,9.07895369669109,17.453847303308915
24,4,147,24046,192.55075073242188,518.7958984375,0.37114933119622323,0.002457942590703465,0.0788942351937294,0.10812080517411232,16.108292918652296,0.082318015396595,0.11460862676302593,17.074922997504473,10.707469992071697,15.825331007928309
25,0,148,25042,42.88282012939453,253.6352996826172,0.1690727599157346,0.0011196871517598318,0.06803668290376663,0.13429249003529548,20.000973898917437,0.06875728070735931,0.13620293279488882,20.285529755055904,11.207737822220498,15.325063177779509
25,1,148,25043,42.3948974609375,253.6352996826172,0.1671490424005954,0.0011069473006661947,0.06821925938129425,0.13313175350427628,19.82677213102579,0.06887499243021011,0.13500811065236729,20.106247577816248,10.676825897079821,15.855975102920185
25,2,148,25044,103.92215728759766,253.6352996826172,0.4097306542805324,0.00271344804159293,0.11611521989107132,0.15924490546186765,23.71979694440961,0.11740099638700485,0.1614470864335696,24.047830943018198,10.986964511466084,15.545836488533922
25,3,148,25045,57.413848876953125,253.6352996826172,0.2263637945853637,0.0014990979773865146,0.05323084443807602,0.1323622987419367,19.71884812414646,0.05352379381656647,0.1342042828599612,19.993349008262157,8.514153492494502,18.018647507505506
25,4,148,25046,100.06291198730469,253.6352996826172,0.3945149279793347,0.0026126816422472497,0.11011289805173874,0.14228667169809342,21.17906304076314,0.11164932698011398,0.14435102865099908,21.486298110336065,11.088103637562748,15.444697362437259
