map_id,run_index,sensor_seed,planner_seed,gained_true_utility,total_true_utility,task_completion,coverage_efficiency,global_final_rmse,global_mean_rmse,global_auc_rmse,occupied_final_rmse,occupied_mean_rmse,occupied_auc_rmse,weighted_final_rmse,weighted_mean_rmse,weighted_auc_rmse,final_total_variance,variance_reduction
110,0,233,110042,84341.0,200285.0,0.42110492548118933,0.002788774340935029,53.436649322509766,62.37105219523112,9278.38203239441,55.40898513793945,64.67410011291504,9620.985639572144,75.57756805419922,88.61337931315104,13177.645709991455,18407.530198907367,7602.469801092633
110,1,233,110043,97243.0,200285.0,0.48552312954040494,0.0032153849638437413,40.8275146484375,61.5730504099528,9164.986331939697,42.33256149291992,63.846371536254885,9503.36456489563,64.5155029296875,93.67553751627604,13942.500473022461,19154.195508467354,6855.804491532646
110,2,233,110044,95364.0,200285.0,0.4761414983648301,0.0031532549560584775,41.78578186035156,55.80088139851888,8298.681846618652,43.32565689086914,57.86034792582194,8604.964475631714,65.18756103515625,83.8006418355306,12460.93009185791,18271.861687327015,7738.138312672985
110,3,233,110045,91424.0,200285.0,0.4564695309184412,0.003022977025949942,33.0473518371582,55.50254178365071,8258.300119400024,34.263397216796875,57.55029271443685,8562.987323760986,48.40673828125,79.38532002766927,11807.022232055664,17970.89499024803,8039.105009751969
110,4,233,110046,101167.0,200285.0,0.505115210824575,0.0033451338465203644,31.963123321533203,61.1144460550944,9100.62787437439,33.141448974609375,63.3707314046224,9436.614101409912,43.807037353515625,86.32087326049805,12849.655067443848,18096.062724885196,7913.937275114804
111,0,234,111042,70798.0,150108.0,0.47164708076851336,0.0031234906011159825,36.08030319213867,43.87072797139486,6518.075315475464,39.595516204833984,48.14962539672852,7153.809850692749,56.47390365600586,70.08368423461914,10407.63352394104,18042.518605012057,7967.481394987943
111,1,234,111043,64811.0,150108.0,0.43176246435899485,0.002859354068602615,34.34189987182617,47.84480878194173,7115.056638717651,37.690120697021484,52.51084622701009,7808.945672988892,61.28126907348633,82.20296185811361,12223.12148475647,16887.5532215281,9122.446778471902
111,2,234,111044,81316.0,150108.0,0.541716630692568,0.0035875273555799206,18.123973846435547,49.09654354095459,7310.925815582275,19.885108947753906,53.880843760172525,8023.347808837891,28.944257736206055,85.2467679087321,12695.860898017883,18798.245866742684,7211.754133257316
111,3,234,111045,57008.0,150108.0,0.37977989181122923,0.002515098621266419,49.64931106567383,56.75025619506836,8443.220045089722,54.49346923828125,62.28790181477864,9267.102336883545,82.49089050292969,93.99720891316731,13981.653732299805,18218.9427298153,7791.057270184701
111,4,234,111046,75245.0,150108.0,0.5012724171929545,0.003319684882072546,26.981407165527344,38.622678667704264,5735.417367935181,29.609378814697266,42.38870909372965,6294.665473937988,46.16733932495117,64.70011884053548,9605.251996994019,17387.252990001878,8622.747009998122
112,0,235,112042,28260.0,99405.0,0.2842915346310548,0.0018827253949076476,41.34584426879883,58.21080362955729,8679.752077102661,48.51240158081055,68.30362612406412,10184.682264328003,83.2137222290039,110.37878387451173,16457.155109405518,18403.798210640944,7606.201789359056
112,1,235,112043,40210.0,99405.0,0.4045068155525376,0.002678853083129388,25.87282943725586,53.41775973002116,7968.531999588013,30.35399055480957,62.67908891042074,9350.080887794495,50.08353805541992,102.2088857014974,15248.235475540161,17623.496029652946,8386.503970347054
112,2,235,112044,33343.0,99405.0,0.3354257834112972,0.002221362804048326,48.82054138183594,55.116501541137694,8211.869415283203,57.28264617919922,64.67268600463868,9635.65612411499,97.91450500488281,106.28420171101888,15835.617393493652,18133.515517908563,7876.484482091437
112,3,235,112045,37026.0,99405.0,0.37247623358985965,0.002466730023773905,31.647520065307617,54.70307991027832,8158.442681312561,37.13301086425781,64.1880485534668,9573.03532409668,65.31855773925781,104.62531453450521,15603.082290649414,18185.59384559429,7824.406154405711
112,4,235,112046,47821.0,99405.0,0.4810723806649565,0.003185909805728189,16.79838752746582,48.27763589223226,7202.050644874573,19.700902938842773,56.646037610371906,8450.449736595154,27.587018966674805,90.97980117797852,13575.121056556702,17141.12052884365,8868.87947115635
113,0,236,113042,33566.0,99385.0,0.33773708306082406,0.002236669424243868,41.50313949584961,55.0596452331543,8206.71939086914,47.36157989501953,62.83476557413737,9365.61226272583,82.9798583984375,105.76209330240886,15763.642501831055,17177.170534181238,8832.829465818762
113,1,236,113043,34358.0,99385.0,0.3457060924686824,0.0022894443209846515,40.9256477355957,55.02588020324707,8201.943382263184,46.70001220703125,62.79517341613769,9360.004222869873,76.56227111816406,103.412468363444,15414.407554626465,18122.54812419779,7887.4518758022095
113,2,236,113044,31212.0,99385.0,0.31405141620968957,0.0020798107033754274,39.909385681152344,53.3381160736084,7949.2868938446045,45.53997802734375,60.86829750061035,9071.552852630615,73.96195983886719,100.44882461547851,14971.161148071289,17788.513408309016,8221.486591690984
113,3,236,113045,44323.0,99385.0,0.4459727323036676,0.002953461803335547,19.48787498474121,51.9522496287028,7751.61768245697,22.23138999938965,59.287888031005856,8846.145726203918,36.41086196899414,98.38771341959635,14680.770017623901,17547.84414603452,8462.15585396548
113,4,236,113046,30008.0,99385.0,0.3019369120088545,0.0019995821987341357,38.09770202636719,56.00344027201334,8349.99136543274,43.47563934326172,63.91267990112305,9529.24238204956,74.33560943603516,106.43724614461263,15869.237552642822,18504.4780851259,7505.521914874102
114,0,237,114042,55575.0,99243.0,0.5599891176203863,0.0037085372027840153,15.333398818969727,39.42685028076172,5875.239037513733,16.859811782836914,43.37136243184408,6463.03598690033,26.691980361938477,76.24237332661947,11364.622954368591,17841.749674731916,8168.2503252680835
114,1,237,114043,34936.0,99243.0,0.35202482794756307,0.0023312902513083645,40.05535888671875,52.59343559265137,7837.865854263306,44.064796447753906,57.858240356445314,8622.465183258057,80.88188171386719,101.04510411580404,15057.937622070312,17243.65108984513,8766.34891015487
114,2,237,114044,30977.0,99243.0,0.31213284564150623,0.00206710493802322,45.76106262207031,52.46004605611165,7815.004571914673,50.34113693237305,57.71150510152181,8597.316724777222,91.18125915527344,101.73893615722656,15156.862739562988,17584.611902311863,8425.388097688137
114,3,237,114045,41071.0,99243.0,0.4138427899196921,0.002740680727944981,34.65602111816406,50.91531341552734,7588.8471965789795,38.1221809387207,56.01231867472331,8348.548238754272,70.086669921875,99.02419250488282,14760.198486328125,17453.253886033028,8556.746113966972
114,4,237,114046,43675.0,99243.0,0.4400814163215542,0.002914446465705657,19.58099365234375,46.168940773010256,6884.428813934326,21.538480758666992,50.79072991689046,7573.601775169373,37.70009994506836,85.80581657409668,12793.635381698608,17978.80609597212,8031.193904027881
115,0,238,115042,107896.0,199474.0,0.5409025737690125,0.0035821362501259105,42.49628448486328,64.61482650756835,9615.205108642578,47.9604377746582,72.92428108215331,10851.718770980835,74.4625015258789,111.61650410970051,16607.31113052368,17275.521885118666,8734.478114881334
115,1,238,115043,105068.0,199474.0,0.5267252875061411,0.0034882469371267624,46.16944885253906,80.5092004140218,11997.524612426758,52.10529708862305,90.86239924112955,13540.364065170288,87.19499206542969,142.59725270589192,21248.057174682617,18020.13972757294,7989.86027242706
115,2,238,115044,108400.0,199474.0,0.5434292188455638,0.003598868998977244,34.33930206298828,69.0964774831136,10291.531246185303,38.7540168762207,77.98197736104329,11614.97642326355,60.88405990600586,123.5752320098877,18407.909536361694,18613.349909567885,7396.650090432115
115,3,238,115045,81722.0,199474.0,0.40968747806731703,0.002713162106406073,63.86322784423828,80.25716145833333,11950.871879577637,72.07569885253906,90.57812927246094,13487.738368988037,110.3560791015625,141.75449325561524,21110.062713623047,17548.090547368658,8461.909452631342
115,4,238,115046,105658.0,199474.0,0.5296830664648025,0.0035078348772503475,46.26639938354492,80.668883005778,12021.428525924683,52.21590805053711,91.0430771891276,13567.410451889038,76.93740844726562,138.85731419881185,20692.195190429688,19567.430006513518,6442.569993486482
