global_rmse,occupied_rmse,weighted_rmse
7.578126525878906250e+01,7.925489807128906250e+01,1.173536605834960938e+02
7.206385040283203125e+01,7.536708068847656250e+01,1.104301147460937500e+02
6.967845153808593750e+01,7.287234497070312500e+01,1.061229400634765625e+02
6.788806152343750000e+01,7.099987792968750000e+01,1.030438308715820312e+02
6.652582550048828125e+01,6.957520294189453125e+01,1.008233108520507812e+02
6.558532714843750000e+01,6.859159088134765625e+01,9.936025238037109375e+01
6.459152984619140625e+01,6.755223846435546875e+01,9.787774658203125000e+01
6.389263534545898438e+01,6.682130432128906250e+01,9.686173248291015625e+01
6.306369400024414062e+01,6.595436096191406250e+01,9.567024993896484375e+01
6.193912506103515625e+01,6.477825164794921875e+01,9.406924438476562500e+01
6.089694595336914062e+01,6.368829727172851562e+01,9.258923339843750000e+01
5.985088348388671875e+01,6.259428787231445312e+01,9.112302398681640625e+01
5.882439422607421875e+01,6.152074050903320312e+01,8.965898132324218750e+01
5.789870452880859375e+01,6.055261230468750000e+01,8.836804199218750000e+01
5.696551895141601562e+01,5.957664489746093750e+01,8.704608154296875000e+01
5.629511260986328125e+01,5.887551116943359375e+01,8.610205078125000000e+01
5.547568130493164062e+01,5.801851272583007812e+01,8.491230010986328125e+01
5.486380386352539062e+01,5.737858963012695312e+01,8.402590179443359375e+01
5.427257537841796875e+01,5.676026153564453125e+01,8.318054199218750000e+01
5.383808898925781250e+01,5.630585861206054688e+01,8.257144927978515625e+01
5.351460266113281250e+01,5.596754455566406250e+01,8.213379669189453125e+01
5.322036361694335938e+01,5.565982055664062500e+01,8.174837493896484375e+01
5.303149414062500000e+01,5.546229171752929688e+01,8.150937652587890625e+01
5.286888504028320312e+01,5.529222869873046875e+01,8.131403350830078125e+01
5.270649719238281250e+01,5.512239456176757812e+01,8.112090301513671875e+01
5.259227752685546875e+01,5.500293731689453125e+01,8.099438476562500000e+01
5.246782684326171875e+01,5.487278747558593750e+01,8.084671020507812500e+01
5.236359786987304688e+01,5.476377868652343750e+01,8.072264862060546875e+01
5.220578765869140625e+01,5.459873199462890625e+01,8.052056884765625000e+01
5.208862304687500000e+01,5.447619628906250000e+01,8.037345123291015625e+01
5.201971435546875000e+01,5.440412139892578125e+01,8.029080200195312500e+01
5.195391464233398438e+01,5.433531188964843750e+01,8.019451904296875000e+01
5.191375732421875000e+01,5.429330825805664062e+01,8.014169311523437500e+01
5.184413528442382812e+01,5.422049331665039062e+01,8.003290557861328125e+01
5.172549438476562500e+01,5.409641265869140625e+01,7.983291625976562500e+01
5.165272521972656250e+01,5.402031326293945312e+01,7.970548248291015625e+01
5.162668228149414062e+01,5.399307632446289062e+01,7.965949249267578125e+01
5.158876037597656250e+01,5.395341873168945312e+01,7.958815765380859375e+01
5.156405639648437500e+01,5.392758178710937500e+01,7.953906250000000000e+01
5.154970550537109375e+01,5.391257476806640625e+01,7.950924682617187500e+01
5.154311752319335938e+01,5.390568542480468750e+01,7.949384307861328125e+01
5.153993988037109375e+01,5.390235900878906250e+01,7.948590850830078125e+01
5.154069519042968750e+01,5.390314865112304688e+01,7.948581695556640625e+01
5.153173446655273438e+01,5.389377212524414062e+01,7.946582794189453125e+01
5.151065444946289062e+01,5.387173080444335938e+01,7.942295837402343750e+01
5.148454666137695312e+01,5.384442901611328125e+01,7.937061309814453125e+01
5.142013168334960938e+01,5.377706146240234375e+01,7.924530792236328125e+01
5.135077285766601562e+01,5.370452117919921875e+01,7.911502838134765625e+01
5.119681930541992188e+01,5.354351425170898438e+01,7.881806945800781250e+01
5.095753479003906250e+01,5.329326248168945312e+01,7.837433624267578125e+01
5.073825836181640625e+01,5.306393051147460938e+01,7.797430419921875000e+01
5.050549316406250000e+01,5.282049179077148438e+01,7.755110168457031250e+01
5.034001922607421875e+01,5.264743804931640625e+01,7.725600433349609375e+01
5.022941970825195312e+01,5.253176879882812500e+01,7.705515289306640625e+01
5.014591598510742188e+01,5.244443511962890625e+01,7.690223693847656250e+01
5.012237167358398438e+01,5.241981506347656250e+01,7.685814666748046875e+01
5.011483764648437500e+01,5.241193389892578125e+01,7.684444427490234375e+01
5.011380004882812500e+01,5.241084671020507812e+01,7.684232330322265625e+01
5.011268615722656250e+01,5.240968322753906250e+01,7.684072113037109375e+01
5.011228179931640625e+01,5.240925598144531250e+01,7.684226989746093750e+01
5.010992813110351562e+01,5.240679931640625000e+01,7.684124755859375000e+01
5.010634613037109375e+01,5.240305328369140625e+01,7.683863067626953125e+01
5.010305786132812500e+01,5.239961242675781250e+01,7.683639526367187500e+01
5.009962463378906250e+01,5.239602279663085938e+01,7.683417510986328125e+01
5.008663558959960938e+01,5.238243103027343750e+01,7.682330322265625000e+01
5.008704757690429688e+01,5.238286590576171875e+01,7.682449340820312500e+01
5.007282257080078125e+01,5.236798858642578125e+01,7.681114196777343750e+01
5.004426574707031250e+01,5.233811950683593750e+01,7.678161621093750000e+01
5.001629257202148438e+01,5.230886077880859375e+01,7.675363922119140625e+01
4.995549774169921875e+01,5.224526977539062500e+01,7.669373321533203125e+01
4.991443252563476562e+01,5.220232009887695312e+01,7.665257263183593750e+01
4.982862472534179688e+01,5.211256408691406250e+01,7.656024169921875000e+01
4.971409606933593750e+01,5.199277877807617188e+01,7.643196868896484375e+01
4.958746337890625000e+01,5.186032485961914062e+01,7.628769683837890625e+01
4.946232604980468750e+01,5.172944259643554688e+01,7.613336944580078125e+01
4.927329635620117188e+01,5.153173446655273438e+01,7.591103363037109375e+01
4.899731826782226562e+01,5.124308776855468750e+01,7.556844329833984375e+01
4.869452667236328125e+01,5.092640686035156250e+01,7.517346954345703125e+01
4.826676177978515625e+01,5.047901535034179688e+01,7.459855651855468750e+01
4.769316864013671875e+01,4.987913131713867188e+01,7.378792572021484375e+01
4.688549041748046875e+01,4.903442764282226562e+01,7.260312652587890625e+01
4.586046981811523438e+01,4.796242904663085938e+01,7.102735900878906250e+01
4.470598983764648438e+01,4.675503158569335938e+01,6.922288513183593750e+01
4.335216903686523438e+01,4.533915710449218750e+01,6.708464813232421875e+01
4.239107894897460938e+01,4.433401107788085938e+01,6.555393218994140625e+01
4.145096206665039062e+01,4.335080337524414062e+01,6.406764984130859375e+01
4.080092620849609375e+01,4.267097091674804688e+01,6.304727172851562500e+01
4.022016143798828125e+01,4.206357955932617188e+01,6.216307830810546875e+01
3.991488647460937500e+01,4.174431228637695312e+01,6.170904159545898438e+01
3.957574462890625000e+01,4.138962173461914062e+01,6.123462295532226562e+01
3.935033798217773438e+01,4.115387725830078125e+01,6.091393280029296875e+01
3.907871246337890625e+01,4.086980056762695312e+01,6.053595733642578125e+01
3.897378540039062500e+01,4.076006698608398438e+01,6.038384246826171875e+01
3.892818450927734375e+01,4.071237182617187500e+01,6.030819320678710938e+01
3.885456085205078125e+01,4.063537597656250000e+01,6.019316482543945312e+01
3.883778381347656250e+01,4.061783218383789062e+01,6.016213607788085938e+01
3.882331466674804688e+01,4.060270309448242188e+01,6.013506698608398438e+01
3.881907653808593750e+01,4.059827041625976562e+01,6.012498474121093750e+01
3.881359481811523438e+01,4.059253692626953125e+01,6.011399459838867188e+01
3.880908584594726562e+01,4.058781814575195312e+01,6.010713577270507812e+01
3.880965423583984375e+01,4.058841323852539062e+01,6.010755920410156250e+01
3.880633926391601562e+01,4.058494567871093750e+01,6.010356140136718750e+01
3.880471801757812500e+01,4.058325195312500000e+01,6.010084152221679688e+01
3.880590820312500000e+01,4.058449554443359375e+01,6.010179901123046875e+01
3.880566787719726562e+01,4.058424377441406250e+01,6.010116958618164062e+01
3.880272293090820312e+01,4.058116531372070312e+01,6.009449768066406250e+01
3.880008316040039062e+01,4.057839965820312500e+01,6.008825683593750000e+01
3.879373168945312500e+01,4.057176208496093750e+01,6.007417678833007812e+01
3.878727722167968750e+01,4.056501007080078125e+01,6.006025314331054688e+01
3.878416824340820312e+01,4.056175994873046875e+01,6.005297088623046875e+01
3.877911758422851562e+01,4.055648040771484375e+01,6.004441833496093750e+01
3.877624893188476562e+01,4.055347442626953125e+01,6.003956985473632812e+01
3.877742385864257812e+01,4.055470657348632812e+01,6.003982543945312500e+01
3.876625061035156250e+01,4.054301834106445312e+01,6.002182388305664062e+01
3.875229644775390625e+01,4.052842712402343750e+01,5.999765014648437500e+01
3.873160552978515625e+01,4.050678634643554688e+01,5.995583724975585938e+01
3.864912033081054688e+01,4.042052078247070312e+01,5.979048156738281250e+01
3.855959701538085938e+01,4.032689285278320312e+01,5.961144638061523438e+01
3.832100677490234375e+01,4.007736587524414062e+01,5.911907958984375000e+01
3.791001129150390625e+01,3.964752197265625000e+01,5.827388763427734375e+01
3.734953308105468750e+01,3.906135177612304688e+01,5.713847351074218750e+01
3.629289627075195312e+01,3.795628356933593750e+01,5.502833557128906250e+01
3.480429458618164062e+01,3.639943695068359375e+01,5.211142349243164062e+01
