global_rmse,occupied_rmse
9.451294690370559692e-02,6.501913815736770630e-02
9.500765055418014526e-02,6.501976400613784790e-02
9.370701760053634644e-02,6.467140465974807739e-02
9.357932955026626587e-02,6.445950269699096680e-02
9.290495514869689941e-02,6.570929288864135742e-02
9.260085225105285645e-02,6.507284939289093018e-02
9.221093356609344482e-02,6.496579200029373169e-02
9.193556010723114014e-02,6.498777121305465698e-02
9.242856502532958984e-02,6.493012607097625732e-02
9.175294637680053711e-02,6.492823362350463867e-02
9.177584201097488403e-02,6.492286175489425659e-02
9.196923673152923584e-02,6.491472572088241577e-02
9.122578054666519165e-02,6.495282799005508423e-02
9.118997305631637573e-02,6.496183574199676514e-02
9.075334668159484863e-02,6.497560441493988037e-02
9.041034430265426636e-02,6.492060422897338867e-02
9.050107002258300781e-02,6.490341573953628540e-02
8.933661878108978271e-02,6.490787863731384277e-02
8.855894953012466431e-02,6.490836292505264282e-02
8.862928301095962524e-02,6.491837650537490845e-02
8.784318715333938599e-02,6.492616981267929077e-02
8.705118298530578613e-02,6.493203341960906982e-02
8.608844131231307983e-02,6.494605541229248047e-02
8.590740710496902466e-02,6.496069580316543579e-02
8.583372831344604492e-02,6.496611237525939941e-02
8.528117090463638306e-02,6.509491801261901855e-02
8.379609882831573486e-02,6.517550349235534668e-02
8.332216739654541016e-02,6.581327319145202637e-02
8.306334912776947021e-02,6.476058065891265869e-02
8.267212659120559692e-02,6.481678038835525513e-02
8.236397057771682739e-02,6.360821425914764404e-02
8.237276971340179443e-02,6.431430578231811523e-02
8.194305002689361572e-02,6.223928183317184448e-02
8.187178522348403931e-02,6.204798817634582520e-02
8.149722218513488770e-02,6.038976833224296570e-02
8.159398287534713745e-02,6.071628257632255554e-02
8.137359470129013062e-02,6.147701665759086609e-02
8.148626983165740967e-02,6.103773415088653564e-02
8.136241883039474487e-02,6.117772310972213745e-02
8.127095550298690796e-02,6.133113428950309753e-02
8.121754229068756104e-02,6.117672100663185120e-02
8.117944747209548950e-02,6.100018322467803955e-02
8.111335337162017822e-02,6.051554158329963684e-02
8.118806034326553345e-02,6.093551963567733765e-02
8.098034560680389404e-02,5.957697704434394836e-02
8.060869574546813965e-02,5.785138159990310669e-02
8.047665655612945557e-02,5.696399509906768799e-02
8.040629327297210693e-02,5.667530000209808350e-02
8.060575276613235474e-02,5.817024782299995422e-02
8.045109361410140991e-02,5.747389048337936401e-02
8.022239804267883301e-02,5.578163638710975647e-02
8.016525954008102417e-02,5.625469237565994263e-02
8.023934066295623779e-02,5.737756937742233276e-02
8.013559877872467041e-02,5.692564323544502258e-02
7.997600734233856201e-02,5.494140833616256714e-02
7.995865494012832642e-02,5.470829829573631287e-02
7.973373681306838989e-02,5.489597842097282410e-02
7.975591719150543213e-02,5.560833215713500977e-02
7.976066321134567261e-02,5.426584184169769287e-02
7.966443896293640137e-02,5.636663734912872314e-02
7.954602688550949097e-02,5.474385991692543030e-02
8.020484447479248047e-02,5.407905951142311096e-02
7.812164723873138428e-02,5.427476763725280762e-02
7.769184559583663940e-02,5.373390763998031616e-02
7.648117095232009888e-02,5.363552644848823547e-02
7.672446966171264648e-02,5.345414578914642334e-02
7.669480890035629272e-02,5.345621332526206970e-02
7.731262594461441040e-02,5.345958843827247620e-02
7.636740803718566895e-02,5.341616645455360413e-02
7.495035231113433838e-02,5.342302471399307251e-02
7.433930784463882446e-02,5.341378599405288696e-02
7.308210432529449463e-02,5.341979861259460449e-02
7.283239066600799561e-02,5.338941887021064758e-02
7.192231714725494385e-02,5.354917421936988831e-02
7.121114432811737061e-02,5.402601510286331177e-02
7.164651155471801758e-02,5.389711633324623108e-02
7.234977930784225464e-02,5.389197170734405518e-02
7.189694792032241821e-02,5.394800752401351929e-02
7.179071009159088135e-02,5.414589121937751770e-02
7.146057486534118652e-02,5.510165542364120483e-02
6.944616138935089111e-02,5.296181514859199524e-02
6.955716758966445923e-02,5.288402736186981201e-02
6.960265338420867920e-02,5.303961411118507385e-02
6.968959420919418335e-02,5.353222414851188660e-02
6.814052164554595947e-02,5.401321500539779663e-02
6.822726875543594360e-02,5.325033888220787048e-02
6.708177924156188965e-02,5.375284701585769653e-02
6.804366409778594971e-02,5.275359004735946655e-02
6.710052490234375000e-02,5.355222895741462708e-02
6.711114943027496338e-02,5.539806187152862549e-02
6.667945533990859985e-02,5.359833315014839172e-02
6.718208640813827515e-02,5.359031632542610168e-02
6.664106994867324829e-02,5.334284901618957520e-02
6.588893383741378784e-02,5.334913730621337891e-02
6.564651429653167725e-02,5.373858660459518433e-02
6.484530121088027954e-02,5.317846685647964478e-02
6.424631178379058838e-02,5.293361842632293701e-02
6.449552625417709351e-02,5.618754029273986816e-02
6.555442512035369873e-02,5.850961059331893921e-02
6.359183043241500854e-02,5.416379496455192566e-02
6.321343779563903809e-02,5.231746658682823181e-02
6.315340846776962280e-02,5.278235301375389099e-02
