map_id,global_auc_rmse_mean,global_auc_rmse_std,global_final_rmse_mean,global_final_rmse_std,occupied_auc_rmse_mean,occupied_auc_rmse_std,variance_reduction_mean,variance_reduction_std,global_auc_rmse,global_final_rmse,occupied_auc_rmse,variance_reduction
20,8.911123224347829,0.15652049454824962,0.05094504505395886,0.0016284904255943788,9.149215613305568,0.34830512498544786,16.2643838319281,0.4427844451946168,10.478772595524788,0.0628074184060096,9.205243021249771,9.289996623247845
21,8.4788650136441,0.18150947027670644,0.049668564647436096,0.0013800043161103193,8.751826759800315,0.2473500000159636,16.28988937852544,0.35694049442062487,9.21577543951571,0.0548133887350559,9.982944149523972,9.289996623247845
22,16.218010998144745,1.6324650743832918,0.07075654044747348,0.018753238409707707,9.206210782378912,1.1850543644004738,16.537474789946323,1.1665605529800285,18.26716588437557,0.0990677177906036,10.03434469178319,9.289996623247845
23,9.50718518011272,0.22001205880991037,0.05284101143479342,0.0017076223952076362,9.33666870482266,0.16152761078287,16.912921108053794,0.9617736454051234,13.260639782994986,0.0862418115139007,14.253467772156,9.289996623247845
24,15.593193413317204,1.2027787749215566,0.06251643449068064,0.010026414477813935,16.568935661390423,1.3331748914206079,16.25257982638589,0.27450510106596815,15.401739180088043,0.0693270862102508,16.410319428890944,9.289996623247845
25,20.291074427962304,1.8350994883945486,0.08047847449779506,0.023563709653012656,20.577487203106283,1.8705851900427621,16.14944953316645,0.6594301668792341,27.18793355673552,0.1492526680231094,27.583972707390785,9.289996623247845
