global_rmse,occupied_rmse,weighted_rmse
1.192420883178710938e+02,1.338905944824218750e+02,2.080052337646484375e+02
1.192419815063476562e+02,1.338904266357421875e+02,2.080051727294921875e+02
1.192421417236328125e+02,1.338906402587890625e+02,2.080052642822265625e+02
1.192419967651367188e+02,1.338904418945312500e+02,2.080051727294921875e+02
1.192420196533203125e+02,1.338904266357421875e+02,2.080051727294921875e+02
1.192421188354492188e+02,1.338905334472656250e+02,2.080052185058593750e+02
1.192425613403320312e+02,1.338908691406250000e+02,2.080053558349609375e+02
1.192425460815429688e+02,1.338909301757812500e+02,2.080053863525390625e+02
1.192424011230468750e+02,1.338907775878906250e+02,2.080053405761718750e+02
1.192423553466796875e+02,1.338906860351562500e+02,2.080053100585937500e+02
1.192427902221679688e+02,1.338909912109375000e+02,2.080054321289062500e+02
1.192424926757812500e+02,1.338902130126953125e+02,2.080051422119140625e+02
1.192425537109375000e+02,1.338903961181640625e+02,2.080052185058593750e+02
1.192426757812500000e+02,1.338906555175781250e+02,2.080053100585937500e+02
1.192426757812500000e+02,1.338902740478515625e+02,2.080051879882812500e+02
1.192426300048828125e+02,1.338900909423828125e+02,2.080051422119140625e+02
1.192427749633789062e+02,1.338900299072265625e+02,2.080051422119140625e+02
1.192433242797851562e+02,1.338912506103515625e+02,2.080055999755859375e+02
1.192422790527343750e+02,1.338897247314453125e+02,2.080050354003906250e+02
1.192431716918945312e+02,1.338908233642578125e+02,2.080054626464843750e+02
1.192431030273437500e+02,1.338905792236328125e+02,2.080053863525390625e+02
1.192445602416992188e+02,1.338923797607421875e+02,2.080060577392578125e+02
1.192476654052734375e+02,1.338959350585937500e+02,2.080072784423828125e+02
1.192450256347656250e+02,1.338930206298828125e+02,2.080062866210937500e+02
1.192424621582031250e+02,1.338900451660156250e+02,2.080051422119140625e+02
1.192407150268554688e+02,1.338879852294921875e+02,2.080042724609375000e+02
1.192412948608398438e+02,1.338886718750000000e+02,2.080045623779296875e+02
1.192387771606445312e+02,1.338858489990234375e+02,2.080032806396484375e+02
1.192416534423828125e+02,1.338891448974609375e+02,2.080048065185546875e+02
1.192413406372070312e+02,1.338888702392578125e+02,2.080045928955078125e+02
1.192387924194335938e+02,1.338860015869140625e+02,2.080031890869140625e+02
1.192378005981445312e+02,1.338849029541015625e+02,2.080027160644531250e+02
1.192265167236328125e+02,1.338719787597656250e+02,2.079961547851562500e+02
1.192293472290039062e+02,1.338752593994140625e+02,2.079978790283203125e+02
