global_rmse,occupied_rmse,weighted_rmse
1.043193969726562500e+02,1.062571258544921875e+02,1.549009552001953125e+02
1.041008682250976562e+02,1.060345382690429688e+02,1.546522064208984375e+02
1.037065200805664062e+02,1.056328659057617188e+02,1.541627197265625000e+02
1.035596923828125000e+02,1.054833068847656250e+02,1.539831695556640625e+02
1.035015869140625000e+02,1.054241256713867188e+02,1.539126892089843750e+02
1.034503555297851562e+02,1.053719482421875000e+02,1.538495178222656250e+02
1.034122085571289062e+02,1.053330917358398438e+02,1.537999114990234375e+02
1.032783813476562500e+02,1.051967773437500000e+02,1.536204223632812500e+02
1.030300827026367188e+02,1.049438629150390625e+02,1.532762145996093750e+02
1.026528930664062500e+02,1.045596618652343750e+02,1.527276306152343750e+02
1.021303405761718750e+02,1.040274124145507812e+02,1.519427642822265625e+02
1.015554733276367188e+02,1.034418640136718750e+02,1.510547027587890625e+02
1.008104934692382812e+02,1.026830520629882812e+02,1.498735046386718750e+02
1.001005859375000000e+02,1.019599609375000000e+02,1.487219238281250000e+02
9.932355499267578125e+01,1.011684875488281250e+02,1.474320831298828125e+02
9.851767730712890625e+01,1.003476409912109375e+02,1.460689392089843750e+02
9.765395355224609375e+01,9.946787261962890625e+01,1.445893554687500000e+02
9.680937957763671875e+01,9.860761260986328125e+01,1.431408081054687500e+02
9.604089355468750000e+01,9.782485198974609375e+01,1.418208923339843750e+02
9.523975372314453125e+01,9.700882720947265625e+01,1.404486236572265625e+02
9.456523895263671875e+01,9.632179260253906250e+01,1.392988739013671875e+02
9.395780944824218750e+01,9.570307922363281250e+01,1.382878112792968750e+02
9.338742828369140625e+01,9.512209320068359375e+01,1.373459625244140625e+02
9.292147064208984375e+01,9.464748382568359375e+01,1.365958251953125000e+02
9.251806640625000000e+01,9.423657226562500000e+01,1.359671478271484375e+02
9.212737274169921875e+01,9.383860778808593750e+01,1.353746185302734375e+02
9.192538452148437500e+01,9.363286590576171875e+01,1.350821990966796875e+02
9.169435119628906250e+01,9.339750671386718750e+01,1.347551727294921875e+02
9.154927062988281250e+01,9.324971771240234375e+01,1.345567932128906250e+02
9.141231536865234375e+01,9.311016845703125000e+01,1.343793640136718750e+02
9.135617065429687500e+01,9.305296325683593750e+01,1.343094177246093750e+02
9.131497955322265625e+01,9.301097106933593750e+01,1.342602996826171875e+02
9.129010772705078125e+01,9.298561096191406250e+01,1.342324829101562500e+02
9.126854705810546875e+01,9.296358489990234375e+01,1.342092590332031250e+02
