map_id,gained_true_utility,total_true_utility,task_completion,coverage_efficiency,global_final_rmse,global_mean_rmse,global_auc_rmse,occupied_final_rmse,occupied_mean_rmse,occupied_auc_rmse,weighted_final_rmse,weighted_mean_rmse,weighted_auc_rmse,final_total_variance,variance_reduction
1.010000000000000000e+02,1.125430000000000000e+05,1.992980000000000000e+05,5.646970867745787492e-01,2.809438242659595582e-03,3.290598297119140625e+01,8.350450002670288541e+01,1.662181511688232422e+04,3.832706832885742188e+01,9.726692443847656477e+01,1.936126643562316895e+04,5.964157104492187500e+01,1.605257679367065293e+02,3.195371878051757812e+04,1.758145076236858949e+04,8.428549237631410506e+03
1.020000000000000000e+02,7.320300000000000000e+04,9.985600000000000000e+04,7.330856433263900351e-01,3.647192255355174127e-03,9.096943855285644531e+00,2.145750049591064368e+01,4.255124242305755615e+03,1.052745056152343750e+01,2.485846065044403019e+01,4.929547129631042480e+03,1.586038684844970703e+01,3.914387150287628003e+01,7.761735552310943604e+03,1.745213192893789528e+04,8.557868071062104718e+03
1.030000000000000000e+02,1.351040000000000000e+05,2.001980000000000000e+05,6.748518966223439053e-01,3.357472122499223239e-03,1.639126777648925781e+01,4.239078495979308769e+01,8.420088696479797363e+03,1.669345092773437500e+01,4.317745820999145678e+01,8.576345870971679688e+03,2.107692909240722656e+01,6.040654619216918775e+01,1.199694887447357178e+04,1.781569886365674756e+04,8.194301136343252438e+03
1.040000000000000000e+02,9.928700000000000000e+04,1.995040000000000000e+05,4.976692196647686250e-01,2.475966266988898455e-03,4.312616729736328125e+01,6.966371990203857933e+01,1.385156042098999023e+04,4.842249679565429688e+01,7.822066013336181811e+01,1.555297634315490723e+04,7.881657409667968750e+01,1.206949034500122053e+02,2.399557018280029297e+04,1.696262984958649031e+04,9.047370150413509691e+03
1.050000000000000000e+02,9.538200000000000000e+04,1.987970000000000000e+05,4.797959727762491355e-01,2.387044640677856312e-03,3.420475387573242188e+01,6.589846378326416243e+01,1.310889179039001465e+04,3.586879348754882812e+01,6.910727251052855991e+01,1.374720604133605957e+04,5.230188751220703125e+01,1.003305530548095703e+02,1.995633629989624023e+04,1.669898145006592677e+04,9.311018549934073235e+03
