timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,5.090284347534179688e-02,1.051767468452453613e-01,1.048525795340538025e-01,2.616497437936801163e+01
2.000000000000000000e+00,1.091721057891845703e-01,1.048617735505104065e-01,1.045301780104637146e-01,2.605120818083740630e+01
3.000000000000000000e+00,3.742647171020507812e-01,1.046025529503822327e-01,1.042648553848266602e-01,2.583985546409656564e+01
4.000000000000000000e+00,4.377388954162597656e-01,1.037663072347640991e-01,1.034086272120475769e-01,2.569307129136564782e+01
5.000000000000000000e+00,5.101959705352783203e-01,1.029413342475891113e-01,1.025638133287429810e-01,2.543397691209091249e+01
6.000000000000000000e+00,5.737972259521484375e-01,1.028693839907646179e-01,1.024899110198020935e-01,2.526256621650332335e+01
7.000000000000000000e+00,6.878166198730468750e-01,1.018315032124519348e-01,1.014273762702941895e-01,2.495969145859980998e+01
8.000000000000000000e+00,8.018167018890380859e-01,1.013602018356323242e-01,1.009443178772926331e-01,2.480885682098705658e+01
9.000000000000000000e+00,8.868145942687988281e-01,1.005407497286796570e-01,1.001057252287864685e-01,2.465281815029998924e+01
1.000000000000000000e+01,9.718165397644042969e-01,9.974023699760437012e-02,9.928213059902191162e-02,2.455242975893535373e+01
1.100000000000000000e+01,1.071818113327026367e+00,9.814541786909103394e-02,9.763734787702560425e-02,2.428446872376552790e+01
1.200000000000000000e+01,1.163357734680175781e+00,9.684878587722778320e-02,9.630864113569259644e-02,2.401115140257146763e+01
1.300000000000000000e+01,1.261369466781616211e+00,9.657067805528640747e-02,9.601457417011260986e-02,2.376239207633517125e+01
1.400000000000000000e+01,1.411360025405883789e+00,9.632673114538192749e-02,9.576506912708282471e-02,2.367122208102619396e+01
1.500000000000000000e+01,1.523888826370239258e+00,9.651633352041244507e-02,9.597492218017578125e-02,2.348391784282703298e+01
1.600000000000000000e+01,1.615889549255371094e+00,9.447269886732101440e-02,9.388080239295959473e-02,2.335535045838696178e+01
1.700000000000000000e+01,2.036887168884277344e+00,9.444935619831085205e-02,9.386981278657913208e-02,2.325711746161660187e+01
1.800000000000000000e+01,2.119886398315429688e+00,9.413176774978637695e-02,9.354811161756515503e-02,2.317091380072998064e+01
1.900000000000000000e+01,2.198887586593627930e+00,9.243952482938766479e-02,9.181788563728332520e-02,2.300018638870097476e+01
2.000000000000000000e+01,2.294887065887451172e+00,9.294986724853515625e-02,9.234569966793060303e-02,2.287672835551644113e+01
2.100000000000000000e+01,2.383889198303222656e+00,9.273223578929901123e-02,9.209264814853668213e-02,2.275961933372646229e+01
2.200000000000000000e+01,2.470888853073120117e+00,9.112394601106643677e-02,9.042158722877502441e-02,2.256777216992461277e+01
2.300000000000000000e+01,2.554886341094970703e+00,9.099783748388290405e-02,9.035583585500717163e-02,2.231994851794376800e+01
2.400000000000000000e+01,2.640886306762695312e+00,9.032818675041198730e-02,8.964270353317260742e-02,2.214247455325985214e+01
2.500000000000000000e+01,2.732888460159301758e+00,9.003070741891860962e-02,8.934226632118225098e-02,2.200027003380515467e+01
2.600000000000000000e+01,2.815905570983886719e+00,9.049379080533981323e-02,8.988296985626220703e-02,2.176501287085729075e+01
2.700000000000000000e+01,2.898929357528686523e+00,8.966398239135742188e-02,8.898053318262100220e-02,2.157824917450023250e+01
2.800000000000000000e+01,2.984905242919921875e+00,8.844836801290512085e-02,8.780872076749801636e-02,2.141206592117887908e+01
2.900000000000000000e+01,3.074919700622558594e+00,8.656022697687149048e-02,8.579530566930770874e-02,2.127045590841682809e+01
3.000000000000000000e+01,3.160239458084106445e+00,8.747131377458572388e-02,8.664909750223159790e-02,2.096314513422056081e+01
3.100000000000000000e+01,3.253984928131103516e+00,8.703861385583877563e-02,8.634418994188308716e-02,2.075409068975934446e+01
3.200000000000000000e+01,3.360983848571777344e+00,8.746620267629623413e-02,8.684027194976806641e-02,2.059254574132441107e+01
3.300000000000000000e+01,3.452986001968383789e+00,8.738636225461959839e-02,8.674296736717224121e-02,2.047708293224511777e+01
3.400000000000000000e+01,3.533983469009399414e+00,8.693362027406692505e-02,8.618177473545074463e-02,2.035982642415721955e+01
