timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,6.531691551208496094e-02,1.615052223205566406e-01,5.617887526750564575e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.471402645111083984e-01,1.611977666616439819e-01,5.592472851276397705e-02,2.605120818083740630e+01
3.000000000000000000e+00,2.574145793914794922e-01,1.612910628318786621e-01,5.570008605718612671e-02,2.597589034789836404e+01
4.000000000000000000e+00,3.663787841796875000e-01,1.613124310970306396e-01,5.605733394622802734e-02,2.587415935409885037e+01
5.000000000000000000e+00,4.479646682739257812e-01,1.604958027601242065e-01,5.589320510625839233e-02,2.561467438922243645e+01
6.000000000000000000e+00,5.694751739501953125e-01,1.600554138422012329e-01,5.565770342946052551e-02,2.550654084940465438e+01
7.000000000000000000e+00,7.118580341339111328e-01,1.592407524585723877e-01,5.490908026695251465e-02,2.537321725887638735e+01
8.000000000000000000e+00,8.301577568054199219e-01,1.574941277503967285e-01,5.433594435453414917e-02,2.505256882258058937e+01
9.000000000000000000e+00,9.511883258819580078e-01,1.577900648117065430e-01,5.547761544585227966e-02,2.486394550579028362e+01
1.000000000000000000e+01,1.068762540817260742e+00,1.570991277694702148e-01,5.609367787837982178e-02,2.468216212872579973e+01
1.100000000000000000e+01,1.195258378982543945e+00,1.567162722349166870e-01,5.569444969296455383e-02,2.456604219979831072e+01
1.200000000000000000e+01,1.348171234130859375e+00,1.553097367286682129e-01,5.500392243266105652e-02,2.428798691602985826e+01
1.300000000000000000e+01,1.495653629302978516e+00,1.536341607570648193e-01,5.464014783501625061e-02,2.407138033350987882e+01
1.400000000000000000e+01,1.646490097045898438e+00,1.515378057956695557e-01,5.453839898109436035e-02,2.385834384047288736e+01
1.500000000000000000e+01,1.790108680725097656e+00,1.500073373317718506e-01,5.488483980298042297e-02,2.364558208510319304e+01
1.600000000000000000e+01,1.919728517532348633e+00,1.490921527147293091e-01,5.429413542151451111e-02,2.350376613015389182e+01
1.700000000000000000e+01,2.029906034469604492e+00,1.480470299720764160e-01,5.359411612153053284e-02,2.338391900928650813e+01
1.800000000000000000e+01,2.146013021469116211e+00,1.479525268077850342e-01,5.324818566441535950e-02,2.320082787054693085e+01
1.900000000000000000e+01,2.269830942153930664e+00,1.472929567098617554e-01,5.348211526870727539e-02,2.305916808070830371e+01
2.000000000000000000e+01,2.365993499755859375e+00,1.442628800868988037e-01,5.266131833195686340e-02,2.292840687089905316e+01
2.100000000000000000e+01,2.445892095565795898e+00,1.443254053592681885e-01,5.404520779848098755e-02,2.268963461224367606e+01
2.200000000000000000e+01,2.530911684036254883e+00,1.441010981798171997e-01,5.423066020011901855e-02,2.256272884174578763e+01
2.300000000000000000e+01,2.629895210266113281e+00,1.436683386564254761e-01,5.244768410921096802e-02,2.238427075001329314e+01
2.400000000000000000e+01,2.731066465377807617e+00,1.423159390687942505e-01,5.090853571891784668e-02,2.219249271898247500e+01
2.500000000000000000e+01,2.850484848022460938e+00,1.419365704059600830e-01,5.067562311887741089e-02,2.203979527626658452e+01
2.600000000000000000e+01,2.974894523620605469e+00,1.417653411626815796e-01,5.028441175818443298e-02,2.186169676889022284e+01
2.700000000000000000e+01,3.104303121566772461e+00,1.416825503110885620e-01,4.993345588445663452e-02,2.170969635148289001e+01
