timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,4.687547683715820312e-02,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.101057529449462891e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.411087989807128906e-01,1.123579964041709900e-01,6.502019613981246948e-02,2.597589034789836404e+01
4.000000000000000000e+00,4.170501232147216797e-01,1.122361645102500916e-01,6.506885588169097900e-02,2.590462040541016364e+01
5.000000000000000000e+00,4.715666770935058594e-01,1.085732206702232361e-01,6.527777761220932007e-02,2.571666158061709240e+01
6.000000000000000000e+00,5.257368087768554688e-01,1.088178083300590515e-01,6.504762917757034302e-02,2.561542169081776166e+01
7.000000000000000000e+00,6.068277359008789062e-01,1.082385480403900146e-01,6.486380100250244141e-02,2.552234644465995572e+01
8.000000000000000000e+00,6.754286289215087891e-01,1.053116843104362488e-01,6.489921361207962036e-02,2.529272105126714720e+01
9.000000000000000000e+00,7.445557117462158203e-01,1.045557633042335510e-01,6.474302709102630615e-02,2.516581030925875240e+01
1.000000000000000000e+01,8.067564964294433594e-01,1.045289188623428345e-01,6.490242481231689453e-02,2.505909820412352929e+01
1.100000000000000000e+01,8.924214839935302734e-01,1.041024401783943176e-01,6.484157592058181763e-02,2.485695932060227875e+01
1.200000000000000000e+01,9.705977439880371094e-01,1.034910306334495544e-01,6.431769579648971558e-02,2.472331859495859874e+01
1.300000000000000000e+01,1.039866209030151367e+00,1.043135970830917358e-01,6.453473120927810669e-02,2.459227487699135750e+01
1.400000000000000000e+01,1.107070207595825195e+00,1.025805771350860596e-01,6.448466330766677856e-02,2.444079556762202898e+01
1.500000000000000000e+01,1.179820537567138672e+00,1.000849530100822449e-01,6.426883488893508911e-02,2.423728617652891160e+01
1.600000000000000000e+01,1.241852045059204102e+00,9.923382103443145752e-02,6.476455181837081909e-02,2.387712534937639930e+01
1.700000000000000000e+01,1.327423572540283203e+00,9.833727031946182251e-02,6.429294496774673462e-02,2.369395836022941992e+01
1.800000000000000000e+01,1.425034046173095703e+00,9.713108837604522705e-02,6.403614580631256104e-02,2.358042708668656573e+01
1.900000000000000000e+01,1.570500373840332031e+00,9.504766017198562622e-02,6.404135376214981079e-02,2.339610153597443087e+01
2.000000000000000000e+01,1.718543052673339844e+00,9.384733438491821289e-02,6.426104903221130371e-02,2.326636634053087960e+01
2.100000000000000000e+01,1.855106353759765625e+00,9.409943968057632446e-02,6.473139673471450806e-02,2.315696162199823505e+01
2.200000000000000000e+01,2.007665872573852539e+00,9.179167449474334717e-02,6.514919549226760864e-02,2.283627396863391468e+01
2.300000000000000000e+01,2.191930055618286133e+00,9.090811014175415039e-02,6.587141007184982300e-02,2.261301588374188754e+01
2.400000000000000000e+01,2.380470991134643555e+00,8.796419203281402588e-02,6.551106274127960205e-02,2.236847678192135902e+01
2.500000000000000000e+01,2.521751642227172852e+00,8.681521564722061157e-02,6.512057781219482422e-02,2.224391350206766305e+01
2.600000000000000000e+01,2.655732631683349609e+00,8.682162314653396606e-02,6.449943035840988159e-02,2.216852889240013269e+01
2.700000000000000000e+01,2.811995267868041992e+00,8.749940991401672363e-02,6.446060538291931152e-02,2.209200750732205165e+01
2.800000000000000000e+01,2.973447322845458984e+00,8.733198046684265137e-02,6.457418948411941528e-02,2.197327544623195195e+01
2.900000000000000000e+01,3.123598575592041016e+00,8.725024014711380005e-02,6.445018202066421509e-02,2.180485635712764036e+01
3.000000000000000000e+01,3.571400880813598633e+00,8.572371304035186768e-02,6.423265486955642700e-02,2.160797032350851055e+01
3.100000000000000000e+01,3.720178842544555664e+00,8.560452610254287720e-02,6.476479768753051758e-02,2.140462193573434035e+01
3.200000000000000000e+01,3.866078138351440430e+00,8.591699600219726562e-02,6.512933224439620972e-02,2.128440347259230236e+01
3.300000000000000000e+01,4.022231101989746094e+00,8.605114370584487915e-02,6.389863044023513794e-02,2.113525026216779068e+01
3.400000000000000000e+01,4.166997909545898438e+00,8.489139378070831299e-02,6.374275684356689453e-02,2.097845783362867422e+01
3.500000000000000000e+01,4.339988231658935547e+00,8.412890136241912842e-02,6.348475813865661621e-02,2.086990613552847051e+01
3.600000000000000000e+01,4.485789775848388672e+00,8.369156718254089355e-02,6.336690485477447510e-02,2.071304820612092357e+01
3.700000000000000000e+01,4.656805753707885742e+00,8.241379261016845703e-02,6.208117678761482239e-02,2.044718371647105215e+01
3.800000000000000000e+01,4.814203262329101562e+00,8.233287930488586426e-02,6.191425025463104248e-02,2.029964944527766590e+01
3.900000000000000000e+01,4.971523523330688477e+00,8.161764591932296753e-02,6.191806495189666748e-02,2.006485413391959227e+01
4.000000000000000000e+01,5.153898954391479492e+00,8.118491619825363159e-02,6.166691333055496216e-02,1.990993156135785824e+01
4.100000000000000000e+01,5.312065362930297852e+00,8.072494715452194214e-02,6.105681881308555603e-02,1.971348586796475288e+01
4.200000000000000000e+01,5.451614141464233398e+00,8.046765625476837158e-02,6.077939271926879883e-02,1.935744808949552720e+01
4.300000000000000000e+01,5.653695583343505859e+00,8.062800765037536621e-02,6.133726611733436584e-02,1.907584351160288350e+01
4.400000000000000000e+01,5.810650825500488281e+00,8.141396939754486084e-02,6.278720498085021973e-02,1.881947190995404995e+01
4.500000000000000000e+01,5.979676246643066406e+00,8.136542141437530518e-02,6.268867105245590210e-02,1.865268762609588293e+01
4.600000000000000000e+01,6.148379087448120117e+00,8.111496269702911377e-02,6.227318942546844482e-02,1.855539254627954904e+01
4.700000000000000000e+01,6.303082227706909180e+00,8.152093738317489624e-02,6.269954890012741089e-02,1.840073501932535294e+01
4.800000000000000000e+01,6.437219142913818359e+00,8.117423951625823975e-02,6.221286207437515259e-02,1.832905690540821197e+01
4.900000000000000000e+01,6.594765424728393555e+00,8.099567890167236328e-02,6.205438449978828430e-02,1.825920506232836971e+01
5.000000000000000000e+01,6.770843982696533203e+00,8.071091771125793457e-02,6.188435479998588562e-02,1.810465337268702513e+01
5.100000000000000000e+01,6.939747810363769531e+00,8.058391511440277100e-02,6.181615963578224182e-02,1.802039061631643335e+01
5.200000000000000000e+01,7.163886308670043945e+00,8.053890615701675415e-02,6.160381436347961426e-02,1.792632231280476773e+01
5.300000000000000000e+01,7.373233318328857422e+00,7.994423806667327881e-02,6.092663109302520752e-02,1.780132374498601067e+01
5.400000000000000000e+01,7.571168661117553711e+00,8.047741651535034180e-02,6.210564449429512024e-02,1.761365847108754323e+01
5.500000000000000000e+01,7.694378614425659180e+00,8.040624111890792847e-02,6.193041428923606873e-02,1.757142855185861663e+01
5.600000000000000000e+01,7.837745904922485352e+00,7.973352819681167603e-02,6.068943440914154053e-02,1.749331029795776971e+01
