timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,5.669236183166503906e-02,1.581766009330749512e-01,7.349912077188491821e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.240787506103515625e-01,1.582298427820205688e-01,7.364519685506820679e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.724980354309082031e-01,1.584756821393966675e-01,7.433801144361495972e-02,2.579264537533462232e+01
4.000000000000000000e+00,4.331252574920654297e-01,1.586491763591766357e-01,7.530796527862548828e-02,2.573451705774645859e+01
5.000000000000000000e+00,4.980127811431884766e-01,1.581675857305526733e-01,7.471857964992523193e-02,2.544560511324605301e+01
6.000000000000000000e+00,5.717883110046386719e-01,1.578595638275146484e-01,7.356467097997665405e-02,2.537142736723850689e+01
7.000000000000000000e+00,6.501853466033935547e-01,1.573246866464614868e-01,7.113334536552429199e-02,2.528530425421133998e+01
8.000000000000000000e+00,7.363739013671875000e-01,1.568109244108200073e-01,6.901484727859497070e-02,2.494778447794190868e+01
9.000000000000000000e+00,8.128728866577148438e-01,1.568099409341812134e-01,6.917881220579147339e-02,2.479495532748880748e+01
1.000000000000000000e+01,8.762142658233642578e-01,1.565049439668655396e-01,6.779411435127258301e-02,2.460857949734855055e+01
1.100000000000000000e+01,9.390213489532470703e-01,1.564498245716094971e-01,6.745350360870361328e-02,2.450416592231142943e+01
1.200000000000000000e+01,1.004340410232543945e+00,1.558297872543334961e-01,6.418987363576889038e-02,2.429341078809331123e+01
1.300000000000000000e+01,1.071427345275878906e+00,1.545843034982681274e-01,5.764459073543548584e-02,2.401776717856818522e+01
1.400000000000000000e+01,1.139673233032226562e+00,1.547447443008422852e-01,5.682143941521644592e-02,2.371393229276094061e+01
1.500000000000000000e+01,1.213214874267578125e+00,1.545701920986175537e-01,5.631136149168014526e-02,2.345894807992544173e+01
1.600000000000000000e+01,1.455580234527587891e+00,1.543311625719070435e-01,5.505112558603286743e-02,2.329497987811775772e+01
