timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,1.116700172424316406e-01,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,2.351245880126953125e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.857369422912597656e-01,1.123579964041709900e-01,6.502019613981246948e-02,2.597589034789836404e+01
4.000000000000000000e+00,5.270636081695556641e-01,1.099659278988838196e-01,6.500318646430969238e-02,2.572850504239140790e+01
5.000000000000000000e+00,6.587669849395751953e-01,1.091646254062652588e-01,6.484048068523406982e-02,2.562186683109031904e+01
6.000000000000000000e+00,7.870993614196777344e-01,1.076923981308937073e-01,6.473930180072784424e-02,2.548893992256203944e+01
7.000000000000000000e+00,9.367413520812988281e-01,1.055735349655151367e-01,6.506106257438659668e-02,2.529619025827155809e+01
8.000000000000000000e+00,1.085997819900512695e+00,1.048437878489494324e-01,6.469743698835372925e-02,2.516960270772506547e+01
9.000000000000000000e+00,1.223510742187500000e+00,1.038658022880554199e-01,6.447811424732208252e-02,2.500808375581046406e+01
1.000000000000000000e+01,1.356549501419067383e+00,1.037745848298072815e-01,6.449305266141891479e-02,2.484304721245879222e+01
1.100000000000000000e+01,1.496905326843261719e+00,1.035003736615180969e-01,6.436467915773391724e-02,2.466837461582453983e+01
1.200000000000000000e+01,1.645619869232177734e+00,1.040284335613250732e-01,6.464067101478576660e-02,2.436071360866129965e+01
1.300000000000000000e+01,1.811275005340576172e+00,1.028324961662292480e-01,6.455411761999130249e-02,2.421156164798868460e+01
1.400000000000000000e+01,1.969117403030395508e+00,1.024226099252700806e-01,6.490991264581680298e-02,2.402392262948729496e+01
1.500000000000000000e+01,2.125606060028076172e+00,1.010924801230430603e-01,6.467597931623458862e-02,2.381743646670600612e+01
1.600000000000000000e+01,2.254844665527343750e+00,1.006349399685859680e-01,6.430520117282867432e-02,2.360383182135898394e+01
1.700000000000000000e+01,2.391657590866088867e+00,1.001043468713760376e-01,6.423448771238327026e-02,2.346579867718057955e+01
1.800000000000000000e+01,2.524691104888916016e+00,9.957092255353927612e-02,6.484670192003250122e-02,2.322277442755985533e+01
1.900000000000000000e+01,2.706389665603637695e+00,9.948747605085372925e-02,6.500142067670822144e-02,2.307053517524351349e+01
2.000000000000000000e+01,2.888470411300659180e+00,9.830362349748611450e-02,6.554141640663146973e-02,2.281993719737359783e+01
2.100000000000000000e+01,3.110070943832397461e+00,9.687971323728561401e-02,6.464009732007980347e-02,2.266244677790980688e+01
2.200000000000000000e+01,3.304029941558837891e+00,9.588169306516647339e-02,6.489924341440200806e-02,2.240901650850608107e+01
2.300000000000000000e+01,3.435678482055664062e+00,9.483598172664642334e-02,6.408613920211791992e-02,2.226955124786304552e+01
2.400000000000000000e+01,3.621009826660156250e+00,9.387148171663284302e-02,6.240202859044075012e-02,2.208202040500695418e+01
2.500000000000000000e+01,3.835397958755493164e+00,9.370151162147521973e-02,6.220962852239608765e-02,2.187565413820758664e+01
2.600000000000000000e+01,4.091455221176147461e+00,9.338758140802383423e-02,6.247473508119583130e-02,2.166579769902600106e+01
2.700000000000000000e+01,4.338943243026733398e+00,9.240610152482986450e-02,6.058714538812637329e-02,2.145071648907167372e+01
2.800000000000000000e+01,4.586565017700195312e+00,9.227394312620162964e-02,6.035640090703964233e-02,2.129038352526611177e+01
2.900000000000000000e+01,4.824809789657592773e+00,9.227181226015090942e-02,6.032373383641242981e-02,2.109572670877266631e+01
3.000000000000000000e+01,5.082435369491577148e+00,9.121536463499069214e-02,5.792426317930221558e-02,2.094996746869387749e+01
3.100000000000000000e+01,5.315147161483764648e+00,9.092089533805847168e-02,5.734639987349510193e-02,2.075993180341276556e+01
3.200000000000000000e+01,5.552576065063476562e+00,9.154186397790908813e-02,5.857954919338226318e-02,2.061416240478807538e+01
3.300000000000000000e+01,5.765247106552124023e+00,8.993235975503921509e-02,5.474091321229934692e-02,2.042492855212412906e+01
3.400000000000000000e+01,5.987427949905395508e+00,8.909950405359268188e-02,5.296032503247261047e-02,2.027945255646701384e+01
3.500000000000000000e+01,6.195302486419677734e+00,8.861075341701507568e-02,5.179335549473762512e-02,2.015041714041939258e+01
3.600000000000000000e+01,6.416545391082763672e+00,8.860402554273605347e-02,5.181838944554328918e-02,2.002022856064685641e+01
3.700000000000000000e+01,6.601750850677490234e+00,8.820918202400207520e-02,5.091837048530578613e-02,1.987801160212246998e+01
3.800000000000000000e+01,6.760264158248901367e+00,8.794873207807540894e-02,5.046864226460456848e-02,1.970389762125391542e+01
3.900000000000000000e+01,6.915029525756835938e+00,8.789861947298049927e-02,5.032689496874809265e-02,1.960278144817455015e+01
4.000000000000000000e+01,7.065287351608276367e+00,8.800224214792251587e-02,5.048481747508049011e-02,1.944857754142523731e+01
4.100000000000000000e+01,7.196645975112915039e+00,8.814659714698791504e-02,5.082899704575538635e-02,1.934663419543861806e+01
4.200000000000000000e+01,7.365197420120239258e+00,8.893069624900817871e-02,5.227354913949966431e-02,1.919125052399662223e+01
4.300000000000000000e+01,7.574637651443481445e+00,8.829800039529800415e-02,5.125625431537628174e-02,1.911009831334251885e+01
4.400000000000000000e+01,7.728011608123779297e+00,8.827238529920578003e-02,5.132832750678062439e-02,1.903673547439342428e+01
4.500000000000000000e+01,7.864731550216674805e+00,8.779460936784744263e-02,5.069847032427787781e-02,1.892731630148750099e+01
4.600000000000000000e+01,8.018665790557861328e+00,8.751980215311050415e-02,5.071355029940605164e-02,1.878267416205208207e+01
4.700000000000000000e+01,8.140889644622802734e+00,8.718723058700561523e-02,5.037901923060417175e-02,1.870374502763131375e+01
4.800000000000000000e+01,8.322239875793457031e+00,8.673377335071563721e-02,4.994250461459159851e-02,1.861496770364242792e+01
4.900000000000000000e+01,8.521001100540161133e+00,8.682271093130111694e-02,4.983556643128395081e-02,1.854759683864706332e+01
5.000000000000000000e+01,8.730519294738769531e+00,8.745364099740982056e-02,5.063280463218688965e-02,1.844249799900947551e+01
5.100000000000000000e+01,8.960687875747680664e+00,8.691909909248352051e-02,5.007784441113471985e-02,1.826861482573764306e+01
5.200000000000000000e+01,9.100039482116699219e+00,8.695407211780548096e-02,5.024426057934761047e-02,1.822995078851594286e+01
5.300000000000000000e+01,9.251120328903198242e+00,8.634126186370849609e-02,5.006374791264533997e-02,1.815264227868991398e+01
5.400000000000000000e+01,9.390854597091674805e+00,8.697881549596786499e-02,5.032317712903022766e-02,1.805339741412078070e+01
5.500000000000000000e+01,9.558276653289794922e+00,8.612409234046936035e-02,5.014871433377265930e-02,1.794048131385657996e+01
5.600000000000000000e+01,9.735470771789550781e+00,8.557447046041488647e-02,4.940837994217872620e-02,1.783051154142186334e+01
5.700000000000000000e+01,9.923953533172607422e+00,8.626638352870941162e-02,4.976817220449447632e-02,1.772051251303481223e+01
5.800000000000000000e+01,1.007480311393737793e+01,8.613819628953933716e-02,4.973459988832473755e-02,1.768722798839016619e+01
5.900000000000000000e+01,1.022232508659362793e+01,8.543737232685089111e-02,4.898288846015930176e-02,1.758795901208016588e+01
6.000000000000000000e+01,1.036062741279602051e+01,8.504694700241088867e-02,4.864902421832084656e-02,1.750763265185369733e+01
6.100000000000000000e+01,1.050764322280883789e+01,8.444185554981231689e-02,4.828026890754699707e-02,1.738435754743177242e+01
6.200000000000000000e+01,1.066139364242553711e+01,8.419334888458251953e-02,4.812854155898094177e-02,1.729312138455453507e+01
6.300000000000000000e+01,1.079520225524902344e+01,8.427908271551132202e-02,4.846015945076942444e-02,1.720593789746490287e+01
6.400000000000000000e+01,1.094570946693420410e+01,8.421117812395095825e-02,4.814139753580093384e-02,1.711908614448609711e+01
6.500000000000000000e+01,1.109324860572814941e+01,8.388372510671615601e-02,4.771482944488525391e-02,1.700388808882313185e+01
6.600000000000000000e+01,1.129285335540771484e+01,8.380538970232009888e-02,4.762033745646476746e-02,1.690206688294778559e+01
6.700000000000000000e+01,1.147760701179504395e+01,8.401262015104293823e-02,4.808120802044868469e-02,1.686470238444235292e+01
6.800000000000000000e+01,1.165969371795654297e+01,8.389350771903991699e-02,4.778872802853584290e-02,1.684320426211931476e+01
6.900000000000000000e+01,1.183765912055969238e+01,8.390523493289947510e-02,4.781722649931907654e-02,1.683092544311709915e+01
7.000000000000000000e+01,1.200602841377258301e+01,8.389904350042343140e-02,4.780331254005432129e-02,1.682498708779418450e+01
7.100000000000000000e+01,1.218384146690368652e+01,8.389642089605331421e-02,4.779430851340293884e-02,1.682025310802865903e+01
7.200000000000000000e+01,1.234271860122680664e+01,8.389189094305038452e-02,4.778727889060974121e-02,1.681576898355942262e+01
7.300000000000000000e+01,1.254278683662414551e+01,8.387281000614166260e-02,4.773981869220733643e-02,1.681149282315753979e+01
7.400000000000000000e+01,1.271186375617980957e+01,8.384991437196731567e-02,4.768268391489982605e-02,1.680718619417848458e+01
7.500000000000000000e+01,1.289020133018493652e+01,8.384992927312850952e-02,4.768168181180953979e-02,1.680267639617188991e+01
7.600000000000000000e+01,1.304414319992065430e+01,8.386096358299255371e-02,4.771278426051139832e-02,1.679769049124525182e+01
7.700000000000000000e+01,1.321496891975402832e+01,8.386270701885223389e-02,4.772233217954635620e-02,1.679116290511431941e+01
7.800000000000000000e+01,1.339075207710266113e+01,8.388135582208633423e-02,4.774501547217369080e-02,1.677832163985337388e+01
7.900000000000000000e+01,1.358109641075134277e+01,8.384512364864349365e-02,4.767944291234016418e-02,1.676760239919752138e+01
8.000000000000000000e+01,1.376695728302001953e+01,8.371891826391220093e-02,4.751954227685928345e-02,1.671267526805595693e+01
8.100000000000000000e+01,1.393181657791137695e+01,8.371128886938095093e-02,4.754197970032691956e-02,1.670343870986449275e+01
8.200000000000000000e+01,1.412763381004333496e+01,8.366999775171279907e-02,4.749007523059844971e-02,1.667640892092111216e+01
8.300000000000000000e+01,1.430496478080749512e+01,8.364776521921157837e-02,4.756493121385574341e-02,1.661369512867313603e+01
8.400000000000000000e+01,1.446708703041076660e+01,8.339706063270568848e-02,4.686613380908966064e-02,1.653201587334744005e+01
8.500000000000000000e+01,1.460851025581359863e+01,8.340772241353988647e-02,4.690949618816375732e-02,1.644493727403009942e+01
8.600000000000000000e+01,1.478649187088012695e+01,8.348656445741653442e-02,4.690138623118400574e-02,1.635534349535766552e+01
8.700000000000000000e+01,1.493279218673706055e+01,8.336833119392395020e-02,4.667327553033828735e-02,1.626432241588635463e+01
8.800000000000000000e+01,1.505635809898376465e+01,8.346672356128692627e-02,4.697346314787864685e-02,1.623067919390083347e+01
8.900000000000000000e+01,1.520340085029602051e+01,8.343217521905899048e-02,4.691543802618980408e-02,1.621098765982804579e+01
9.000000000000000000e+01,1.534606075286865234e+01,8.338338136672973633e-02,4.682697728276252747e-02,1.619745980313861011e+01
9.100000000000000000e+01,1.550093722343444824e+01,8.341819047927856445e-02,4.685166478157043457e-02,1.619287020927937704e+01
