timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,5.610561370849609375e-02,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.151134967803955078e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.403897285461425781e-01,1.123579964041709900e-01,6.502019613981246948e-02,2.597589034789836404e+01
4.000000000000000000e+00,4.044520854949951172e-01,1.099659278988838196e-01,6.500318646430969238e-02,2.572850504239140790e+01
5.000000000000000000e+00,4.886693954467773438e-01,1.074999719858169556e-01,6.500713527202606201e-02,2.545239525991356189e+01
6.000000000000000000e+00,5.579545497894287109e-01,1.057374253869056702e-01,6.477437913417816162e-02,2.526735274746391013e+01
7.000000000000000000e+00,6.273484230041503906e-01,1.054617986083030701e-01,6.469566375017166138e-02,2.520944108720923538e+01
8.000000000000000000e+00,6.955943107604980469e-01,1.042040735483169556e-01,6.441714614629745483e-02,2.507490784826651975e+01
9.000000000000000000e+00,7.795951366424560547e-01,1.040977239608764648e-01,6.438353657722473145e-02,2.477929128616040799e+01
1.000000000000000000e+01,8.580107688903808594e-01,1.038046255707740784e-01,6.440714001655578613e-02,2.469595437296124985e+01
1.100000000000000000e+01,9.219546318054199219e-01,1.029887273907661438e-01,6.439703702926635742e-02,2.457162021390412576e+01
1.200000000000000000e+01,9.859554767608642578e-01,1.023867726325988770e-01,6.427880376577377319e-02,2.442957781249540616e+01
1.300000000000000000e+01,1.053704738616943359e+00,1.009369567036628723e-01,6.441649794578552246e-02,2.420555904403758873e+01
1.400000000000000000e+01,1.119704008102416992e+00,9.985070675611495972e-02,6.454494595527648926e-02,2.391058766059417451e+01
1.500000000000000000e+01,1.194321393966674805e+00,9.966183453798294067e-02,6.493555009365081787e-02,2.369250101856206214e+01
1.600000000000000000e+01,1.270651340484619141e+00,9.731827676296234131e-02,6.494184583425521851e-02,2.338351517201036955e+01
1.700000000000000000e+01,1.347161293029785156e+00,9.706304967403411865e-02,6.514561921358108521e-02,2.318157614280477929e+01
1.800000000000000000e+01,1.576643228530883789e+00,9.699054062366485596e-02,6.509740650653839111e-02,2.286407032880213563e+01
1.900000000000000000e+01,1.649894237518310547e+00,9.636367857456207275e-02,6.469611078500747681e-02,2.265701218858514210e+01
2.000000000000000000e+01,1.717555999755859375e+00,9.415659308433532715e-02,6.476498395204544067e-02,2.233647671493094577e+01
2.100000000000000000e+01,1.788564920425415039e+00,9.283558279275894165e-02,6.441868096590042114e-02,2.214997402127845305e+01
2.200000000000000000e+01,1.858352184295654297e+00,9.231299161911010742e-02,6.360658258199691772e-02,2.191055609501644597e+01
2.300000000000000000e+01,1.933237791061401367e+00,9.046091884374618530e-02,6.415436416864395142e-02,2.165922417149322854e+01
2.400000000000000000e+01,2.049232482910156250e+00,9.003459662199020386e-02,6.378915905952453613e-02,2.141828863841941555e+01
