timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,5.539512634277343750e-02,1.893424242734909058e-01,9.965655952692031860e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.149706840515136719e-01,1.880651116371154785e-01,9.975179284811019897e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.599183559417724609e-01,1.876208633184432983e-01,9.977098554372787476e-02,2.597589034789836404e+01
4.000000000000000000e+00,4.247350692749023438e-01,1.860739141702651978e-01,1.007650420069694519e-01,2.572850504239140790e+01
5.000000000000000000e+00,4.857888221740722656e-01,1.853835135698318481e-01,1.011312678456306458e-01,2.562186683109031904e+01
6.000000000000000000e+00,5.583117008209228516e-01,1.838765442371368408e-01,1.054423972964286804e-01,2.537757866963985975e+01
7.000000000000000000e+00,6.254186630249023438e-01,1.834412068128585815e-01,1.055228039622306824e-01,2.524889787102925354e+01
8.000000000000000000e+00,6.934776306152343750e-01,1.836688369512557983e-01,1.059552431106567383e-01,2.509737124193238600e+01
9.000000000000000000e+00,7.694971561431884766e-01,1.837545633316040039e-01,1.080913990736007690e-01,2.503902195845860490e+01
1.000000000000000000e+01,8.558545112609863281e-01,1.789308488368988037e-01,9.382554143667221069e-02,2.470910633341673801e+01
1.100000000000000000e+01,9.433991909027099609e-01,1.788388043642044067e-01,9.393433481454849243e-02,2.449859825695818927e+01
1.200000000000000000e+01,1.013724803924560547e+00,1.779603958129882812e-01,8.965256065130233765e-02,2.430445076202738264e+01
1.300000000000000000e+01,1.076596021652221680e+00,1.767994612455368042e-01,8.736598491668701172e-02,2.412487861805893985e+01
1.400000000000000000e+01,1.142617940902709961e+00,1.754084676504135132e-01,8.312226831912994385e-02,2.378028867656963996e+01
1.500000000000000000e+01,1.210619926452636719e+00,1.739091873168945312e-01,7.727731019258499146e-02,2.334545870767866660e+01
1.600000000000000000e+01,1.280787467956542969e+00,1.733013540506362915e-01,7.679140567779541016e-02,2.312411607789117340e+01
1.700000000000000000e+01,1.503958702087402344e+00,1.721450835466384888e-01,7.319820672273635864e-02,2.288628125836488891e+01
1.800000000000000000e+01,1.575650691986083984e+00,1.712975502014160156e-01,7.168126851320266724e-02,2.272775530256694054e+01
1.900000000000000000e+01,1.647674322128295898e+00,1.704609096050262451e-01,6.871441751718521118e-02,2.251593216483144744e+01
2.000000000000000000e+01,1.718410253524780273e+00,1.703111976385116577e-01,6.991245597600936890e-02,2.237230981362261417e+01
2.100000000000000000e+01,1.820395231246948242e+00,1.687140166759490967e-01,6.768397986888885498e-02,2.216848103257741798e+01
2.200000000000000000e+01,1.933394432067871094e+00,1.681341677904129028e-01,6.631802022457122803e-02,2.196591772279030863e+01
2.300000000000000000e+01,2.040414094924926758e+00,1.676214039325714111e-01,6.819844245910644531e-02,2.173883043454557296e+01
2.400000000000000000e+01,2.132415533065795898e+00,1.666779518127441406e-01,6.748122721910476685e-02,2.156639644159857738e+01
2.500000000000000000e+01,2.232489347457885742e+00,1.661911904811859131e-01,6.575670093297958374e-02,2.135669091183027746e+01
2.600000000000000000e+01,2.346528291702270508e+00,1.641170978546142578e-01,6.293027848005294800e-02,2.112330790849805595e+01
2.700000000000000000e+01,2.443582296371459961e+00,1.632264405488967896e-01,6.293485313653945923e-02,2.088963662000819355e+01
2.800000000000000000e+01,2.546582698822021484e+00,1.626474857330322266e-01,5.835206806659698486e-02,2.071537709421794915e+01
2.900000000000000000e+01,2.643596887588500977e+00,1.613133400678634644e-01,5.922060459852218628e-02,2.049789863771464482e+01
3.000000000000000000e+01,2.735598564147949219e+00,1.615805029869079590e-01,5.856319516897201538e-02,2.035105962426749571e+01
3.100000000000000000e+01,2.905597925186157227e+00,1.605449765920639038e-01,5.778055638074874878e-02,2.014665228555060139e+01
3.200000000000000000e+01,2.998617887496948242e+00,1.584824770689010620e-01,5.694362893700599670e-02,2.001266049900773680e+01
3.300000000000000000e+01,3.080630779266357422e+00,1.575090885162353516e-01,5.657915398478507996e-02,1.989268647790043332e+01
3.400000000000000000e+01,3.166643857955932617e+00,1.565536111593246460e-01,5.632828548550605774e-02,1.980035269053641755e+01
3.500000000000000000e+01,3.257643938064575195e+00,1.557821333408355713e-01,5.621128901839256287e-02,1.972094514677775123e+01
3.600000000000000000e+01,3.347524166107177734e+00,1.547788828611373901e-01,5.620014294981956482e-02,1.955153522764503293e+01
3.700000000000000000e+01,3.432818651199340820e+00,1.537336856126785278e-01,5.588471516966819763e-02,1.943144946526252426e+01
3.800000000000000000e+01,3.521820545196533203e+00,1.531627923250198364e-01,5.587471276521682739e-02,1.933561076850131855e+01
3.900000000000000000e+01,3.603821516036987305e+00,1.524640172719955444e-01,5.589035153388977051e-02,1.925109938667657161e+01
4.000000000000000000e+01,3.682901144027709961e+00,1.511764824390411377e-01,5.618343502283096313e-02,1.907638320752268513e+01
4.100000000000000000e+01,3.759989023208618164e+00,1.516044437885284424e-01,5.650511756539344788e-02,1.895064537321044185e+01
4.200000000000000000e+01,3.859887599945068359e+00,1.509661674499511719e-01,5.653575062751770020e-02,1.884964990549304886e+01
4.300000000000000000e+01,3.953888416290283203e+00,1.512782573699951172e-01,5.627767741680145264e-02,1.875457355522176073e+01
4.400000000000000000e+01,4.355891704559326172e+00,1.458577364683151245e-01,5.587518215179443359e-02,1.845453872037348120e+01
4.500000000000000000e+01,4.434886693954467773e+00,1.447012871503829956e-01,5.602498352527618408e-02,1.824395172213859695e+01
4.600000000000000000e+01,4.517887353897094727e+00,1.434367746114730835e-01,5.624586343765258789e-02,1.810610369982134671e+01
4.700000000000000000e+01,4.602886915206909180e+00,1.413350254297256470e-01,5.613283067941665649e-02,1.798953191029422882e+01
4.800000000000000000e+01,4.687888860702514648e+00,1.368428617715835571e-01,5.596870183944702148e-02,1.779124102213718928e+01
4.900000000000000000e+01,4.760887145996093750e+00,1.356962472200393677e-01,5.590257793664932251e-02,1.764458215513464978e+01
5.000000000000000000e+01,4.837520122528076172e+00,1.349229365587234497e-01,5.610049888491630554e-02,1.753552460254134004e+01
5.100000000000000000e+01,4.910300970077514648e+00,1.344245672225952148e-01,5.601786077022552490e-02,1.742734026573599948e+01
5.200000000000000000e+01,4.974300146102905273e+00,1.340396851301193237e-01,5.605723708868026733e-02,1.733890097088704607e+01
5.300000000000000000e+01,5.034300327301025391e+00,1.336033195257186890e-01,5.629187822341918945e-02,1.727735720676592024e+01
5.400000000000000000e+01,5.100300550460815430e+00,1.330281645059585571e-01,5.604615435004234314e-02,1.708479039539966848e+01
5.500000000000000000e+01,5.164300203323364258e+00,1.323306560516357422e-01,5.607553198933601379e-02,1.694600504589691070e+01
