timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,5.624032020568847656e-02,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.135179996490478516e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.485615253448486328e-01,1.100825667381286621e-01,6.520904600620269775e-02,2.583985546409656564e+01
4.000000000000000000e+00,4.098029136657714844e-01,1.086201965808868408e-01,6.498899310827255249e-02,2.573728653694297464e+01
5.000000000000000000e+00,4.782881736755371094e-01,1.078899800777435303e-01,6.480283290147781372e-02,2.549802914559969480e+01
6.000000000000000000e+00,5.518412590026855469e-01,1.052851378917694092e-01,6.472478061914443970e-02,2.531642281300092989e+01
7.000000000000000000e+00,6.158757209777832031e-01,1.049743741750717163e-01,6.492686271667480469e-02,2.526007666246637484e+01
8.000000000000000000e+00,6.951942443847656250e-01,1.031566932797431946e-01,6.445965915918350220e-02,2.512617957613574760e+01
9.000000000000000000e+00,8.172066211700439453e-01,1.038246005773544312e-01,6.472801417112350464e-02,2.490983927777853069e+01
1.000000000000000000e+01,8.941805362701416016e-01,1.019875109195709229e-01,6.443877518177032471e-02,2.476901612725350077e+01
1.100000000000000000e+01,9.526708126068115234e-01,1.003311797976493835e-01,6.432691216468811035e-02,2.463308621354200056e+01
1.200000000000000000e+01,1.013734579086303711e+00,1.013663411140441895e-01,6.467199325561523438e-02,2.452306314321824487e+01
1.300000000000000000e+01,1.081096649169921875e+00,9.857648611068725586e-02,6.417053937911987305e-02,2.425877051553292318e+01
1.400000000000000000e+01,1.143291473388671875e+00,9.612297266721725464e-02,6.410203874111175537e-02,2.392570681942370570e+01
1.500000000000000000e+01,1.217631816864013672e+00,9.489765763282775879e-02,6.403271853923797607e-02,2.368533925175535160e+01
1.600000000000000000e+01,1.282977342605590820e+00,9.468688070774078369e-02,6.404706835746765137e-02,2.356359344429508695e+01
1.700000000000000000e+01,1.365973949432373047e+00,9.319718927145004272e-02,6.404267996549606323e-02,2.337362338810566342e+01
1.800000000000000000e+01,1.852509498596191406e+00,9.318514168262481689e-02,6.395199149847030640e-02,2.323767651512198285e+01
1.900000000000000000e+01,1.936245679855346680e+00,9.339503943920135498e-02,6.415897607803344727e-02,2.313365114323552518e+01
2.000000000000000000e+01,2.022794961929321289e+00,9.280125796794891357e-02,6.435392796993255615e-02,2.304172254051617585e+01
2.100000000000000000e+01,2.117496728897094727e+00,9.345054626464843750e-02,6.531249731779098511e-02,2.284715083834466753e+01
2.200000000000000000e+01,2.206783294677734375e+00,9.344237297773361206e-02,6.488867849111557007e-02,2.271182714773353695e+01
2.300000000000000000e+01,2.300854206085205078e+00,9.381210058927536011e-02,6.589753925800323486e-02,2.259764002816812933e+01
2.400000000000000000e+01,2.386231422424316406e+00,9.288233518600463867e-02,6.442502886056900024e-02,2.249790485209491919e+01
2.500000000000000000e+01,2.473721981048583984e+00,9.282819181680679321e-02,6.475064158439636230e-02,2.229577922908346466e+01
2.600000000000000000e+01,2.564234256744384766e+00,9.247369319200515747e-02,6.417530775070190430e-02,2.215355211994056361e+01
