timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,9.240460395812988281e-02,1.051767468452453613e-01,1.048525795340538025e-01,2.616497437936801163e+01
2.000000000000000000e+00,1.816213130950927734e-01,1.048617735505104065e-01,1.045301780104637146e-01,2.605120818083740630e+01
3.000000000000000000e+00,2.936449050903320312e-01,1.046477630734443665e-01,1.043110936880111694e-01,2.597589034789836404e+01
4.000000000000000000e+00,3.826463222503662109e-01,1.043350920081138611e-01,1.039910167455673218e-01,2.587415935409885037e+01
5.000000000000000000e+00,4.753203392028808594e-01,1.039740443229675293e-01,1.036213263869285583e-01,2.579938596352604208e+01
6.000000000000000000e+00,5.706110000610351562e-01,1.027797833085060120e-01,1.023981869220733643e-01,2.559042876966750768e+01
7.000000000000000000e+00,6.746125221252441406e-01,1.031173691153526306e-01,1.027441173791885376e-01,2.544421117253536835e+01
8.000000000000000000e+00,7.708122730255126953e-01,1.030792072415351868e-01,1.027047783136367798e-01,2.529931713485426314e+01
9.000000000000000000e+00,8.743283748626708984e-01,1.016451120376586914e-01,1.012359783053398132e-01,2.503484037840391707e+01
1.000000000000000000e+01,9.753284454345703125e-01,1.020916476845741272e-01,1.016934365034103394e-01,2.485049023774063670e+01
1.100000000000000000e+01,1.075762033462524414e+00,1.010731533169746399e-01,1.006514802575111389e-01,2.466982300083900981e+01
1.200000000000000000e+01,1.177762508392333984e+00,1.002746298909187317e-01,9.982784092426300049e-02,2.461333216518373490e+01
1.300000000000000000e+01,1.278798580169677734e+00,9.956439584493637085e-02,9.909885376691818237e-02,2.447918804204013554e+01
1.400000000000000000e+01,1.379887104034423828e+00,9.904046356678009033e-02,9.855003654956817627e-02,2.430879484445587480e+01
1.500000000000000000e+01,1.485540390014648438e+00,9.823127090930938721e-02,9.773310273885726929e-02,2.413371602905978364e+01
1.600000000000000000e+01,1.591062545776367188e+00,9.810886532068252563e-02,9.757714718580245972e-02,2.382559569757429330e+01
1.700000000000000000e+01,1.675018310546875000e+00,9.834247082471847534e-02,9.784216433763504028e-02,2.360606267908344336e+01
1.800000000000000000e+01,1.755090713500976562e+00,9.803877025842666626e-02,9.753309190273284912e-02,2.345419385179817340e+01
1.900000000000000000e+01,1.848869085311889648e+00,9.789331257343292236e-02,9.738582372665405273e-02,2.333746472097434577e+01
2.000000000000000000e+01,1.926270008087158203e+00,9.845855087041854858e-02,9.794265776872634888e-02,2.322135432606449612e+01
2.100000000000000000e+01,2.000294685363769531e+00,9.768158197402954102e-02,9.715086966753005981e-02,2.303961973517445116e+01
2.200000000000000000e+01,2.073809146881103516e+00,9.709567576646804810e-02,9.656284749507904053e-02,2.289683763835600416e+01
2.300000000000000000e+01,2.148469686508178711e+00,9.701029956340789795e-02,9.653925895690917969e-02,2.271086737115253840e+01
