timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,6.658601760864257812e-02,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.182949542999267578e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,1.832702159881591797e-01,1.123579964041709900e-01,6.502019613981246948e-02,2.597589034789836404e+01
4.000000000000000000e+00,2.496414184570312500e-01,1.099659278988838196e-01,6.500318646430969238e-02,2.572850504239140790e+01
5.000000000000000000e+00,3.165800571441650391e-01,1.091646254062652588e-01,6.484048068523406982e-02,2.562186683109031904e+01
6.000000000000000000e+00,3.841943740844726562e-01,1.076923981308937073e-01,6.473930180072784424e-02,2.548893992256203944e+01
7.000000000000000000e+00,4.688103199005126953e-01,1.055735349655151367e-01,6.506106257438659668e-02,2.529619025827155809e+01
8.000000000000000000e+00,5.330998897552490234e-01,1.048437878489494324e-01,6.469743698835372925e-02,2.516960270772506547e+01
9.000000000000000000e+00,5.996398925781250000e-01,1.038658022880554199e-01,6.447811424732208252e-02,2.500808375581046406e+01
1.000000000000000000e+01,6.663596630096435547e-01,1.037745848298072815e-01,6.449305266141891479e-02,2.484304721245879222e+01
1.100000000000000000e+01,7.328236103057861328e-01,1.035003736615180969e-01,6.436467915773391724e-02,2.466837461582453983e+01
1.200000000000000000e+01,8.162348270416259766e-01,1.040284335613250732e-01,6.464067101478576660e-02,2.436071360866129965e+01
1.300000000000000000e+01,8.994224071502685547e-01,1.028324961662292480e-01,6.455411761999130249e-02,2.421156164798868460e+01
1.400000000000000000e+01,9.661574363708496094e-01,1.024226099252700806e-01,6.490991264581680298e-02,2.402392262948729496e+01
1.500000000000000000e+01,1.049171924591064453e+00,1.010924801230430603e-01,6.467597931623458862e-02,2.381743646670600612e+01
1.600000000000000000e+01,1.116052865982055664e+00,1.006349399685859680e-01,6.430520117282867432e-02,2.360383182135898394e+01
1.700000000000000000e+01,1.182838916778564453e+00,1.001043468713760376e-01,6.423448771238327026e-02,2.346579867718057955e+01
1.800000000000000000e+01,1.232585668563842773e+00,9.957092255353927612e-02,6.484670192003250122e-02,2.322277442755985533e+01
1.900000000000000000e+01,1.300711154937744141e+00,9.948747605085372925e-02,6.500142067670822144e-02,2.307053517524351349e+01
2.000000000000000000e+01,1.383527517318725586e+00,9.813655912876129150e-02,6.552585959434509277e-02,2.289518283711705493e+01
2.100000000000000000e+01,1.451297998428344727e+00,9.664308279752731323e-02,6.481629610061645508e-02,2.278168854037997448e+01
2.200000000000000000e+01,1.534837007522583008e+00,9.480057656764984131e-02,6.456985324621200562e-02,2.262001524632721328e+01
2.300000000000000000e+01,1.607571601867675781e+00,9.340690821409225464e-02,6.388814747333526611e-02,2.245305844265602246e+01
2.400000000000000000e+01,1.665631532669067383e+00,9.257590025663375854e-02,6.344111263751983643e-02,2.227396044273146458e+01
2.500000000000000000e+01,1.715899705886840820e+00,9.107279777526855469e-02,6.346452236175537109e-02,2.215922990697303163e+01
2.600000000000000000e+01,1.782610416412353516e+00,9.115996211767196655e-02,6.345281749963760376e-02,2.198248271569982748e+01
2.700000000000000000e+01,1.832708358764648438e+00,9.058770537376403809e-02,6.316950917243957520e-02,2.186716166484738721e+01
2.800000000000000000e+01,1.899134635925292969e+00,9.013789147138595581e-02,6.296996027231216431e-02,2.164104871366165384e+01
2.900000000000000000e+01,1.965769767761230469e+00,8.987502008676528931e-02,6.263124942779541016e-02,2.151034342993628456e+01
3.000000000000000000e+01,2.015799283981323242e+00,8.982362598180770874e-02,6.225892528891563416e-02,2.132786066558483640e+01
3.100000000000000000e+01,2.099176883697509766e+00,8.976174145936965942e-02,6.218361109495162964e-02,2.117620502499269008e+01
3.200000000000000000e+01,2.200520038604736328e+00,8.943207561969757080e-02,6.146092340350151062e-02,2.104281617225285572e+01
3.300000000000000000e+01,2.299273729324340820e+00,8.929646015167236328e-02,6.111448258161544800e-02,2.090824195291139631e+01
3.400000000000000000e+01,2.427150011062622070e+00,8.834883570671081543e-02,5.924030020833015442e-02,2.073756517836319091e+01
3.500000000000000000e+01,2.535910606384277344e+00,8.845979720354080200e-02,5.946928262710571289e-02,2.059471944359365025e+01
3.600000000000000000e+01,2.598817110061645508e+00,8.816991746425628662e-02,5.885943770408630371e-02,2.045210252752885083e+01
3.700000000000000000e+01,2.681288242340087891e+00,8.806405216455459595e-02,5.863634124398231506e-02,2.041331508603921563e+01
3.800000000000000000e+01,2.748618125915527344e+00,8.835291117429733276e-02,5.925651639699935913e-02,2.033586883607140550e+01
3.900000000000000000e+01,2.798808336257934570e+00,8.762061595916748047e-02,5.764314159750938416e-02,2.023640648308872159e+01
4.000000000000000000e+01,2.881880283355712891e+00,8.741792291402816772e-02,5.729307234287261963e-02,2.013114425450442013e+01
4.100000000000000000e+01,2.956557750701904297e+00,8.725372701883316040e-02,5.696560069918632507e-02,2.002357306777824419e+01
4.200000000000000000e+01,3.031983375549316406e+00,8.733715116977691650e-02,5.715328082442283630e-02,1.995930628057694634e+01
4.300000000000000000e+01,3.098583698272705078e+00,8.700329065322875977e-02,5.640086159110069275e-02,1.988249832858755894e+01
4.400000000000000000e+01,3.165347814559936523e+00,8.638244122266769409e-02,5.505527183413505554e-02,1.973980050739196557e+01
4.500000000000000000e+01,3.231965065002441406e+00,8.653216809034347534e-02,5.539640039205551147e-02,1.968572385392038981e+01
4.600000000000000000e+01,3.298713684082031250e+00,8.611880242824554443e-02,5.446672067046165466e-02,1.955073748231233211e+01
4.700000000000000000e+01,3.383699893951416016e+00,8.552343398332595825e-02,5.303208902478218079e-02,1.938079588354314353e+01
4.800000000000000000e+01,3.465183496475219727e+00,8.565823733806610107e-02,5.322211235761642456e-02,1.920602248246425603e+01
4.900000000000000000e+01,3.552033185958862305e+00,8.530199527740478516e-02,5.245609581470489502e-02,1.903007134390422905e+01
5.000000000000000000e+01,3.620391607284545898e+00,8.577451109886169434e-02,5.343573540449142456e-02,1.885393118633157883e+01
5.100000000000000000e+01,3.681430339813232422e+00,8.529849350452423096e-02,5.273606255650520325e-02,1.873174121996618169e+01
5.200000000000000000e+01,3.764958143234252930e+00,8.483766019344329834e-02,5.221229791641235352e-02,1.857650708842964349e+01
5.300000000000000000e+01,3.831576824188232422e+00,8.505460619926452637e-02,5.258917063474655151e-02,1.846611620742594084e+01
5.400000000000000000e+01,3.920892477035522461e+00,8.493008464574813843e-02,5.237985029816627502e-02,1.837818436330636018e+01
5.500000000000000000e+01,3.998827219009399414e+00,8.501414954662322998e-02,5.270420014858245850e-02,1.827992927657992084e+01
5.600000000000000000e+01,4.089783906936645508e+00,8.481183648109436035e-02,5.243274942040443420e-02,1.818025476316043765e+01
5.700000000000000000e+01,4.170454025268554688e+00,8.457619696855545044e-02,5.240121111273765564e-02,1.809809886608749707e+01
5.800000000000000000e+01,4.231892585754394531e+00,8.453470468521118164e-02,5.228321626782417297e-02,1.806366671527441525e+01
5.900000000000000000e+01,4.314750194549560547e+00,8.459896594285964966e-02,5.223429575562477112e-02,1.804255576521129356e+01
6.000000000000000000e+01,4.400278091430664062e+00,8.496136218309402466e-02,5.239832401275634766e-02,1.798761886085389250e+01
6.100000000000000000e+01,4.485217094421386719e+00,8.505401015281677246e-02,5.246056988835334778e-02,1.795894432592758250e+01
6.200000000000000000e+01,4.560345649719238281e+00,8.509375900030136108e-02,5.251672863960266113e-02,1.794135942706638787e+01
6.300000000000000000e+01,4.614504575729370117e+00,8.485261350870132446e-02,5.234413594007492065e-02,1.792898155778530622e+01
6.400000000000000000e+01,4.699754953384399414e+00,8.456445485353469849e-02,5.221319571137428284e-02,1.790615443372805871e+01
6.500000000000000000e+01,4.771832227706909180e+00,8.419980853796005249e-02,5.194196105003356934e-02,1.786693869050273520e+01
6.600000000000000000e+01,4.850856542587280273e+00,8.402089029550552368e-02,5.144532024860382080e-02,1.783996045835593591e+01
6.700000000000000000e+01,4.922842502593994141e+00,8.435104042291641235e-02,5.226773396134376526e-02,1.781784871530498293e+01
6.800000000000000000e+01,4.999353647232055664e+00,8.399324119091033936e-02,5.142566561698913574e-02,1.778654749726146278e+01
6.900000000000000000e+01,5.074077129364013672e+00,8.349974453449249268e-02,5.026431381702423096e-02,1.776225720611865455e+01
7.000000000000000000e+01,5.140066862106323242e+00,8.336289227008819580e-02,4.994113370776176453e-02,1.773925767376282536e+01
7.100000000000000000e+01,5.221312046051025391e+00,8.337456732988357544e-02,4.996786639094352722e-02,1.772691289520819069e+01
7.200000000000000000e+01,5.298467159271240234e+00,8.336349576711654663e-02,4.993956536054611206e-02,1.771852902492149440e+01
7.300000000000000000e+01,5.407305479049682617e+00,8.342031389474868774e-02,5.007715895771980286e-02,1.769273530903129554e+01
7.400000000000000000e+01,5.516266107559204102e+00,8.343233913183212280e-02,5.010629072785377502e-02,1.767903662370752471e+01
7.500000000000000000e+01,5.578604936599731445e+00,8.343806862831115723e-02,5.011919885873794556e-02,1.767331867193474437e+01
7.600000000000000000e+01,5.630498170852661133e+00,8.332829177379608154e-02,4.985746741294860840e-02,1.766524672921369543e+01
7.700000000000000000e+01,5.702599763870239258e+00,8.332544565200805664e-02,4.984952509403228760e-02,1.766341333480403364e+01
7.800000000000000000e+01,5.747454404830932617e+00,8.330801874399185181e-02,4.981794953346252441e-02,1.765876353885245109e+01
7.900000000000000000e+01,5.822980403900146484e+00,8.332245051860809326e-02,4.987592995166778564e-02,1.765111868197745082e+01
8.000000000000000000e+01,5.887252092361450195e+00,8.332572877407073975e-02,4.982956498861312866e-02,1.764896030104933544e+01
8.100000000000000000e+01,5.949037551879882812e+00,8.332177996635437012e-02,4.986343160271644592e-02,1.764407671590098303e+01
8.200000000000000000e+01,5.997660636901855469e+00,8.328723907470703125e-02,4.983442649245262146e-02,1.763481453335432292e+01
8.300000000000000000e+01,6.066606998443603516e+00,8.330484479665756226e-02,4.983185231685638428e-02,1.763117557580273242e+01
8.400000000000000000e+01,6.124732017517089844e+00,8.326900750398635864e-02,4.979655146598815918e-02,1.762855364959049709e+01
8.500000000000000000e+01,6.180385112762451172e+00,8.321043103933334351e-02,4.968777298927307129e-02,1.759781768318656958e+01
8.600000000000000000e+01,6.230926990509033203e+00,8.304195106029510498e-02,4.972896352410316467e-02,1.752779319906033351e+01
8.700000000000000000e+01,6.297370195388793945e+00,8.254775404930114746e-02,4.985012114048004150e-02,1.745451478756815078e+01
8.800000000000000000e+01,6.393823385238647461e+00,8.191595226526260376e-02,4.972280189394950867e-02,1.737893434504972845e+01
8.900000000000000000e+01,6.464309692382812500e+00,8.035627007484436035e-02,4.942245781421661377e-02,1.730263775867985743e+01
9.000000000000000000e+01,6.538271427154541016e+00,7.987907528877258301e-02,4.946149885654449463e-02,1.719856320150739748e+01
9.100000000000000000e+01,6.606792688369750977e+00,7.973758131265640259e-02,4.948911815881729126e-02,1.717965778560867918e+01
9.200000000000000000e+01,6.664936542510986328e+00,7.977673411369323730e-02,4.944144189357757568e-02,1.716937992817770109e+01
9.300000000000000000e+01,6.719221115112304688e+00,7.974071800708770752e-02,4.938087612390518188e-02,1.716256807040639032e+01
9.400000000000000000e+01,6.763516664505004883e+00,7.968901097774505615e-02,4.936315864324569702e-02,1.715979349819677680e+01
