timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,1.222503185272216797e-01,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,2.338953018188476562e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.389322757720947266e-01,1.123579964041709900e-01,6.502019613981246948e-02,2.597589034789836404e+01
4.000000000000000000e+00,4.279460906982421875e-01,1.099659278988838196e-01,6.500318646430969238e-02,2.572850504239140790e+01
5.000000000000000000e+00,5.208954811096191406e-01,1.091646254062652588e-01,6.484048068523406982e-02,2.562186683109031904e+01
6.000000000000000000e+00,6.599788665771484375e-01,1.076923981308937073e-01,6.473930180072784424e-02,2.548893992256203944e+01
7.000000000000000000e+00,7.728586196899414062e-01,1.055735349655151367e-01,6.506106257438659668e-02,2.529619025827155809e+01
8.000000000000000000e+00,8.718678951263427734e-01,1.048437878489494324e-01,6.469743698835372925e-02,2.516960270772506547e+01
9.000000000000000000e+00,9.739110469818115234e-01,1.038658022880554199e-01,6.447811424732208252e-02,2.500808375581046406e+01
1.000000000000000000e+01,1.072389125823974609e+00,1.037745848298072815e-01,6.449305266141891479e-02,2.484304721245879222e+01
1.100000000000000000e+01,1.187355518341064453e+00,1.035003736615180969e-01,6.436467915773391724e-02,2.466837461582453983e+01
1.200000000000000000e+01,1.309342861175537109e+00,1.040284335613250732e-01,6.464067101478576660e-02,2.436071360866129965e+01
1.300000000000000000e+01,1.448391199111938477e+00,1.028324961662292480e-01,6.455411761999130249e-02,2.421156164798868460e+01
1.400000000000000000e+01,1.604985237121582031e+00,1.024226099252700806e-01,6.490991264581680298e-02,2.402392262948729496e+01
1.500000000000000000e+01,1.756957292556762695e+00,1.010924801230430603e-01,6.467597931623458862e-02,2.381743646670600612e+01
1.600000000000000000e+01,1.851068735122680664e+00,1.006349399685859680e-01,6.430520117282867432e-02,2.360383182135898394e+01
1.700000000000000000e+01,1.945051193237304688e+00,1.001043468713760376e-01,6.423448771238327026e-02,2.346579867718057955e+01
1.800000000000000000e+01,2.038949966430664062e+00,9.957092255353927612e-02,6.484670192003250122e-02,2.322277442755985533e+01
1.900000000000000000e+01,2.182064056396484375e+00,9.948747605085372925e-02,6.500142067670822144e-02,2.307053517524351349e+01
2.000000000000000000e+01,2.363945245742797852e+00,9.830362349748611450e-02,6.554141640663146973e-02,2.281993719737359783e+01
2.100000000000000000e+01,2.536946058273315430e+00,9.687971323728561401e-02,6.464009732007980347e-02,2.266244677790980688e+01
2.200000000000000000e+01,2.731957197189331055e+00,9.588169306516647339e-02,6.489924341440200806e-02,2.240901650850608107e+01
2.300000000000000000e+01,2.903010845184326172e+00,9.483598172664642334e-02,6.408613920211791992e-02,2.226955124786304552e+01
2.400000000000000000e+01,3.074984312057495117e+00,9.387148171663284302e-02,6.240202859044075012e-02,2.208202040500695418e+01
2.500000000000000000e+01,3.300038099288940430e+00,9.370151162147521973e-02,6.220962852239608765e-02,2.187565413820758664e+01
2.600000000000000000e+01,3.548997163772583008e+00,9.338758140802383423e-02,6.247473508119583130e-02,2.166579769902600106e+01
2.700000000000000000e+01,3.746986150741577148e+00,9.240610152482986450e-02,6.058714538812637329e-02,2.145071648907167372e+01
2.800000000000000000e+01,3.908519268035888672e+00,9.227394312620162964e-02,6.035640090703964233e-02,2.129038352526611177e+01
2.900000000000000000e+01,4.065110445022583008e+00,9.227181226015090942e-02,6.032373383641242981e-02,2.109572670877266631e+01
3.000000000000000000e+01,4.235107183456420898e+00,9.121536463499069214e-02,5.792426317930221558e-02,2.094996746869387749e+01
3.100000000000000000e+01,4.393189430236816406e+00,9.092089533805847168e-02,5.734639987349510193e-02,2.075993180341276556e+01
3.200000000000000000e+01,4.542929410934448242e+00,9.154186397790908813e-02,5.857954919338226318e-02,2.061416240478807538e+01
3.300000000000000000e+01,4.730514764785766602e+00,8.993235975503921509e-02,5.474091321229934692e-02,2.042492855212412906e+01
3.400000000000000000e+01,4.956595182418823242e+00,8.909950405359268188e-02,5.296032503247261047e-02,2.027945255646701384e+01
3.500000000000000000e+01,5.184488296508789062e+00,8.861075341701507568e-02,5.179335549473762512e-02,2.015041714041939258e+01
3.600000000000000000e+01,5.414474964141845703e+00,8.860402554273605347e-02,5.181838944554328918e-02,2.002022856064685641e+01
3.700000000000000000e+01,5.587474346160888672e+00,8.820918202400207520e-02,5.091837048530578613e-02,1.987801160212246998e+01
3.800000000000000000e+01,5.729473829269409180e+00,8.794873207807540894e-02,5.046864226460456848e-02,1.970389762125391542e+01
3.900000000000000000e+01,5.854509592056274414e+00,8.789861947298049927e-02,5.032689496874809265e-02,1.960278144817455015e+01
4.000000000000000000e+01,5.970444440841674805e+00,8.800224214792251587e-02,5.048481747508049011e-02,1.944857754142523731e+01
4.100000000000000000e+01,6.076488256454467773e+00,8.814659714698791504e-02,5.082899704575538635e-02,1.934663419543861806e+01
4.200000000000000000e+01,6.196592330932617188e+00,8.893069624900817871e-02,5.227354913949966431e-02,1.919125052399662223e+01
4.300000000000000000e+01,6.342553615570068359e+00,8.829800039529800415e-02,5.125625431537628174e-02,1.911009831334251885e+01
