timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,1.850085258483886719e-01,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,3.666701316833496094e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,5.507600307464599609e-01,1.123579964041709900e-01,6.502019613981246948e-02,2.597589034789836404e+01
4.000000000000000000e+00,7.056953907012939453e-01,1.099659278988838196e-01,6.500318646430969238e-02,2.572850504239140790e+01
5.000000000000000000e+00,8.693592548370361328e-01,1.091646254062652588e-01,6.484048068523406982e-02,2.562186683109031904e+01
6.000000000000000000e+00,1.022291421890258789e+00,1.076923981308937073e-01,6.473930180072784424e-02,2.548893992256203944e+01
7.000000000000000000e+00,1.199830293655395508e+00,1.055735349655151367e-01,6.506106257438659668e-02,2.529619025827155809e+01
8.000000000000000000e+00,1.380212783813476562e+00,1.048437878489494324e-01,6.469743698835372925e-02,2.516960270772506547e+01
9.000000000000000000e+00,1.548995256423950195e+00,1.038658022880554199e-01,6.447811424732208252e-02,2.500808375581046406e+01
1.000000000000000000e+01,1.716579675674438477e+00,1.037745848298072815e-01,6.449305266141891479e-02,2.484304721245879222e+01
1.100000000000000000e+01,1.886957645416259766e+00,1.035003736615180969e-01,6.436467915773391724e-02,2.466837461582453983e+01
1.200000000000000000e+01,2.110009670257568359e+00,1.040284335613250732e-01,6.464067101478576660e-02,2.436071360866129965e+01
1.300000000000000000e+01,2.324615955352783203e+00,1.028324961662292480e-01,6.455411761999130249e-02,2.421156164798868460e+01
1.400000000000000000e+01,2.594845771789550781e+00,1.024226099252700806e-01,6.490991264581680298e-02,2.402392262948729496e+01
1.500000000000000000e+01,2.841530084609985352e+00,1.010924801230430603e-01,6.467597931623458862e-02,2.381743646670600612e+01
1.600000000000000000e+01,3.029002189636230469e+00,1.006349399685859680e-01,6.430520117282867432e-02,2.360383182135898394e+01
1.700000000000000000e+01,3.245469808578491211e+00,1.001043468713760376e-01,6.423448771238327026e-02,2.346579867718057955e+01
1.800000000000000000e+01,3.473119497299194336e+00,9.957092255353927612e-02,6.484670192003250122e-02,2.322277442755985533e+01
1.900000000000000000e+01,3.674095392227172852e+00,9.948747605085372925e-02,6.500142067670822144e-02,2.307053517524351349e+01
2.000000000000000000e+01,3.873993873596191406e+00,9.830362349748611450e-02,6.554141640663146973e-02,2.281993719737359783e+01
2.100000000000000000e+01,4.073969841003417969e+00,9.687971323728561401e-02,6.464009732007980347e-02,2.266244677790980688e+01
2.200000000000000000e+01,4.271652460098266602e+00,9.588169306516647339e-02,6.489924341440200806e-02,2.240901650850608107e+01
2.300000000000000000e+01,4.473756790161132812e+00,9.483598172664642334e-02,6.408613920211791992e-02,2.226955124786304552e+01
2.400000000000000000e+01,4.690374135971069336e+00,9.387148171663284302e-02,6.240202859044075012e-02,2.208202040500695418e+01
2.500000000000000000e+01,4.948862791061401367e+00,9.370151162147521973e-02,6.220962852239608765e-02,2.187565413820758664e+01
2.600000000000000000e+01,5.234102487564086914e+00,9.338758140802383423e-02,6.247473508119583130e-02,2.166579769902600106e+01
2.700000000000000000e+01,5.458518266677856445e+00,9.240610152482986450e-02,6.058714538812637329e-02,2.145071648907167372e+01
2.800000000000000000e+01,5.613048315048217773e+00,9.227394312620162964e-02,6.035640090703964233e-02,2.129038352526611177e+01
2.900000000000000000e+01,5.773117303848266602e+00,9.227181226015090942e-02,6.032373383641242981e-02,2.109572670877266631e+01
3.000000000000000000e+01,5.936949014663696289e+00,9.121536463499069214e-02,5.792426317930221558e-02,2.094996746869387749e+01
3.100000000000000000e+01,6.102014064788818359e+00,9.092089533805847168e-02,5.734639987349510193e-02,2.075993180341276556e+01
3.200000000000000000e+01,6.256415128707885742e+00,9.154186397790908813e-02,5.857954919338226318e-02,2.061416240478807538e+01
3.300000000000000000e+01,6.437911033630371094e+00,8.993235975503921509e-02,5.474091321229934692e-02,2.042492855212412906e+01
3.400000000000000000e+01,6.638751029968261719e+00,8.909950405359268188e-02,5.296032503247261047e-02,2.027945255646701384e+01
3.500000000000000000e+01,6.846581459045410156e+00,8.861075341701507568e-02,5.179335549473762512e-02,2.015041714041939258e+01
3.600000000000000000e+01,7.050022363662719727e+00,8.860402554273605347e-02,5.181838944554328918e-02,2.002022856064685641e+01
3.700000000000000000e+01,7.219880819320678711e+00,8.820918202400207520e-02,5.091837048530578613e-02,1.987801160212246998e+01
3.800000000000000000e+01,7.409678459167480469e+00,8.794873207807540894e-02,5.046864226460456848e-02,1.970389762125391542e+01
3.900000000000000000e+01,7.572814226150512695e+00,8.789861947298049927e-02,5.032689496874809265e-02,1.960278144817455015e+01
4.000000000000000000e+01,7.752537250518798828e+00,8.800224214792251587e-02,5.048481747508049011e-02,1.944857754142523731e+01
4.100000000000000000e+01,7.933892250061035156e+00,8.814659714698791504e-02,5.082899704575538635e-02,1.934663419543861806e+01
4.200000000000000000e+01,8.130232095718383789e+00,8.893069624900817871e-02,5.227354913949966431e-02,1.919125052399662223e+01
4.300000000000000000e+01,8.316642284393310547e+00,8.816616237163543701e-02,5.116053670644760132e-02,1.908842700714723151e+01
4.400000000000000000e+01,8.489275693893432617e+00,8.795145899057388306e-02,5.114452540874481201e-02,1.888544492497801386e+01
4.500000000000000000e+01,8.676098585128784180e+00,8.743764460086822510e-02,5.051350966095924377e-02,1.877842379351715962e+01
4.600000000000000000e+01,8.881999969482421875e+00,8.702605217695236206e-02,5.038001015782356262e-02,1.867236299662556220e+01
4.700000000000000000e+01,9.130898714065551758e+00,8.673346042633056641e-02,4.970981553196907043e-02,1.857730080264708761e+01
4.800000000000000000e+01,9.375741720199584961e+00,8.681228756904602051e-02,4.966185614466667175e-02,1.852013932612922531e+01
4.900000000000000000e+01,9.538653135299682617e+00,8.674889057874679565e-02,4.963927343487739563e-02,1.849578795814382204e+01
5.000000000000000000e+01,9.723848104476928711e+00,8.676093816757202148e-02,4.968562722206115723e-02,1.847306223033841732e+01
5.100000000000000000e+01,9.909303188323974609e+00,8.670417964458465576e-02,4.953708872199058533e-02,1.845424553753355568e+01
5.200000000000000000e+01,1.009360575675964355e+01,8.671908080577850342e-02,4.945306479930877686e-02,1.844006254532289191e+01
5.300000000000000000e+01,1.027812552452087402e+01,8.666152507066726685e-02,4.946532472968101501e-02,1.843051008155313042e+01
5.400000000000000000e+01,1.045645928382873535e+01,8.661653101444244385e-02,4.934398457407951355e-02,1.842184691864250112e+01
5.500000000000000000e+01,1.064085650444030762e+01,8.660563826560974121e-02,4.929912090301513672e-02,1.841504446401864925e+01
5.600000000000000000e+01,1.081023955345153809e+01,8.660615235567092896e-02,4.930238053202629089e-02,1.841223049710669457e+01
5.700000000000000000e+01,1.095727920532226562e+01,8.659619092941284180e-02,4.927926138043403625e-02,1.840985742953088788e+01
5.800000000000000000e+01,1.111127758026123047e+01,8.659413456916809082e-02,4.927127808332443237e-02,1.840788178015120735e+01
5.900000000000000000e+01,1.126489973068237305e+01,8.659969270229339600e-02,4.928329214453697205e-02,1.840579645935224207e+01
6.000000000000000000e+01,1.143668484687805176e+01,8.672739565372467041e-02,4.929852113127708435e-02,1.836079541916020119e+01
6.100000000000000000e+01,1.162808918952941895e+01,8.642815053462982178e-02,4.914762824773788452e-02,1.827432234433863911e+01
6.200000000000000000e+01,1.181791901588439941e+01,8.659821748733520508e-02,4.924955591559410095e-02,1.817443842160117384e+01
6.300000000000000000e+01,1.199762010574340820e+01,8.581354469060897827e-02,4.891670495271682739e-02,1.806955607812672326e+01
6.400000000000000000e+01,1.218228793144226074e+01,8.638805150985717773e-02,4.910745471715927124e-02,1.796973452829241324e+01
6.500000000000000000e+01,1.238066530227661133e+01,8.576437085866928101e-02,4.900798201560974121e-02,1.786352534389969549e+01
6.600000000000000000e+01,1.253996944427490234e+01,8.525031805038452148e-02,4.885221272706985474e-02,1.775553534188247085e+01
6.700000000000000000e+01,1.271499252319335938e+01,8.503159880638122559e-02,4.880702123045921326e-02,1.768676191828679833e+01
6.800000000000000000e+01,1.291000509262084961e+01,8.418094366788864136e-02,4.849398508667945862e-02,1.755352998778176854e+01
6.900000000000000000e+01,1.310578870773315430e+01,8.405408263206481934e-02,4.827553778886795044e-02,1.745503212481297339e+01
7.000000000000000000e+01,1.330012083053588867e+01,8.401616662740707397e-02,4.820063710212707520e-02,1.736183056169192440e+01
7.100000000000000000e+01,1.346204471588134766e+01,8.395612239837646484e-02,4.791635274887084961e-02,1.727005161587763737e+01
7.200000000000000000e+01,1.364233779907226562e+01,8.410736918449401855e-02,4.781024158000946045e-02,1.717864086632029696e+01
7.300000000000000000e+01,1.383948874473571777e+01,8.402001857757568359e-02,4.760788381099700928e-02,1.708698181656283310e+01
7.400000000000000000e+01,1.401773118972778320e+01,8.376870304346084595e-02,4.700058326125144958e-02,1.699473398462237128e+01
7.500000000000000000e+01,1.419476842880249023e+01,8.398778736591339111e-02,4.754694178700447083e-02,1.690158692725589518e+01
7.600000000000000000e+01,1.437679505348205566e+01,8.386489748954772949e-02,4.721369594335556030e-02,1.680735099758266671e+01
7.700000000000000000e+01,1.451352977752685547e+01,8.381541818380355835e-02,4.715470597147941589e-02,1.671175642863595101e+01
7.800000000000000000e+01,1.467130279541015625e+01,8.352338522672653198e-02,4.651605337858200073e-02,1.661453159820435843e+01
7.900000000000000000e+01,1.483038973808288574e+01,8.409550786018371582e-02,4.788241907954216003e-02,1.651532749060822169e+01
8.000000000000000000e+01,1.501318883895874023e+01,8.335488289594650269e-02,4.608635231852531433e-02,1.641400852854561876e+01
8.100000000000000000e+01,1.518100070953369141e+01,8.371207863092422485e-02,4.684931412339210510e-02,1.631077118900390488e+01
8.200000000000000000e+01,1.536305332183837891e+01,8.284679800271987915e-02,4.462136700749397278e-02,1.620587573309129681e+01
8.300000000000000000e+01,1.551082801818847656e+01,8.230189234018325806e-02,4.327290505170822144e-02,1.609954860761624218e+01
8.400000000000000000e+01,1.565747523307800293e+01,8.262258023023605347e-02,4.402413219213485718e-02,1.599200553061632490e+01
8.500000000000000000e+01,1.585574698448181152e+01,8.219151943922042847e-02,4.317293688654899597e-02,1.571810192527616934e+01
8.600000000000000000e+01,1.607173609733581543e+01,8.185943216085433960e-02,4.230146110057830811e-02,1.563354326344101608e+01
8.700000000000000000e+01,1.630290508270263672e+01,8.170863240957260132e-02,4.209098219871520996e-02,1.555330167514874340e+01
8.800000000000000000e+01,1.649915814399719238e+01,8.168952912092208862e-02,4.234178364276885986e-02,1.551401141422521945e+01
8.900000000000000000e+01,1.670808696746826172e+01,8.165766298770904541e-02,4.228838533163070679e-02,1.548574524155556809e+01
9.000000000000000000e+01,1.694029426574707031e+01,8.168742060661315918e-02,4.231242462992668152e-02,1.546180283425080226e+01
9.100000000000000000e+01,1.710781335830688477e+01,8.141228556632995605e-02,4.220284521579742432e-02,1.540203919399754895e+01
9.200000000000000000e+01,1.733508062362670898e+01,8.156494051218032837e-02,4.218648746609687805e-02,1.536599102050359988e+01
9.300000000000000000e+01,1.749282479286193848e+01,8.144484460353851318e-02,4.233453795313835144e-02,1.533628157666638714e+01
9.400000000000000000e+01,1.769335389137268066e+01,8.143503218889236450e-02,4.219962283968925476e-02,1.530893960231665929e+01
9.500000000000000000e+01,1.789359498023986816e+01,8.102581650018692017e-02,4.219057038426399231e-02,1.528260237640314756e+01
9.600000000000000000e+01,1.808968710899353027e+01,8.101323246955871582e-02,4.218710213899612427e-02,1.527417352368927084e+01
9.700000000000000000e+01,1.825841856002807617e+01,8.095408976078033447e-02,4.220727458596229553e-02,1.526228144919811669e+01
9.800000000000000000e+01,1.847394871711730957e+01,8.091408759355545044e-02,4.211632534861564636e-02,1.525409545611482187e+01
9.900000000000000000e+01,1.866361093521118164e+01,8.091927319765090942e-02,4.213186725974082947e-02,1.525030692124300913e+01
1.000000000000000000e+02,1.884854006767272949e+01,8.091565966606140137e-02,4.211937636137008667e-02,1.524713280454779252e+01
1.010000000000000000e+02,1.901128578186035156e+01,8.090960979461669922e-02,4.212761670351028442e-02,1.523946280464930325e+01
1.020000000000000000e+02,1.918903231620788574e+01,8.090732991695404053e-02,4.212310537695884705e-02,1.523831708425158560e+01
1.030000000000000000e+02,1.935449719429016113e+01,8.090023696422576904e-02,4.210781678557395935e-02,1.523717634376418317e+01
1.040000000000000000e+02,1.948252224922180176e+01,8.089356869459152222e-02,4.208878055214881897e-02,1.523570935237264834e+01
1.050000000000000000e+02,1.961436867713928223e+01,8.088985830545425415e-02,4.208235815167427063e-02,1.523298808245699476e+01
1.060000000000000000e+02,1.976302361488342285e+01,8.086778223514556885e-02,4.202538356184959412e-02,1.522993123814812577e+01
1.070000000000000000e+02,1.992552924156188965e+01,8.085343241691589355e-02,4.198341071605682373e-02,1.522685422606586414e+01
1.080000000000000000e+02,2.008038997650146484e+01,8.086030185222625732e-02,4.200046509504318237e-02,1.522370478925246040e+01
1.090000000000000000e+02,2.023017668724060059e+01,8.086625486612319946e-02,4.201911017298698425e-02,1.522047835512330671e+01
1.100000000000000000e+02,2.037537264823913574e+01,8.086936175823211670e-02,4.202737659215927124e-02,1.521748142144638472e+01
1.110000000000000000e+02,2.051793456077575684e+01,8.087767660617828369e-02,4.205016419291496277e-02,1.521473514847950170e+01
1.120000000000000000e+02,2.065474486351013184e+01,8.086954802274703979e-02,4.202814772725105286e-02,1.521196094857327807e+01
1.130000000000000000e+02,2.078206753730773926e+01,8.086635917425155640e-02,4.202050715684890747e-02,1.520909888882499139e+01
1.140000000000000000e+02,2.092904686927795410e+01,8.085146546363830566e-02,4.197912663221359253e-02,1.520585643757464567e+01
1.150000000000000000e+02,2.109422230720520020e+01,8.090168237686157227e-02,4.211533069610595703e-02,1.519796524984526442e+01
1.160000000000000000e+02,2.124633526802062988e+01,8.079633861780166626e-02,4.202278703451156616e-02,1.518288875984182873e+01
1.170000000000000000e+02,2.139485669136047363e+01,8.066744357347488403e-02,4.198766127228736877e-02,1.512755502909951844e+01
1.180000000000000000e+02,2.154229807853698730e+01,8.074452728033065796e-02,4.181579872965812683e-02,1.504650100548639635e+01
1.190000000000000000e+02,2.170032024383544922e+01,8.063221722841262817e-02,4.210408031940460205e-02,1.495180691588129740e+01
1.200000000000000000e+02,2.191640615463256836e+01,8.055557310581207275e-02,4.123777151107788086e-02,1.472506356866260369e+01
1.210000000000000000e+02,2.213277912139892578e+01,7.887899875640869141e-02,4.088134691119194031e-02,1.459034320984406818e+01
1.220000000000000000e+02,2.234222245216369629e+01,7.866031676530838013e-02,4.112016037106513977e-02,1.447100107504531152e+01
1.230000000000000000e+02,2.250734066963195801e+01,7.835673540830612183e-02,4.133988171815872192e-02,1.441541798666776231e+01
1.240000000000000000e+02,2.266391539573669434e+01,7.794874161481857300e-02,4.232173040509223938e-02,1.432424417464083355e+01
1.250000000000000000e+02,2.282333660125732422e+01,7.797072827816009521e-02,4.177060350775718689e-02,1.427435852442891573e+01
1.260000000000000000e+02,2.298752689361572266e+01,7.806719839572906494e-02,4.171801358461380005e-02,1.424263266587867349e+01
1.270000000000000000e+02,2.315232181549072266e+01,7.767327129840850830e-02,4.168386012315750122e-02,1.421978395650843829e+01
1.280000000000000000e+02,2.332935047149658203e+01,7.775161415338516235e-02,4.164502024650573730e-02,1.420216598649006556e+01
1.290000000000000000e+02,2.346125650405883789e+01,7.774692773818969727e-02,4.162380844354629517e-02,1.419183396879000192e+01
1.300000000000000000e+02,2.360767102241516113e+01,7.777207344770431519e-02,4.161332920193672180e-02,1.418376957913757153e+01
1.310000000000000000e+02,2.375986170768737793e+01,7.776717096567153931e-02,4.163299873471260071e-02,1.417935424603849981e+01
1.320000000000000000e+02,2.393477082252502441e+01,7.776741683483123779e-02,4.163577035069465637e-02,1.417529800083661407e+01
1.330000000000000000e+02,2.407752728462219238e+01,7.778142392635345459e-02,4.167918488383293152e-02,1.417117552656737445e+01
1.340000000000000000e+02,2.422921204566955566e+01,7.784820348024368286e-02,4.186146706342697144e-02,1.416456758328817855e+01
1.350000000000000000e+02,2.435916638374328613e+01,7.756382226943969727e-02,4.110125452280044556e-02,1.412840076662995870e+01
1.360000000000000000e+02,2.449195075035095215e+01,7.748544216156005859e-02,4.088306427001953125e-02,1.410016735544575361e+01
1.370000000000000000e+02,2.465682792663574219e+01,7.757727056741714478e-02,4.113099351525306702e-02,1.404598672046803287e+01
1.380000000000000000e+02,2.483015108108520508e+01,7.768075913190841675e-02,4.144014045596122742e-02,1.398142405554836465e+01
1.390000000000000000e+02,2.497725009918212891e+01,7.744842767715454102e-02,4.082573205232620239e-02,1.387468318224505381e+01
1.400000000000000000e+02,2.515086102485656738e+01,7.729833573102951050e-02,4.047301784157752991e-02,1.377577831278664888e+01
1.410000000000000000e+02,2.528898072242736816e+01,7.771069556474685669e-02,4.165313020348548889e-02,1.362430761506611887e+01
1.420000000000000000e+02,2.543751764297485352e+01,7.745672762393951416e-02,4.088591039180755615e-02,1.349695320924490005e+01
