timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,8.700799942016601562e-02,9.945455938577651978e-02,8.905282616615295410e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.999986171722412109e-01,9.878139942884445190e-02,8.814002573490142822e-02,2.605120818083740630e+01
3.000000000000000000e+00,3.131592273712158203e-01,9.898833930492401123e-02,8.842097222805023193e-02,2.597589034789836404e+01
4.000000000000000000e+00,3.698818683624267578e-01,9.809055924415588379e-02,8.719983696937561035e-02,2.587415935409885037e+01
5.000000000000000000e+00,4.456632137298583984e-01,9.744699299335479736e-02,8.632084727287292480e-02,2.579938596352604208e+01
6.000000000000000000e+00,5.504069328308105469e-01,9.672401100397109985e-02,8.532956242561340332e-02,2.569762947596631975e+01
7.000000000000000000e+00,6.703450679779052734e-01,9.423139691352844238e-02,8.187900483608245850e-02,2.548127940080077991e+01
8.000000000000000000e+00,7.914800643920898438e-01,9.408809244632720947e-02,8.167871087789535522e-02,2.533392226724836149e+01
9.000000000000000000e+00,9.204607009887695312e-01,9.265822917222976685e-02,7.967176288366317749e-02,2.518877804080102223e+01
1.000000000000000000e+01,1.073801755905151367e+00,9.312356263399124146e-02,8.032662421464920044e-02,2.508886262092635988e+01
1.100000000000000000e+01,1.241868495941162109e+00,9.121335297822952271e-02,7.761794328689575195e-02,2.478180819476537167e+01
1.200000000000000000e+01,1.418229579925537109e+00,9.043678641319274902e-02,7.650072127580642700e-02,2.459436869245852719e+01
1.300000000000000000e+01,1.619185447692871094e+00,9.020835906267166138e-02,7.618838548660278320e-02,2.442510834705547040e+01
1.400000000000000000e+01,1.858147859573364258e+00,9.072130173444747925e-02,7.690295577049255371e-02,2.424891694649046769e+01
1.500000000000000000e+01,2.061146736145019531e+00,8.922789245843887329e-02,7.475116103887557983e-02,2.412525367914830099e+01
1.600000000000000000e+01,2.263138055801391602e+00,8.879386633634567261e-02,7.408203184604644775e-02,2.396564829358638349e+01
1.700000000000000000e+01,2.448655605316162109e+00,8.726753294467926025e-02,7.193432003259658813e-02,2.365841489516740381e+01
1.800000000000000000e+01,2.580826759338378906e+00,8.752863109111785889e-02,7.227893173694610596e-02,2.350223877753546731e+01
1.900000000000000000e+01,2.725136280059814453e+00,8.830822259187698364e-02,7.333268225193023682e-02,2.337696059988682151e+01
2.000000000000000000e+01,2.887841939926147461e+00,8.684858679771423340e-02,7.115720212459564209e-02,2.324474282436268169e+01
2.100000000000000000e+01,3.082206726074218750e+00,8.699064701795578003e-02,7.117482274770736694e-02,2.314072812627802733e+01
2.200000000000000000e+01,3.251261949539184570e+00,8.683428913354873657e-02,7.098831236362457275e-02,2.302799174711437047e+01
2.300000000000000000e+01,3.430796861648559570e+00,8.656631410121917725e-02,7.079446315765380859e-02,2.284778732254273592e+01
2.400000000000000000e+01,3.608099699020385742e+00,8.658204227685928345e-02,7.093093544244766235e-02,2.270583933540423160e+01
2.500000000000000000e+01,3.777136087417602539e+00,8.660512417554855347e-02,7.089634239673614502e-02,2.252035933732294382e+01
2.600000000000000000e+01,3.932087421417236328e+00,8.653268963098526001e-02,7.070122659206390381e-02,2.237632739640312707e+01
2.700000000000000000e+01,4.081760883331298828e+00,8.646911382675170898e-02,7.048323750495910645e-02,2.218992421513397062e+01
2.800000000000000000e+01,4.257815122604370117e+00,8.662048727273941040e-02,7.096749544143676758e-02,2.198435448706320017e+01
2.900000000000000000e+01,4.432332992553710938e+00,8.594898134469985962e-02,7.041702419519424438e-02,2.182891493828666540e+01
3.000000000000000000e+01,4.619224786758422852e+00,8.649919182062149048e-02,7.083212584257125854e-02,2.163655827455733771e+01
3.100000000000000000e+01,4.766349792480468750e+00,8.629910647869110107e-02,7.069391757249832153e-02,2.157455117490017926e+01
3.200000000000000000e+01,4.962250709533691406e+00,8.647356927394866943e-02,7.120384275913238525e-02,2.148593571892356024e+01
3.300000000000000000e+01,5.155256986618041992e+00,8.551348000764846802e-02,7.043392956256866455e-02,2.139707381019553978e+01
3.400000000000000000e+01,5.345255374908447266e+00,8.557721227407455444e-02,7.056415826082229614e-02,2.130113725465779240e+01
3.500000000000000000e+01,5.520297050476074219e+00,8.500026166439056396e-02,7.003153860569000244e-02,2.119384214712970760e+01
3.600000000000000000e+01,5.699212312698364258e+00,8.507686853408813477e-02,7.014278322458267212e-02,2.108487074547115725e+01
3.700000000000000000e+01,5.882331609725952148e+00,8.547822386026382446e-02,7.072982937097549438e-02,2.097535953846673351e+01
3.800000000000000000e+01,6.063354969024658203e+00,8.523899316787719727e-02,7.039397209882736206e-02,2.086543780235604473e+01
3.900000000000000000e+01,6.280249118804931641e+00,8.490869402885437012e-02,6.987099349498748779e-02,2.075514339398085539e+01
4.000000000000000000e+01,6.457246780395507812e+00,8.472149074077606201e-02,6.976811587810516357e-02,2.060928040666856020e+01
4.100000000000000000e+01,6.629929542541503906e+00,8.481156826019287109e-02,6.968315690755844116e-02,2.049004038463854727e+01
4.200000000000000000e+01,6.859582662582397461e+00,8.466050773859024048e-02,6.978330761194229126e-02,2.019345602836279596e+01
4.300000000000000000e+01,7.068481683731079102e+00,8.406379818916320801e-02,6.882975995540618896e-02,2.002966740126421996e+01
4.400000000000000000e+01,7.302263021469116211e+00,8.345811069011688232e-02,6.814364343881607056e-02,1.988556568464982277e+01
4.500000000000000000e+01,7.533244371414184570e+00,8.277558535337448120e-02,6.765887141227722168e-02,1.970408483917670850e+01
4.600000000000000000e+01,7.795913219451904297e+00,8.229751884937286377e-02,6.753088533878326416e-02,1.965701853630832119e+01
4.700000000000000000e+01,8.022963762283325195e+00,8.280178904533386230e-02,6.753408908843994141e-02,1.962634221352019992e+01
4.800000000000000000e+01,8.282909631729125977e+00,8.231331408023834229e-02,6.754627078771591187e-02,1.959825271849580020e+01
4.900000000000000000e+01,8.485918283462524414e+00,8.241268992424011230e-02,6.748910248279571533e-02,1.958212460189134063e+01
5.000000000000000000e+01,8.710004568099975586e+00,8.232410252094268799e-02,6.742767244577407837e-02,1.957011258241320917e+01
5.100000000000000000e+01,8.926975488662719727e+00,8.224414288997650146e-02,6.720784306526184082e-02,1.953213509515778412e+01
5.200000000000000000e+01,9.147346019744873047e+00,8.231032639741897583e-02,6.725151836872100830e-02,1.951017953664135263e+01
5.300000000000000000e+01,9.339360237121582031e+00,8.216763287782669067e-02,6.702639162540435791e-02,1.945786793335394549e+01
5.400000000000000000e+01,9.541379690170288086e+00,8.201236277818679810e-02,6.679138541221618652e-02,1.938229732181085296e+01
5.500000000000000000e+01,9.695602893829345703e+00,8.201232552528381348e-02,6.679114699363708496e-02,1.937591284063416452e+01
5.600000000000000000e+01,9.842451810836791992e+00,8.205358684062957764e-02,6.685275584459304810e-02,1.935589959333072585e+01
5.700000000000000000e+01,9.997703552246093750e+00,8.218802511692047119e-02,6.705262511968612671e-02,1.930261612681149685e+01
5.800000000000000000e+01,1.016247487068176270e+01,8.190327137708663940e-02,6.662895530462265015e-02,1.922335376943289731e+01
5.900000000000000000e+01,1.031003212928771973e+01,8.197488635778427124e-02,6.673559546470642090e-02,1.914054650580407824e+01
6.000000000000000000e+01,1.045899581909179688e+01,8.162515610456466675e-02,6.621399521827697754e-02,1.904684857219466210e+01
6.100000000000000000e+01,1.060902476310729980e+01,8.181954175233840942e-02,6.650414317846298218e-02,1.894626511987842576e+01
6.200000000000000000e+01,1.075698828697204590e+01,8.094173669815063477e-02,6.518916040658950806e-02,1.883997769876090089e+01
6.300000000000000000e+01,1.091232228279113770e+01,8.044806867837905884e-02,6.444411724805831909e-02,1.872753330933217342e+01
6.400000000000000000e+01,1.109036111831665039e+01,7.942458242177963257e-02,6.288602948188781738e-02,1.861086263851784395e+01
6.500000000000000000e+01,1.125220060348510742e+01,7.999266684055328369e-02,6.375340372323989868e-02,1.849046365691366134e+01
6.600000000000000000e+01,1.139878845214843750e+01,7.805896550416946411e-02,6.077662482857704163e-02,1.836629683412372316e+01
6.700000000000000000e+01,1.156884980201721191e+01,7.799637317657470703e-02,6.067870557308197021e-02,1.830375648360539387e+01
6.800000000000000000e+01,1.172956037521362305e+01,7.726841419935226440e-02,5.953710153698921204e-02,1.825573822420269465e+01
6.900000000000000000e+01,1.188456344604492188e+01,7.716833800077438354e-02,5.937859788537025452e-02,1.821401485915889040e+01
7.000000000000000000e+01,1.205998182296752930e+01,7.648109644651412964e-02,5.828019231557846069e-02,1.812201223636413872e+01
7.100000000000000000e+01,1.221302056312561035e+01,7.714174687862396240e-02,5.933234468102455139e-02,1.800063326650567674e+01
7.200000000000000000e+01,1.235890984535217285e+01,7.714007794857025146e-02,5.933123081922531128e-02,1.793677050241403848e+01
7.300000000000000000e+01,1.250833892822265625e+01,7.724479585886001587e-02,5.949794873595237732e-02,1.788371453783205922e+01
7.400000000000000000e+01,1.265051865577697754e+01,7.729551941156387329e-02,5.958068370819091797e-02,1.784270423960731833e+01
7.500000000000000000e+01,1.278276157379150391e+01,7.703185826539993286e-02,5.916183069348335266e-02,1.780955121840689515e+01
7.600000000000000000e+01,1.296045732498168945e+01,7.711569219827651978e-02,5.929581075906753540e-02,1.778256090029797321e+01
7.700000000000000000e+01,1.312017893791198730e+01,7.707091420888900757e-02,5.922329798340797424e-02,1.776122346374736694e+01
7.800000000000000000e+01,1.327130556106567383e+01,7.631158083677291870e-02,5.801699310541152954e-02,1.769886716713410379e+01
7.900000000000000000e+01,1.340647459030151367e+01,7.599859684705734253e-02,5.751090869307518005e-02,1.767045485817289219e+01
8.000000000000000000e+01,1.355411410331726074e+01,7.588780671358108521e-02,5.733221396803855896e-02,1.760365640963833300e+01
8.100000000000000000e+01,1.369923400878906250e+01,7.596808671951293945e-02,5.746118351817131042e-02,1.757781417050358641e+01
8.200000000000000000e+01,1.384540486335754395e+01,7.598669826984405518e-02,5.749089270830154419e-02,1.756348214500764016e+01
8.300000000000000000e+01,1.401140308380126953e+01,7.592502236366271973e-02,5.739217624068260193e-02,1.755408449612957256e+01
8.400000000000000000e+01,1.415909934043884277e+01,7.596343755722045898e-02,5.745383724570274353e-02,1.754704357421979566e+01
8.500000000000000000e+01,1.430707693099975586e+01,7.594118267297744751e-02,5.741813406348228455e-02,1.753890696668964111e+01
8.600000000000000000e+01,1.446023392677307129e+01,7.619716227054595947e-02,5.782777070999145508e-02,1.751954927326471534e+01
8.700000000000000000e+01,1.462653279304504395e+01,7.578562200069427490e-02,5.716849118471145630e-02,1.747647509150300493e+01
8.800000000000000000e+01,1.477627134323120117e+01,7.540234178304672241e-02,5.655069276690483093e-02,1.740288832060692314e+01
8.900000000000000000e+01,1.492266774177551270e+01,7.533260434865951538e-02,5.643800273537635803e-02,1.735541093391567102e+01
9.000000000000000000e+01,1.506433343887329102e+01,7.515173405408859253e-02,5.614454299211502075e-02,1.731583754128945429e+01
9.100000000000000000e+01,1.522254657745361328e+01,7.508140802383422852e-02,5.602981150150299072e-02,1.727243976615189069e+01
