timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,6.654620170593261719e-02,1.128925010561943054e-01,6.503926962614059448e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.484439373016357422e-01,1.129019334912300110e-01,6.503847241401672363e-02,2.605120818083740630e+01
3.000000000000000000e+00,6.192796230316162109e-01,1.110223308205604553e-01,6.502581387758255005e-02,2.594095120535551047e+01
4.000000000000000000e+00,6.861512660980224609e-01,1.099493950605392456e-01,6.505729258060455322e-02,2.572688813986466982e+01
5.000000000000000000e+00,7.498376369476318359e-01,1.080219596624374390e-01,6.489334255456924438e-02,2.557958552113042572e+01
6.000000000000000000e+00,8.150637149810791016e-01,1.040752083063125610e-01,6.479503959417343140e-02,2.531400461616999564e+01
7.000000000000000000e+00,8.667061328887939453e-01,1.036779209971427917e-01,6.467914581298828125e-02,2.518389875599125105e+01
8.000000000000000000e+00,1.016219615936279297e+00,1.034931764006614685e-01,6.468170881271362305e-02,2.507550128790398958e+01
9.000000000000000000e+00,1.176643133163452148e+00,1.036073043942451477e-01,6.453134864568710327e-02,2.487249498036817386e+01
1.000000000000000000e+01,1.337254524230957031e+00,1.025731638073921204e-01,6.456775963306427002e-02,2.467660790001216498e+01
1.100000000000000000e+01,1.524836063385009766e+00,1.016272008419036865e-01,6.470011174678802490e-02,2.450206703316525747e+01
1.200000000000000000e+01,1.696627140045166016e+00,1.010159105062484741e-01,6.411748379468917847e-02,2.432790792588506434e+01
1.300000000000000000e+01,1.868501424789428711e+00,1.010033264756202698e-01,6.450223177671432495e-02,2.422613088094727374e+01
1.400000000000000000e+01,2.071648120880126953e+00,9.900752454996109009e-02,6.431604176759719849e-02,2.403371555922753799e+01
1.500000000000000000e+01,2.290421962738037109e+00,9.853799641132354736e-02,6.499996781349182129e-02,2.373852880256917786e+01
1.600000000000000000e+01,2.493613719940185547e+00,9.823094308376312256e-02,6.488838046789169312e-02,2.348313393326641574e+01
1.700000000000000000e+01,2.681046962738037109e+00,9.870157390832901001e-02,6.492658704519271851e-02,2.341739773491631738e+01
1.800000000000000000e+01,2.852915525436401367e+00,9.834722429513931274e-02,6.433148682117462158e-02,2.327830144873089324e+01
1.900000000000000000e+01,3.024790287017822266e+00,9.654333442449569702e-02,6.447065621614456177e-02,2.305443677818905357e+01
2.000000000000000000e+01,3.212249755859375000e+00,9.566766023635864258e-02,6.469547003507614136e-02,2.290281703040622219e+01
2.100000000000000000e+01,3.384123802185058594e+00,9.499404579401016235e-02,6.468155235052108765e-02,2.279247905813456043e+01
2.200000000000000000e+01,3.571742534637451172e+00,9.272388368844985962e-02,6.397537887096405029e-02,2.269389595605857224e+01
