timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,8.255934715270996094e-02,1.837334334850311279e-01,5.701649188995361328e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.724376678466796875e-01,1.837808340787887573e-01,5.781537294387817383e-02,2.605120818083740630e+01
3.000000000000000000e+00,5.727555751800537109e-01,1.839214116334915161e-01,5.878131464123725891e-02,2.597589034789836404e+01
4.000000000000000000e+00,6.642556190490722656e-01,1.838181167840957642e-01,5.907896906137466431e-02,2.587415935409885037e+01
5.000000000000000000e+00,7.626993656158447266e-01,1.835826337337493896e-01,5.784855410456657410e-02,2.571708057167940353e+01
6.000000000000000000e+00,8.922379016876220703e-01,1.839770823717117310e-01,6.083696335554122925e-02,2.557334947351840881e+01
7.000000000000000000e+00,9.932649135589599609e-01,1.824916154146194458e-01,5.727912113070487976e-02,2.530948112167114772e+01
8.000000000000000000e+00,1.093055009841918945e+00,1.821435987949371338e-01,5.711893364787101746e-02,2.512577471015721642e+01
9.000000000000000000e+00,1.198645830154418945e+00,1.818714886903762817e-01,5.658898502588272095e-02,2.506860061551059715e+01
1.000000000000000000e+01,1.312528848648071289e+00,1.791476756334304810e-01,5.680508911609649658e-02,2.480689059429900567e+01
1.100000000000000000e+01,1.462894916534423828e+00,1.782130151987075806e-01,5.679072812199592590e-02,2.460438522013178897e+01
1.200000000000000000e+01,1.567568302154541016e+00,1.763283312320709229e-01,5.764440819621086121e-02,2.439088460882878451e+01
1.300000000000000000e+01,1.666194438934326172e+00,1.753317713737487793e-01,5.690577626228332520e-02,2.427856571247516371e+01
1.400000000000000000e+01,1.767735481262207031e+00,1.733565181493759155e-01,5.626873672008514404e-02,2.398818626863422310e+01
1.500000000000000000e+01,1.884788036346435547e+00,1.712538748979568481e-01,5.590728297829627991e-02,2.364333304480345888e+01
1.600000000000000000e+01,1.994629383087158203e+00,1.706135571002960205e-01,5.602856352925300598e-02,2.339016554579677987e+01
1.700000000000000000e+01,2.102359533309936523e+00,1.702848523855209351e-01,5.579857900738716125e-02,2.324051554819488530e+01
1.800000000000000000e+01,2.204545974731445312e+00,1.677313297986984253e-01,5.490297824144363403e-02,2.302954702299409107e+01
1.900000000000000000e+01,2.306884050369262695e+00,1.656958609819412231e-01,5.499320104718208313e-02,2.289513157510935315e+01
2.000000000000000000e+01,2.639317274093627930e+00,1.657413691282272339e-01,5.551552399992942810e-02,2.278655588169517898e+01
2.100000000000000000e+01,2.737636089324951172e+00,1.644607037305831909e-01,5.558123439550399780e-02,2.258186316484769307e+01
2.200000000000000000e+01,2.837260246276855469e+00,1.617213040590286255e-01,5.553269013762474060e-02,2.244048240318624465e+01
2.300000000000000000e+01,2.939654588699340820e+00,1.594231128692626953e-01,5.593752861022949219e-02,2.232207648404544642e+01
2.400000000000000000e+01,3.047470569610595703e+00,1.575561463832855225e-01,5.586447194218635559e-02,2.203514965735628905e+01
2.500000000000000000e+01,3.160401582717895508e+00,1.581011861562728882e-01,5.605163052678108215e-02,2.183540583471059193e+01
2.600000000000000000e+01,3.276549577713012695e+00,1.557350307703018188e-01,5.751385167241096497e-02,2.152208641460061500e+01
2.700000000000000000e+01,3.387425422668457031e+00,1.534011065959930420e-01,5.708653107285499573e-02,2.132293965991287621e+01
2.800000000000000000e+01,3.494144439697265625e+00,1.532350629568099976e-01,5.650824308395385742e-02,2.121028851153226924e+01
2.900000000000000000e+01,3.608765602111816406e+00,1.531755030155181885e-01,5.594108626246452332e-02,2.113056734280213078e+01
3.000000000000000000e+01,3.719020843505859375e+00,1.531198173761367798e-01,5.572574213147163391e-02,2.108707826593301959e+01
3.100000000000000000e+01,3.841488361358642578e+00,1.533995121717453003e-01,5.642716214060783386e-02,2.098865929721776880e+01
3.200000000000000000e+01,4.202213287353515625e+00,1.529541015625000000e-01,5.430139228701591492e-02,2.090704993059020111e+01
3.300000000000000000e+01,4.262630224227905273e+00,1.525481939315795898e-01,5.338441208004951477e-02,2.076483796219766376e+01
3.400000000000000000e+01,4.337457656860351562e+00,1.525189131498336792e-01,5.342603102326393127e-02,2.067050354357621700e+01
3.500000000000000000e+01,4.417393684387207031e+00,1.521272957324981689e-01,5.276797339320182800e-02,2.052140229415798700e+01
3.600000000000000000e+01,4.493807315826416016e+00,1.499464809894561768e-01,5.431516095995903015e-02,2.025492284727976511e+01
3.700000000000000000e+01,4.572449922561645508e+00,1.499243080615997314e-01,5.416420847177505493e-02,2.011110250508741615e+01
3.800000000000000000e+01,4.665290117263793945e+00,1.487611979246139526e-01,5.317300185561180115e-02,1.992201769477068041e+01
3.900000000000000000e+01,4.794441223144531250e+00,1.479045003652572632e-01,5.262748152017593384e-02,1.978806738696869161e+01
4.000000000000000000e+01,4.912266731262207031e+00,1.471713334321975708e-01,5.268430709838867188e-02,1.954157387105482613e+01
4.100000000000000000e+01,5.026596069335937500e+00,1.463106721639633179e-01,5.271810293197631836e-02,1.937612167025084986e+01
4.200000000000000000e+01,5.117317914962768555e+00,1.450624316930770874e-01,5.253183096647262573e-02,1.917496166282423786e+01
4.300000000000000000e+01,5.217215538024902344e+00,1.427805125713348389e-01,5.239887535572052002e-02,1.896770467133050531e+01
4.400000000000000000e+01,5.317918062210083008e+00,1.416712552309036255e-01,5.200959369540214539e-02,1.873654105322528096e+01
4.500000000000000000e+01,5.407553195953369141e+00,1.405250877141952515e-01,5.180999264121055603e-02,1.850247036549257018e+01
4.600000000000000000e+01,5.502370595932006836e+00,1.350740492343902588e-01,5.154730752110481262e-02,1.826527279825671002e+01
4.700000000000000000e+01,5.594116449356079102e+00,1.322598159313201904e-01,5.170356109738349915e-02,1.802757689410685416e+01
4.800000000000000000e+01,5.752388238906860352e+00,1.311891227960586548e-01,5.179785564541816711e-02,1.787631165486931195e+01
4.900000000000000000e+01,5.855592489242553711e+00,1.291178613901138306e-01,5.155578628182411194e-02,1.761186687013118046e+01
5.000000000000000000e+01,5.955695152282714844e+00,1.281965672969818115e-01,5.153198167681694031e-02,1.743326132892584468e+01
5.100000000000000000e+01,6.052778005599975586e+00,1.237685382366180420e-01,5.147766321897506714e-02,1.714869695474954625e+01
5.200000000000000000e+01,6.144525051116943359e+00,1.211324557662010193e-01,5.137649551033973694e-02,1.698713823272267121e+01
5.300000000000000000e+01,6.242642641067504883e+00,1.186659932136535645e-01,5.141721293330192566e-02,1.677955069508688268e+01
5.400000000000000000e+01,6.337780952453613281e+00,1.167382895946502686e-01,5.136078223586082458e-02,1.664558400488557410e+01
5.500000000000000000e+01,6.432795763015747070e+00,1.143389940261840820e-01,5.122418701648712158e-02,1.642163386440145700e+01
5.600000000000000000e+01,6.872539520263671875e+00,1.138904020190238953e-01,5.121444165706634521e-02,1.628537117667298162e+01
5.700000000000000000e+01,6.967451333999633789e+00,1.126748546957969666e-01,5.163858458399772644e-02,1.611920718982115019e+01
5.800000000000000000e+01,7.072537183761596680e+00,1.116118505597114563e-01,5.159289389848709106e-02,1.601503949268709448e+01
5.900000000000000000e+01,7.162735700607299805e+00,1.116686984896659851e-01,5.138853192329406738e-02,1.594600182030979774e+01
6.000000000000000000e+01,7.262335777282714844e+00,1.113704741001129150e-01,5.149673298001289368e-02,1.586161640892405522e+01
6.100000000000000000e+01,7.362640857696533203e+00,1.112857609987258911e-01,5.148860439658164978e-02,1.579323343962804493e+01
6.200000000000000000e+01,7.457715034484863281e+00,1.108325645327568054e-01,5.153965950012207031e-02,1.574341580923200823e+01
6.300000000000000000e+01,7.557727813720703125e+00,1.106368228793144226e-01,5.162476748228073120e-02,1.567767313405520824e+01
6.400000000000000000e+01,7.663051366806030273e+00,1.106110736727714539e-01,5.169890075922012329e-02,1.562918172834684860e+01
6.500000000000000000e+01,7.787568807601928711e+00,1.104790121316909790e-01,5.147282779216766357e-02,1.559541169307855668e+01
6.600000000000000000e+01,7.887249708175659180e+00,1.100936457514762878e-01,5.123025551438331604e-02,1.553176894780459705e+01
6.700000000000000000e+01,7.972800493240356445e+00,1.100754216313362122e-01,5.120037496089935303e-02,1.548255851128490690e+01
6.800000000000000000e+01,8.072472572326660156e+00,1.102023646235466003e-01,5.124178901314735413e-02,1.539777878605594275e+01
6.900000000000000000e+01,8.182338476181030273e+00,1.102688908576965332e-01,5.127377808094024658e-02,1.534469352731681546e+01
7.000000000000000000e+01,8.282718658447265625e+00,1.091093569993972778e-01,5.031837150454521179e-02,1.525342123258008797e+01
7.100000000000000000e+01,8.376875877380371094e+00,1.091604083776473999e-01,5.042066425085067749e-02,1.518922323172319366e+01
7.200000000000000000e+01,8.494293689727783203e+00,1.091231703758239746e-01,5.067471042275428772e-02,1.508155592784283172e+01
7.300000000000000000e+01,8.612465620040893555e+00,1.087209433317184448e-01,5.015148967504501343e-02,1.501753652907962433e+01
7.400000000000000000e+01,8.737184286117553711e+00,1.085162386298179626e-01,5.175177380442619324e-02,1.490519253933537236e+01
7.500000000000000000e+01,8.865163326263427734e+00,1.086970791220664978e-01,5.042628943920135498e-02,1.482758855831886002e+01
7.600000000000000000e+01,9.132806062698364258e+00,1.076946109533309937e-01,4.856864735484123230e-02,1.469580442045266544e+01
7.700000000000000000e+01,9.200750112533569336e+00,1.075303554534912109e-01,4.955670610070228577e-02,1.460664123892092370e+01
7.800000000000000000e+01,9.266145229339599609e+00,1.067576855421066284e-01,4.867794737219810486e-02,1.446214638979838796e+01
7.900000000000000000e+01,9.329703092575073242e+00,1.065592914819717407e-01,5.012643709778785706e-02,1.436630251472857722e+01
8.000000000000000000e+01,9.392229557037353516e+00,1.056395024061203003e-01,4.856515675783157349e-02,1.421587394857386144e+01
8.100000000000000000e+01,9.465395450592041016e+00,1.051464602351188660e-01,4.709616675972938538e-02,1.410416413668354352e+01
8.200000000000000000e+01,9.540844202041625977e+00,1.052806749939918518e-01,4.752680286765098572e-02,1.403670720125126969e+01
8.300000000000000000e+01,9.613076925277709961e+00,1.051773354411125183e-01,4.827708378434181213e-02,1.390460691866910636e+01
8.400000000000000000e+01,9.695834636688232422e+00,1.050313264131546021e-01,4.746412485837936401e-02,1.380608430740748815e+01
8.500000000000000000e+01,9.783670186996459961e+00,1.058965176343917847e-01,4.988250881433486938e-02,1.373747945108436497e+01
8.600000000000000000e+01,9.877972841262817383e+00,1.054814830422401428e-01,4.935245960950851440e-02,1.369128388946969999e+01
8.700000000000000000e+01,9.962649822235107422e+00,1.045321673154830933e-01,4.790680855512619019e-02,1.361133409556128804e+01
8.800000000000000000e+01,1.040503740310668945e+01,1.038414016366004944e-01,4.701790213584899902e-02,1.347475554182496005e+01
8.900000000000000000e+01,1.049483036994934082e+01,1.028057336807250977e-01,4.683134332299232483e-02,1.338044036199343978e+01
9.000000000000000000e+01,1.059594011306762695e+01,1.013347730040550232e-01,4.713417589664459229e-02,1.322089604726458134e+01
9.100000000000000000e+01,1.071487760543823242e+01,1.016437262296676636e-01,4.683968052268028259e-02,1.313996539338618064e+01
9.200000000000000000e+01,1.081021833419799805e+01,1.005629003047943115e-01,4.626253992319107056e-02,1.302321022507467418e+01
9.300000000000000000e+01,1.090765500068664551e+01,9.888108074665069580e-02,4.606524482369422913e-02,1.285123527002690125e+01
9.400000000000000000e+01,1.100229382514953613e+01,9.769197553396224976e-02,4.631828889250755310e-02,1.270436672725510618e+01
9.500000000000000000e+01,1.110205364227294922e+01,9.649153053760528564e-02,4.651624709367752075e-02,1.261711122738594959e+01
9.600000000000000000e+01,1.120011806488037109e+01,9.552143514156341553e-02,4.639890789985656738e-02,1.250258548265660252e+01
9.700000000000000000e+01,1.129436326026916504e+01,9.503266960382461548e-02,4.620093852281570435e-02,1.242572522737239638e+01
9.800000000000000000e+01,1.139459586143493652e+01,9.417074918746948242e-02,4.632744193077087402e-02,1.231652189996309588e+01
9.900000000000000000e+01,1.148253273963928223e+01,9.425905346870422363e-02,4.604456201195716858e-02,1.224288009376241781e+01
1.000000000000000000e+02,1.157759165763854980e+01,9.223959594964981079e-02,4.561988636851310730e-02,1.213519479048826710e+01
1.010000000000000000e+02,1.168243527412414551e+01,9.156642109155654907e-02,4.530466720461845398e-02,1.206274466061599071e+01
1.020000000000000000e+02,1.221685671806335449e+01,9.054833650588989258e-02,4.536255076527595520e-02,1.195547981394624060e+01
1.030000000000000000e+02,1.233148241043090820e+01,8.998899161815643311e-02,4.526473581790924072e-02,1.188317639495187450e+01
1.040000000000000000e+02,1.243460464477539062e+01,8.885490149259567261e-02,4.513844475150108337e-02,1.177589643169626399e+01
1.050000000000000000e+02,1.252809572219848633e+01,8.873873949050903320e-02,4.515966027975082397e-02,1.170362842534068903e+01
1.060000000000000000e+02,1.262228298187255859e+01,8.623850345611572266e-02,4.501321539282798767e-02,1.156617230439549004e+01
1.070000000000000000e+02,1.283061528205871582e+01,8.566448837518692017e-02,4.498988762497901917e-02,1.142360079102198078e+01
1.080000000000000000e+02,1.294573450088500977e+01,8.371374756097793579e-02,4.496324807405471802e-02,1.133146721902721410e+01
1.090000000000000000e+02,1.302334785461425781e+01,8.316314220428466797e-02,4.485750943422317505e-02,1.112434652589216810e+01
1.100000000000000000e+02,1.308949470520019531e+01,8.099666237831115723e-02,4.471563547849655151e-02,1.100032651955133822e+01
1.110000000000000000e+02,1.318709254264831543e+01,7.912466675043106079e-02,4.459115490317344666e-02,1.084888867061255091e+01
1.120000000000000000e+02,1.327640390396118164e+01,7.905379682779312134e-02,4.449809715151786804e-02,1.074487409471253585e+01
1.130000000000000000e+02,1.340142440795898438e+01,7.932811975479125977e-02,4.442426189780235291e-02,1.059384572027911453e+01
1.140000000000000000e+02,1.354270386695861816e+01,7.944635301828384399e-02,4.432192444801330566e-02,1.048981968947880006e+01
1.150000000000000000e+02,1.369020700454711914e+01,7.414004951715469360e-02,4.384404793381690979e-02,1.033480120776111555e+01
