timestep,wall_time_seconds,global_rmse,occupied_rmse,global_variance
1.000000000000000000e+00,8.101320266723632812e-02,9.945455938577651978e-02,8.905282616615295410e-02,2.616497437936801163e+01
2.000000000000000000e+00,1.650125980377197266e-01,9.878139942884445190e-02,8.814002573490142822e-02,2.605120818083740630e+01
3.000000000000000000e+00,6.460001468658447266e-01,9.802107512950897217e-02,8.710510283708572388e-02,2.583985546409656564e+01
4.000000000000000000e+00,7.409996986389160156e-01,9.581609070301055908e-02,8.407886326313018799e-02,2.569307129136564782e+01
5.000000000000000000e+00,8.490004539489746094e-01,9.541718661785125732e-02,8.352725207805633545e-02,2.543397691209091249e+01
6.000000000000000000e+00,9.589998722076416016e-01,9.449295699596405029e-02,8.224364370107650757e-02,2.531368611842118099e+01
7.000000000000000000e+00,1.042223691940307617e+00,9.397204220294952393e-02,8.151679486036300659e-02,2.521371298782231563e+01
8.000000000000000000e+00,1.126354455947875977e+00,9.116890281438827515e-02,7.756066322326660156e-02,2.493767598292461685e+01
9.000000000000000000e+00,1.206036806106567383e+00,9.081283956766128540e-02,7.705222815275192261e-02,2.478569534650282691e+01
1.000000000000000000e+01,1.284022331237792969e+00,9.050177037715911865e-02,7.660567760467529297e-02,2.466919266099116115e+01
1.100000000000000000e+01,1.358989238739013672e+00,9.026215225458145142e-02,7.626198232173919678e-02,2.447965425304850129e+01
1.200000000000000000e+01,1.446160316467285156e+00,8.946109563112258911e-02,7.510619610548019409e-02,2.437367458869681514e+01
1.300000000000000000e+01,1.556762218475341797e+00,8.737622201442718506e-02,7.206378877162933350e-02,2.408812156140174210e+01
1.400000000000000000e+01,1.633038520812988281e+00,8.610830456018447876e-02,7.016211748123168945e-02,2.375601799061356090e+01
1.500000000000000000e+01,1.700648784637451172e+00,8.684846013784408569e-02,7.126320898532867432e-02,2.349327578283838847e+01
1.600000000000000000e+01,1.765107393264770508e+00,8.562473207712173462e-02,6.936215609312057495e-02,2.332624601880957016e+01
1.700000000000000000e+01,1.828648567199707031e+00,8.495696634054183960e-02,6.829725205898284912e-02,2.319849693704127347e+01
1.800000000000000000e+01,2.101297378540039062e+00,8.406231552362442017e-02,6.749816238880157471e-02,2.298062411258779747e+01
1.900000000000000000e+01,2.192298650741577148e+00,8.370148390531539917e-02,6.707527488470077515e-02,2.283819292261028977e+01
2.000000000000000000e+01,2.289288282394409180e+00,8.393573760986328125e-02,6.692121177911758423e-02,2.273125791064767043e+01
2.100000000000000000e+01,2.392297506332397461e+00,8.350915461778640747e-02,6.679820269346237183e-02,2.243622895018500429e+01
2.200000000000000000e+01,2.509286403656005859e+00,8.280362188816070557e-02,6.646879762411117554e-02,2.218536424017099051e+01
2.300000000000000000e+01,2.631285190582275391e+00,8.298947662115097046e-02,6.578125059604644775e-02,2.193250112168264820e+01
2.400000000000000000e+01,2.746301889419555664e+00,8.176177740097045898e-02,6.531011313199996948e-02,2.174243928534810522e+01
2.500000000000000000e+01,2.871287822723388672e+00,8.103484660387039185e-02,6.475262343883514404e-02,2.142896019177002387e+01
2.600000000000000000e+01,2.985286474227905273e+00,7.958374917507171631e-02,6.476476043462753296e-02,2.123510095208561665e+01
2.700000000000000000e+01,3.092283964157104492e+00,7.881963253021240234e-02,6.460124254226684570e-02,2.108945598286949519e+01
2.800000000000000000e+01,3.163266897201538086e+00,7.804806530475616455e-02,6.457571685314178467e-02,2.080551000094177638e+01
2.900000000000000000e+01,3.229898691177368164e+00,7.727036625146865845e-02,6.407646834850311279e-02,2.063078898577001752e+01
3.000000000000000000e+01,3.300475835800170898e+00,7.817644625902175903e-02,6.491342186927795410e-02,2.039536555239224214e+01
3.100000000000000000e+01,3.370926380157470703e+00,7.756066322326660156e-02,6.466651707887649536e-02,2.023810976066884848e+01
3.200000000000000000e+01,3.457057476043701172e+00,7.705495506525039673e-02,6.497218459844589233e-02,2.002819202738113091e+01
3.300000000000000000e+01,3.547260761260986328e+00,7.482879608869552612e-02,6.469939649105072021e-02,1.980892449917508813e+01
3.400000000000000000e+01,3.630981922149658203e+00,7.423442602157592773e-02,6.397318840026855469e-02,1.957786149187274560e+01
3.500000000000000000e+01,3.706135272979736328e+00,7.382349669933319092e-02,6.410692632198333740e-02,1.942548815951708008e+01
3.600000000000000000e+01,3.779188632965087891e+00,7.338691502809524536e-02,6.369559466838836670e-02,1.921867107145455833e+01
3.700000000000000000e+01,3.850003004074096680e+00,7.335305213928222656e-02,6.384941935539245605e-02,1.906212297497410901e+01
3.800000000000000000e+01,3.916669368743896484e+00,7.331010699272155762e-02,6.373716145753860474e-02,1.898259701035662772e+01
3.900000000000000000e+01,3.982009172439575195e+00,7.235825806856155396e-02,6.315426528453826904e-02,1.883845116770349648e+01
4.000000000000000000e+01,4.048902511596679688e+00,7.241295278072357178e-02,6.332286447286605835e-02,1.871970111851404894e+01
4.100000000000000000e+01,4.135080814361572266e+00,7.192412018775939941e-02,6.290246546268463135e-02,1.854274782956822776e+01
4.200000000000000000e+01,4.244081020355224609e+00,7.233300060033798218e-02,6.360421329736709595e-02,1.830306483284448760e+01
4.300000000000000000e+01,4.353097200393676758e+00,6.918536126613616943e-02,6.234008818864822388e-02,1.796697802082996276e+01
4.400000000000000000e+01,4.818800210952758789e+00,6.887470185756683350e-02,6.207288801670074463e-02,1.775734957488207399e+01
4.500000000000000000e+01,4.927809000015258789e+00,6.913099437952041626e-02,6.220156326889991760e-02,1.752551180759824945e+01
4.600000000000000000e+01,5.055800676345825195e+00,6.856761872768402100e-02,6.216220557689666748e-02,1.728526362190071808e+01
4.700000000000000000e+01,5.163813114166259766e+00,6.710029393434524536e-02,6.130174919962882996e-02,1.704684283042075776e+01
4.800000000000000000e+01,5.280797481536865234e+00,6.689277291297912598e-02,6.104742735624313354e-02,1.686947544689033407e+01
4.900000000000000000e+01,5.405799865722656250e+00,6.684073805809020996e-02,6.089680641889572144e-02,1.675350252742133250e+01
5.000000000000000000e+01,5.533796548843383789e+00,6.554917246103286743e-02,6.079705059528350830e-02,1.657726468241378015e+01
5.100000000000000000e+01,5.648798704147338867e+00,6.540892273187637329e-02,6.089585646986961365e-02,1.645350075736422824e+01
5.200000000000000000e+01,5.763797998428344727e+00,6.550922989845275879e-02,6.097086519002914429e-02,1.634887995743217814e+01
5.300000000000000000e+01,5.872801303863525391e+00,6.531865894794464111e-02,6.071903929114341736e-02,1.626796977293423652e+01
5.400000000000000000e+01,5.978799819946289062e+00,6.521833688020706177e-02,6.060261279344558716e-02,1.616107847093269356e+01
5.500000000000000000e+01,6.077797412872314453e+00,6.519520282745361328e-02,6.056685373187065125e-02,1.609665065865644351e+01
5.600000000000000000e+01,6.173801422119140625e+00,6.555785983800888062e-02,6.104217097163200378e-02,1.603593720023272340e+01
