global_rmse,occupied_rmse,weighted_rmse
1.253713760375976562e+02,1.460351715087890625e+02,2.433803558349609375e+02
1.208851089477539062e+02,1.408094177246093750e+02,2.348527984619140625e+02
1.180039367675781250e+02,1.374532928466796875e+02,2.292678375244140625e+02
1.157550888061523438e+02,1.348337249755859375e+02,2.248240661621093750e+02
1.140095138549804688e+02,1.328003845214843750e+02,2.214127044677734375e+02
1.129258117675781250e+02,1.315380096435546875e+02,2.193822021484375000e+02
1.119953155517578125e+02,1.304540710449218750e+02,2.176837615966796875e+02
1.107763519287109375e+02,1.290341339111328125e+02,2.153659362792968750e+02
1.097708740234375000e+02,1.278628692626953125e+02,2.135425567626953125e+02
1.091962966918945312e+02,1.271935272216796875e+02,2.125617980957031250e+02
1.085933303833007812e+02,1.264911041259765625e+02,2.115717163085937500e+02
1.080830230712890625e+02,1.258966064453125000e+02,2.107674102783203125e+02
1.076821823120117188e+02,1.254296188354492188e+02,2.101607971191406250e+02
1.075056610107421875e+02,1.252239303588867188e+02,2.099045410156250000e+02
1.073707275390625000e+02,1.250667114257812500e+02,2.097221069335937500e+02
1.073025283813476562e+02,1.249872055053710938e+02,2.096298675537109375e+02
1.071758041381835938e+02,1.248395996093750000e+02,2.094447631835937500e+02
1.067704544067382812e+02,1.243674468994140625e+02,2.088185119628906250e+02
1.061636199951171875e+02,1.236605911254882812e+02,2.078431396484375000e+02
1.052648849487304688e+02,1.226137542724609375e+02,2.063105010986328125e+02
1.040821762084960938e+02,1.212361373901367188e+02,2.041777496337890625e+02
1.026160964965820312e+02,1.195284347534179688e+02,2.013941955566406250e+02
1.015955200195312500e+02,1.183396682739257812e+02,1.994456939697265625e+02
1.002417678833007812e+02,1.167627868652343750e+02,1.967666625976562500e+02
9.849681091308593750e+01,1.147302322387695312e+02,1.932104949951171875e+02
9.628667449951171875e+01,1.121558074951171875e+02,1.886048431396484375e+02
9.360894775390625000e+01,1.090367202758789062e+02,1.829251861572265625e+02
9.074015045166015625e+01,1.056950683593750000e+02,1.767604370117187500e+02
8.746150970458984375e+01,1.018760147094726562e+02,1.696295471191406250e+02
8.394522857666015625e+01,9.778014373779296875e+01,1.622703094482421875e+02
8.013504028320312500e+01,9.334190368652343750e+01,1.545925750732421875e+02
7.662945556640625000e+01,8.925846099853515625e+01,1.478661499023437500e+02
7.359246826171875000e+01,8.572087860107421875e+01,1.423545074462890625e+02
7.155135345458984375e+01,8.334330749511718750e+01,1.388986968994140625e+02
6.991819763183593750e+01,8.144094085693359375e+01,1.363591308593750000e+02
6.882971954345703125e+01,8.017303466796875000e+01,1.348053283691406250e+02
6.789611053466796875e+01,7.908552551269531250e+01,1.335887145996093750e+02
6.714527130126953125e+01,7.821090698242187500e+01,1.327132110595703125e+02
6.657083129882812500e+01,7.754177093505859375e+01,1.321010284423828125e+02
6.623782348632812500e+01,7.715386199951171875e+01,1.317498779296875000e+02
6.587979125976562500e+01,7.673680114746093750e+01,1.314129180908203125e+02
6.566069793701171875e+01,7.648159027099609375e+01,1.312056121826171875e+02
6.549220275878906250e+01,7.628530120849609375e+01,1.310445556640625000e+02
6.536400604248046875e+01,7.613597106933593750e+01,1.309258117675781250e+02
6.525992584228515625e+01,7.601473236083984375e+01,1.308311462402343750e+02
6.512396240234375000e+01,7.585634613037109375e+01,1.307214355468750000e+02
6.503762054443359375e+01,7.575575256347656250e+01,1.306528778076171875e+02
6.495254516601562500e+01,7.565664672851562500e+01,1.305840759277343750e+02
6.484663391113281250e+01,7.553324890136718750e+01,1.304979248046875000e+02
6.472786712646484375e+01,7.539487457275390625e+01,1.304042205810546875e+02
6.461929321289062500e+01,7.526834106445312500e+01,1.303206481933593750e+02
6.452217102050781250e+01,7.515515899658203125e+01,1.302486267089843750e+02
6.442289733886718750e+01,7.503942108154296875e+01,1.301781921386718750e+02
6.434019470214843750e+01,7.494294738769531250e+01,1.301229095458984375e+02
6.430656433105468750e+01,7.490368652343750000e+01,1.301006622314453125e+02
6.428517150878906250e+01,7.487872314453125000e+01,1.300857391357421875e+02
6.425636291503906250e+01,7.484494018554687500e+01,1.300682678222656250e+02
6.424360656738281250e+01,7.482990264892578125e+01,1.300599365234375000e+02
6.424294281005859375e+01,7.482920837402343750e+01,1.300597991943359375e+02
6.424348449707031250e+01,7.482987213134765625e+01,1.300601806640625000e+02
6.424314880371093750e+01,7.482937622070312500e+01,1.300598449707031250e+02
6.424223327636718750e+01,7.482847595214843750e+01,1.300596618652343750e+02
6.424224090576171875e+01,7.482867431640625000e+01,1.300599670410156250e+02
6.424272155761718750e+01,7.482936096191406250e+01,1.300603637695312500e+02
6.424235534667968750e+01,7.482911682128906250e+01,1.300603179931640625e+02
6.424151611328125000e+01,7.482809448242187500e+01,1.300599212646484375e+02
6.424150085449218750e+01,7.482813262939453125e+01,1.300599670410156250e+02
6.423876953125000000e+01,7.482490539550781250e+01,1.300588531494140625e+02
6.423827362060546875e+01,7.482433319091796875e+01,1.300586547851562500e+02
6.423274230957031250e+01,7.481786346435546875e+01,1.300563354492187500e+02
6.423152923583984375e+01,7.481646728515625000e+01,1.300558776855468750e+02
6.422773742675781250e+01,7.481204986572265625e+01,1.300543060302734375e+02
6.422366333007812500e+01,7.480730438232421875e+01,1.300524139404296875e+02
6.421922302246093750e+01,7.480213165283203125e+01,1.300503692626953125e+02
6.420890045166015625e+01,7.479010009765625000e+01,1.300455322265625000e+02
6.420327758789062500e+01,7.478355407714843750e+01,1.300428314208984375e+02
6.418531036376953125e+01,7.476261901855468750e+01,1.300340118408203125e+02
6.417982482910156250e+01,7.475622558593750000e+01,1.300314941406250000e+02
6.416467285156250000e+01,7.473857116699218750e+01,1.300232543945312500e+02
6.413968658447265625e+01,7.470947265625000000e+01,1.300097198486328125e+02
6.412568664550781250e+01,7.469316101074218750e+01,1.300015106201171875e+02
6.410678100585937500e+01,7.467113494873046875e+01,1.299902648925781250e+02
6.410546112060546875e+01,7.466960906982421875e+01,1.299891967773437500e+02
6.409925079345703125e+01,7.466237640380859375e+01,1.299853668212890625e+02
6.408421325683593750e+01,7.464485168457031250e+01,1.299751281738281250e+02
6.406250000000000000e+01,7.461956024169921875e+01,1.299566497802734375e+02
6.405287933349609375e+01,7.460835266113281250e+01,1.299478759765625000e+02
6.405088043212890625e+01,7.460602569580078125e+01,1.299463500976562500e+02
6.403279876708984375e+01,7.458496856689453125e+01,1.299255065917968750e+02
6.402242279052734375e+01,7.457287597656250000e+01,1.299117889404296875e+02
6.400279998779296875e+01,7.455001831054687500e+01,1.298858184814453125e+02
6.398178863525390625e+01,7.452554321289062500e+01,1.298567352294921875e+02
6.395001602172851562e+01,7.448853302001953125e+01,1.298099975585937500e+02
6.390478897094726562e+01,7.443585205078125000e+01,1.297391510009765625e+02
6.384206008911132812e+01,7.436277770996093750e+01,1.296357727050781250e+02
6.375001907348632812e+01,7.425556182861328125e+01,1.294761810302734375e+02
6.363543319702148438e+01,7.412209320068359375e+01,1.292688446044921875e+02
6.355251312255859375e+01,7.402550506591796875e+01,1.291176910400390625e+02
6.343114089965820312e+01,7.388412475585937500e+01,1.288884582519531250e+02
6.318258285522460938e+01,7.359459686279296875e+01,1.284046783447265625e+02
6.286681747436523438e+01,7.322676849365234375e+01,1.277654113769531250e+02
6.232411193847656250e+01,7.259460449218750000e+01,1.266389312744140625e+02
6.189715957641601562e+01,7.209726715087890625e+01,1.257488861083984375e+02
6.117664718627929688e+01,7.125797271728515625e+01,1.242091674804687500e+02
6.006042861938476562e+01,6.995774841308593750e+01,1.217649841308593750e+02
5.876533508300781250e+01,6.844915771484375000e+01,1.188823242187500000e+02
5.691812896728515625e+01,6.629743957519531250e+01,1.147132873535156250e+02
5.461224365234375000e+01,6.361141967773437500e+01,1.094331970214843750e+02
5.200612258911132812e+01,6.057566070556640625e+01,1.033927001953125000e+02
4.896361923217773438e+01,5.703156661987304688e+01,9.629919433593750000e+01
4.584219360351562500e+01,5.339553070068359375e+01,8.899035644531250000e+01
4.263417434692382812e+01,4.965859985351562500e+01,8.157991790771484375e+01
3.974647903442382812e+01,4.629478836059570312e+01,7.493305969238281250e+01
3.727782821655273438e+01,4.341909027099609375e+01,6.927568054199218750e+01
3.520485305786132812e+01,4.100429153442382812e+01,6.461714172363281250e+01
3.336534118652343750e+01,3.886144638061523438e+01,6.058728790283203125e+01
3.160555839538574219e+01,3.681145095825195312e+01,5.693855667114257812e+01
3.017122840881347656e+01,3.514056396484375000e+01,5.412929916381835938e+01
2.908296012878417969e+01,3.387280273437500000e+01,5.201570892333984375e+01
2.828840827941894531e+01,3.294720077514648438e+01,5.045228958129882812e+01
2.777907943725585938e+01,3.235386276245117188e+01,4.929767227172851562e+01
2.752791213989257812e+01,3.206127166748046875e+01,4.862842559814453125e+01
2.733908271789550781e+01,3.184129714965820312e+01,4.810470581054687500e+01
2.717106628417968750e+01,3.164556884765625000e+01,4.766559219360351562e+01
2.701473617553710938e+01,3.146345329284667969e+01,4.718030929565429688e+01
2.690872764587402344e+01,3.133996009826660156e+01,4.684808731079101562e+01
2.678441429138183594e+01,3.119514083862304688e+01,4.643077087402343750e+01
2.666932868957519531e+01,3.106107521057128906e+01,4.604207992553710938e+01
2.659089851379394531e+01,3.096970939636230469e+01,4.579241943359375000e+01
2.645792770385742188e+01,3.081480598449707031e+01,4.544234466552734375e+01
2.632307624816894531e+01,3.065771293640136719e+01,4.514805984497070312e+01
2.594264984130859375e+01,3.021453475952148438e+01,4.442373657226562500e+01
2.545806121826171875e+01,2.965000152587890625e+01,4.357514572143554688e+01
2.488677978515625000e+01,2.898444747924804688e+01,4.266321182250976562e+01
2.417878341674804688e+01,2.815958023071289062e+01,4.160161590576171875e+01
2.345017814636230469e+01,2.731067848205566406e+01,4.056676864624023438e+01
2.282325744628906250e+01,2.658014869689941406e+01,3.974908828735351562e+01
2.243999481201171875e+01,2.613341903686523438e+01,3.928511428833007812e+01
2.215023612976074219e+01,2.579556083679199219e+01,3.895833969116210938e+01
2.190557098388671875e+01,2.551020050048828125e+01,3.867807388305664062e+01
2.182303428649902344e+01,2.541374015808105469e+01,3.858957672119140625e+01
2.175806427001953125e+01,2.533779907226562500e+01,3.851629638671875000e+01
2.170433425903320312e+01,2.527481079101562500e+01,3.845340728759765625e+01
2.168164825439453125e+01,2.524819946289062500e+01,3.842940902709960938e+01
2.167745399475097656e+01,2.524320411682128906e+01,3.842332839965820312e+01
2.167602539062500000e+01,2.524156951904296875e+01,3.842313385009765625e+01
2.167941284179687500e+01,2.524536132812500000e+01,3.842284774780273438e+01
2.167259979248046875e+01,2.523765182495117188e+01,3.842026901245117188e+01
2.166179656982421875e+01,2.522551155090332031e+01,3.841689300537109375e+01
2.165479660034179688e+01,2.521751022338867188e+01,3.841350555419921875e+01
2.164759635925292969e+01,2.520948982238769531e+01,3.841063690185546875e+01
2.164096832275390625e+01,2.520251846313476562e+01,3.841039276123046875e+01
2.163742446899414062e+01,2.519846725463867188e+01,3.840806198120117188e+01
2.163756942749023438e+01,2.519843482971191406e+01,3.840600204467773438e+01
2.163567161560058594e+01,2.519620704650878906e+01,3.840433120727539062e+01
2.163295555114746094e+01,2.519328689575195312e+01,3.840320205688476562e+01
2.162697792053222656e+01,2.518643569946289062e+01,3.840142822265625000e+01
2.162127685546875000e+01,2.518000602722167969e+01,3.840006256103515625e+01
2.162291717529296875e+01,2.518173980712890625e+01,3.840048599243164062e+01
2.162613296508789062e+01,2.518467712402343750e+01,3.840068817138671875e+01
2.162281799316406250e+01,2.518140220642089844e+01,3.840007019042968750e+01
2.161649131774902344e+01,2.517488670349121094e+01,3.839929199218750000e+01
2.161059761047363281e+01,2.516880416870117188e+01,3.839842605590820312e+01
2.161311340332031250e+01,2.517090415954589844e+01,3.839849853515625000e+01
2.160686302185058594e+01,2.516407775878906250e+01,3.839757156372070312e+01
2.160826301574707031e+01,2.516506576538085938e+01,3.839742279052734375e+01
2.161241531372070312e+01,2.516999626159667969e+01,3.839798736572265625e+01
2.161697196960449219e+01,2.517483139038085938e+01,3.839832305908203125e+01
2.161653709411621094e+01,2.517528915405273438e+01,3.839853668212890625e+01
2.161668586730957031e+01,2.517516326904296875e+01,3.839846038818359375e+01
2.161629104614257812e+01,2.517500495910644531e+01,3.839849472045898438e+01
2.161604499816894531e+01,2.517484283447265625e+01,3.839846801757812500e+01
2.161651420593261719e+01,2.517486000061035156e+01,3.839811325073242188e+01
2.161545944213867188e+01,2.517369079589843750e+01,3.839788436889648438e+01
2.161491394042968750e+01,2.517305755615234375e+01,3.839735794067382812e+01
2.161500740051269531e+01,2.517304039001464844e+01,3.839717483520507812e+01
2.161517715454101562e+01,2.517319488525390625e+01,3.839625930786132812e+01
2.161371994018554688e+01,2.517151451110839844e+01,3.839465713500976562e+01
2.161101722717285156e+01,2.516842651367187500e+01,3.839299774169921875e+01
2.160797691345214844e+01,2.516483306884765625e+01,3.838859176635742188e+01
2.159967994689941406e+01,2.515515708923339844e+01,3.837864685058593750e+01
2.160282325744628906e+01,2.515882682800292969e+01,3.838248443603515625e+01
2.160339355468750000e+01,2.515949821472167969e+01,3.838298797607421875e+01
2.158893013000488281e+01,2.514264678955078125e+01,3.836611938476562500e+01
2.156003952026367188e+01,2.510898780822753906e+01,3.833133316040039062e+01
2.148399353027343750e+01,2.502039527893066406e+01,3.823783111572265625e+01
2.142026519775390625e+01,2.494614982604980469e+01,3.815731048583984375e+01
2.134746932983398438e+01,2.486134338378906250e+01,3.806567764282226562e+01
2.122801017761230469e+01,2.472217369079589844e+01,3.790985488891601562e+01
2.110499763488769531e+01,2.457885742187500000e+01,3.774888992309570312e+01
2.090126800537109375e+01,2.434150123596191406e+01,3.747466278076171875e+01
2.049682998657226562e+01,2.387031364440917969e+01,3.691757965087890625e+01
1.983394813537597656e+01,2.309801483154296875e+01,3.600011444091796875e+01
1.915956306457519531e+01,2.231230163574218750e+01,3.500895690917968750e+01
1.861075592041015625e+01,2.167288970947265625e+01,3.416381072998046875e+01
1.826698684692382812e+01,2.127235984802246094e+01,3.359988403320312500e+01
1.806485939025878906e+01,2.103685569763183594e+01,3.324178314208984375e+01
1.791647911071777344e+01,2.086397552490234375e+01,3.297306823730468750e+01
1.782448196411132812e+01,2.075678634643554688e+01,3.279712295532226562e+01
1.777154731750488281e+01,2.069510841369628906e+01,3.269739151000976562e+01
