global_rmse,occupied_rmse
7.937700301408767700e-02,6.839084625244140625e-02
7.838915288448333740e-02,6.626956909894943237e-02
7.824324071407318115e-02,6.591045856475830078e-02
7.836887240409851074e-02,6.593960523605346680e-02
7.878920435905456543e-02,6.545878946781158447e-02
7.886523753404617310e-02,6.612827628850936890e-02
7.781315594911575317e-02,6.573349237442016602e-02
7.458938658237457275e-02,6.632443517446517944e-02
7.389558851718902588e-02,6.638220697641372681e-02
7.446886599063873291e-02,6.575250625610351562e-02
7.414578646421432495e-02,6.597600877285003662e-02
7.291078567504882812e-02,6.600952148437500000e-02
7.280749827623367310e-02,6.601970642805099487e-02
7.138407230377197266e-02,6.648007780313491821e-02
7.179927080869674683e-02,6.644205003976821899e-02
6.995666027069091797e-02,6.737941503524780273e-02
6.891575455665588379e-02,6.650085002183914185e-02
6.899084150791168213e-02,6.653213500976562500e-02
6.919591873884201050e-02,6.617421656847000122e-02
6.834526360034942627e-02,6.623668223619461060e-02
6.681935489177703857e-02,6.638415902853012085e-02
6.659563630819320679e-02,6.645558774471282959e-02
6.812264025211334229e-02,6.633079051971435547e-02
6.617552042007446289e-02,6.646890193223953247e-02
6.599954515695571899e-02,6.644918769598007202e-02
6.536504626274108887e-02,6.654614210128784180e-02
6.570084393024444580e-02,6.639716029167175293e-02
6.490116566419601440e-02,6.705795973539352417e-02
6.474042683839797974e-02,6.723555922508239746e-02
6.497783213853836060e-02,6.621628254652023315e-02
6.469125300645828247e-02,6.640350818634033203e-02
6.491082161664962769e-02,6.633074581623077393e-02
6.463303416967391968e-02,6.671273708343505859e-02
6.452754884958267212e-02,6.671933829784393311e-02
6.449407339096069336e-02,6.666320562362670898e-02
6.463664770126342773e-02,6.738439202308654785e-02
6.459614634513854980e-02,6.731322407722473145e-02
6.448148936033248901e-02,6.699060648679733276e-02
6.421788781881332397e-02,6.634230911731719971e-02
6.444673240184783936e-02,6.590218096971511841e-02
6.395401805639266968e-02,6.522359699010848999e-02
6.361591815948486328e-02,6.372165679931640625e-02
6.345817446708679199e-02,6.360835582017898560e-02
6.420297920703887939e-02,6.504704803228378296e-02
6.348439306020736694e-02,6.383469700813293457e-02
6.329961121082305908e-02,6.282553821802139282e-02
6.366977840662002563e-02,6.310226023197174072e-02
6.384797394275665283e-02,6.283919513225555420e-02
6.310153752565383911e-02,6.279918551445007324e-02
6.240224465727806091e-02,6.298261880874633789e-02
6.148868799209594727e-02,6.292726099491119385e-02
6.136091426014900208e-02,6.285440176725387573e-02
6.146291643381118774e-02,6.299751251935958862e-02
6.142241880297660828e-02,6.298061460256576538e-02
6.140379607677459717e-02,6.303376704454421997e-02
6.082553789019584656e-02,6.348590552806854248e-02
6.038711965084075928e-02,6.339582055807113647e-02
6.016552075743675232e-02,6.298547238111495972e-02
6.002716720104217529e-02,6.293798983097076416e-02
6.017459556460380554e-02,6.286240369081497192e-02
6.025291979312896729e-02,6.283600628376007080e-02
6.013385951519012451e-02,6.288187950849533081e-02
6.012421101331710815e-02,6.287886947393417358e-02
6.024786457419395447e-02,6.287211179733276367e-02
6.007945165038108826e-02,6.267322599887847900e-02
5.986168980598449707e-02,6.296526640653610229e-02
5.982159823179244995e-02,6.287138164043426514e-02
5.981891602277755737e-02,6.282363086938858032e-02
5.968513712286949158e-02,6.286014616489410400e-02
5.867357924580574036e-02,6.293082237243652344e-02
5.879430100321769714e-02,6.295530498027801514e-02
5.853871256113052368e-02,6.308835744857788086e-02
5.852417275309562683e-02,6.352045387029647827e-02
5.836191028356552124e-02,6.275245547294616699e-02
5.839801579713821411e-02,6.302513927221298218e-02
5.822035670280456543e-02,6.288263946771621704e-02
5.800296738743782043e-02,6.307029724121093750e-02
5.831903591752052307e-02,6.250355392694473267e-02
5.826022848486900330e-02,6.272687762975692749e-02
5.841623991727828979e-02,6.250234693288803101e-02
5.830619856715202332e-02,6.211377307772636414e-02
5.824981257319450378e-02,6.228806823492050171e-02
5.826828256249427795e-02,6.231410428881645203e-02
5.826234817504882812e-02,6.223681569099426270e-02
5.824699625372886658e-02,6.215751916170120239e-02
5.858587846159934998e-02,6.212935224175453186e-02
5.833120644092559814e-02,6.221619993448257446e-02
5.868270248174667358e-02,6.200694292783737183e-02
5.872710049152374268e-02,6.224609911441802979e-02
5.863018333911895752e-02,6.211413815617561340e-02
5.860560014843940735e-02,6.201466917991638184e-02
5.861259624361991882e-02,6.191387400031089783e-02
5.864023044705390930e-02,6.194483861327171326e-02
5.861446633934974670e-02,6.193746998906135559e-02
5.865577980875968933e-02,6.194506585597991943e-02
5.864711478352546692e-02,6.194436550140380859e-02
5.863993614912033081e-02,6.194608658552169800e-02
5.862541124224662781e-02,6.194579973816871643e-02
5.862093344330787659e-02,6.193832308053970337e-02
5.868523195385932922e-02,6.194348260760307312e-02
5.876426398754119873e-02,6.182108074426651001e-02
5.833879113197326660e-02,6.207304447889328003e-02
5.868462845683097839e-02,6.354170292615890503e-02
