total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.594095120535551047e+01
2.583088703790990337e+01
2.561422591653686709e+01
2.546668604255844315e+01
2.532150529451111254e+01
2.499818984166115499e+01
2.486061949357284107e+01
2.476337982900351875e+01
2.460839213826659844e+01
2.443509996294752185e+01
2.431280051215457405e+01
2.395640594214166086e+01
2.373217179297052581e+01
2.351686711919920114e+01
2.330309240181932751e+01
2.316073551027176336e+01
2.297427213647781485e+01
2.276819802036472140e+01
2.255899164356445397e+01
2.240261550503839061e+01
2.220984135365799972e+01
2.200048849561379782e+01
2.178881472986995149e+01
2.172438763976036213e+01
2.158448641833455284e+01
2.141283255090726101e+01
2.129081092632915073e+01
2.112032069513771049e+01
2.099664776960994317e+01
2.088092742768224142e+01
2.084484600569395951e+01
2.077569326453372156e+01
2.069011836833696805e+01
2.060081356430439925e+01
2.051000557086142351e+01
2.041836876383925414e+01
2.030340222047561127e+01
2.000755835305282204e+01
1.983366778680641573e+01
1.953062933250983946e+01
1.937715412924140423e+01
1.919753374860541584e+01
1.906499625468089221e+01
1.890621115391722640e+01
1.880823477753428108e+01
1.873492177147669580e+01
1.862814259945771411e+01
1.855815600853733471e+01
1.844676656148167382e+01
1.837585009454198826e+01
1.826205169413419327e+01
1.820415545581898442e+01
1.810197698850170411e+01
1.800896545668678073e+01
1.791219096092260799e+01
1.782040249992511605e+01
1.778966794639304183e+01
1.773281227088688183e+01
1.770711867192851230e+01
1.765300442469884956e+01
1.762864899867157575e+01
1.759527148989873524e+01
1.749407887974548004e+01
1.740458041432393799e+01
1.732150400597293327e+01
1.722585303379288035e+01
1.712353222960564736e+01
1.702024766189682126e+01
1.691432832386114526e+01
1.680671418817891904e+01
1.667966696906881552e+01
1.656703435830739224e+01
1.645703840184800626e+01
1.634875202650891879e+01
1.623438219578042663e+01
1.612841725784965163e+01
1.602743559817024277e+01
1.593168109188758308e+01
1.584159190106277926e+01
1.575738823180277315e+01
1.574640002537166339e+01
1.572662516954534517e+01
1.568767600054190403e+01
1.564225113757957430e+01
1.559904765709082675e+01
1.555931005126499933e+01
1.553549408817369581e+01
1.551228761935219502e+01
1.549164101161440144e+01
1.547515641123296959e+01
1.546321537473121488e+01
1.545863949347034882e+01
1.545490258453424026e+01
1.545169626063361434e+01
1.544922882409350073e+01
1.544694312419001392e+01
1.544416530801744258e+01
1.543611841652874794e+01
1.541948765396163168e+01
1.536646793778129272e+01
1.521978227830320840e+01
1.507174901063721428e+01
1.490792925905361876e+01
1.474292337891787419e+01
1.465364711853290558e+01
1.456607917022463639e+01
1.446608437822956184e+01
1.435991328717079440e+01
1.416574286342241962e+01
1.400719410433223189e+01
1.388474232552076693e+01
1.372653506125543998e+01
1.358910349665014650e+01
1.341866692925222004e+01
1.331457369627505294e+01
1.316283875665414982e+01
1.301330760314409751e+01
1.284163322919047090e+01
1.273937290746292028e+01
1.265407508078607890e+01
1.250944195413419990e+01
1.240928124328263493e+01
1.220485269626895786e+01
1.207549136306155013e+01
1.190714477958350770e+01
1.179361180669675946e+01
1.169369048943062417e+01
1.156720030684328826e+01
1.143519505955128324e+01
1.139623985529737915e+01
1.131910406888460585e+01
1.121372748037610378e+01
1.116050063028867712e+01
1.113265688234247008e+01
1.111427558352982814e+01
1.107412063619856468e+01
1.105244278021650217e+01
1.100375758152135219e+01
1.092851341503217100e+01
1.091505821944166144e+01
1.090431649639251432e+01
1.087886472028564810e+01
1.080998211899805561e+01
1.066644354113982551e+01
1.048569056586208426e+01
1.031164041013600752e+01
1.017874828644961127e+01
1.004478504149831508e+01
