global_rmse,occupied_rmse
7.937700301408767700e-02,6.839084625244140625e-02
7.838915288448333740e-02,6.626956909894943237e-02
7.824324071407318115e-02,6.591045856475830078e-02
7.836887240409851074e-02,6.593960523605346680e-02
7.810494303703308105e-02,6.517685204744338989e-02
7.827162742614746094e-02,6.510697305202484131e-02
7.762761414051055908e-02,6.536738574504852295e-02
7.668683677911758423e-02,6.538657099008560181e-02
7.569661736488342285e-02,6.547049432992935181e-02
7.467706501483917236e-02,6.551089882850646973e-02
7.432939857244491577e-02,6.551783531904220581e-02
7.359673827886581421e-02,6.556291133165359497e-02
7.358043640851974487e-02,6.556083261966705322e-02
7.352681457996368408e-02,6.559348106384277344e-02
7.315663993358612061e-02,6.559838354587554932e-02
7.193440198898315430e-02,6.565739959478378296e-02
7.184210419654846191e-02,6.595964729785919189e-02
7.139818370342254639e-02,6.602711230516433716e-02
7.119140774011611938e-02,6.582741439342498779e-02
7.092801481485366821e-02,6.585371494293212891e-02
6.984096765518188477e-02,6.589207053184509277e-02
6.940554827451705933e-02,6.597010046243667603e-02
6.964114308357238770e-02,6.623426824808120728e-02
6.941796094179153442e-02,6.619415432214736938e-02
6.792306154966354370e-02,6.599634140729904175e-02
6.822466850280761719e-02,6.601428985595703125e-02
6.718265265226364136e-02,6.604821979999542236e-02
6.675915420055389404e-02,6.606489419937133789e-02
6.660083681344985962e-02,6.622066348791122437e-02
6.634183228015899658e-02,6.619097292423248291e-02
6.635650992393493652e-02,6.695384532213211060e-02
6.634271144866943359e-02,6.643385440111160278e-02
6.573259085416793823e-02,6.647046655416488647e-02
6.600512564182281494e-02,6.789102405309677124e-02
6.543108820915222168e-02,6.665664911270141602e-02
6.639431416988372803e-02,6.972104310989379883e-02
6.558892130851745605e-02,6.749214977025985718e-02
6.560613214969635010e-02,6.748292595148086548e-02
6.523394584655761719e-02,6.656893342733383179e-02
6.521074473857879639e-02,6.640762090682983398e-02
6.511572748422622681e-02,6.642536818981170654e-02
6.510986387729644775e-02,6.636316329240798950e-02
6.489927321672439575e-02,6.559058278799057007e-02
6.460300832986831665e-02,6.442976742982864380e-02
6.406253576278686523e-02,6.311062723398208618e-02
6.427298486232757568e-02,6.349823623895645142e-02
6.422141939401626587e-02,6.352655589580535889e-02
6.428126990795135498e-02,6.364513188600540161e-02
6.443390250205993652e-02,6.315717101097106934e-02
6.534993648529052734e-02,6.356005370616912842e-02
6.500224769115447998e-02,6.312061846256256104e-02
6.519918888807296753e-02,6.339160352945327759e-02
6.516724079847335815e-02,6.332012265920639038e-02
6.506951153278350830e-02,6.315429508686065674e-02
6.433475762605667114e-02,6.318318843841552734e-02
6.425902992486953735e-02,6.316195428371429443e-02
6.470246613025665283e-02,6.316448003053665161e-02
6.438889354467391968e-02,6.314437091350555420e-02
6.445507705211639404e-02,6.313385814428329468e-02
6.411191821098327637e-02,6.316476315259933472e-02
6.317608058452606201e-02,6.311829388141632080e-02
6.294644623994827271e-02,6.321918964385986328e-02
6.273335218429565430e-02,6.328722834587097168e-02
6.233148276805877686e-02,6.309936195611953735e-02
6.188830360770225525e-02,6.301240622997283936e-02
6.211098656058311462e-02,6.346772611141204834e-02
6.223780289292335510e-02,6.307510286569595337e-02
6.180542334914207458e-02,6.331640481948852539e-02
6.120134517550468445e-02,6.335521489381790161e-02
6.131250783801078796e-02,6.323025375604629517e-02
6.112370640039443970e-02,6.327167898416519165e-02
6.112461164593696594e-02,6.331099569797515869e-02
6.075231730937957764e-02,6.322819739580154419e-02
6.039315834641456604e-02,6.318102777004241943e-02
6.026183068752288818e-02,6.312792003154754639e-02
6.055388972163200378e-02,6.296307593584060669e-02
6.029174476861953735e-02,6.320861726999282837e-02
6.051145121455192566e-02,6.312265992164611816e-02
6.057129427790641785e-02,6.334858387708663940e-02
6.054119393229484558e-02,6.300379335880279541e-02
6.015377491712570190e-02,6.266703456640243530e-02
6.001602485775947571e-02,6.259001046419143677e-02
5.975865572690963745e-02,6.305643171072006226e-02
5.960796028375625610e-02,6.263028085231781006e-02
5.981816351413726807e-02,6.244312599301338196e-02
5.959851667284965515e-02,6.241702660918235779e-02
5.937087163329124451e-02,6.243729963898658752e-02
5.929397419095039368e-02,6.247216835618019104e-02
5.898284539580345154e-02,6.234383955597877502e-02
5.909924954175949097e-02,6.241111829876899719e-02
5.910812318325042725e-02,6.246365606784820557e-02
5.861085653305053711e-02,6.247910857200622559e-02
5.868035554885864258e-02,6.262897700071334839e-02
5.841133743524551392e-02,6.250651180744171143e-02
5.860057100653648376e-02,6.264951080083847046e-02
5.833676457405090332e-02,6.204707548022270203e-02
5.850937590003013611e-02,6.219908967614173889e-02
5.835941433906555176e-02,6.213195621967315674e-02
5.850629508495330811e-02,6.179116666316986084e-02
5.824456736445426941e-02,6.210502609610557556e-02
5.809234082698822021e-02,6.266678124666213989e-02
5.821151286363601685e-02,6.279996782541275024e-02
5.694675818085670471e-02,6.266459077596664429e-02
