global_rmse,occupied_rmse
1.161728277802467346e-01,7.154680788516998291e-02
1.125045642256736755e-01,7.200979441404342651e-02
1.117838174104690552e-01,7.201052457094192505e-02
1.116350665688514709e-01,7.201572507619857788e-02
1.099329069256782532e-01,7.201984524726867676e-02
1.092873215675354004e-01,7.202024012804031372e-02
1.090193167328834534e-01,7.202042639255523682e-02
1.084970533847808838e-01,7.202119380235671997e-02
1.084562316536903381e-01,7.202145457267761230e-02
1.082849651575088501e-01,7.202220708131790161e-02
1.082489117980003357e-01,7.202327996492385864e-02
1.081709191203117371e-01,7.202253490686416626e-02
1.083265990018844604e-01,7.202188670635223389e-02
1.083992421627044678e-01,7.202176749706268311e-02
1.085250079631805420e-01,7.202138751745223999e-02
1.085313409566879272e-01,7.202107459306716919e-02
1.083909422159194946e-01,7.202116400003433228e-02
1.082568317651748657e-01,7.201882451772689819e-02
1.081725955009460449e-01,7.201649248600006104e-02
1.083240732550621033e-01,7.199146598577499390e-02
1.081837937235832214e-01,7.211841642856597900e-02
1.078600287437438965e-01,7.240648567676544189e-02
1.080820634961128235e-01,7.224852591753005981e-02
1.078048348426818848e-01,7.270597666501998901e-02
1.075563579797744751e-01,7.264818996191024780e-02
1.078805476427078247e-01,7.216275483369827271e-02
1.081828251481056213e-01,7.174397259950637817e-02
1.071865633130073547e-01,7.239429652690887451e-02
1.072015389800071716e-01,7.254257798194885254e-02
1.070546507835388184e-01,7.260043919086456299e-02
1.069564297795295715e-01,7.242830097675323486e-02
1.066664680838584900e-01,7.250849157571792603e-02
1.065929159522056580e-01,7.214033603668212891e-02
1.067096516489982605e-01,7.244032621383666992e-02
1.065593063831329346e-01,7.213744521141052246e-02
1.062632203102111816e-01,7.265141606330871582e-02
1.066883131861686707e-01,7.224462181329727173e-02
1.061642840504646301e-01,7.191042602062225342e-02
1.059277877211570740e-01,7.278835773468017578e-02
1.058733239769935608e-01,7.217684388160705566e-02
1.051947325468063354e-01,7.246734946966171265e-02
1.041981950402259827e-01,7.228204607963562012e-02
1.034455299377441406e-01,7.195746153593063354e-02
1.029243171215057373e-01,7.214593887329101562e-02
1.028669998049736023e-01,7.241834700107574463e-02
1.025863364338874817e-01,7.186487317085266113e-02
1.023372113704681396e-01,7.248626649379730225e-02
1.028005406260490417e-01,7.299422472715377808e-02
1.014176756143569946e-01,7.240499556064605713e-02
1.013709306716918945e-01,7.221901416778564453e-02
1.012827455997467041e-01,7.290784269571304321e-02
1.013053134083747864e-01,7.241410762071609497e-02
1.013470739126205444e-01,7.211038470268249512e-02
1.016722321510314941e-01,7.251480221748352051e-02
1.014892980456352234e-01,7.226075977087020874e-02
1.014620587229728699e-01,7.240547984838485718e-02
1.017597317695617676e-01,7.233525812625885010e-02
1.008748412132263184e-01,7.257711142301559448e-02
1.005851402878761292e-01,7.268199324607849121e-02
1.005188822746276855e-01,7.280858606100082397e-02
1.005296856164932251e-01,7.284472137689590454e-02
1.005190163850784302e-01,7.286477833986282349e-02
1.002888381481170654e-01,7.299114763736724854e-02
1.001115590333938599e-01,7.269476354122161865e-02
1.001240611076354980e-01,7.274931669235229492e-02
1.001804694533348083e-01,7.269751280546188354e-02
1.003616601228713989e-01,7.268737256526947021e-02
1.000154837965965271e-01,7.272477447986602783e-02
9.939198940992355347e-02,7.266535609960556030e-02
9.917628020048141479e-02,7.268904149532318115e-02
9.927546232938766479e-02,7.270161062479019165e-02
9.952069073915481567e-02,7.270615547895431519e-02
9.923807531595230103e-02,7.270870357751846313e-02
9.897478669881820679e-02,7.273408770561218262e-02
9.906616806983947754e-02,7.272982597351074219e-02
9.880814701318740845e-02,7.284113764762878418e-02
9.894620627164840698e-02,7.271865010261535645e-02
9.910117089748382568e-02,7.259301841259002686e-02
9.894500672817230225e-02,7.277318090200424194e-02
9.885482490062713623e-02,7.286795228719711304e-02
9.876888990402221680e-02,7.306943833827972412e-02
9.887926280498504639e-02,7.287587225437164307e-02
9.878578037023544312e-02,7.263297587633132935e-02
9.904152154922485352e-02,7.220137119293212891e-02
9.804614633321762085e-02,7.235772162675857544e-02
9.774469584226608276e-02,7.240028679370880127e-02
9.733668714761734009e-02,7.245751470327377319e-02
9.711316972970962524e-02,7.239693403244018555e-02
9.686171263456344604e-02,7.241894304752349854e-02
9.670929610729217529e-02,7.261963188648223877e-02
9.664771705865859985e-02,7.249986380338668823e-02
9.655906260013580322e-02,7.257848232984542847e-02
9.621549397706985474e-02,7.255676388740539551e-02
9.604822099208831787e-02,7.254876941442489624e-02
9.554065018892288208e-02,7.255010306835174561e-02
9.539556503295898438e-02,7.254768162965774536e-02
9.513882547616958618e-02,7.255734503269195557e-02
9.517046809196472168e-02,7.255325466394424438e-02
9.506405144929885864e-02,7.256304472684860229e-02
9.565564990043640137e-02,7.252763956785202026e-02
9.518747776746749878e-02,7.253754138946533203e-02
9.488768875598907471e-02,7.256136834621429443e-02
9.483914822340011597e-02,7.256971299648284912e-02
9.490320831537246704e-02,7.256647199392318726e-02
9.491202235221862793e-02,7.256620377302169800e-02
9.457560628652572632e-02,7.266804575920104980e-02
9.450874477624893188e-02,7.253721356391906738e-02
9.427028894424438477e-02,7.253053039312362671e-02
9.470310807228088379e-02,7.258522510528564453e-02
9.459212422370910645e-02,7.253687083721160889e-02
9.436420351266860962e-02,7.253182679414749146e-02
9.424792230129241943e-02,7.253073900938034058e-02
9.455621242523193359e-02,7.253545522689819336e-02
9.445586055517196655e-02,7.253031432628631592e-02
9.404012560844421387e-02,7.253716140985488892e-02
9.347160905599594116e-02,7.253950089216232300e-02
9.311289340257644653e-02,7.256156951189041138e-02
9.316284209489822388e-02,7.257047295570373535e-02
9.287027269601821899e-02,7.261610776185989380e-02
9.292624145746231079e-02,7.273784279823303223e-02
9.279502183198928833e-02,7.272542268037796021e-02
9.240891784429550171e-02,7.340098172426223755e-02
9.220501780509948730e-02,7.219015806913375854e-02
9.237705171108245850e-02,7.204303145408630371e-02
9.190087765455245972e-02,7.245163619518280029e-02
9.192907810211181641e-02,7.231120020151138306e-02
9.198904782533645630e-02,7.209374755620956421e-02
9.224995225667953491e-02,7.209218293428421021e-02
9.219205379486083984e-02,7.225088030099868774e-02
9.224133938550949097e-02,7.233727723360061646e-02
9.195966273546218872e-02,7.220434397459030151e-02
9.189753234386444092e-02,7.211077213287353516e-02
9.179105609655380249e-02,7.212658971548080444e-02
9.170760959386825562e-02,7.205830514430999756e-02
9.161938726902008057e-02,7.212222367525100708e-02
9.146873652935028076e-02,7.212197035551071167e-02
9.149387478828430176e-02,7.212210446596145630e-02
9.154618531465530396e-02,7.207049429416656494e-02
9.160193800926208496e-02,7.205291092395782471e-02
9.153720736503601074e-02,7.226622104644775391e-02
9.141751378774642944e-02,7.231010496616363525e-02
9.146782755851745605e-02,7.252623885869979858e-02
9.135123342275619507e-02,7.215971499681472778e-02
9.128004312515258789e-02,7.193169742822647095e-02
9.121832996606826782e-02,7.118005305528640747e-02
9.121382236480712891e-02,7.125436514616012573e-02
9.129109233617782593e-02,7.134170085191726685e-02
9.131555259227752686e-02,7.132513821125030518e-02
9.135679155588150024e-02,7.137493789196014404e-02
9.132861346006393433e-02,7.162997871637344360e-02
