global_rmse,occupied_rmse
3.597874045372009277e-01,3.597874045372009277e-01
3.531661927700042725e-01,3.531661927700042725e-01
3.522396087646484375e-01,3.522396087646484375e-01
3.489580452442169189e-01,3.489580452442169189e-01
3.466740250587463379e-01,3.466740250587463379e-01
3.464314937591552734e-01,3.464314937591552734e-01
3.451220989227294922e-01,3.451220989227294922e-01
3.448516130447387695e-01,3.448516130447387695e-01
3.448252677917480469e-01,3.448252677917480469e-01
3.438892960548400879e-01,3.438892960548400879e-01
3.433226943016052246e-01,3.433226943016052246e-01
3.427264094352722168e-01,3.427264094352722168e-01
3.414257168769836426e-01,3.414257168769836426e-01
3.404154479503631592e-01,3.404154479503631592e-01
3.393225967884063721e-01,3.393225967884063721e-01
3.394319415092468262e-01,3.394319415092468262e-01
3.393236100673675537e-01,3.393236100673675537e-01
3.385033607482910156e-01,3.385033607482910156e-01
3.379280567169189453e-01,3.379280567169189453e-01
3.370652198791503906e-01,3.370652198791503906e-01
3.362477421760559082e-01,3.362477421760559082e-01
3.346517682075500488e-01,3.346517682075500488e-01
3.330428600311279297e-01,3.330428600311279297e-01
3.321200013160705566e-01,3.321200013160705566e-01
3.314355611801147461e-01,3.314355611801147461e-01
3.301775455474853516e-01,3.301775455474853516e-01
3.283051252365112305e-01,3.283051252365112305e-01
3.273531198501586914e-01,3.273531198501586914e-01
3.266097605228424072e-01,3.266097605228424072e-01
3.248214721679687500e-01,3.248214721679687500e-01
3.228725492954254150e-01,3.228725492954254150e-01
3.228456079959869385e-01,3.228456079959869385e-01
3.222137093544006348e-01,3.222137093544006348e-01
3.202166259288787842e-01,3.202166259288787842e-01
3.194894790649414062e-01,3.194894790649414062e-01
3.179352879524230957e-01,3.179352879524230957e-01
3.168467879295349121e-01,3.168467879295349121e-01
3.155584037303924561e-01,3.155584037303924561e-01
3.151489496231079102e-01,3.151489496231079102e-01
3.154216110706329346e-01,3.154216110706329346e-01
3.145096898078918457e-01,3.145096898078918457e-01
3.129772841930389404e-01,3.129772841930389404e-01
3.121306896209716797e-01,3.121306896209716797e-01
