global_rmse,occupied_rmse,weighted_rmse
3.703375756740570068e-01,3.703375756740570068e-01,3.948646187782287598e-01
3.703592419624328613e-01,3.703592419624328613e-01,3.948806226253509521e-01
3.703659176826477051e-01,3.703659176826477051e-01,3.948875665664672852e-01
3.703650236129760742e-01,3.703650236129760742e-01,3.948865234851837158e-01
3.703401982784271240e-01,3.703401982784271240e-01,3.948663175106048584e-01
3.703447282314300537e-01,3.703447282314300537e-01,3.948701322078704834e-01
3.703647553920745850e-01,3.703647553920745850e-01,3.948862850666046143e-01
3.703511357307434082e-01,3.703511357307434082e-01,3.948748111724853516e-01
3.703588545322418213e-01,3.703588545322418213e-01,3.948808908462524414e-01
3.703767061233520508e-01,3.703767061233520508e-01,3.948931694030761719e-01
3.703947067260742188e-01,3.703947067260742188e-01,3.949052393436431885e-01
3.703975677490234375e-01,3.703975677490234375e-01,3.949070870876312256e-01
3.703779876232147217e-01,3.703779876232147217e-01,3.948959112167358398e-01
3.703532516956329346e-01,3.703532516956329346e-01,3.948818147182464600e-01
3.703515529632568359e-01,3.703515529632568359e-01,3.948808312416076660e-01
3.703634738922119141e-01,3.703634738922119141e-01,3.948873579502105713e-01
3.703651428222656250e-01,3.703651428222656250e-01,3.948887586593627930e-01
3.703537881374359131e-01,3.703537881374359131e-01,3.948816061019897461e-01
3.703507781028747559e-01,3.703507781028747559e-01,3.948799371719360352e-01
3.703249692916870117e-01,3.703249692916870117e-01,3.948648273944854736e-01
3.703404664993286133e-01,3.703404664993286133e-01,3.948750495910644531e-01
3.703599274158477783e-01,3.703599274158477783e-01,3.948893249034881592e-01
3.703854382038116455e-01,3.703854382038116455e-01,3.949062824249267578e-01
3.703756630420684814e-01,3.703756630420684814e-01,3.948997855186462402e-01
3.703694343566894531e-01,3.703694343566894531e-01,3.948954641819000244e-01
3.703338205814361572e-01,3.703338205814361572e-01,3.948700726032257080e-01
3.704054951667785645e-01,3.704054951667785645e-01,3.949241042137145996e-01
3.703675866127014160e-01,3.703675866127014160e-01,3.948945999145507812e-01
3.703702986240386963e-01,3.703702986240386963e-01,3.948958814144134521e-01
3.704028427600860596e-01,3.704028427600860596e-01,3.949248790740966797e-01
3.703874051570892334e-01,3.703874051570892334e-01,3.949113786220550537e-01
3.703986108303070068e-01,3.703986108303070068e-01,3.949215412139892578e-01
3.704152703285217285e-01,3.704152703285217285e-01,3.949361443519592285e-01
3.704414963722229004e-01,3.704414963722229004e-01,3.949586451053619385e-01
3.704367578029632568e-01,3.704367578029632568e-01,3.949554562568664551e-01
3.704257309436798096e-01,3.704257309436798096e-01,3.949458301067352295e-01
3.704464435577392578e-01,3.704464435577392578e-01,3.949642181396484375e-01
3.704658746719360352e-01,3.704658746719360352e-01,3.949812948703765869e-01
3.704550266265869141e-01,3.704550266265869141e-01,3.949713110923767090e-01
3.704668581485748291e-01,3.704668581485748291e-01,3.949817419052124023e-01
3.704810738563537598e-01,3.704810738563537598e-01,3.949959278106689453e-01
3.704628050327301025e-01,3.704628050327301025e-01,3.949784636497497559e-01
3.705297410488128662e-01,3.705297410488128662e-01,3.950443565845489502e-01
3.704964816570281982e-01,3.704964816570281982e-01,3.950125277042388916e-01
3.704788386821746826e-01,3.704788386821746826e-01,3.949944674968719482e-01
3.704276680946350098e-01,3.704276680946350098e-01,3.949422538280487061e-01
3.703939318656921387e-01,3.703939318656921387e-01,3.949067294597625732e-01
3.703835010528564453e-01,3.703835010528564453e-01,3.948954939842224121e-01
3.703602552413940430e-01,3.703602552413940430e-01,3.948709964752197266e-01
3.703301250934600830e-01,3.703301250934600830e-01,3.948392570018768311e-01
3.703339397907257080e-01,3.703339397907257080e-01,3.948435783386230469e-01
3.703369200229644775e-01,3.703369200229644775e-01,3.948471844196319580e-01
3.703448474407196045e-01,3.703448474407196045e-01,3.948555290699005127e-01
3.703044056892395020e-01,3.703044056892395020e-01,3.948162794113159180e-01
3.703067600727081299e-01,3.703067600727081299e-01,3.948192894458770752e-01
3.703183233737945557e-01,3.703183233737945557e-01,3.948300182819366455e-01
3.702723681926727295e-01,3.702723681926727295e-01,3.947837948799133301e-01
3.702993094921112061e-01,3.702993094921112061e-01,3.948104977607727051e-01
3.703527450561523438e-01,3.703527450561523438e-01,3.948637545108795166e-01
3.703244626522064209e-01,3.703244626522064209e-01,3.948354125022888184e-01
3.703534901142120361e-01,3.703534901142120361e-01,3.948617875576019287e-01
3.703695237636566162e-01,3.703695237636566162e-01,3.948767483234405518e-01
3.704201579093933105e-01,3.704201579093933105e-01,3.949244320392608643e-01
3.703804910182952881e-01,3.703804910182952881e-01,3.948877453804016113e-01
