global_rmse,occupied_rmse
1.458708941936492920e-01,6.714553385972976685e-02
1.457832753658294678e-01,6.721685081720352173e-02
1.457133889198303223e-01,6.769461184740066528e-02
1.458423584699630737e-01,6.843727827072143555e-02
1.456475853919982910e-01,6.721651554107666016e-02
1.449392884969711304e-01,6.757120043039321899e-02
1.448700278997421265e-01,6.799546629190444946e-02
1.447131484746932983e-01,6.848549097776412964e-02
1.438814550638198853e-01,6.822692602872848511e-02
1.435836702585220337e-01,6.850894540548324585e-02
1.436360329389572144e-01,6.813816726207733154e-02
1.433160454034805298e-01,6.821528077125549316e-02
1.423282772302627563e-01,6.815758347511291504e-02
1.428423672914505005e-01,6.817778944969177246e-02
1.418427973985671997e-01,6.799058616161346436e-02
1.410702764987945557e-01,6.842342019081115723e-02
1.409429758787155151e-01,6.913958489894866943e-02
1.393764615058898926e-01,6.968455016613006592e-02
1.381765604019165039e-01,6.858193874359130859e-02
1.370171159505844116e-01,6.880848109722137451e-02
1.358712613582611084e-01,7.018364220857620239e-02
1.345034837722778320e-01,7.044596225023269653e-02
1.340872794389724731e-01,6.989227235317230225e-02
1.332551240921020508e-01,6.961233168840408325e-02
1.307945251464843750e-01,6.954640895128250122e-02
1.301874667406082153e-01,6.960156559944152832e-02
1.297879070043563843e-01,6.951974332332611084e-02
1.295624077320098877e-01,6.935002654790878296e-02
1.277056783437728882e-01,6.967052072286605835e-02
1.269505321979522705e-01,6.940459460020065308e-02
1.274140179157257080e-01,6.950696557760238647e-02
1.259745955467224121e-01,6.954312324523925781e-02
1.256734579801559448e-01,6.952165812253952026e-02
1.253930330276489258e-01,6.952913105487823486e-02
1.253402531147003174e-01,6.953315436840057373e-02
1.251158267259597778e-01,6.957788020372390747e-02
1.249300763010978699e-01,6.966449320316314697e-02
1.249862164258956909e-01,6.968321651220321655e-02
1.250498443841934204e-01,6.977403908967971802e-02
1.243505254387855530e-01,6.986190378665924072e-02
1.242267712950706482e-01,6.988126039505004883e-02
1.241453513503074646e-01,6.999931484460830688e-02
1.239065974950790405e-01,6.999325007200241089e-02
1.236576214432716370e-01,6.994855403900146484e-02
1.239499598741531372e-01,6.989809125661849976e-02
1.229337379336357117e-01,6.990173459053039551e-02
1.225379854440689087e-01,7.075214385986328125e-02
1.225321888923645020e-01,7.098501175642013550e-02
1.214933469891548157e-01,7.035206258296966553e-02
1.211661770939826965e-01,7.035802304744720459e-02
1.214373037219047546e-01,7.056749612092971802e-02
1.208394318819046021e-01,7.055210322141647339e-02
1.199765577912330627e-01,7.053980976343154907e-02
1.188796311616897583e-01,7.050368189811706543e-02
1.178175210952758789e-01,7.050228863954544067e-02
1.177859604358673096e-01,7.049836963415145874e-02
1.174394339323043823e-01,7.049045711755752563e-02
1.169019937515258789e-01,7.049533724784851074e-02
1.160350963473320007e-01,7.049395143985748291e-02
1.163573339581489563e-01,7.049042731523513794e-02
1.158564612269401550e-01,7.048939168453216553e-02
1.153244972229003906e-01,7.048489153385162354e-02
1.151918843388557434e-01,7.048505544662475586e-02
1.149996146559715271e-01,7.048491388559341431e-02
1.143696084618568420e-01,7.048445940017700195e-02
1.133373379707336426e-01,7.048456370830535889e-02
1.135467961430549622e-01,7.048458606004714966e-02
1.132231280207633972e-01,7.048457860946655273e-02
1.124467402696609497e-01,7.048457860946655273e-02
1.116112396121025085e-01,7.048457115888595581e-02
1.104248315095901489e-01,7.048448175191879272e-02
1.102560833096504211e-01,7.048447430133819580e-02
1.092046946287155151e-01,7.048442214727401733e-02
1.083581671118736267e-01,7.048444449901580811e-02
1.073827072978019714e-01,7.048443704843521118e-02
1.078890040516853333e-01,7.048444449901580811e-02
1.075283065438270569e-01,7.048444449901580811e-02
1.062391176819801331e-01,7.048444449901580811e-02
1.056965440511703491e-01,7.048444449901580811e-02
1.027507111430168152e-01,7.048444449901580811e-02
1.027001589536666870e-01,7.048444449901580811e-02
1.024113148450851440e-01,7.048444449901580811e-02
1.025099605321884155e-01,7.048444449901580811e-02
1.022144854068756104e-01,7.048444449901580811e-02
1.023551598191261292e-01,7.048444449901580811e-02
1.000225096940994263e-01,7.048444449901580811e-02
9.856424480676651001e-02,7.048444449901580811e-02
9.731676429510116577e-02,7.048444449901580811e-02
