global_rmse,occupied_rmse,weighted_rmse
7.590590667724609375e+01,7.938525390625000000e+01,1.175867233276367188e+02
7.216530609130859375e+01,7.547319030761718750e+01,1.106251449584960938e+02
6.970861816406250000e+01,7.290389251708984375e+01,1.062048873901367188e+02
6.789409637451171875e+01,7.100618743896484375e+01,1.030892105102539062e+02
6.668995666503906250e+01,6.974685668945312500e+01,1.011328964233398438e+02
6.551594543457031250e+01,6.851903533935546875e+01,9.930945587158203125e+01
6.474517059326171875e+01,6.771292877197265625e+01,9.812488555908203125e+01
6.395347976684570312e+01,6.688494110107421875e+01,9.695189666748046875e+01
6.314471435546875000e+01,6.603910064697265625e+01,9.577933502197265625e+01
6.217226028442382812e+01,6.502207183837890625e+01,9.438491058349609375e+01
6.103906250000000000e+01,6.383692932128906250e+01,9.277234649658203125e+01
5.979938125610351562e+01,6.254042434692382812e+01,9.101672363281250000e+01
5.865916442871093750e+01,6.134793853759765625e+01,8.941905975341796875e+01
5.767459106445312500e+01,6.031822586059570312e+01,8.805302429199218750e+01
5.673139190673828125e+01,5.933179092407226562e+01,8.672177124023437500e+01
5.599519729614257812e+01,5.856184387207031250e+01,8.569969177246093750e+01
5.520915222167968750e+01,5.773976898193359375e+01,8.455708312988281250e+01
5.456627655029296875e+01,5.706742477416992188e+01,8.362864685058593750e+01
5.384421539306640625e+01,5.631226730346679688e+01,8.258833312988281250e+01
5.340616607666015625e+01,5.585413742065429688e+01,8.197422790527343750e+01
5.302476501464843750e+01,5.545525360107421875e+01,8.145949554443359375e+01
5.269836044311523438e+01,5.511388397216796875e+01,8.104708099365234375e+01
5.252191925048828125e+01,5.492935943603515625e+01,8.082431793212890625e+01
5.239703750610351562e+01,5.479875183105468750e+01,8.066907501220703125e+01
5.231500244140625000e+01,5.471295547485351562e+01,8.057073211669921875e+01
5.223715209960937500e+01,5.463153457641601562e+01,8.047808074951171875e+01
5.214973831176757812e+01,5.454011154174804688e+01,8.038435363769531250e+01
5.207135772705078125e+01,5.445814514160156250e+01,8.030308532714843750e+01
5.200714111328125000e+01,5.439097595214843750e+01,8.023857116699218750e+01
5.195469284057617188e+01,5.433612442016601562e+01,8.018440246582031250e+01
5.189776992797851562e+01,5.427659606933593750e+01,8.012201690673828125e+01
5.179904174804687500e+01,5.417333602905273438e+01,8.000384521484375000e+01
5.171054840087890625e+01,5.408078765869140625e+01,7.989144897460937500e+01
5.152956771850585938e+01,5.389150238037109375e+01,7.967910766601562500e+01
5.141381835937500000e+01,5.377043533325195312e+01,7.954922485351562500e+01
5.135274505615234375e+01,5.370655059814453125e+01,7.948848724365234375e+01
5.134084320068359375e+01,5.369409942626953125e+01,7.947883605957031250e+01
