map_id,gained_true_utility_classic,total_true_utility_classic,task_completion_classic,global_final_rmse_classic,global_mean_rmse_classic,global_auc_rmse_classic,occupied_final_rmse_classic,occupied_mean_rmse_classic,occupied_auc_rmse_classic,weighted_final_rmse_classic,weighted_mean_rmse_classic,weighted_auc_rmse_classic,final_total_variance_classic,variance_reduction_classic,gained_true_utility_diffusion,total_true_utility_diffusion,task_completion_diffusion,coverage_efficiency,global_final_rmse_diffusion,global_mean_rmse_diffusion,global_auc_rmse_diffusion,occupied_final_rmse_diffusion,occupied_mean_rmse_diffusion,occupied_auc_rmse_diffusion,weighted_final_rmse_diffusion,weighted_mean_rmse_diffusion,weighted_auc_rmse_diffusion,final_total_variance_diffusion,variance_reduction_diffusion
101,118827.0,199298.0,0.596227759435619,36.98369598388672,67.81767473220825,13482.41120147705,43.07121658325195,78.99251344680786,15704.012163162231,68.02352142333984,129.8086309432983,25806.10040664673,15741.776840677003,10268.223159322995,121806.0,199298.0,0.61117522503989,0.0030406727613924876,30.514501571655277,70.73929986000061,14069.970824241638,35.539520263671875,82.39732389450073,16388.740100860596,59.73715591430664,137.88061595916747,27424.640592575077,16010.971745823965,9999.028254176035
102,56913.0,99856.0,0.5699507290498318,13.158143997192383,28.245413179397584,5610.67617893219,15.233223915100096,32.723887677192685,6500.279648303986,23.23829841613769,52.55364464759826,10440.001225471497,15534.083348558375,10475.916651441623,72324.0,99856.0,0.7242829674731612,0.0036033978481251807,9.26916217803955,27.259381084442136,5415.414250850677,10.727242469787596,31.58516116142273,6274.787335872649,14.897740364074709,50.10125515937805,9953.693606853485,18664.822072027782,7345.177927972218
103,127983.0,200198.0,0.6392821107103968,19.66240882873535,46.63560928344727,9267.41799068451,20.025566101074215,47.50097681045532,9439.383533477783,30.496919631958008,69.85636459350586,13882.20255947113,15823.196185736284,10186.803814263714,104949.0,200198.0,0.5242260162439185,0.002608089633054321,37.564407348632805,58.566982688903806,11644.741672515867,38.259727478027344,59.65440118789673,11860.951328277588,55.64327239990234,84.15787628173827,16729.931720733643,16407.66259252708,9602.337407472918
104,69563.0,199504.0,0.34867972571978506,66.250732421875,80.88624393463134,16084.502944946287,74.3859634399414,90.82109333038329,18060.08124923706,122.1863784790039,144.74730041503906,28784.3646736145,15198.187978973594,10811.812021026406,123443.0,199504.0,0.6187494987569172,0.0030783557152085435,23.08945846557617,79.0255745410919,15733.949703216553,25.920597076416012,88.73236453056336,17666.56817245483,36.26913070678711,133.78525707244873,26634.914628982544,16344.798733292331,9665.201266707667
105,108931.0,198797.0,0.5479509248127488,47.78360366821289,72.60289100646973,14442.987810134888,50.108280181884766,76.13851610183715,15146.33501625061,76.70895385742188,111.0571869277954,22089.4595413208,15882.688585190876,10127.311414809123,87506.0,198797.0,0.44017766867709274,0.002189938650134789,55.26799774169922,74.01542860031128,14721.753131866457,57.95636367797852,77.61862533569337,15438.432821273804,88.68226623535155,116.14111488342284,23100.258476257324,17032.234289894317,8977.765710105683
