global_rmse,occupied_rmse
1.104470938444137573e-01,5.867183580994606018e-02
1.099027469754219055e-01,5.466730147600173950e-02
1.097721010446548462e-01,5.330745875835418701e-02
1.098121255636215210e-01,5.359974503517150879e-02
1.099326461553573608e-01,5.479717254638671875e-02
1.099086254835128784e-01,5.198740586638450623e-02
1.097554266452789307e-01,5.299881473183631897e-02
1.096358820796012878e-01,5.177791789174079895e-02
1.096078455448150635e-01,5.284098535776138306e-02
1.096619963645935059e-01,5.424117296934127808e-02
1.096793711185455322e-01,5.420545488595962524e-02
1.094225496053695679e-01,5.372590944170951843e-02
1.090852618217468262e-01,5.363263934850692749e-02
1.093528717756271362e-01,5.293731018900871277e-02
1.084779724478721619e-01,5.361903458833694458e-02
1.077238321304321289e-01,5.379906669259071350e-02
1.072329729795455933e-01,5.368907377123832703e-02
1.075940504670143127e-01,5.388231575489044189e-02
1.080883964896202087e-01,5.486708879470825195e-02
1.078973636031150818e-01,5.374152958393096924e-02
1.071080267429351807e-01,5.410706624388694763e-02
1.072125136852264404e-01,5.498704686760902405e-02
1.070819720625877380e-01,5.488926544785499573e-02
1.066589131951332092e-01,5.492985248565673828e-02
1.067618578672409058e-01,5.488145351409912109e-02
1.063200309872627258e-01,5.500316619873046875e-02
1.061214134097099304e-01,5.509692057967185974e-02
1.063376516103744507e-01,5.500733479857444763e-02
1.059125661849975586e-01,5.512179061770439148e-02
1.056735217571258545e-01,5.517838150262832642e-02
1.055017113685607910e-01,5.510103330016136169e-02
1.054785996675491333e-01,5.511635914444923401e-02
1.053517460823059082e-01,5.512485280632972717e-02
1.053023040294647217e-01,5.511224269866943359e-02
1.040246859192848206e-01,5.531739816069602966e-02
1.037078797817230225e-01,5.525927990674972534e-02
1.030881032347679138e-01,5.517754703760147095e-02
1.029816642403602600e-01,5.515220388770103455e-02
1.022996231913566589e-01,5.516150221228599548e-02
1.020950525999069214e-01,5.516015738248825073e-02
1.012887135148048401e-01,5.517972260713577271e-02
9.984754025936126709e-02,5.523883923888206482e-02
9.990893304347991943e-02,5.526207759976387024e-02
9.942120313644409180e-02,5.505717918276786804e-02
9.813248366117477417e-02,5.529718846082687378e-02
9.879275411367416382e-02,5.593886598944664001e-02
9.804996103048324585e-02,5.543827265501022339e-02
9.730544686317443848e-02,5.545126274228096008e-02
9.690304100513458252e-02,5.570047348737716675e-02
9.669041633605957031e-02,5.590250715613365173e-02
9.680646657943725586e-02,5.610233172774314880e-02
9.734722226858139038e-02,5.532674863934516907e-02
9.641325473785400391e-02,5.594698339700698853e-02
9.638826549053192139e-02,5.730529874563217163e-02
9.605173766613006592e-02,5.466707423329353333e-02
9.572700411081314087e-02,5.518730729818344116e-02
9.553850442171096802e-02,5.530947819352149963e-02
9.484244883060455322e-02,5.521209910511970520e-02
9.363969415426254272e-02,5.525729432702064514e-02
9.303087741136550903e-02,5.524959415197372437e-02
9.188511967658996582e-02,5.532822012901306152e-02
9.164908528327941895e-02,5.546117573976516724e-02
9.097899496555328369e-02,5.542784929275512695e-02
9.020449966192245483e-02,5.552921071648597717e-02
8.857209235429763794e-02,5.551185831427574158e-02
8.869701623916625977e-02,5.553710088133811951e-02
8.857824653387069702e-02,5.555937066674232483e-02
8.713024854660034180e-02,5.556318163871765137e-02
8.630280941724777222e-02,5.556837841868400574e-02
8.630169928073883057e-02,5.552772805094718933e-02
8.633761107921600342e-02,5.559635534882545471e-02
8.632534742355346680e-02,5.571904405951499939e-02
8.624798804521560669e-02,5.552614480257034302e-02
8.634399622678756714e-02,5.594309419393539429e-02
8.625204116106033325e-02,5.506510660052299500e-02
8.624642342329025269e-02,5.553243309259414673e-02
8.633771538734436035e-02,5.620772019028663635e-02
8.618244528770446777e-02,5.526965856552124023e-02
8.620681613683700562e-02,5.494231730699539185e-02
8.645267784595489502e-02,5.719577893614768982e-02
8.626545220613479614e-02,5.541110783815383911e-02
8.621299266815185547e-02,5.480135977268218994e-02
8.622012287378311157e-02,5.479764193296432495e-02
8.627396076917648315e-02,5.487012490630149841e-02
8.614870160818099976e-02,5.475833639502525330e-02
8.596332371234893799e-02,5.460774526000022888e-02
8.598185330629348755e-02,5.473748594522476196e-02
8.644599467515945435e-02,5.449382215738296509e-02
8.651414513587951660e-02,5.481746047735214233e-02
8.671432733535766602e-02,5.478535965085029602e-02
8.628845214843750000e-02,5.466000735759735107e-02
8.664038032293319702e-02,5.469654127955436707e-02
8.623898029327392578e-02,5.444009229540824890e-02
8.560941368341445923e-02,5.437963828444480896e-02
8.556015789508819580e-02,5.474911257624626160e-02
8.582860976457595825e-02,5.590998008847236633e-02
8.554053306579589844e-02,5.468752607703208923e-02
8.532738685607910156e-02,5.427583307027816772e-02
8.535300195217132568e-02,5.479199066758155823e-02
