global_rmse,occupied_rmse,weighted_rmse
1.011149444580078125e+02,1.048497695922851562e+02,1.531448059082031250e+02
9.756172943115234375e+01,1.011652908325195312e+02,1.469718780517578125e+02
9.586678314208984375e+01,9.940769195556640625e+01,1.441306304931640625e+02
9.512857055664062500e+01,9.864219665527343750e+01,1.429405975341796875e+02
9.473139953613281250e+01,9.823030090332031250e+01,1.423501281738281250e+02
9.455488586425781250e+01,9.804722595214843750e+01,1.421143341064453125e+02
9.447719573974609375e+01,9.796664428710937500e+01,1.420156097412109375e+02
9.444987487792968750e+01,9.793829345703125000e+01,1.419836273193359375e+02
9.442916107177734375e+01,9.791675567626953125e+01,1.419611206054687500e+02
9.441860961914062500e+01,9.790576934814453125e+01,1.419499664306640625e+02
9.441613769531250000e+01,9.790317535400390625e+01,1.419474487304687500e+02
9.441091156005859375e+01,9.789775085449218750e+01,1.419422454833984375e+02
9.439445495605468750e+01,9.788068389892578125e+01,1.419239044189453125e+02
9.436852264404296875e+01,9.785379791259765625e+01,1.418914489746093750e+02
9.434005737304687500e+01,9.782429504394531250e+01,1.418530731201171875e+02
9.424661254882812500e+01,9.772740173339843750e+01,1.417065277099609375e+02
9.401837921142578125e+01,9.749073791503906250e+01,1.413296203613281250e+02
9.367393493652343750e+01,9.713356781005859375e+01,1.407332916259765625e+02
9.305850219726562500e+01,9.649540710449218750e+01,1.396371612548828125e+02
9.191601562500000000e+01,9.531071472167968750e+01,1.375988311767578125e+02
9.065876007080078125e+01,9.400701904296875000e+01,1.352919006347656250e+02
8.898582458496093750e+01,9.227228546142578125e+01,1.322701721191406250e+02
8.776219940185546875e+01,9.100345611572265625e+01,1.301295166015625000e+02
8.669555664062500000e+01,8.989741516113281250e+01,1.283361358642578125e+02
8.542629241943359375e+01,8.858124542236328125e+01,1.262094497680664062e+02
8.442723083496093750e+01,8.754528045654296875e+01,1.246065444946289062e+02
8.369136810302734375e+01,8.678223419189453125e+01,1.234755096435546875e+02
8.273758697509765625e+01,8.579322814941406250e+01,1.220189666748046875e+02
8.193814086914062500e+01,8.496424102783203125e+01,1.208612823486328125e+02
8.092765045166015625e+01,8.391641235351562500e+01,1.193717575073242188e+02
8.005210876464843750e+01,8.300852966308593750e+01,1.181476135253906250e+02
7.912665557861328125e+01,8.204888916015625000e+01,1.168399734497070312e+02
7.819081878662109375e+01,8.107847595214843750e+01,1.155416259765625000e+02
7.698207855224609375e+01,7.982508087158203125e+01,1.138617019653320312e+02
7.595246124267578125e+01,7.875742340087890625e+01,1.124548339843750000e+02
7.465861511230468750e+01,7.741576385498046875e+01,1.106645278930664062e+02
7.384720611572265625e+01,7.657437896728515625e+01,1.095346679687500000e+02
7.323552703857421875e+01,7.594010162353515625e+01,1.086675262451171875e+02
7.262521362304687500e+01,7.530724334716796875e+01,1.077960739135742188e+02
7.213586425781250000e+01,7.479981231689453125e+01,1.070812149047851562e+02
7.173020172119140625e+01,7.437917327880859375e+01,1.064766082763671875e+02
7.117332458496093750e+01,7.380171203613281250e+01,1.055989532470703125e+02
7.051000213623046875e+01,7.311388397216796875e+01,1.045239562988281250e+02
6.961167907714843750e+01,7.218237304687500000e+01,1.030683822631835938e+02
6.849998474121093750e+01,7.102959442138671875e+01,1.012762374877929688e+02
6.731296539306640625e+01,6.979872131347656250e+01,9.931502532958984375e+01
6.621637725830078125e+01,6.866160583496093750e+01,9.746183013916015625e+01
6.510064697265625000e+01,6.750465393066406250e+01,9.554291534423828125e+01
6.387905502319335938e+01,6.623789978027343750e+01,9.354084777832031250e+01
6.272594833374023438e+01,6.504217529296875000e+01,9.149555969238281250e+01
6.199969100952148438e+01,6.428907012939453125e+01,9.022059631347656250e+01
6.141285705566406250e+01,6.368055725097656250e+01,8.911832427978515625e+01
6.094347763061523438e+01,6.319383621215820312e+01,8.817370605468750000e+01
6.051929855346679688e+01,6.275398635864257812e+01,8.730973815917968750e+01
6.026333999633789062e+01,6.248857498168945312e+01,8.678426361083984375e+01
6.012755966186523438e+01,6.234777450561523438e+01,8.648585510253906250e+01
6.002505111694335938e+01,6.224147033691406250e+01,8.625980377197265625e+01
5.999151992797851562e+01,6.220670700073242188e+01,8.617861938476562500e+01
5.998875427246093750e+01,6.220384216308593750e+01,8.616383361816406250e+01
5.998810195922851562e+01,6.220316314697265625e+01,8.615937042236328125e+01
5.999028396606445312e+01,6.220542144775390625e+01,8.616186523437500000e+01
5.999383926391601562e+01,6.220911407470703125e+01,8.616583251953125000e+01
5.999548339843750000e+01,6.221081542968750000e+01,8.616886138916015625e+01
5.999108886718750000e+01,6.220626068115234375e+01,8.616504669189453125e+01
5.998567581176757812e+01,6.220065307617187500e+01,8.615938568115234375e+01
5.996137237548828125e+01,6.217544555664062500e+01,8.613508605957031250e+01
