global_rmse,occupied_rmse,weighted_rmse
1.192409515380859375e+02,1.338888702392578125e+02,2.080044403076171875e+02
1.192420425415039062e+02,1.338904113769531250e+02,2.080050964355468750e+02
1.192451705932617188e+02,1.338939514160156250e+02,2.080069732666015625e+02
1.192533950805664062e+02,1.339030303955078125e+02,2.080115661621093750e+02
1.192571105957031250e+02,1.339071502685546875e+02,2.080138702392578125e+02
1.192505569458007812e+02,1.338998413085937500e+02,2.080101013183593750e+02
1.192468795776367188e+02,1.338957061767578125e+02,2.080076751708984375e+02
1.192356491088867188e+02,1.338831329345703125e+02,2.079991760253906250e+02
1.192223358154296875e+02,1.338682708740234375e+02,2.079909515380859375e+02
1.192179336547851562e+02,1.338632965087890625e+02,2.079871826171875000e+02
1.191837005615234375e+02,1.338248901367187500e+02,2.079614868164062500e+02
1.191533660888671875e+02,1.337908020019531250e+02,2.079377746582031250e+02
1.190954208374023438e+02,1.337257690429687500e+02,2.078885345458984375e+02
1.189205780029296875e+02,1.335294189453125000e+02,2.077295837402343750e+02
1.187485656738281250e+02,1.333362884521484375e+02,2.075611114501953125e+02
1.185641479492187500e+02,1.331291961669921875e+02,2.073720245361328125e+02
1.182161178588867188e+02,1.327384185791015625e+02,2.069848022460937500e+02
1.179352874755859375e+02,1.324230651855468750e+02,2.066640319824218750e+02
1.176901626586914062e+02,1.321478424072265625e+02,2.063718414306640625e+02
1.175598297119140625e+02,1.320014801025390625e+02,2.062199554443359375e+02
1.175362167358398438e+02,1.319749755859375000e+02,2.061926879882812500e+02
1.175084075927734375e+02,1.319437255859375000e+02,2.061659545898437500e+02
1.174958343505859375e+02,1.319296112060546875e+02,2.061515960693359375e+02
1.174852752685546875e+02,1.319177551269531250e+02,2.061383361816406250e+02
1.174804840087890625e+02,1.319123687744140625e+02,2.061338043212890625e+02
1.174773025512695312e+02,1.319088134765625000e+02,2.061287078857421875e+02
1.174820022583007812e+02,1.319140930175781250e+02,2.061314849853515625e+02
1.174651718139648438e+02,1.318951873779296875e+02,2.061142425537109375e+02
1.174285125732421875e+02,1.318540191650390625e+02,2.060795745849609375e+02
1.173768234252929688e+02,1.317959289550781250e+02,2.060262908935546875e+02
1.172538833618164062e+02,1.316578674316406250e+02,2.058887023925781250e+02
1.169853363037109375e+02,1.313563079833984375e+02,2.055571136474609375e+02
1.166435241699218750e+02,1.309724578857421875e+02,2.051270751953125000e+02
1.162015457153320312e+02,1.304761505126953125e+02,2.045312194824218750e+02
1.154647903442382812e+02,1.296488647460937500e+02,2.034883880615234375e+02
1.146083526611328125e+02,1.286872100830078125e+02,2.022165069580078125e+02
1.134213409423828125e+02,1.273543777465820312e+02,2.003972167968750000e+02
1.123114318847656250e+02,1.261081237792968750e+02,1.986794738769531250e+02
1.114338073730468750e+02,1.251226882934570312e+02,1.973183135986328125e+02
1.107142410278320312e+02,1.243147277832031250e+02,1.962232666015625000e+02
1.101432647705078125e+02,1.236736221313476562e+02,1.953518524169921875e+02
1.098004150390625000e+02,1.232886428833007812e+02,1.948576354980468750e+02
1.095146942138671875e+02,1.229678268432617188e+02,1.944358978271484375e+02
1.093293914794921875e+02,1.227597503662109375e+02,1.941819610595703125e+02
1.091075210571289062e+02,1.225106430053710938e+02,1.939033050537109375e+02
1.089250869750976562e+02,1.223057861328125000e+02,1.936654815673828125e+02
1.087601699829101562e+02,1.221206130981445312e+02,1.934546508789062500e+02
1.085808563232421875e+02,1.219192657470703125e+02,1.932304534912109375e+02
1.083425369262695312e+02,1.216516723632812500e+02,1.929346923828125000e+02
1.080449371337890625e+02,1.213175201416015625e+02,1.925745697021484375e+02
1.076293487548828125e+02,1.208508758544921875e+02,1.920569000244140625e+02
1.071735382080078125e+02,1.203390655517578125e+02,1.914750671386718750e+02
1.067483291625976562e+02,1.198616180419921875e+02,1.909305114746093750e+02
1.062266769409179688e+02,1.192758789062500000e+02,1.902543640136718750e+02
1.057064285278320312e+02,1.186917190551757812e+02,1.895773620605468750e+02
1.050850677490234375e+02,1.179940261840820312e+02,1.887625579833984375e+02
1.044742660522460938e+02,1.173081817626953125e+02,1.879603271484375000e+02
1.038054351806640625e+02,1.165571823120117188e+02,1.870896759033203125e+02
1.030405120849609375e+02,1.156982955932617188e+02,1.860554504394531250e+02
1.023579025268554688e+02,1.149318237304687500e+02,1.851407165527343750e+02
1.016541137695312500e+02,1.141415786743164062e+02,1.841639099121093750e+02
1.009560775756835938e+02,1.133577804565429688e+02,1.831420593261718750e+02
1.004004211425781250e+02,1.127338638305664062e+02,1.823256225585937500e+02
1.000543670654296875e+02,1.123452987670898438e+02,1.818099212646484375e+02
9.960360717773437500e+01,1.118391647338867188e+02,1.811240081787109375e+02
9.883323669433593750e+01,1.109741516113281250e+02,1.798933258056640625e+02
9.824487304687500000e+01,1.103135147094726562e+02,1.789466094970703125e+02
9.752223968505859375e+01,1.095020980834960938e+02,1.777863464355468750e+02
9.679858398437500000e+01,1.086895294189453125e+02,1.766367034912109375e+02
9.610969543457031250e+01,1.079160156250000000e+02,1.755524291992187500e+02
9.514138793945312500e+01,1.068287429809570312e+02,1.739938201904296875e+02
9.438446807861328125e+01,1.059788360595703125e+02,1.727959747314453125e+02
9.350042724609375000e+01,1.049861907958984375e+02,1.713919982910156250e+02
9.274153900146484375e+01,1.041340560913085938e+02,1.701865844726562500e+02
9.212627410888671875e+01,1.034432144165039062e+02,1.692186431884765625e+02
9.174994659423828125e+01,1.030206451416015625e+02,1.686320343017578125e+02
9.137943267822265625e+01,1.026046218872070312e+02,1.680558624267578125e+02
9.085076141357421875e+01,1.020109939575195312e+02,1.672276153564453125e+02
9.050312042236328125e+01,1.016206359863281250e+02,1.666772460937500000e+02
9.002249145507812500e+01,1.010809555053710938e+02,1.659126434326171875e+02
8.971977233886718750e+01,1.007410354614257812e+02,1.654308166503906250e+02
8.947644805908203125e+01,1.004678115844726562e+02,1.650392608642578125e+02
8.926387023925781250e+01,1.002291183471679688e+02,1.646936187744140625e+02
8.912748718261718750e+01,1.000759887695312500e+02,1.644767761230468750e+02
8.901266479492187500e+01,9.994704437255859375e+01,1.642897644042968750e+02
8.894024658203125000e+01,9.986573791503906250e+01,1.641706695556640625e+02
8.888224029541015625e+01,9.980060577392578125e+01,1.640751647949218750e+02
8.880976867675781250e+01,9.971922302246093750e+01,1.639686889648437500e+02
8.874784088134765625e+01,9.964968109130859375e+01,1.638858489990234375e+02
8.874163818359375000e+01,9.964272308349609375e+01,1.638776397705078125e+02
8.872962951660156250e+01,9.962924194335937500e+01,1.638609466552734375e+02
8.872217559814453125e+01,9.962085723876953125e+01,1.638499450683593750e+02
8.871251678466796875e+01,9.961001586914062500e+01,1.638365631103515625e+02
8.870344543457031250e+01,9.959983062744140625e+01,1.638197784423828125e+02
8.869171905517578125e+01,9.958666992187500000e+01,1.638013916015625000e+02
8.868303680419921875e+01,9.957691955566406250e+01,1.637851715087890625e+02
8.867597198486328125e+01,9.956897735595703125e+01,1.637732086181640625e+02
8.867344665527343750e+01,9.956614685058593750e+01,1.637705383300781250e+02
8.866980743408203125e+01,9.956205749511718750e+01,1.637669219970703125e+02
8.866744232177734375e+01,9.955940246582031250e+01,1.637653503417968750e+02
8.866506195068359375e+01,9.955673217773437500e+01,1.637630004882812500e+02
8.866367340087890625e+01,9.955516815185546875e+01,1.637614746093750000e+02
8.866267395019531250e+01,9.955404663085937500e+01,1.637604064941406250e+02
8.865998077392578125e+01,9.955102539062500000e+01,1.637583312988281250e+02
8.865975189208984375e+01,9.955077362060546875e+01,1.637583923339843750e+02
8.865821838378906250e+01,9.954904937744140625e+01,1.637576904296875000e+02
8.865720367431640625e+01,9.954791259765625000e+01,1.637570648193359375e+02
8.865559387207031250e+01,9.954609680175781250e+01,1.637562103271484375e+02
8.865499877929687500e+01,9.954543304443359375e+01,1.637559509277343750e+02
8.865154266357421875e+01,9.954155731201171875e+01,1.637537384033203125e+02
8.865043640136718750e+01,9.954031372070312500e+01,1.637529449462890625e+02
8.864668273925781250e+01,9.953609466552734375e+01,1.637503967285156250e+02
8.864543151855468750e+01,9.953469848632812500e+01,1.637490692138671875e+02
8.864580535888671875e+01,9.953511047363281250e+01,1.637495727539062500e+02
8.864821624755859375e+01,9.953781890869140625e+01,1.637516326904296875e+02
8.864060211181640625e+01,9.952926635742187500e+01,1.637441253662109375e+02
8.863653564453125000e+01,9.952471160888671875e+01,1.637400360107421875e+02
8.863933563232421875e+01,9.952784729003906250e+01,1.637425994873046875e+02
8.861251068115234375e+01,9.949772644042968750e+01,1.637096252441406250e+02
8.855367279052734375e+01,9.943166351318359375e+01,1.636393127441406250e+02
8.847670745849609375e+01,9.934524536132812500e+01,1.635445098876953125e+02
8.846453094482421875e+01,9.933157348632812500e+01,1.635298767089843750e+02
8.845062255859375000e+01,9.931594848632812500e+01,1.635128784179687500e+02
8.844338989257812500e+01,9.930783081054687500e+01,1.635042572021484375e+02
8.843629455566406250e+01,9.929986572265625000e+01,1.634962921142578125e+02
8.842972564697265625e+01,9.929248809814453125e+01,1.634874725341796875e+02
8.842868804931640625e+01,9.929132080078125000e+01,1.634853515625000000e+02
8.842248535156250000e+01,9.928435516357421875e+01,1.634748077392578125e+02
8.840888214111328125e+01,9.926907348632812500e+01,1.634500122070312500e+02
8.837789916992187500e+01,9.923429107666015625e+01,1.633937377929687500e+02
8.834057617187500000e+01,9.919238281250000000e+01,1.633256683349609375e+02
8.827376556396484375e+01,9.911737060546875000e+01,1.632037048339843750e+02
8.819822692871093750e+01,9.903254699707031250e+01,1.630650482177734375e+02
8.811627960205078125e+01,9.894052886962890625e+01,1.629152526855468750e+02
8.803263092041015625e+01,9.884661102294921875e+01,1.627640686035156250e+02
8.794583892822265625e+01,9.874916076660156250e+01,1.626088714599609375e+02
8.786815643310546875e+01,9.866192626953125000e+01,1.624736785888671875e+02
8.780253601074218750e+01,9.858824920654296875e+01,1.623633422851562500e+02
