total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.594095120535551047e+01
2.583088703790990337e+01
2.572076270935741604e+01
2.561059855595108559e+01
2.553483044733887652e+01
2.543287551992339957e+01
2.532336565468817824e+01
2.521328270428399776e+01
2.510310984774743304e+01
2.502732190214793917e+01
2.492536369844446398e+01
2.481585291190936715e+01
2.470576970168272624e+01
2.462998872845497189e+01
2.443082410786424319e+01
2.428428720334866853e+01
2.418433518453004893e+01
2.405222340668423087e+01
2.390900219643194546e+01
2.376470758766954816e+01
2.362018390173232518e+01
2.335494831805646854e+01
2.317066322780910070e+01
2.299004677034855249e+01
2.286505372392491253e+01
2.274887091366747072e+01
2.263534064304183246e+01
2.252281950328971405e+01
2.249491771391822326e+01
2.242197431045486411e+01
2.233560309650594888e+01
2.224595801404082707e+01
2.215495364234637066e+01
2.213563803846438560e+01
2.208585005445471694e+01
2.201987491946298192e+01
2.187065001164602052e+01
2.155026187385701419e+01
2.142496238623126814e+01
2.106750638190015934e+01
2.091224278230300371e+01
2.072337950040430599e+01
2.057865254315333203e+01
2.044450511785139213e+01
2.032010350459896486e+01
2.018283349918054626e+01
2.015212408798598887e+01
2.011353263427890425e+01
2.009487075302835279e+01
2.008319654086343320e+01
2.007023525072019865e+01
2.006155961601306004e+01
2.004252976558218080e+01
2.000354815517119178e+01
1.994329807194960225e+01
1.986654487118346069e+01
1.978448468827316731e+01
1.967472406692800391e+01
1.955052684370756211e+01
1.947495202377219670e+01
1.935143311282803325e+01
1.927342560919053582e+01
1.920388544153655275e+01
1.918489300887888760e+01
1.914490117971695327e+01
1.909077010013121267e+01
1.902892277635908513e+01
1.895866551136119682e+01
1.887868774127245075e+01
1.879270845545363500e+01
1.877340401957695804e+01
1.872388564363386720e+01
1.865837987601668146e+01
1.858868960965348904e+01
1.851728737118518708e+01
1.844501293121404473e+01
1.834779140164010514e+01
1.827278162414810936e+01
1.817105609241047048e+01
1.806171555799454609e+01
1.795203117733434794e+01
1.787640437773766422e+01
1.777554045630922275e+01
1.766934189503683328e+01
1.756793620207225715e+01
1.749560435610433728e+01
1.730560645861671887e+01
1.725776692613302288e+01
1.720721536478414748e+01
1.700112315544292230e+01
1.694116919205158212e+01
1.686648576440719438e+01
1.678236694250005456e+01
1.663048696449274289e+01
1.633401848089437181e+01
1.611714459988947112e+01
1.596716392954152042e+01
1.577701714360127916e+01
1.563256341576639308e+01
1.544800236701442486e+01
1.532209894215743340e+01
1.516751069184626743e+01
1.503850952928102913e+01
1.490491813649779829e+01
1.479921034300862281e+01
1.469395280981441054e+01
1.458843384880842464e+01
1.448280761319055721e+01
1.437716728551849954e+01
1.427162930221853188e+01
1.416084195071444540e+01
1.405408037648025044e+01
1.394884748558278886e+01
1.384504364543924027e+01
1.374305019478026857e+01
1.364359662296143938e+01
1.362647223451728173e+01
1.359289335681548749e+01
1.352587399561294923e+01
1.344547619410725758e+01
1.336620141967465969e+01
1.328535462903143127e+01
1.321759192973424035e+01
1.315867560631521016e+01
1.311551627719310176e+01
1.308886283146643770e+01
1.307499443697398434e+01
1.306176016042963894e+01
1.303064542155571104e+01
1.296102655522550506e+01
1.285812823253079884e+01
1.277416710090029639e+01
1.264152365243304743e+01
1.247883335423327011e+01
1.236170083497160554e+01
1.225134741226338519e+01
1.210041214681874777e+01
1.198092061142355114e+01
1.186761501029194754e+01
1.171913485473825389e+01
1.160059499372581548e+01
1.148788962758064613e+01
1.120569991245784180e+01
1.104696241966578540e+01
1.090615362489613460e+01
1.086747290212195338e+01
1.077941580540251643e+01
1.067534178488356567e+01
