global_rmse,occupied_rmse,weighted_rmse
1.253453063964843750e+02,1.460047912597656250e+02,2.433312225341796875e+02
1.207953109741210938e+02,1.407048034667968750e+02,2.347113800048828125e+02
1.177275466918945312e+02,1.371313323974609375e+02,2.287244415283203125e+02
1.153517303466796875e+02,1.343638916015625000e+02,2.240392608642578125e+02
1.134823455810546875e+02,1.321862945556640625e+02,2.203965606689453125e+02
1.119646072387695312e+02,1.304183349609375000e+02,2.174919128417968750e+02
1.111026763916015625e+02,1.294142761230468750e+02,2.159128723144531250e+02
1.103188095092773438e+02,1.285011444091796875e+02,2.145077362060546875e+02
1.095321121215820312e+02,1.275847167968750000e+02,2.131500244140625000e+02
1.088854370117187500e+02,1.268313674926757812e+02,2.121001129150390625e+02
1.083076019287109375e+02,1.261582107543945312e+02,2.111875457763671875e+02
1.079195251464843750e+02,1.257060928344726562e+02,2.105982055664062500e+02
1.075967636108398438e+02,1.253300933837890625e+02,2.101245880126953125e+02
1.072828369140625000e+02,1.249643936157226562e+02,2.096564483642578125e+02
1.070786132812500000e+02,1.247265014648437500e+02,2.093630828857421875e+02
1.066816101074218750e+02,1.242640457153320312e+02,2.087646636962890625e+02
1.063988494873046875e+02,1.239346694946289062e+02,2.083359222412109375e+02
1.059142837524414062e+02,1.233702392578125000e+02,2.075308380126953125e+02
1.051590270996093750e+02,1.224905319213867188e+02,2.062169036865234375e+02
1.041125640869140625e+02,1.212716140747070312e+02,2.042992858886718750e+02
1.026396713256835938e+02,1.195559768676757812e+02,2.014886779785156250e+02
1.008334503173828125e+02,1.174520568847656250e+02,1.979250946044921875e+02
9.885378265380859375e+01,1.151461257934570312e+02,1.939172821044921875e+02
9.738019561767578125e+01,1.134296569824218750e+02,1.909266662597656250e+02
9.609222412109375000e+01,1.119294052124023438e+02,1.882844696044921875e+02
9.508859252929687500e+01,1.107603607177734375e+02,1.862285308837890625e+02
9.426744842529296875e+01,1.098038711547851562e+02,1.845603485107421875e+02
9.363815307617187500e+01,1.090708694458007812e+02,1.832732696533203125e+02
9.338488006591796875e+01,1.087758483886718750e+02,1.827778015136718750e+02
9.331896972656250000e+01,1.086990737915039062e+02,1.826431732177734375e+02
9.316855621337890625e+01,1.085238723754882812e+02,1.823289489746093750e+02
9.290073394775390625e+01,1.082119140625000000e+02,1.817453002929687500e+02
9.217967987060546875e+01,1.073720245361328125e+02,1.801078948974609375e+02
9.101423645019531250e+01,1.060144805908203125e+02,1.774454650878906250e+02
8.923131561279296875e+01,1.039376907348632812e+02,1.733587799072265625e+02
8.691081237792968750e+01,1.012347030639648438e+02,1.680462799072265625e+02
8.421299743652343750e+01,9.809222412109375000e+01,1.618677062988281250e+02
8.088025665283203125e+01,9.421015930175781250e+01,1.540442047119140625e+02
7.736741638183593750e+01,9.011829376220703125e+01,1.458396759033203125e+02
7.388614654541015625e+01,8.606320953369140625e+01,1.377614440917968750e+02
7.062100219726562500e+01,8.225985717773437500e+01,1.302662506103515625e+02
6.786367797851562500e+01,7.904804229736328125e+01,1.240251083374023438e+02
6.560132598876953125e+01,7.641278076171875000e+01,1.189278564453125000e+02
6.412730407714843750e+01,7.469577789306640625e+01,1.155635833740234375e+02
6.312694931030273438e+01,7.353053283691406250e+01,1.132498474121093750e+02
6.235049819946289062e+01,7.262609100341796875e+01,1.115566482543945312e+02
6.147281646728515625e+01,7.160373687744140625e+01,1.097115631103515625e+02
6.054469680786132812e+01,7.052262115478515625e+01,1.078132324218750000e+02
5.917731094360351562e+01,6.892983245849609375e+01,1.050727310180664062e+02
5.754322052001953125e+01,6.702637481689453125e+01,1.019082946777343750e+02
5.549287033081054688e+01,6.463803863525390625e+01,9.803801727294921875e+01
5.337126922607421875e+01,6.216669464111328125e+01,9.422072601318359375e+01
5.132940292358398438e+01,5.978823471069335938e+01,9.073193359375000000e+01
4.959547042846679688e+01,5.776845550537109375e+01,8.794188690185546875e+01
4.815628814697265625e+01,5.609201812744140625e+01,8.574593353271484375e+01
4.699303436279296875e+01,5.473698806762695312e+01,8.411338043212890625e+01
4.592193984985351562e+01,5.348931121826171875e+01,8.274185180664062500e+01
4.526202774047851562e+01,5.272059249877929688e+01,8.190630340576171875e+01
4.492639541625976562e+01,5.232962036132812500e+01,8.144575500488281250e+01
4.465369796752929688e+01,5.201196670532226562e+01,8.104895019531250000e+01
4.446168136596679688e+01,5.178828048706054688e+01,8.076646423339843750e+01
4.432268524169921875e+01,5.162636566162109375e+01,8.055717468261718750e+01
4.419822311401367188e+01,5.148138046264648438e+01,8.038816070556640625e+01
4.415239715576171875e+01,5.142799758911132812e+01,8.031125640869140625e+01
4.411948013305664062e+01,5.138965225219726562e+01,8.024805450439453125e+01
4.406936264038085938e+01,5.133127212524414062e+01,8.016667175292968750e+01
4.402269363403320312e+01,5.127690505981445312e+01,8.009938049316406250e+01
4.393346023559570312e+01,5.117295837402343750e+01,7.999534606933593750e+01
4.385131835937500000e+01,5.107726669311523438e+01,7.990907287597656250e+01
4.377642059326171875e+01,5.099001312255859375e+01,7.983969116210937500e+01
4.353353118896484375e+01,5.070703506469726562e+01,7.964848327636718750e+01
4.335120010375976562e+01,5.049458694458007812e+01,7.951300048828125000e+01
4.318371200561523438e+01,5.029939270019531250e+01,7.939843750000000000e+01
4.303975296020507812e+01,5.013155364990234375e+01,7.930519104003906250e+01
4.292549514770507812e+01,4.999827575683593750e+01,7.923294067382812500e+01
4.287297058105468750e+01,4.993690490722656250e+01,7.920153808593750000e+01
4.285294342041015625e+01,4.991353988647460938e+01,7.918856811523437500e+01
4.282894134521484375e+01,4.988539505004882812e+01,7.917394256591796875e+01
4.281823348999023438e+01,4.987274169921875000e+01,7.916738891601562500e+01
4.281651306152343750e+01,4.987068176269531250e+01,7.916628265380859375e+01
4.282026672363281250e+01,4.987536621093750000e+01,7.916873168945312500e+01
4.281991958618164062e+01,4.987512588500976562e+01,7.916879272460937500e+01
4.281964492797851562e+01,4.987515258789062500e+01,7.916900634765625000e+01
4.282059478759765625e+01,4.987645721435546875e+01,7.916949462890625000e+01
4.282083129882812500e+01,4.987665939331054688e+01,7.916960906982421875e+01
4.282379150390625000e+01,4.988017272949218750e+01,7.917095184326171875e+01
4.282387161254882812e+01,4.988026809692382812e+01,7.917099761962890625e+01
4.282754516601562500e+01,4.988462448120117188e+01,7.917256164550781250e+01
4.282503890991210938e+01,4.988164520263671875e+01,7.917144012451171875e+01
4.282408142089843750e+01,4.988050460815429688e+01,7.917078399658203125e+01
4.281024169921875000e+01,4.986439132690429688e+01,7.916396331787109375e+01
4.280423736572265625e+01,4.985734558105468750e+01,7.916053771972656250e+01
4.279540634155273438e+01,4.984706878662109375e+01,7.915562438964843750e+01
4.275504684448242188e+01,4.980003356933593750e+01,7.913324737548828125e+01
4.275103378295898438e+01,4.979534912109375000e+01,7.913187408447265625e+01
4.266349411010742188e+01,4.969336318969726562e+01,7.907780456542968750e+01
4.257425308227539062e+01,4.958941268920898438e+01,7.901779174804687500e+01
4.248133087158203125e+01,4.948117446899414062e+01,7.895025634765625000e+01
4.234863281250000000e+01,4.932661056518554688e+01,7.884275054931640625e+01
4.228024673461914062e+01,4.924695205688476562e+01,7.878350067138671875e+01
4.223059082031250000e+01,4.918910980224609375e+01,7.874011230468750000e+01
4.219118499755859375e+01,4.914320755004882812e+01,7.870054626464843750e+01
4.216699981689453125e+01,4.911503601074218750e+01,7.867521667480468750e+01
4.214015579223632812e+01,4.908376693725585938e+01,7.864755249023437500e+01
4.211756134033203125e+01,4.905744552612304688e+01,7.862186431884765625e+01
4.210715103149414062e+01,4.904531860351562500e+01,7.860977172851562500e+01
4.208853912353515625e+01,4.902363967895507812e+01,7.858847045898437500e+01
4.207284164428710938e+01,4.900535202026367188e+01,7.856977844238281250e+01
4.202262496948242188e+01,4.894685745239257812e+01,7.851369476318359375e+01
4.198611450195312500e+01,4.890432739257812500e+01,7.847230529785156250e+01
4.188689804077148438e+01,4.878875350952148438e+01,7.836096954345703125e+01
4.175793075561523438e+01,4.863852310180664062e+01,7.820803070068359375e+01
4.160973358154296875e+01,4.846589279174804688e+01,7.801707458496093750e+01
4.150144958496093750e+01,4.833975601196289062e+01,7.786154937744140625e+01
4.139332962036132812e+01,4.821380996704101562e+01,7.769438171386718750e+01
4.129123306274414062e+01,4.809488296508789062e+01,7.752590942382812500e+01
4.119686889648437500e+01,4.798495864868164062e+01,7.736264801025390625e+01
4.112211608886718750e+01,4.789788055419921875e+01,7.722338104248046875e+01
4.108683395385742188e+01,4.785678100585937500e+01,7.715508270263671875e+01
4.105791854858398438e+01,4.782310104370117188e+01,7.709067535400390625e+01
4.104564285278320312e+01,4.780879974365234375e+01,7.706283569335937500e+01
4.103969573974609375e+01,4.780186843872070312e+01,7.704682922363281250e+01
4.103345108032226562e+01,4.779459762573242188e+01,7.703070068359375000e+01
4.102140426635742188e+01,4.778055953979492188e+01,7.699798583984375000e+01
4.100180816650390625e+01,4.775773620605468750e+01,7.694577789306640625e+01
4.091748428344726562e+01,4.765951156616210938e+01,7.672557830810546875e+01
4.074209976196289062e+01,4.745521545410156250e+01,7.627544403076171875e+01
4.040068054199218750e+01,4.705751800537109375e+01,7.541438293457031250e+01
3.970017623901367188e+01,4.624153900146484375e+01,7.368513488769531250e+01
3.846858978271484375e+01,4.480691146850585938e+01,7.073809051513671875e+01
3.697557830810546875e+01,4.306775665283203125e+01,6.723872375488281250e+01
3.489340591430664062e+01,4.064229202270507812e+01,6.251857757568359375e+01
3.295121002197265625e+01,3.837987518310546875e+01,5.824142074584960938e+01
3.102742004394531250e+01,3.613886642456054688e+01,5.422960662841796875e+01
2.935053825378417969e+01,3.418546676635742188e+01,5.085108184814453125e+01
2.752646827697753906e+01,3.206058120727539062e+01,4.742575073242187500e+01
2.555167007446289062e+01,2.976007843017578125e+01,4.393516540527343750e+01
2.399902343750000000e+01,2.795131683349609375e+01,4.132999801635742188e+01
2.261033821105957031e+01,2.633353805541992188e+01,3.912872314453125000e+01
2.172592163085937500e+01,2.530319976806640625e+01,3.780642700195312500e+01
2.112225532531738281e+01,2.459992408752441406e+01,3.687987136840820312e+01
2.069382476806640625e+01,2.410079574584960938e+01,3.616930007934570312e+01
2.037639045715332031e+01,2.373098373413085938e+01,3.562396240234375000e+01
2.008278083801269531e+01,2.338891983032226562e+01,3.509055709838867188e+01
1.982494354248046875e+01,2.308853340148925781e+01,3.461077880859375000e+01
1.967679977416992188e+01,2.291594123840332031e+01,3.434682846069335938e+01
1.952370452880859375e+01,2.273757934570312500e+01,3.404521179199218750e+01
1.931619071960449219e+01,2.249581336975097656e+01,3.372210311889648438e+01
1.909502983093261719e+01,2.223814201354980469e+01,3.338280868530273438e+01
1.889609336853027344e+01,2.200636291503906250e+01,3.310796356201171875e+01
1.855195617675781250e+01,2.160540008544921875e+01,3.265873336791992188e+01
1.834903717041015625e+01,2.136897087097167969e+01,3.239084243774414062e+01
1.824328231811523438e+01,2.124574851989746094e+01,3.224449539184570312e+01
1.819719886779785156e+01,2.119205665588378906e+01,3.216626739501953125e+01
1.816115760803222656e+01,2.115006637573242188e+01,3.209231185913085938e+01
1.814015579223632812e+01,2.112559890747070312e+01,3.203810501098632812e+01
1.809406280517578125e+01,2.107190132141113281e+01,3.191864013671875000e+01
1.803681373596191406e+01,2.100520324707031250e+01,3.175348091125488281e+01
1.792290306091308594e+01,2.087249183654785156e+01,3.140129470825195312e+01
1.778870391845703125e+01,2.071614265441894531e+01,3.096156120300292969e+01
1.760161781311035156e+01,2.049817466735839844e+01,3.031839370727539062e+01
1.738353729248046875e+01,2.024409675598144531e+01,2.960214424133300781e+01
1.723388290405273438e+01,2.006974029541015625e+01,2.909760284423828125e+01
1.712877845764160156e+01,1.994729232788085938e+01,2.878290748596191406e+01
1.705520248413085938e+01,1.986157608032226562e+01,2.855747985839843750e+01
1.700644302368164062e+01,1.980477142333984375e+01,2.843491744995117188e+01
1.689705467224121094e+01,1.967731094360351562e+01,2.824660682678222656e+01
1.677693557739257812e+01,1.953732681274414062e+01,2.807076454162597656e+01
1.661434364318847656e+01,1.934782409667968750e+01,2.785135078430175781e+01
1.647574996948242188e+01,1.918626213073730469e+01,2.768364143371582031e+01
1.634937095642089844e+01,1.903891944885253906e+01,2.753480720520019531e+01
1.614707756042480469e+01,1.880298995971679688e+01,2.731054115295410156e+01
1.595853042602539062e+01,1.858286857604980469e+01,2.710708999633789062e+01
1.586026287078857422e+01,1.846787643432617188e+01,2.700161361694335938e+01
1.578928279876708984e+01,1.838474655151367188e+01,2.691842842102050781e+01
1.575598430633544922e+01,1.834553718566894531e+01,2.687501335144042969e+01
1.574319934844970703e+01,1.833026695251464844e+01,2.685212707519531250e+01
1.573216724395751953e+01,1.831769180297851562e+01,2.684815216064453125e+01
1.573208999633789062e+01,1.831748390197753906e+01,2.684293174743652344e+01
1.573019123077392578e+01,1.831537628173828125e+01,2.684310722351074219e+01
1.573076248168945312e+01,1.831612396240234375e+01,2.684706115722656250e+01
1.572077655792236328e+01,1.830498695373535156e+01,2.684962844848632812e+01
1.572017288208007812e+01,1.830409431457519531e+01,2.684117507934570312e+01
1.571194934844970703e+01,1.829470443725585938e+01,2.683384895324707031e+01
1.570551967620849609e+01,1.828763771057128906e+01,2.683476448059082031e+01
1.570223712921142578e+01,1.828392410278320312e+01,2.683438301086425781e+01
1.568542003631591797e+01,1.826536750793457031e+01,2.683244705200195312e+01
1.567593002319335938e+01,1.825497627258300781e+01,2.683126831054687500e+01
1.567394733428955078e+01,1.825285148620605469e+01,2.683098030090332031e+01
1.567525959014892578e+01,1.825411224365234375e+01,2.683153915405273438e+01
1.567045593261718750e+01,1.824940872192382812e+01,2.683096504211425781e+01
1.566865539550781250e+01,1.824790382385253906e+01,2.683093261718750000e+01
1.566847705841064453e+01,1.824756813049316406e+01,2.683058357238769531e+01
1.566925430297851562e+01,1.824834632873535156e+01,2.683029556274414062e+01
1.567042827606201172e+01,1.824944305419921875e+01,2.683054733276367188e+01
1.567188930511474609e+01,1.825052261352539062e+01,2.683064270019531250e+01
1.567444992065429688e+01,1.825284004211425781e+01,2.683068656921386719e+01
1.567465686798095703e+01,1.825292778015136719e+01,2.683012199401855469e+01
1.567330455780029297e+01,1.825175094604492188e+01,2.682975196838378906e+01
1.567385387420654297e+01,1.825231933593750000e+01,2.683052444458007812e+01
