global_rmse,occupied_rmse
6.723131239414215088e-02,7.184337079524993896e-02
6.694633513689041138e-02,7.146623730659484863e-02
6.689355522394180298e-02,7.139895111322402954e-02
6.676404923200607300e-02,7.121399790048599243e-02
6.665349751710891724e-02,7.099124789237976074e-02
6.647559255361557007e-02,7.066383212804794312e-02
6.620768457651138306e-02,7.017949968576431274e-02
6.608135998249053955e-02,6.999979168176651001e-02
6.612979620695114136e-02,7.006070762872695923e-02
6.605727225542068481e-02,7.007376849651336670e-02
6.604816019535064697e-02,7.009978592395782471e-02
6.606330722570419312e-02,6.987734138965606689e-02
6.682541966438293457e-02,7.118593156337738037e-02
6.618389487266540527e-02,7.033320516347885132e-02
6.585578620433807373e-02,6.963086128234863281e-02
6.581199169158935547e-02,6.950175762176513672e-02
6.591409444808959961e-02,6.989023089408874512e-02
6.569525599479675293e-02,6.931363046169281006e-02
6.583142280578613281e-02,6.944804638624191284e-02
6.604065001010894775e-02,6.926025450229644775e-02
6.602935492992401123e-02,7.020439207553863525e-02
6.598194688558578491e-02,6.982602179050445557e-02
6.570172309875488281e-02,6.922318041324615479e-02
6.577748060226440430e-02,6.915556639432907104e-02
6.520076096057891846e-02,6.922453641891479492e-02
6.521953642368316650e-02,6.935264170169830322e-02
6.522420048713684082e-02,6.914411485195159912e-02
6.519659608602523804e-02,6.923013180494308472e-02
6.519463658332824707e-02,6.931488215923309326e-02
6.519137322902679443e-02,6.939619779586791992e-02
6.533486396074295044e-02,6.913743913173675537e-02
6.505504995584487915e-02,6.935514509677886963e-02
6.495204567909240723e-02,6.928560882806777954e-02
6.487119942903518677e-02,6.950078159570693970e-02
6.481731683015823364e-02,6.967833638191223145e-02
6.484206020832061768e-02,6.941332668066024780e-02
6.468378752470016479e-02,6.955998390913009644e-02
6.466663628816604614e-02,6.943670660257339478e-02
6.446938961744308472e-02,6.914837658405303955e-02
6.442058086395263672e-02,6.903725862503051758e-02
6.468944996595382690e-02,6.879399716854095459e-02
6.439068913459777832e-02,6.906990706920623779e-02
6.462548673152923584e-02,6.892741471529006958e-02
6.470441818237304688e-02,6.881659477949142456e-02
6.389823555946350098e-02,6.883423030376434326e-02
6.376384943723678589e-02,6.884834915399551392e-02
6.377569586038589478e-02,6.891733407974243164e-02
6.370586901903152466e-02,6.882277876138687134e-02
6.354360282421112061e-02,6.832522153854370117e-02
6.377324461936950684e-02,6.895595043897628784e-02
6.343795359134674072e-02,6.852305680513381958e-02
6.317883729934692383e-02,6.780125200748443604e-02
6.304176896810531616e-02,6.792078167200088501e-02
6.308501958847045898e-02,6.807639449834823608e-02
6.314810365438461304e-02,6.816288083791732788e-02
6.301819533109664917e-02,6.793452799320220947e-02
6.279238313436508179e-02,6.744339317083358765e-02
6.292735040187835693e-02,6.763829290866851807e-02
6.287432461977005005e-02,6.753148883581161499e-02
6.269000470638275146e-02,6.727626174688339233e-02
6.261082738637924194e-02,6.716357171535491943e-02
6.255549192428588867e-02,6.704439222812652588e-02
6.283187866210937500e-02,6.696890294551849365e-02
6.273978948593139648e-02,6.702256947755813599e-02
