global_rmse,occupied_rmse,weighted_rmse
1.253713760375976562e+02,1.460351715087890625e+02,2.433803558349609375e+02
1.208851089477539062e+02,1.408094177246093750e+02,2.348527984619140625e+02
1.180039367675781250e+02,1.374532928466796875e+02,2.292678375244140625e+02
1.157550888061523438e+02,1.348337249755859375e+02,2.248240661621093750e+02
1.140095138549804688e+02,1.328003845214843750e+02,2.214127044677734375e+02
1.129258117675781250e+02,1.315380096435546875e+02,2.193822021484375000e+02
1.119953155517578125e+02,1.304540710449218750e+02,2.176837615966796875e+02
1.107763519287109375e+02,1.290341339111328125e+02,2.153659362792968750e+02
1.097708740234375000e+02,1.278628692626953125e+02,2.135425567626953125e+02
1.091962966918945312e+02,1.271935272216796875e+02,2.125617980957031250e+02
1.085933303833007812e+02,1.264911041259765625e+02,2.115717163085937500e+02
1.080830230712890625e+02,1.258966064453125000e+02,2.107674102783203125e+02
1.076821823120117188e+02,1.254296188354492188e+02,2.101607971191406250e+02
1.075056610107421875e+02,1.252239303588867188e+02,2.099045410156250000e+02
1.073707275390625000e+02,1.250667114257812500e+02,2.097221069335937500e+02
1.073025283813476562e+02,1.249872055053710938e+02,2.096298675537109375e+02
1.071758041381835938e+02,1.248395996093750000e+02,2.094447631835937500e+02
1.067704544067382812e+02,1.243674468994140625e+02,2.088185119628906250e+02
1.061636199951171875e+02,1.236605911254882812e+02,2.078431396484375000e+02
1.052648849487304688e+02,1.226137542724609375e+02,2.063105010986328125e+02
1.040821762084960938e+02,1.212361373901367188e+02,2.041777496337890625e+02
1.026160964965820312e+02,1.195284347534179688e+02,2.013941955566406250e+02
1.009192428588867188e+02,1.175519180297851562e+02,1.980601196289062500e+02
9.892937469482421875e+01,1.152340698242187500e+02,1.940301666259765625e+02
9.659696197509765625e+01,1.125172271728515625e+02,1.891842651367187500e+02
9.388079071044921875e+01,1.093533706665039062e+02,1.834340820312500000e+02
9.080620574951171875e+01,1.057719955444335938e+02,1.768329010009765625e+02
8.788920593261718750e+01,1.023741989135742188e+02,1.702998809814453125e+02
8.568130493164062500e+01,9.980238342285156250e+01,1.653359222412109375e+02
8.416139984130859375e+01,9.803195190429687500e+01,1.619364624023437500e+02
8.347798919677734375e+01,9.723590850830078125e+01,1.604181213378906250e+02
8.325399017333984375e+01,9.697498321533203125e+01,1.598953704833984375e+02
8.300596618652343750e+01,9.668608856201171875e+01,1.593098907470703125e+02
8.294431304931640625e+01,9.661427307128906250e+01,1.591632690429687500e+02
8.291838836669921875e+01,9.658408355712890625e+01,1.591081848144531250e+02
8.291530609130859375e+01,9.658049011230468750e+01,1.591055450439453125e+02
8.291810607910156250e+01,9.658376312255859375e+01,1.591123046875000000e+02
8.292046356201171875e+01,9.658651733398437500e+01,1.591191406250000000e+02
8.291704559326171875e+01,9.658253479003906250e+01,1.591095886230468750e+02
8.289439392089843750e+01,9.655616760253906250e+01,1.590532836914062500e+02
8.283364868164062500e+01,9.648540496826171875e+01,1.589024353027343750e+02
8.264330291748046875e+01,9.626369476318359375e+01,1.584320983886718750e+02
8.211656951904296875e+01,9.565013885498046875e+01,1.571317749023437500e+02
8.111273193359375000e+01,9.448085021972656250e+01,1.546773986816406250e+02
7.955034637451171875e+01,9.266093444824218750e+01,1.508895416259765625e+02
7.746044921875000000e+01,9.022657012939453125e+01,1.458671112060546875e+02
7.488020324707031250e+01,8.722101593017578125e+01,1.397228546142578125e+02
7.188665008544921875e+01,8.373402404785156250e+01,1.326738128662109375e+02
6.888292694091796875e+01,8.023519897460937500e+01,1.256805191040039062e+02
6.624206542968750000e+01,7.715901947021484375e+01,1.197289581298828125e+02
6.414152526855468750e+01,7.471223449707031250e+01,1.151825485229492188e+02
6.275185394287109375e+01,7.309349060058593750e+01,1.121439132690429688e+02
6.176671218872070312e+01,7.194595336914062500e+01,1.099589691162109375e+02
6.091108322143554688e+01,7.094927978515625000e+01,1.081453628540039062e+02
6.036924743652343750e+01,7.031812286376953125e+01,1.069999847412109375e+02
5.975601196289062500e+01,6.960379791259765625e+01,1.057411575317382812e+02
5.866419601440429688e+01,6.833201599121093750e+01,1.035863952636718750e+02
5.716612625122070312e+01,6.658699035644531250e+01,1.006845626831054688e+02
5.549845504760742188e+01,6.464440917968750000e+01,9.757767486572265625e+01
5.349668884277343750e+01,6.231266021728515625e+01,9.397261810302734375e+01
5.145294952392578125e+01,5.993201065063476562e+01,9.046258544921875000e+01
4.970566940307617188e+01,5.789668273925781250e+01,8.762512207031250000e+01
4.857177352905273438e+01,5.657585906982421875e+01,8.580796813964843750e+01
4.750648880004882812e+01,5.533494949340820312e+01,8.421781158447265625e+01
4.658133697509765625e+01,5.425727844238281250e+01,8.292720794677734375e+01
4.566563796997070312e+01,5.319060897827148438e+01,8.175632476806640625e+01
4.512126541137695312e+01,5.255649185180664062e+01,8.106796264648437500e+01
4.453606033325195312e+01,5.187480163574218750e+01,8.039067840576171875e+01
4.401702499389648438e+01,5.127017593383789062e+01,7.984082031250000000e+01
4.347419738769531250e+01,5.063783264160156250e+01,7.932038116455078125e+01
4.311938858032226562e+01,5.022449493408203125e+01,7.897995758056640625e+01
4.278733062744140625e+01,4.983764648437500000e+01,7.866512298583984375e+01
4.253443145751953125e+01,4.954300308227539062e+01,7.842559814453125000e+01
4.229440307617187500e+01,4.926329421997070312e+01,7.822801971435546875e+01
4.209341812133789062e+01,4.902899551391601562e+01,7.807984161376953125e+01
4.199356842041015625e+01,4.891259002685546875e+01,7.800261688232421875e+01
4.191035461425781250e+01,4.881551361083984375e+01,7.794720458984375000e+01
4.187138366699218750e+01,4.876987457275390625e+01,7.792597961425781250e+01
4.184230422973632812e+01,4.873590087890625000e+01,7.790634918212890625e+01
4.182144546508789062e+01,4.871123123168945312e+01,7.789486694335937500e+01
4.181278610229492188e+01,4.870106124877929688e+01,7.788913726806640625e+01
4.180881881713867188e+01,4.869648361206054688e+01,7.788733673095703125e+01
4.180467224121093750e+01,4.869174575805664062e+01,7.788336944580078125e+01
4.180827331542968750e+01,4.869603347778320312e+01,7.788572692871093750e+01
4.179684448242187500e+01,4.868257904052734375e+01,7.787762451171875000e+01
4.178154754638671875e+01,4.866466140747070312e+01,7.786576080322265625e+01
4.176338958740234375e+01,4.864345169067382812e+01,7.785092163085937500e+01
4.174978637695312500e+01,4.862756347656250000e+01,7.783883666992187500e+01
4.170298004150390625e+01,4.857300949096679688e+01,7.779425811767578125e+01
4.168172836303710938e+01,4.854824447631835938e+01,7.777370452880859375e+01
4.165185546875000000e+01,4.851341247558593750e+01,7.774449157714843750e+01
4.161132431030273438e+01,4.846613693237304688e+01,7.770706939697265625e+01
4.158094787597656250e+01,4.843070983886718750e+01,7.767816162109375000e+01
4.154211807250976562e+01,4.838539123535156250e+01,7.763919067382812500e+01
4.151641464233398438e+01,4.835543060302734375e+01,7.761136627197265625e+01
4.149609756469726562e+01,4.833174133300781250e+01,7.759039306640625000e+01
4.148218917846679688e+01,4.831542205810546875e+01,7.757458496093750000e+01
4.147695541381835938e+01,4.830932235717773438e+01,7.756883239746093750e+01
4.147481536865234375e+01,4.830697631835937500e+01,7.756851196289062500e+01
4.147484588623046875e+01,4.830688095092773438e+01,7.756696319580078125e+01
4.147316360473632812e+01,4.830508041381835938e+01,7.756714630126953125e+01
4.147396087646484375e+01,4.830592346191406250e+01,7.756715393066406250e+01
4.147446441650390625e+01,4.830640411376953125e+01,7.756719970703125000e+01
4.147573852539062500e+01,4.830778884887695312e+01,7.756731414794921875e+01
4.147668457031250000e+01,4.830895614624023438e+01,7.756721496582031250e+01
4.147574234008789062e+01,4.830781173706054688e+01,7.756732177734375000e+01
4.147635269165039062e+01,4.830855178833007812e+01,7.756737518310546875e+01
4.147682189941406250e+01,4.830907440185546875e+01,7.756742858886718750e+01
4.147588348388671875e+01,4.830814743041992188e+01,7.756732177734375000e+01
4.147652053833007812e+01,4.830890655517578125e+01,7.756731414794921875e+01
4.147730255126953125e+01,4.830979156494140625e+01,7.756732940673828125e+01
4.147715759277343750e+01,4.830955886840820312e+01,7.756735992431640625e+01
4.147793197631835938e+01,4.831039810180664062e+01,7.756739807128906250e+01
4.147556686401367188e+01,4.830773925781250000e+01,7.756727600097656250e+01
4.147340774536132812e+01,4.830533599853515625e+01,7.756717681884765625e+01
4.147232055664062500e+01,4.830406951904296875e+01,7.756716156005859375e+01
4.147478866577148438e+01,4.830683135986328125e+01,7.756726837158203125e+01
4.147231674194335938e+01,4.830408859252929688e+01,7.756707000732421875e+01
4.147167968750000000e+01,4.830332565307617188e+01,7.756714630126953125e+01
4.147170257568359375e+01,4.830340194702148438e+01,7.756709289550781250e+01
4.147433090209960938e+01,4.830615234375000000e+01,7.756740570068359375e+01
4.147179412841796875e+01,4.830337905883789062e+01,7.756708526611328125e+01
4.146980667114257812e+01,4.830123138427734375e+01,7.756681060791015625e+01
4.146758270263671875e+01,4.829860687255859375e+01,7.756645965576171875e+01
4.146868515014648438e+01,4.829967880249023438e+01,7.756659698486328125e+01
4.146750640869140625e+01,4.829857254028320312e+01,7.756645202636718750e+01
4.146792984008789062e+01,4.829893493652343750e+01,7.756645965576171875e+01
4.146782302856445312e+01,4.829878616333007812e+01,7.756645965576171875e+01
4.146435928344726562e+01,4.829510498046875000e+01,7.756629180908203125e+01
4.146410751342773438e+01,4.829467391967773438e+01,7.756630706787109375e+01
4.146023178100585938e+01,4.829079055786132812e+01,7.756632995605468750e+01
4.146206283569335938e+01,4.829261016845703125e+01,7.756609344482421875e+01
4.146227645874023438e+01,4.829289245605468750e+01,7.756622314453125000e+01
4.146120834350585938e+01,4.829193115234375000e+01,7.756697082519531250e+01
4.146121597290039062e+01,4.829201889038085938e+01,7.756692504882812500e+01
4.146150970458984375e+01,4.829255676269531250e+01,7.756728363037109375e+01
4.146224212646484375e+01,4.829349517822265625e+01,7.756769561767578125e+01
4.146292877197265625e+01,4.829433059692382812e+01,7.756826019287109375e+01
4.146286392211914062e+01,4.829410934448242188e+01,7.756801605224609375e+01
4.146146392822265625e+01,4.829249954223632812e+01,7.756718444824218750e+01
4.146618652343750000e+01,4.829806900024414062e+01,7.756982421875000000e+01
4.146119689941406250e+01,4.829212188720703125e+01,7.756674957275390625e+01
4.145402145385742188e+01,4.828373336791992188e+01,7.756224822998046875e+01
4.145328521728515625e+01,4.828279113769531250e+01,7.756182098388671875e+01
4.145230102539062500e+01,4.828165817260742188e+01,7.756101226806640625e+01
4.145887756347656250e+01,4.828939437866210938e+01,7.756549835205078125e+01
4.145909500122070312e+01,4.828966903686523438e+01,7.756561279296875000e+01
4.146058273315429688e+01,4.829142379760742188e+01,7.756669616699218750e+01
4.145865631103515625e+01,4.828917694091796875e+01,7.756537628173828125e+01
4.145502853393554688e+01,4.828494644165039062e+01,7.756311035156250000e+01
4.145378875732421875e+01,4.828350448608398438e+01,7.756246948242187500e+01
4.145891571044921875e+01,4.828950500488281250e+01,7.756578826904296875e+01
4.145401763916015625e+01,4.828379058837890625e+01,7.756219482421875000e+01
4.142274093627929688e+01,4.824731826782226562e+01,7.753872680664062500e+01
4.139543914794921875e+01,4.821549606323242188e+01,7.751672363281250000e+01
4.135433578491210938e+01,4.816760635375976562e+01,7.748279571533203125e+01
4.134569168090820312e+01,4.815752792358398438e+01,7.747515106201171875e+01
4.128011703491210938e+01,4.808111572265625000e+01,7.741664123535156250e+01
4.122267150878906250e+01,4.801416397094726562e+01,7.736505889892578125e+01
4.117739105224609375e+01,4.796137619018554688e+01,7.732211303710937500e+01
4.115992355346679688e+01,4.794105529785156250e+01,7.730446624755859375e+01
4.109105300903320312e+01,4.786083221435546875e+01,7.723497772216796875e+01
4.100123214721679688e+01,4.775621795654296875e+01,7.714105224609375000e+01
4.085627365112304688e+01,4.758736419677734375e+01,7.698447418212890625e+01
4.073680496215820312e+01,4.744819641113281250e+01,7.684774780273437500e+01
4.055776596069335938e+01,4.723964309692382812e+01,7.663716125488281250e+01
4.028459167480468750e+01,4.692143630981445312e+01,7.629634094238281250e+01
3.989944458007812500e+01,4.647278594970703125e+01,7.580651092529296875e+01
3.948508453369140625e+01,4.599010467529296875e+01,7.525525665283203125e+01
3.877791976928710938e+01,4.516633605957031250e+01,7.427027130126953125e+01
3.822551727294921875e+01,4.452283477783203125e+01,7.348842620849609375e+01
3.757162857055664062e+01,4.376112747192382812e+01,7.256116485595703125e+01
3.713173294067382812e+01,4.324869155883789062e+01,7.192481231689453125e+01
3.656019973754882812e+01,4.258290863037109375e+01,7.109513092041015625e+01
3.590403366088867188e+01,4.181853866577148438e+01,7.014378356933593750e+01
3.542572402954101562e+01,4.126135253906250000e+01,6.943098449707031250e+01
3.487760162353515625e+01,4.062282943725585938e+01,6.860670471191406250e+01
3.449278640747070312e+01,4.017455673217773438e+01,6.801425933837890625e+01
3.415851211547851562e+01,3.978515625000000000e+01,6.749414825439453125e+01
3.391408538818359375e+01,3.950041198730468750e+01,6.710601043701171875e+01
3.366754150390625000e+01,3.921320724487304688e+01,6.670848846435546875e+01
3.348019027709960938e+01,3.899495697021484375e+01,6.640405273437500000e+01
3.334544754028320312e+01,3.883799362182617188e+01,6.618247222900390625e+01
3.318722152709960938e+01,3.865367126464843750e+01,6.592372894287109375e+01
3.303604125976562500e+01,3.847756195068359375e+01,6.567458343505859375e+01
3.288820648193359375e+01,3.830533981323242188e+01,6.542938995361328125e+01
3.258705520629882812e+01,3.795452117919921875e+01,6.491898345947265625e+01
3.203631973266601562e+01,3.731294631958007812e+01,6.396210861206054688e+01
3.119830322265625000e+01,3.633671569824218750e+01,6.246312332153320312e+01
3.030097007751464844e+01,3.529137039184570312e+01,6.080879211425781250e+01
2.968290328979492188e+01,3.457135391235351562e+01,5.964703369140625000e+01
2.884321594238281250e+01,3.359315872192382812e+01,5.802053451538085938e+01
2.788109207153320312e+01,3.247231292724609375e+01,5.608911132812500000e+01
2.692637443542480469e+01,3.136009216308593750e+01,5.409210205078125000e+01
2.610547256469726562e+01,3.040375137329101562e+01,5.230823516845703125e+01
2.526597404479980469e+01,2.942573928833007812e+01,5.041224288940429688e+01
2.467443084716796875e+01,2.873658561706542969e+01,4.905525207519531250e+01
2.397386169433593750e+01,2.792040824890136719e+01,4.739056396484375000e+01
2.324873161315917969e+01,2.707561111450195312e+01,4.560596466064453125e+01
2.258047485351562500e+01,2.629706382751464844e+01,4.389726257324218750e+01
