global_rmse,occupied_rmse,weighted_rmse
1.073971786499023438e+02,1.126281280517578125e+02,1.672467346191406250e+02
1.073872070312500000e+02,1.126175994873046875e+02,1.672409210205078125e+02
1.073753051757812500e+02,1.126050262451171875e+02,1.672337951660156250e+02
1.073665466308593750e+02,1.125958862304687500e+02,1.672274169921875000e+02
1.073868331909179688e+02,1.126171493530273438e+02,1.672416687011718750e+02
1.073350448608398438e+02,1.125628433227539062e+02,1.672039489746093750e+02
1.072656707763671875e+02,1.124900970458984375e+02,1.671491546630859375e+02
1.071240539550781250e+02,1.123415908813476562e+02,1.670249023437500000e+02
1.068652267456054688e+02,1.120701599121093750e+02,1.667758026123046875e+02
1.065360412597656250e+02,1.117249450683593750e+02,1.664253082275390625e+02
1.063099288940429688e+02,1.114878311157226562e+02,1.661795501708984375e+02
1.060196456909179688e+02,1.111833953857421875e+02,1.658507232666015625e+02
1.055797653198242188e+02,1.107220993041992188e+02,1.653156738281250000e+02
1.050192260742187500e+02,1.101342468261718750e+02,1.645831909179687500e+02
1.044077835083007812e+02,1.094930267333984375e+02,1.637409973144531250e+02
1.037241287231445312e+02,1.087760620117187500e+02,1.627449951171875000e+02
1.028248214721679688e+02,1.078329544067382812e+02,1.613850555419921875e+02
1.019191894531250000e+02,1.068832168579101562e+02,1.599910125732421875e+02
1.008064880371093750e+02,1.057163085937500000e+02,1.582454223632812500e+02
9.974712371826171875e+01,1.046053314208984375e+02,1.565545959472656250e+02
9.849407958984375000e+01,1.032912597656250000e+02,1.545743408203125000e+02
9.711830902099609375e+01,1.018484725952148438e+02,1.522006378173828125e+02
9.536403656005859375e+01,1.000087509155273438e+02,1.490265197753906250e+02
9.337999725341796875e+01,9.792807006835937500e+01,1.454211578369140625e+02
9.106084442138671875e+01,9.549593353271484375e+01,1.411233825683593750e+02
8.838107299804687500e+01,9.268563842773437500e+01,1.361366271972656250e+02
8.671223449707031250e+01,9.093549346923828125e+01,1.330393981933593750e+02
8.515732574462890625e+01,8.930485534667968750e+01,1.301608581542968750e+02
8.402474212646484375e+01,8.811709594726562500e+01,1.281030273437500000e+02
8.339779663085937500e+01,8.745961761474609375e+01,1.269806518554687500e+02
8.308153533935546875e+01,8.712794494628906250e+01,1.264262924194335938e+02
8.292492675781250000e+01,8.696370697021484375e+01,1.261685791015625000e+02
8.280471038818359375e+01,8.683763122558593750e+01,1.259803009033203125e+02
8.277778625488281250e+01,8.680939483642578125e+01,1.259412384033203125e+02
8.275676727294921875e+01,8.678736114501953125e+01,1.259113693237304688e+02
8.274144744873046875e+01,8.677129364013671875e+01,1.258887557983398438e+02
8.272510528564453125e+01,8.675415039062500000e+01,1.258651733398437500e+02
8.271481323242187500e+01,8.674336242675781250e+01,1.258536987304687500e+02
8.270002746582031250e+01,8.672785186767578125e+01,1.258376846313476562e+02
8.262040710449218750e+01,8.664435577392578125e+01,1.257260284423828125e+02
8.250701904296875000e+01,8.652544403076171875e+01,1.255520401000976562e+02
8.228999328613281250e+01,8.629784393310546875e+01,1.252040100097656250e+02
8.187567901611328125e+01,8.586334991455078125e+01,1.245513610839843750e+02
8.158325958251953125e+01,8.555667877197265625e+01,1.240875015258789062e+02
8.104180908203125000e+01,8.498886108398437500e+01,1.232427444458007812e+02
8.058856964111328125e+01,8.451354217529296875e+01,1.225345077514648438e+02
7.993100738525390625e+01,8.382394409179687500e+01,1.215113220214843750e+02
7.945613861083984375e+01,8.332594299316406250e+01,1.207692337036132812e+02
7.924473571777343750e+01,8.310424804687500000e+01,1.204510879516601562e+02
7.915203094482421875e+01,8.300702667236328125e+01,1.203213577270507812e+02
7.910839080810546875e+01,8.296125793457031250e+01,1.202605133056640625e+02
7.909447479248046875e+01,8.294666290283203125e+01,1.202429199218750000e+02
7.908911132812500000e+01,8.294104003906250000e+01,1.202411575317382812e+02
7.907991027832031250e+01,8.293139648437500000e+01,1.202356491088867188e+02
7.907730865478515625e+01,8.292866516113281250e+01,1.202347869873046875e+02
7.908823394775390625e+01,8.294011688232421875e+01,1.202432250976562500e+02
7.908693695068359375e+01,8.293876647949218750e+01,1.202415924072265625e+02
7.908177947998046875e+01,8.293334960937500000e+01,1.202383728027343750e+02
7.906838226318359375e+01,8.291930389404296875e+01,1.202292175292968750e+02
7.906989288330078125e+01,8.292089080810546875e+01,1.202307891845703125e+02
7.904795074462890625e+01,8.289787292480468750e+01,1.202155151367187500e+02
7.905963897705078125e+01,8.291013336181640625e+01,1.202235488891601562e+02
7.904524230957031250e+01,8.289503479003906250e+01,1.202134323120117188e+02
7.906861114501953125e+01,8.291954040527343750e+01,1.202295455932617188e+02
