total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.594095120535551047e+01
2.586561591631905799e+01
2.561597529466037315e+01
2.546646822166274404e+01
2.532083284779090349e+01
2.505510895767648449e+01
2.487057976449163732e+01
2.468986251467613613e+01
2.450982121515189860e+01
2.434201503276419132e+01
2.416640798858674799e+01
2.398981866107330774e+01
2.381296765173540564e+01
2.358097273113855863e+01
2.336851714270698821e+01
2.315650313505611990e+01
2.300729405693893881e+01
2.281671195016281928e+01
2.260793665256112206e+01
2.245956345843231006e+01
2.226938510658309767e+01
2.206080592904063309e+01
2.191252037585413248e+01
2.172238432222996352e+01
2.151382365493654447e+01
2.130248418517993869e+01
2.109042475473594180e+01
2.102584684268043702e+01
2.093655194300765032e+01
2.083150266791252392e+01
2.068356287387857861e+01
2.056438439821330988e+01
2.045092179135159682e+01
2.015835505722069598e+01
1.999522573722728680e+01
1.980410000057365494e+01
1.966418102460284700e+01
1.953081431154953407e+01
1.935536263640300803e+01
1.921991268798890218e+01
1.910472526767743062e+01
1.892485643068413737e+01
1.878857972396082943e+01
1.861543417782533894e+01
1.844029597207137172e+01
1.829208479813286559e+01
1.817724015292057871e+01
1.813018201820315056e+01
1.810579241415531726e+01
1.809120254946684270e+01
1.803926086041259680e+01
1.801502045652464545e+01
1.795276807104283989e+01
1.787214452700787959e+01
1.778743464346115388e+01
1.770101548967447513e+01
1.761358851967458605e+01
1.752547427232309118e+01
1.743685142907727936e+01
1.729793268910191273e+01
1.718764861079922213e+01
1.708419915907769138e+01
1.699291730289517588e+01
1.697580616380916396e+01
1.696441372493596944e+01
1.689583086520297783e+01
1.687077844161277795e+01
1.678380713379963751e+01
1.667688183382113465e+01
1.660235284796385358e+01
1.654283977630225522e+01
1.648231328952116925e+01
1.641340802571246371e+01
1.632213368538916853e+01
1.625046905890715010e+01
1.616736511951315691e+01
1.610022682215885226e+01
1.603389508273404118e+01
1.597012537582947189e+01
1.591178092459504967e+01
1.582962297820474973e+01
1.580433321219733145e+01
1.579045299764316290e+01
1.574987316250238223e+01
1.573258557068643881e+01
1.568731617238877263e+01
1.562646294890556220e+01
1.556017799784764222e+01
1.538415999017366431e+01
1.528846813103360525e+01
1.507192350230851474e+01
1.493892788868910593e+01
1.484705716282658017e+01
1.476398987847391275e+01
1.469294135970326387e+01
1.462908033007906816e+01
1.459083717571555638e+01
1.456354286138321008e+01
1.454429848976332984e+01
1.453176565825251210e+01
1.452433623289531717e+01
1.451877163334700782e+01
1.451422984892515267e+01
1.451035424922072892e+01
1.450721121175101302e+01
1.450428218357226839e+01
1.450054841790823446e+01
1.449566462735334582e+01
1.448539394444154738e+01
1.446117759807692948e+01
1.439425187258703964e+01
1.438966932391018716e+01
1.437475961857996509e+01
1.431008675375511352e+01
1.423216012338488312e+01
1.411370093875673248e+01
1.401859030973200682e+01
1.388833950054799615e+01
1.386817820977361393e+01
1.380428815884745219e+01
1.370290239573369284e+01
1.359472256838285809e+01
1.348797991547471042e+01
1.341355824012859799e+01
1.324750121353873666e+01
1.315376016181159002e+01
1.306501351716757853e+01
1.289922938281680942e+01
1.279988433656539115e+01
1.273177953574597154e+01
1.265722155780247782e+01
1.258052510720525419e+01
1.246785932626051974e+01
1.237066128872391602e+01
1.221678353567129349e+01
1.209789612305836926e+01
1.193997427861977378e+01
1.181933303408623459e+01
1.171077340485892115e+01
1.154955885456303477e+01
1.152074210116052377e+01
1.145687053100345132e+01
1.137496781423939041e+01
1.129069374937720838e+01
1.123571500582658977e+01
1.116030548976454995e+01
1.107508543953604274e+01
1.098696451146608410e+01
