total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.594095120535551047e+01
2.586561591631905799e+01
2.576377146063840229e+01
2.565429801426650513e+01
2.557864927807138500e+01
2.532775931860110674e+01
2.517812208451070433e+01
2.507695408640300627e+01
2.494446804189922418e+01
2.480111909287859007e+01
2.465679812193107523e+01
2.445852040264482241e+01
2.427934737758389261e+01
2.410032281204167504e+01
2.397616152971155401e+01
2.381379548085092068e+01
2.363664658811622132e+01
2.346965450457913960e+01
2.329440682896547088e+01
2.311797224919733296e+01
2.294117867753321605e+01
2.281737309120240553e+01
2.265772434026669657e+01
2.253605833973161765e+01
2.237715850531266071e+01
2.225577592417240780e+01
2.214147035848905176e+01
2.198908102319977331e+01
2.168315299168700250e+01
2.151984866684550823e+01
2.132761094129823221e+01
2.118048420247288988e+01
2.104332567367433882e+01
2.090971458115927817e+01
2.077770669566238837e+01
2.064657493596829951e+01
2.060282368786096185e+01
2.047979207285350611e+01
2.042262528928718979e+01
2.028255516309929973e+01
2.025663559416191362e+01
2.017607616748355781e+01
2.008787855379426190e+01
2.006933683106004906e+01
2.001997669918765865e+01
1.995423639145505490e+01
1.988414284919776520e+01
1.966702127108530362e+01
1.955954601414534366e+01
1.946201147976663748e+01
1.936737813655102514e+01
1.906979782166203918e+01
1.893277855485819572e+01
1.878116808312822883e+01
1.872500007679364842e+01
1.864208136364386803e+01
1.850503357166025964e+01
1.841386657986804565e+01
1.839361936511383178e+01
1.835786770269394452e+01
1.834137847310262259e+01
1.833093710653016473e+01
1.832677195079732968e+01
1.832407282580762597e+01
1.832171201748767686e+01
1.830474196063351755e+01
1.829756555660800998e+01
1.827660599629066951e+01
1.821145471645706237e+01
1.811717468699269418e+01
1.801501867737095353e+01
1.785679254725421217e+01
1.772506546298642149e+01
1.768412339194401284e+01
1.760437013123900485e+01
1.752626955263054498e+01
1.743005654929348580e+01
1.732187611112043157e+01
1.717221196559377461e+01
1.705369505645601080e+01
1.701644055179714243e+01
1.694748128120900788e+01
1.686256205659331187e+01
1.674804183255113799e+01
1.665486197534946200e+01
1.642561860203784718e+01
1.629991816088797663e+01
1.619703923275871915e+01
1.610434849940310542e+01
1.600786786944532736e+01
1.591074064813339817e+01
1.581333868393342357e+01
1.572053238469714032e+01
1.562400703972054217e+01
1.552658959142740969e+01
1.542875398648587648e+01
1.533062841684177613e+01
1.523731501122540521e+01
1.514085611572148871e+01
1.504367029759741925e+01
1.494625424532835112e+01
1.479339700937070212e+01
1.459813745563753073e+01
1.439723743086095098e+01
1.432072991061063227e+01
1.421558566251401068e+01
1.408564795539429504e+01
1.403118611531485271e+01
1.393289560055639598e+01
1.381197431034594558e+01
1.368650634510069963e+01
1.355946913974341506e+01
1.343149985358305187e+01
1.327097417988566086e+01
1.313205059151095178e+01
1.299819073420814242e+01
1.286655733912661326e+01
1.273630617294094236e+01
1.260724017090441507e+01
1.247966126070438087e+01
1.235426887644260319e+01
1.223219014715709818e+01
1.211493862223167994e+01
1.196122859176009001e+01
1.178308708796935278e+01
1.166135795443875622e+01
1.151535475983044066e+01
1.138271335620172486e+01
1.134498556315732820e+01
1.127975918724202309e+01
1.120406498937033923e+01
1.113207931093221781e+01
1.107425023248393181e+01
1.104976902721853094e+01
1.102139466305476390e+01
1.100225002662171292e+01
1.098739808306746824e+01
1.097811659202317358e+01
1.097123159200347331e+01
1.096660648375574354e+01
1.096259952833758788e+01
1.095887660844305600e+01
1.095177235331061105e+01
1.093985908673497676e+01
1.091219217721861945e+01
1.083774092918376653e+01
1.072278411916591878e+01
1.069740801249226081e+01
