total_variance
2.616497437936801163e+01
2.605120818083740630e+01
2.597589034789836404e+01
2.590462040541016364e+01
2.570378996426784823e+01
2.560075070432297650e+01
2.550877148436031661e+01
2.542017364478198616e+01
2.519458696222651639e+01
2.507425557575486152e+01
2.496745784308408389e+01
2.487245606222037253e+01
2.477450778882707283e+01
2.463070861173920179e+01
2.451561086652964505e+01
2.416937528553855685e+01
2.401026465851844094e+01
2.381761956395902757e+01
2.360784390162131885e+01
2.339583112020814326e+01
2.318338538655004655e+01
2.297079098278626219e+01
2.275814590719936348e+01
2.260861470226698344e+01
2.241786523162441824e+01
2.227164484934831989e+01
2.208215203831726825e+01
2.187386019096275902e+01
2.166265650366465323e+01
2.145066958082705355e+01
2.130143876170649975e+01
2.111083300632303406e+01
2.096688041350244447e+01
2.077760482550214860e+01
2.056943669667909091e+01
2.042147071569047156e+01
2.030624819589943542e+01
2.019106141146741251e+01
2.006369785605522793e+01
1.992817279526857277e+01
1.979698373855629967e+01
1.966699302908693525e+01
1.962498328475525611e+01
1.954585976172775474e+01
1.944166527773924713e+01
1.939548859167096140e+01
1.938647611476191912e+01
1.936483383401641589e+01
1.930736420125800379e+01
1.922750908597745223e+01
1.914151789766438938e+01
1.905270384651246118e+01
1.902887314149309361e+01
1.897571160511392918e+01
1.890847091954570303e+01
1.881352443420311715e+01
1.873877155771040037e+01
1.866575689756734491e+01
1.844962019485666005e+01
1.831190882644467877e+01
1.821180106319031466e+01
1.791353762102817981e+01
1.775038847899581285e+01
1.763194250576231781e+01
1.744115351749939791e+01
1.732331562997213226e+01
1.722967447896308357e+01
1.713783676160661429e+01
1.705096265789528331e+01
1.695472250549120474e+01
1.686522664769846713e+01
1.683277333725494884e+01
1.676903843196899402e+01
1.670177780062823558e+01
1.660849766455313414e+01
1.648006786543794178e+01
1.633859654637807424e+01
1.630879433990656224e+01
1.622730359226822827e+01
1.613836885635426910e+01
1.604828797883083524e+01
1.595771522217022031e+01
1.585448414471013834e+01
1.576348801495314689e+01
1.565727256970486003e+01
1.556869762608085139e+01
1.548059976055975717e+01
1.540178765411335249e+01
1.533922968975915069e+01
1.531646666832857129e+01
1.526467111147838551e+01
1.519942956822501934e+01
1.513169196093404878e+01
1.506295394457540660e+01
1.499363335611242931e+01
1.492394783748843778e+01
1.475082824475827081e+01
1.466178019417795042e+01
1.457800934846072138e+01
1.428362223336672976e+01
1.415952404825190136e+01
1.405110451709467867e+01
1.392675802973410804e+01
1.379864677824357777e+01
1.370290521237483361e+01
1.347269721538912890e+01
1.325828789304139832e+01
1.315227131864291721e+01
1.306407764889143408e+01
1.302614919107930902e+01
1.298438693646695796e+01
1.287354729446350277e+01
1.276414222095727169e+01
1.263792026799287349e+01
1.250242251269603955e+01
1.235827996893968539e+01
1.222839465514614865e+01
1.219014332827523184e+01
1.210837677312116867e+01
1.200331291118857635e+01
1.189936225326685815e+01
1.179500021184565028e+01
1.176450304320971085e+01
1.170135374826181973e+01
1.162209469543594942e+01
1.153908396902314948e+01
1.145457241552157157e+01
1.143549461963036507e+01
1.138672529662567356e+01
1.132258176571238728e+01
1.125458954486517982e+01
1.118506531980574437e+01
1.109022512098515101e+01
1.101605929424902186e+01
1.091531434734453221e+01
1.071058399306213005e+01
1.060858721246746583e+01
1.049133232870465804e+01
1.040663002792794423e+01
1.033142125143019108e+01
1.026416190465334211e+01
1.011371420882105454e+01
1.004409167580025297e+01
9.944639207932024050e+00
9.899452862830880662e+00
9.815642286296533570e+00
9.719212479751426770e+00
9.619110966864809598e+00
9.509489516791864716e+00
9.405387420176719360e+00
