global_rmse,occupied_rmse
9.255339950323104858e-02,9.922035038471221924e-02
9.228997677564620972e-02,9.923546016216278076e-02
9.216578304767608643e-02,9.914510697126388550e-02
9.213191270828247070e-02,9.966516494750976562e-02
9.148072451353073120e-02,9.919487684965133667e-02
9.142167866230010986e-02,9.921137243509292603e-02
9.136937558650970459e-02,9.914373606443405151e-02
9.125592559576034546e-02,9.905152022838592529e-02
9.089578688144683838e-02,9.862127155065536499e-02
9.071950614452362061e-02,9.839256107807159424e-02
9.052516520023345947e-02,9.812004864215850830e-02
9.032806009054183960e-02,9.788780659437179565e-02
9.006149321794509888e-02,9.740269929170608521e-02
9.013976901769638062e-02,9.739828854799270630e-02
9.061237424612045288e-02,9.812794625759124756e-02
8.872278779745101929e-02,9.620368480682373047e-02
8.887182176113128662e-02,9.647090733051300049e-02
8.836220949888229370e-02,9.583014249801635742e-02
8.838444948196411133e-02,9.574595838785171509e-02
8.843545615673065186e-02,9.589675068855285645e-02
8.722191303968429565e-02,9.443376213312149048e-02
8.665070682764053345e-02,9.374035894870758057e-02
8.578740060329437256e-02,9.270192682743072510e-02
8.545453101396560669e-02,9.230218827724456787e-02
8.647359907627105713e-02,9.353079646825790405e-02
8.511724323034286499e-02,9.187797456979751587e-02
8.469261974096298218e-02,9.135238081216812134e-02
8.179108053445816040e-02,8.780539780855178833e-02
8.060850948095321655e-02,8.635448664426803589e-02
7.842665165662765503e-02,8.367183804512023926e-02
7.644792646169662476e-02,8.122686296701431274e-02
7.584590464830398560e-02,8.047366887331008911e-02
7.532960176467895508e-02,7.983810454607009888e-02
7.299592345952987671e-02,7.692157477140426636e-02
7.090164721012115479e-02,7.429280877113342285e-02
6.929761916399002075e-02,7.223633676767349243e-02
6.965458393096923828e-02,7.268494367599487305e-02
6.844305992126464844e-02,7.115322351455688477e-02
6.723479926586151123e-02,6.962323188781738281e-02
6.701675802469253540e-02,6.924407184123992920e-02
6.666621565818786621e-02,6.878342479467391968e-02
6.672451645135879517e-02,6.884706765413284302e-02
6.646198034286499023e-02,6.853254139423370361e-02
6.617699563503265381e-02,6.819763034582138062e-02
6.549719721078872681e-02,6.728746742010116577e-02
6.481391191482543945e-02,6.641304492950439453e-02
6.477715820074081421e-02,6.636571884155273438e-02
6.471568346023559570e-02,6.628680229187011719e-02
6.456861644983291626e-02,6.609748303890228271e-02
6.505788117647171021e-02,6.672906875610351562e-02
6.425300240516662598e-02,6.568651646375656128e-02
6.449143588542938232e-02,6.598974019289016724e-02
6.432472169399261475e-02,6.577647477388381958e-02
6.425701826810836792e-02,6.566653400659561157e-02
6.389638036489486694e-02,6.520436704158782959e-02
6.434302777051925659e-02,6.578639149665832520e-02
6.386525183916091919e-02,6.513398140668869019e-02
6.425862759351730347e-02,6.570871919393539429e-02
6.450629979372024536e-02,6.601310521364212036e-02
6.474755704402923584e-02,6.627900898456573486e-02
6.465338170528411865e-02,6.617433577775955200e-02
6.327337771654129028e-02,6.420999765396118164e-02
6.271041929721832275e-02,6.361796706914901733e-02
6.246354058384895325e-02,6.309504061937332153e-02
6.231710687279701233e-02,6.306150555610656738e-02
6.209804490208625793e-02,6.278288364410400391e-02
6.206416338682174683e-02,6.272838264703750610e-02
6.220493465662002563e-02,6.290766596794128418e-02
6.186538934707641602e-02,6.246375292539596558e-02
6.030974909663200378e-02,6.043025106191635132e-02
5.973370000720024109e-02,5.966562032699584961e-02
6.001625210046768188e-02,6.006338074803352356e-02
6.008328869938850403e-02,6.013166531920433044e-02
5.964194238185882568e-02,5.952960625290870667e-02
5.963006243109703064e-02,5.944508314132690430e-02
5.954474583268165588e-02,5.945718660950660706e-02
5.892080441117286682e-02,5.857440456748008728e-02
5.880666524171829224e-02,5.844064056873321533e-02
5.794347822666168213e-02,5.731877312064170837e-02
5.860399082303047180e-02,5.828583613038063049e-02
5.832126736640930176e-02,5.774033814668655396e-02
5.893092975020408630e-02,5.875714123249053955e-02
5.881655961275100708e-02,5.825344845652580261e-02
5.868047848343849182e-02,5.824163183569908142e-02
5.885600671172142029e-02,5.858391150832176208e-02
5.866311118006706238e-02,5.851239338517189026e-02
5.860957130789756775e-02,5.845671519637107849e-02
5.859995633363723755e-02,5.830080807209014893e-02
5.863995477557182312e-02,5.823104828596115112e-02
5.858499556779861450e-02,5.830268934369087219e-02
5.847623199224472046e-02,5.834726616740226746e-02
5.870762467384338379e-02,5.841196328401565552e-02
5.840176716446876526e-02,5.828576162457466125e-02
5.829372629523277283e-02,5.828521028161048889e-02
5.834762379527091980e-02,5.833975225687026978e-02
5.821943283081054688e-02,5.825710296630859375e-02
5.841342359781265259e-02,5.831575393676757812e-02
5.843687802553176880e-02,5.833068490028381348e-02
5.858423933386802673e-02,5.832625925540924072e-02
5.895258113741874695e-02,5.880261212587356567e-02
5.862193927168846130e-02,5.876459553837776184e-02
5.839374288916587830e-02,5.862828344106674194e-02
5.845569446682929993e-02,5.858967453241348267e-02
5.843573808670043945e-02,5.856994166970252991e-02
5.845563486218452454e-02,5.867772176861763000e-02
5.864303186535835266e-02,5.891970917582511902e-02
5.915385484695434570e-02,5.943471938371658325e-02
5.998964980244636536e-02,6.031998619437217712e-02
6.081874296069145203e-02,6.113381311297416687e-02
6.049875542521476746e-02,6.095344573259353638e-02
5.958044528961181641e-02,6.013136357069015503e-02
5.870717018842697144e-02,5.924343690276145935e-02
5.798347666859626770e-02,5.837790668010711670e-02
5.815442651510238647e-02,5.850783362984657288e-02
5.809564888477325439e-02,5.836814641952514648e-02
5.736856162548065186e-02,5.766734108328819275e-02
5.732534080743789673e-02,5.763763561844825745e-02
5.753084644675254822e-02,5.795921385288238525e-02
5.791110545396804810e-02,5.849213898181915283e-02
5.824908241629600525e-02,5.893030390143394470e-02
5.727129802107810974e-02,5.762458220124244690e-02
5.775369331240653992e-02,5.827898532152175903e-02
5.786163732409477234e-02,5.832029134035110474e-02
5.779828131198883057e-02,5.828834697604179382e-02
5.682605504989624023e-02,5.699675157666206360e-02
5.747126415371894836e-02,5.777813866734504700e-02
5.665649473667144775e-02,5.665454640984535217e-02
5.676111578941345215e-02,5.662981420755386353e-02
5.672914162278175354e-02,5.674462020397186279e-02
5.656369030475616455e-02,5.636070296168327332e-02
5.620010197162628174e-02,5.606598779559135437e-02
5.622462183237075806e-02,5.613899603486061096e-02
5.652212724089622498e-02,5.640463158488273621e-02
5.671097710728645325e-02,5.678149312734603882e-02
5.620947480201721191e-02,5.604448169469833374e-02
5.586369708180427551e-02,5.563173815608024597e-02
5.586843192577362061e-02,5.566822737455368042e-02
